group,CD27,CD127,CD27,CD127,CD27,CD127
healthy,0.601368826523675,0.342056705095837,0.390151794983255,0.142269048175885,0.599747406346761,0.453790898705098
healthy,0.640377435240726,0.416245596191757,0.115720411013031,0.14955422742737,0.595609597790393,0.42202566322543
healthy,0.664362431371855,0.463579041096467,0.341722808319559,0.212523877620755,0.382001940794547,0.256340317125858
healthy,0.298737460187611,0.339090560234557,-0.698831944918368,-0.337833482200637,0.797299764836937,0.26752906158256
healthy,-0.441862459835092,-0.574989732524469,0.563286182249069,0.495586702302907,-0.553250430125053,-0.454422692714514
moderate,0.441464668897267,0.698319294627485,-0.0893890268513524,-0.155580436833423,0.406414417790977,0.452005115908365
moderate,0.25582983684887,0.106778318469208,-0.0232120194147881,-0.120323194715238,0.598705263894799,0.264013035448366
moderate,0.250257819259104,0.183108418936773,-0.57855790481896,-0.559711523640717,0.574834742681397,0.461631768231812
severe,-0.0821603706184953,-0.352908895403643,-0.369349325471471,-0.449992536343849,0.205837858850852,0.39298605333686
severe,-0.0564896541432948,-0.248832325860558,0.0423580835477156,-0.217373081670812,0.125092860902548,0.217918439532985
severe,0.335029774138476,0.610521747397298,-0.61178835247954,-0.748445795746939,0.751143744798413,0.74168706376516
