group,CD27,CD127,CD27,CD127,CD27,CD127
healthy,-0.479765046114787,-0.211430439705214,-0.586973874952954,-0.327725556019366,-0.445195930685413,-0.360345380617559
healthy,-0.458002996802795,-0.28837191666049,-0.549260968457169,-0.336499811177202,-0.499805360400768,-0.268509777210341
healthy,-0.502027715938453,-0.326338029792321,-0.591037486156118,-0.427020353010934,-0.395542013107179,-0.331011754288497
healthy,0.354638714969689,0.0824299037226963,0.106593543914941,0.000868263929385,-0.836117711620831,-0.41783461133115
healthy,-0.174076894394906,-0.0769500262484111,0.51595833810721,0.433862928050363,0.0017312658890216,0.32505432736624
moderate,-0.250984306290787,-0.189792934131577,-0.402572949658178,-0.401537203741897,-0.375962111908631,-0.581510556489598
moderate,-0.540605692628137,-0.171131233212749,-0.638554131897745,-0.25168842170387,-0.493757890284238,-0.251104242477923
moderate,-0.823013378358947,-0.576344199371789,-0.8105014144742,-0.565273616716863,-0.654302221160968,-0.475367034928553
severe,-0.138814343028726,-0.339127904360537,0.112372339776886,0.258113825461812,0.0685290325673724,0.21752100034404
severe,-0.0470024452604413,-0.138713288507513,-0.25157512000691,-0.219948244593378,-0.104067261751619,0.0797803370296053
severe,-0.727983353258071,-0.797196132952038,-0.759095067674343,-0.769947541651474,0.732816470148799,0.783156688884842
