group,CD28,CD279,CD197,CD27,CD127,CD94
healthy,-0.366411623897015,0.0874785677113989,-0.0282007202476815,-0.563220620165402,-0.442046776089581,0.122364023061021
healthy,-0.458625990687126,-0.0198920682662521,-0.0843611924125668,-0.651923130958294,-0.431810728721974,0.144596505468538
healthy,-0.480780665962851,0.0130314300044629,-0.0937404772068546,-0.561473015534284,-0.444703439640392,0.0570428715783481
healthy,0.0253224147475985,-0.54896356088234,0.266967876411745,-0.0439075129686062,-0.108895534054392,-0.169707685633617
healthy,-0.144181942931262,-0.239909446620078,-0.471237665700216,-0.570288519781209,-0.438674209516842,0.339378942642709
moderate,-0.314736726564818,0.0573124643038599,0.012917818275387,-0.349099406895007,-0.54525460558193,0.0942984624333908
moderate,-0.352602999115773,0.0965581225028806,-0.0472735692496156,-0.580210419648798,-0.340764730445889,0.0395910801229068
moderate,-0.614096178638307,-0.0509193172345265,-0.133229287592053,-0.837705862296061,-0.65681422890576,0.193599871510158
severe,-0.128600639758865,-0.041010208452528,-0.139142963572895,-0.131031248889579,0.128352517075846,0.392061469666349
severe,0.130215377156222,0.0786759531764952,-0.0372756842250865,0.125341833932656,0.265509737166217,0.452983432873268
severe,-0.614678212503071,-0.0211718070319357,-0.257639298611829,-0.773050686673594,-0.799306601363668,0.497128031181534
