group,CD3,CD8,CD27,CD38,CD127,CD94
healthy,0.112698209320434,0.143334059232596,0.532300005464651,-0.0584163776639733,0.44712500468635,-0.0212597630001172
healthy,0.555944297275996,0.418977818116584,0.495922446087908,-0.0975787492651963,0.262546500704437,-0.197182928378806
healthy,0.0906883583067135,0.220358662606849,0.515906432682878,-0.180278188692763,0.435898268128811,-0.440643900051805
healthy,0.0709993121934131,0.0199532850081316,0.651931572845011,-0.211517676931982,0.171109731463569,-0.209983912367555
healthy,-0.213934835018092,-0.510563598777888,-0.679100964890588,0.346661357351889,-0.614125771736134,0.479978459346409
moderate,0.204199113239098,0.293086423232587,-0.0727563779589656,-0.249705044050534,-0.0759445077332233,-0.213741753022756
moderate,0.170606995947015,0.417319546053201,0.448395912225846,-0.52791585452381,0.262333891120016,-0.194862382577201
moderate,0.258279368456028,0.26756129077551,0.592838461018876,-0.403007807488328,0.547531967014699,-0.519101615893346
severe,0.170743521266322,0.0690215724889859,0.0538490569851758,-0.208046078610714,0.291907659771004,0.444062154798004
severe,0.380505627615088,0.289706808497862,0.0565079682628057,-0.224540720964948,-0.180075475828052,-0.476914472267624
severe,-0.082700997708267,0.394031368072869,0.665624774461631,-0.421563666783665,0.729716730018685,-0.491850417482814
