group,CD3,CD8,CD28,CD27,CD38,CD127
healthy,0.0564699468828333,0.133052428491013,-0.136488560862312,-0.317496530877171,0.129031665018815,-0.153325053948791
healthy,0.0344103429242726,0.0672257086265991,-0.150645580075116,-0.236095850264212,0.14595189693545,-0.26035230720065
healthy,0.249547280363244,0.0391423004320563,-0.200546387609403,-0.144041240690523,0.0725996336730748,-0.0819681777629608
healthy,0.192265586376408,-0.57685458581201,-0.14826720406835,-0.444595058775798,0.124116080558269,-0.560010531035921
healthy,0.267774003262535,0.605551735702666,0.301453895745144,0.585161293980724,-0.421248492845238,0.620973260664543
moderate,-0.0456877643218721,-0.0504259096184228,-0.311568475803317,-0.143329541588058,0.538899325087345,-0.415222730855953
moderate,0.260218648403356,0.257176439331589,-0.33309431933093,-0.427404322700895,-0.0588088996784859,-0.0726120144662422
moderate,0.392688645103417,0.478215103981508,0.199820251952055,0.16360729066224,-0.34751731553591,0.216422821325671
severe,-0.382217663488393,-0.234333693913397,-0.157388120826957,-0.329909536010198,0.418572532238831,-0.402959113876631
severe,-0.165939800485826,-0.259006497167381,-0.120070703453171,-0.0928283320863576,0.149863861471604,-0.0209234473136966
severe,0.509340163597904,-0.156620579441308,-0.612555964638166,-0.643149648647322,-0.174551449245412,-0.314935712822122
