group,CD8,CD45RO,CD45RA,CD27,CD127,CD94
healthy,-0.0636245472658527,-0.237129241463155,0.312507725928488,-0.207729842088506,-0.248036750181014,0.0212731785519378
healthy,-0.119745371172867,-0.20858790432632,0.308584457489127,-0.421471879004499,-0.255774316879614,0.3435598353578
healthy,-0.0265182897278123,-0.271077170515625,0.556005702921095,-0.570442396610109,-0.398541363407227,0.438140031972215
healthy,0.14415428510214,-0.597845999255892,0.511693718099091,0.183582581043165,-0.0252873659676131,0.0669049410808197
healthy,0.68323179621533,-0.162615056590656,-0.0177231455320451,0.381201566569756,0.501398789621427,-0.337701789846475
moderate,0.290155811751883,-0.0147378549240792,0.239918748395543,-0.191224366688025,-0.156419826393648,0.182156899749774
moderate,0.522582430169504,-0.178405471927341,0.339758463674707,0.171677387408344,-0.0525661929553134,0.148800449564798
moderate,-0.166732659204297,-0.122179494552968,0.148818023269675,-0.595208731104512,-0.589072723495086,0.554528593395707
severe,0.101002990867422,0.196080621616751,-0.119063340867055,0.0664839994112114,0.172249043601518,0.35132978319305
severe,-0.307093000157696,-0.0104583467691899,-0.130170326550687,-0.0995486239944549,-0.109305226213231,-0.0673883162004438
severe,0.0565352034899685,-0.0206291223303837,0.256268761715836,0.320920214271257,0.572122026051831,-0.307403679782834
