group,CD28,CD95,CD27,CD38,CD127,CD94
healthy,0.391733505929017,0.000661861479707,0.648736480222435,0.142237065485809,0.321250207549873,-0.134985429910155
healthy,0.313184451801337,0.0621367087594115,0.449132844884752,-0.0968481280397991,0.221053063216311,-0.30474919533825
healthy,0.367385004082083,-0.096930782812038,0.435741546498993,-0.204592614793864,0.382422264313128,-0.474815535010533
healthy,-0.146299392917635,0.176568877984228,-0.423273725828755,0.0877869846826049,-0.476356388308403,0.327316438054933
healthy,-0.0141101068852341,-0.600487038994885,0.0171235842679589,0.0765574208456739,0.228515688798991,-0.132742465419519
moderate,0.278394665650688,-0.159047351533863,0.155544556833909,-0.362620915949204,0.343015421371857,-0.265403418488273
moderate,0.103625584538449,-0.0976795910058463,0.37175388537654,-0.486526203887002,0.122037472343345,-0.285466200796618
moderate,0.527364183819104,-0.409101410029373,0.689073573624911,-0.334751033467559,0.584767139908527,-0.457056998721193
severe,0.0646861893615531,0.0740044170189836,0.205490212712833,-0.533504479029903,0.379872284159169,0.126619114495546
severe,0.0930985571928401,0.106064181032795,0.0741860433528621,0.249553011938852,0.290196998859595,0.150745526357253
severe,0.605086463111604,-0.317443589530095,0.80029460666854,-0.259076726480416,0.74506829870768,-0.566228303091533
