group,CD19,CD28,CD27,CD38,CD127,CD94
healthy,0.111432758600689,-0.185950571103629,-0.333708930893677,0.260017852081392,-0.279820751497405,0.182781457108847
healthy,0.183865137265853,-0.413946332897857,-0.588881884703571,0.0151373498753944,-0.338682081031126,0.298566866837071
healthy,0.20991314550451,-0.423757426947797,-0.473995515536876,0.186842217782491,-0.37867196595027,0.485869637602794
healthy,0.118010236010409,-0.145596979044319,-0.377155354643794,0.167897770830439,-0.216461744210845,0.432534228701696
healthy,0.157818605751433,0.369964236166085,0.572346144909519,-0.231402550803735,0.375167106318068,-0.113570631457244
moderate,0.066961846675303,-0.192378246532866,-0.0957226898325947,0.530914824192001,-0.292639503132021,0.326277551471953
moderate,-0.0220553319799458,-0.015743592890505,-0.232732175114871,0.530605149587006,-0.215060092027985,0.118649085377026
moderate,0.0712771029945589,-0.469456191367445,-0.605436129471314,0.395319521737449,-0.541719200537109,0.5061858704907
severe,-0.178142570374123,-0.0001103843647989,0.0385630752935362,-0.172215804697759,0.243914390991682,0.39213836847775
severe,0.584051250335547,0.254282302297822,0.0962575272207244,0.476929888074055,0.0810594671839995,0.0241059825874109
severe,-0.0856927251615015,0.616423099451703,0.780231100664551,-0.168462041838685,0.695849638397355,-0.526679872892706
