group,CD3,CD28,CD95,CD197,CD27,CD127,CD94
healthy,0.232303105173798,0.189723489485141,0.0055191035270109,0.0254630836993416,0.121318414230549,0.273148529800261,0.144465745124765
healthy,0.624356608944372,0.331254170453992,0.173616892998246,0.144336567416653,0.349400762803577,0.149109699935983,-0.0626510479432924
healthy,0.323014890057067,0.334285378435281,0.136177328224329,0.0853895177286752,0.379328657956712,0.391382230042241,-0.0061509450494649
healthy,-0.07628801638729,-0.084921048054904,0.474046050974592,-0.0448308520726355,-0.390852178928975,0.0240880846249073,0.0901770837300349
healthy,0.142738559334032,0.0737870165224393,0.735317554842057,0.0380144769750747,-0.281230415209867,-0.357127889725724,0.24238291642185
moderate,0.3206404737096,0.316215535827208,-0.109650608086982,0.0352933679637602,0.310447738384581,0.546006622919971,-0.12614175631506
moderate,0.401616091497697,0.0499954672803352,0.0955919977558718,0.0393415352391536,0.19263523056072,0.296878429540357,-0.0218894643662801
moderate,0.34822557227567,0.400278307967982,-0.297246741240281,-0.062298578138684,0.494729566834305,0.495306448166902,-0.511350804550488
severe,-0.221544249206477,-0.408727609938121,0.0367885924166501,0.152835114205192,-0.44937537676721,-0.423957539155344,-0.136362478710433
severe,-0.300852786649978,-0.238819393243908,-0.163912641050079,-0.554872250230335,-0.105168583803289,-0.108628624526433,0.0811513400370217
severe,0.262316685301679,-0.507388964874898,0.365749438952487,-0.0819035619126541,-0.704371739110994,-0.658241267345296,0.546132843512296
