group,CD28,CD95,CD45RO,CD45RA,CD27,CD127
healthy,-0.401258391880926,0.0218801411174818,0.187427599013038,-0.0846879441287542,-0.651111407864534,-0.410916162116557
healthy,-0.403260913551097,-0.0871905993334611,-0.293131883849679,0.234089067290641,-0.576135842072096,-0.371313896502911
healthy,-0.511965997304424,-0.117963801520727,-0.0996671543625316,0.129499451176318,-0.593123366162894,-0.463489284535742
healthy,-0.0172367629137463,-0.375996943505673,-0.317982395961411,0.426084894216716,0.404497832015082,0.279934333215106
healthy,0.170948168560796,0.560508763799773,0.702197155062856,-0.608214883258715,-0.140666586578373,-0.0383576346600773
moderate,-0.319039892749568,-0.151467538446956,-0.0690199970497705,-0.0015123758023658,-0.433372968036281,-0.21059742666372
moderate,-0.246158636281762,0.0310089318292707,0.13717533531064,-0.0066908843055124,-0.52321491117334,-0.289042737244719
moderate,-0.578761072795762,0.435996416483213,-0.017974987113425,-0.115629248458638,-0.767290038322322,-0.622105974432365
severe,-0.111052380523883,-0.0317950188966806,-0.0655889549918573,0.0858586478925476,-0.296388279570774,-0.378653174493646
severe,-0.10814982127402,0.0285811061076735,-0.0937332507524948,0.0971591629186723,-0.0171276615523231,0.27178408682755
severe,-0.56234282712219,0.202778481700056,-0.261927919479315,0.423902410048861,-0.654265070678014,-0.423666857288355
