group,CD3,CD8,CD27,CD38,CD127,CD94
healthy,-0.120536774255568,-0.196577491343625,0.390151794983255,-0.115591422349982,0.142269048175885,-0.243394179455693
healthy,-0.134855103409529,-0.172767087389743,0.115720411013031,-0.125508681425312,0.14955422742737,-0.0307229653111722
healthy,-0.285928360032292,-0.0165481864375234,0.341722808319559,-0.0804208021577242,0.212523877620755,-0.335608277471456
healthy,-0.112957327604027,-0.142640406673515,-0.698831944918368,0.158852325778413,-0.337833482200637,0.301488349675953
healthy,0.0150632636561055,0.525452982460617,0.563286182249069,-0.359646766674771,0.495586702302907,-0.394683614597843
moderate,-0.153124989123347,0.0314178981877795,-0.0893890268513524,-0.112086604896083,-0.155580436833423,-0.0844464527998189
moderate,-0.438594618366851,-0.349693352367031,-0.0232120194147881,0.211623816489137,-0.120323194715238,-0.132233722062844
moderate,-0.305322006053376,-0.238601055555881,-0.57855790481896,0.349857369244111,-0.559711523640717,0.515859984145911
severe,-0.564875661451276,-0.38864790374616,-0.369349325471471,0.617128686547782,-0.449992536343849,0.0529120784519599
severe,0.352507239568464,0.339205325292554,0.0423580835477156,-0.338741029976999,-0.217373081670812,-0.282230947015721
severe,0.0227828678828133,-0.419957114673012,-0.61178835247954,0.422118574211523,-0.748445795746939,0.379762538113336
