group,CD8,CD28,CD27,CD38,CD127,CD94
healthy,0.0413736754022382,-0.391880166259344,-0.620855434319181,0.0664249794731631,-0.423436055679058,0.1305919940916
healthy,0.0909467129457649,-0.298030063505263,-0.493419014903764,0.107147891273101,-0.451919463075797,0.181537843012141
healthy,-0.209513962053306,-0.556550457685327,-0.613147211152064,0.0725807075329364,-0.392378204870756,-0.0217269529590427
healthy,-0.332396015915541,-0.349658732297069,-0.738853070921489,0.210549602545144,-0.521876536884667,0.355238268685497
healthy,-0.553259319465722,-0.333747087620481,-0.442287466703385,0.39715064114595,-0.709419786729363,0.524166098755813
moderate,0.316213196657263,-0.390449481324413,-0.278568038789319,-0.0160982410370839,-0.415036762272211,-0.0163521626417714
moderate,0.589247327233074,-0.0664719028225892,0.0141152458940208,-0.171577350392229,0.0702648030525264,0.166683351575745
moderate,-0.05111420340887,-0.498444771453552,-0.573269686172854,0.356296088538077,-0.607865855856246,0.561946024826481
severe,0.273560717090436,0.0956318750793356,0.257583941656864,-0.544316637662168,0.422446758217225,0.0790092565580697
severe,0.336338823676394,-0.136351460031038,-0.0477379798980957,-0.249961916079714,-0.243796838361974,-0.395763627820384
severe,-0.34494405150624,-0.595100337169329,-0.759762144768871,0.16378646195273,-0.721396277939354,0.38510677404995
