group,ARID3A,ARNT,ARNTL,ASCL1,ASCL2,ATF1,ATF3,BACH1,BARX2,BHLHE40,CEBPA,E2F2,E2F3,E2F4,E2F7,E2F8,EBF1,EGR1,EHF,ELF1,ELF2,ELF3,ELK1,ELK3,EPAS1,ESR2,ESRRA,ETS2,ETV1,ETV5,ETV7,FOS,FOSL2,FOXP1,FOXP3,GATA2,GATA3,GMEB1,GMEB2,GRHL2,GTF2B,GTF2I,HEY1,HIF1A,HINFP,HOXA1,HOXA6,IKZF1,IRF3,JUN,JUND,KLF1,KLF10,KLF4,KLF5,KLF9,MAF,MAFB,MAFF,MAX,MBD2,MEF2A,MEF2C,MNT,MZF1,NFAT5,NFATC1,NFE2,NFYA,NFYC,NR2F2,NR3C1,POU2F1,POU2F2,RARA,RBPJ,RELA,REST,RFX3,RFX5,RUNX3,RXRA,SETDB1,SIX5,SMAD3,SP1,SP2,SP4,SPI1,SPIB,STAT1,STAT3,STAT4,STAT5B,STAT6,TAL1,TBP,TCF12,TCF4,TFAP2A,TFDP1,THAP1,TP53,TP63,TP73,VEZF1,XBP1,ZBTB7A,ZBTB7B,ZEB1,ZFX,ZKSCAN1,ZNF143,ZNF250,ZNF76
healthy,0.692863924512499,-0.696979136176223,0.70408119501523,0.727231918472293,-0.786981935719807,-0.704537482972358,-0.759433119305699,0.733242535368509,-0.751228699794448,0.78642666086014,-0.607646114484066,0.721716523423754,0.182854238134379,-0.749937416369174,-0.789481031757039,-0.415279507983997,0.751345501466093,-0.713932618663925,-0.599810202091843,0.655550172280361,0.687673936335149,0.726387153614637,-0.756290249233236,-0.700376728713417,0.553701556953052,-0.749459003618154,-0.753664582134849,-0.7323190407248,0.700369832673763,-0.701251376409575,0.740944405989951,-0.726759108753493,0.704883146960032,0.703838971622371,0.691482274234254,0.796132836673615,0.720453686162054,0.7572206399166,-0.77951797846644,-0.776699078590238,0.785051762954057,-0.722493620892302,-0.68244501426725,0.751741449076246,-0.778906960619567,0.783622989738175,0.701894144772356,-0.7113455981211,0.732991691926083,0.757263452829454,-0.648961724728109,-0.767541712599254,-0.642068702091124,0.722094225262322,-0.394150617153088,-0.746754175731235,-0.695667164631986,-0.691870463799796,0.722800063654441,-0.728007722933406,-0.448801875081178,-0.690324888912269,0.407829055474953,-0.712590620613693,0.610783525191802,0.707972141722695,-0.756394408165515,-0.63012849676463,0.743550965311797,0.636818948236769,0.784626650842866,-0.751961547675214,-0.6880040842336,0.729402877955973,0.772498241100806,-0.716713446654535,-0.66341927186342,0.732399063518289,-0.710971487969852,-0.596968890086765,0.772442641781093,-0.758626857336113,-0.76338440636014,0.719094160677701,-0.732418889632295,0.724921601520599,-0.795500556037808,0.723401024776818,-0.701279966240642,0.759078260598486,-0.679665910286553,-0.750475163794719,-0.670098804606107,-0.711659080590386,0.767378649994927,0.753524937331848,-0.460267259343973,-0.803534873237586,-0.377552137040092,-0.0972265447489918,0.670536990459143,0.727812191475707,-0.199308907087084,-0.72813012763727,0.734765841794653,-0.661341121580088,0.438937090355654,-0.777305930079819,0.697101109877609,-0.731407039480514,0.692061397897726,-0.738690119360448,-0.421269149426264,-0.767371897622765,-0.786165042355754
healthy,-0.672280124743306,0.787173403798856,0.73435579264738,0.762314718176306,-0.717392111947304,-0.622518766049561,-0.748874785529791,0.698127879030693,0.592599114473402,-0.688636666836504,-0.780540397380315,0.668295862911685,-0.689328179612919,-0.791273308226968,-0.730495512990575,0.697243184880859,0.752092491691446,0.751634420551251,0.471411190917033,-0.765038711983135,0.582378838105421,0.805922033799498,-0.721758037609324,-0.729860819831209,-0.664997117080685,-0.796195449819276,-0.726965848029488,-0.694309164151735,0.726997316127111,0.27967579255773,0.739396525306408,-0.80389051784399,0.584123334128205,0.751733923101901,-0.730881190201445,0.838109651338816,0.757099373516187,-0.737087839837907,0.687589227779078,-0.79882446694398,-0.057545925768532,-0.658356130491025,0.734767986123252,0.73613977687304,0.825173634218374,0.748953881737946,0.792180412081688,-0.837463563639871,0.756093712218657,0.688334531834046,-0.586454875232755,-0.730289000272076,-0.628668616036041,0.709446616968025,0.586767725894514,-0.700852598307624,0.439462099960336,-0.802107478726169,-0.0831323377713829,-0.719716664578398,0.222358882392229,0.760237683963682,0.817171978535256,-0.77192007543696,0.750232985362627,-0.819094128209006,0.743823204097681,-0.786391866172936,0.787362478612158,-0.730527433675051,0.802717632360167,-0.820771208757841,-0.756905087298393,0.79390635869921,-0.73619438680134,0.83881108774754,-0.78440054392334,0.786031973101278,-0.666978269437479,-0.751855010051999,0.749694773071102,-0.742612820461994,-0.756976695856416,0.724131669291153,-0.780551805231273,0.690584940089605,-0.760068496349132,-0.70811487349899,0.554358334141805,0.798140428506319,-0.766635944230957,0.761286121374459,-0.797918481245013,-0.712021589897995,0.672252297307569,0.818106796679,-0.76557223201391,0.749913851730446,0.819573357784554,0.0082103847460559,0.583627125890001,0.664741764916254,0.735764642273557,-0.668980154265529,0.768465826088008,-0.728142953220141,-0.738243700069251,-0.702369449799313,0.771161686297406,0.31685781916059,0.760918407868218,-0.707063068309576,0.745259455195499,0.370107743935806,-0.265296742192373
healthy,-0.837024166453187,-0.783476244629575,0.771624159587833,0.831648274047694,-0.829285848927932,-0.0860728873763495,-0.818083194371685,0.205241087591234,0.407862861838547,0.751712256611634,-0.841566879744002,-0.200754510239992,-0.801416175531914,-0.831798211496503,-0.835290919220335,0.837112015830292,0.791157061829667,0.839235656417177,0.827085342267933,-0.826866716532133,0.586536479749443,0.827823483398935,-0.784513237369004,-0.75115859746707,-0.837962369148571,-0.825120780513304,-0.841094640309456,-0.687687490728016,0.841885625799798,0.538152987619865,0.820794262646459,-0.80964582536255,0.757704117946054,0.820837641580776,-0.817222002715385,0.845200357950968,0.762246336647093,-0.813570045611099,0.763251419818562,-0.841801085057746,0.759890085372121,-0.806853652891927,0.77716792258522,0.80626964469542,-0.0057329265318775,0.824561152181789,0.810406657931377,-0.827168339548788,0.808076048578067,0.826567830814065,-0.597688268305455,-0.828111257901863,-0.812661577994144,0.82511996188195,0.442911250010534,0.823620212187817,-0.798015359177495,-0.815873699821619,0.60739230731309,-0.820179913925419,0.842392708231321,0.28057896357193,0.817468675102447,-0.806696603583235,0.797757643794573,-0.773482913240044,-0.807058873539316,-0.831701749435368,0.7901923388894,0.799275488652578,0.807370149584013,-0.800146537994759,-0.808151362662574,0.796176414698553,-0.786209620608726,0.842715325731225,-0.751363732840361,0.816296079490301,-0.730345287569338,-0.769318637874539,0.768933667953222,-0.798817379136287,-0.820615374640935,0.81152686966432,-0.813642903801546,0.806418951115895,-0.831092346612089,-0.803737737303288,-0.30859082300113,-0.653737475592138,-0.798840701602447,0.839445899709016,-0.82746661129334,-0.803723274816046,-0.773658467028285,-0.774256784218655,-0.802318059988404,0.498494400234872,0.83318326752707,-0.813294038933876,-0.84026978394687,0.720842810950232,0.776800928444037,-0.82400322933226,0.795097168642917,-0.584324060297771,-0.766461622978803,-0.810239648607887,0.836779804994216,-0.641614193332374,0.785170444852355,-0.806296506036702,0.713520912434118,0.46496505928569,0.602715730741184
healthy,-0.889366295386539,0.591173350303354,0.874046032015552,0.852399535045632,-0.715924390023473,-0.907957331744953,-0.851085093527867,0.867701802236528,0.845425949772023,0.882495448130859,-0.834063287399964,0.861165128589906,0.698232324419597,-0.858255143649634,-0.859208273213982,0.856902286705226,0.863447997734863,-0.726259488849045,0.869744276993279,-0.861081919177884,0.797887730295555,0.875750692014726,-0.862808412970516,-0.874953765102319,-0.877334185593213,-0.85473514845349,-0.878330183787429,-0.820406622874887,0.89395378888397,0.877172848659907,0.899721171673492,-0.816165942225078,0.814127881378582,0.894906656495187,-0.863935269851261,0.865856748456861,0.867835136380144,-0.821594947057791,0.847425307043432,-0.863336458091736,0.861121068073293,-0.896834395780615,0.795177772766019,0.875772709175376,-0.853937658341852,0.877078453849196,0.85732716158585,-0.838086298095671,0.851563577116725,0.892164308461019,-0.644977711330532,-0.868081149663006,-0.884372368508897,0.883347175638245,-0.891075971788169,-0.531286057745201,-0.845890065231652,-0.866322566611841,-0.809117739602139,-0.444285476645287,0.81190923004366,0.668505725955936,0.73155259239746,-0.201231609279375,-0.808297027345448,-0.767907993423872,-0.86139495316928,-0.825322880649224,0.822597494080279,0.844927754210067,0.893546071933419,-0.873071513978068,-0.864871175997254,0.851123456563884,-0.860390035470958,0.821490440856229,-0.894642660129891,0.877326602050075,-0.8464452879902,-0.854865365354849,0.877245462067786,-0.885054350387475,-0.858949358739424,0.748111029632158,-0.886755906242048,0.877762282497347,-0.910573994666928,-0.819430402142052,0.883166742321698,0.871612133792989,-0.855065733304656,0.829735219185695,-0.875536977552901,-0.856893956595664,-0.857991422335124,-0.71301902855596,-0.846879265742122,0.878994641001552,0.839593117992752,0.4465580510322,-0.818647935042469,0.8528297013795,0.809789924433623,-0.838168106058444,0.86389173324091,-0.859762461257662,-0.894693479037281,-0.866563498003964,0.876846009738513,0.868794840968077,0.864144976430184,-0.914898867053,0.867528991756089,-0.683742675133648,0.620382630626505
healthy,-0.754003315974897,-0.848939454785779,-0.421203365423552,0.775578102116474,-0.849538286849467,0.244335165948667,-0.745769418480234,0.686431367351438,0.751148900490404,0.866636206102468,-0.609216851661301,0.824211213096995,-0.726292540090032,-0.683611945916836,-0.844637905195091,0.687510803647445,0.792939199761224,0.875982278128243,-0.0865029198353462,-0.438979012416361,0.808324145811661,0.829195753995326,-0.702089903246486,0.669014857640909,-0.814321316183478,-0.581608628587111,-0.757175917027086,-0.832441119534729,0.524452297405216,0.222631104267407,0.835794937708094,-0.62636665465439,0.759549901803476,0.690055189202317,-0.760549632643696,-0.509997267619429,0.79046098477342,-0.697059436272759,-0.719070346606378,-0.665200390519875,0.770472209950914,-0.767651689529622,0.644538283904324,0.779110708072014,-0.11011973893128,0.785373833223009,0.829264700949824,-0.66808725503245,0.770519292854405,-0.583894578745426,-0.651002986350977,-0.581316124603138,-0.868903994059682,0.881666642183008,-0.83660598988592,-0.755768462124572,0.853265818339117,-0.756418830879919,-0.76851236963275,-0.644859188018044,0.65954992152831,0.176010642807614,-0.512651551843383,-0.49634860485768,0.495809349440915,0.198974085395152,0.505664020938922,-0.68604163196603,-0.874245416425506,-0.765391883686267,0.459984407769282,-0.716651534741283,-0.755526280162757,0.804661396695366,-0.838616152226244,0.812254874156303,-0.773222742272423,0.797809561726519,-0.791429481255058,-0.790989076799062,0.815165337962029,-0.778052499571562,-0.794686530758226,0.708212068894032,-0.828428372078108,0.860510859177659,-0.759848768341975,0.624457367724003,0.817747898844056,0.760307045792048,-0.748617355727392,0.85603746277337,0.173641169660797,0.767938467214521,-0.802546252205367,0.586008855614354,-0.84214592395295,-0.626626131196233,0.711949953995137,-0.815801998304444,0.713930038804974,0.80311367638626,0.860509528825349,-0.710297367219164,0.749988370544895,-0.817346537336287,-0.675406159344896,-0.85230218053548,0.827045615455435,-0.7492781359356,0.154056706257704,0.413753797377707,0.830204970825929,-0.737550617592219,-0.758325052215853
moderate,0.820143344622832,-0.859390550021559,-0.169822465538311,0.829596143157357,-0.194426878948749,0.818300275052106,-0.812058714297252,-0.612012169234079,-0.826271833624881,0.45500073328861,-0.794939650922526,0.823942555517091,0.870776875529055,-0.832321172399965,-0.701169246321074,0.854788529682383,0.875593732198562,-0.631245674386264,0.56486124831426,0.689782920813578,-0.87407857071097,0.749552649346471,-0.842056650316504,-0.818662104661083,-0.264429601110523,-0.824666214735045,-0.68960200600909,-0.859040027587863,0.889727701299227,-0.775163401356876,0.880433203218629,-0.888325611564441,0.849564614702777,0.846534291727594,-0.765970667853803,0.830059737343859,0.827809609463033,-0.872111122212158,0.761165118359577,-0.830625096107886,0.85452846465093,-0.893278154337314,0.877787324202985,0.770482230790736,0.456549816302043,0.795957296697774,0.843345668298484,-0.845313116797297,-0.767632822620041,0.859650615053011,0.867203808140407,-0.870505503322322,-0.853160296441986,0.829166470496697,0.230078402608266,-0.853476897349841,0.457409161623364,-0.799417292333617,0.598590552176087,-0.863178453740537,0.891819528726125,-0.616625496748536,0.670176278877136,0.56804987174337,-0.869035570535853,0.866480148922453,-0.747291214290364,-0.87491530168173,-0.684208483400276,0.682150577499219,0.886245091312823,-0.826837192388907,-0.852594937677959,0.851656442129675,-0.85451715747565,0.885679732548796,-0.671996734097301,0.861335384169811,-0.801079447099855,-0.756789241526011,0.658337666358419,-0.752209835537396,0.0034939171616844,0.861719828129349,-0.811674270337714,0.905964805002071,-0.848026838864624,-0.535439978234315,-0.844024098815316,0.753724997024987,-0.856168005066608,0.779991565201663,-0.594372975796449,-0.841152076294061,-0.856269769644132,0.855659182178984,-0.874474321845789,-0.627050712357186,0.898309847337151,-0.872506873346976,0.759242898561887,0.805455323933421,-0.814048777146626,-0.773840461849054,-0.527208354630088,-0.837805152411023,0.695594808907772,-0.873942884607604,0.84921409226908,0.830229344973067,0.746578862247691,-0.848162524967991,0.887172279685827,-0.850220430869048,-0.316035549090871
moderate,-0.80837994924633,0.723523682922963,0.816159895393512,0.819675546412284,-0.86699128322836,-0.632252190513217,-0.8648127193808,0.838547183399291,0.864367804684776,0.79908604219737,-0.869193006806789,0.793689824904903,0.647315968840303,-0.818200565893649,-0.862681636854387,0.842976966036066,0.855670105791103,-0.627604346229857,0.626504665664374,-0.806690779945804,0.434402676207631,0.851702627012828,-0.804925102203251,-0.794227301067109,-0.809891276600118,-0.818933621722892,-0.845585301678697,-0.767959906110547,0.836954487158287,-0.810913441778754,0.796604910795607,-0.740925180472201,0.719022232925029,0.841142118930082,-0.796965300219689,0.871012401182645,0.804679310845458,0.008891516407274,-0.860956546733825,-0.841903988872647,0.865214470999812,-0.851985752786269,0.767535052853636,0.671360997849619,-0.843002798043574,0.805501965399393,0.855242464071613,-0.851693293408916,0.823580420332785,0.866967620025081,0.253269046214539,-0.834510690172172,-0.856279326771762,0.785711936643221,0.802156681698501,-0.86158511267363,0.734379361388347,-0.814929137722467,0.858579750306913,-0.839639466793208,0.837509565490527,-0.258609513619739,0.760505571062497,-0.812092225605608,-0.785551890509749,-0.804288771169735,0.734252350790714,-0.845380156035866,-0.640052159370865,-0.856750615676352,0.865355133445491,-0.804860192990982,-0.802203911283442,0.80110858769074,-0.804919835107267,0.835826980059979,0.796691643600425,0.165802430358899,0.870056210254067,-0.714129197577904,0.863335027856879,-0.770789149955313,-0.311988878500965,0.833237350353819,-0.835668095785916,0.844446330900896,-0.870174778006668,-0.854399806171535,-0.864384690374841,0.352263147009674,-0.795774742884166,0.809730475258031,0.830733117314157,-0.816635579999529,-0.774486728793077,-0.789524171640245,-0.809813683755977,0.825453298970062,0.865364680056962,-0.868887011767331,0.596611765881999,0.655470711468227,0.809658730439578,0.875406108084797,0.827854475080222,-0.816828835947749,-0.819391413694023,-0.835569550743782,0.805417924235537,0.528167712550484,0.794491236795992,-0.833880943008636,0.755273447047106,0.42989069201773,-0.863743014788048
moderate,0.54198188276071,-0.770340900098098,0.774285550182817,0.774472264450001,0.17645867486899,-0.608449827950069,-0.677552933830292,0.661158954385821,-0.546684125984531,0.72178663289287,-0.751371975313929,0.595979026449591,0.42519522054123,-0.704213864041573,0.185733706091382,0.810650798835792,0.763982034538683,-0.018731486474399,0.722843435645134,-0.676489284888231,0.584710198044113,0.701495459906589,-0.750769977397481,-0.374839471848117,0.630841536442176,-0.827961234141694,-0.815550959182828,-0.700615880112927,0.784492596788905,-0.793289639487305,0.806612791617481,-0.672884299174565,-0.85626820621343,0.764796108743607,-0.706636637253516,-0.611993664741232,0.556914356278794,-0.265777490052506,-0.667080441774356,-0.804531238728818,0.740826820289014,0.438293848765117,0.749830960228766,-0.698052915605374,0.598154092067068,0.831126352160917,0.82113573850954,-0.805689645161476,0.731207612434111,0.79020418622208,-0.359823443695467,-0.587870803801879,-0.808596475111094,0.734713639586169,-0.764637712806946,-0.705300541076588,-0.310714790711924,-0.425034646271451,-0.78612401269843,-0.785144385176602,0.023338038636287,0.856490551786602,0.25925556069975,0.498610648017303,0.514053629460914,-0.543061713605928,0.187137330594942,-0.617357654446998,0.667786532894759,-0.812922800276983,0.777042541933019,-0.754177357178377,-0.782669798755516,0.778172630035153,-0.680671684473165,0.865926157278773,0.619392528768865,0.720835790487232,-0.764875617902383,-0.694300581215855,0.101771878828613,0.490509115964166,-0.466251353966772,0.17607466585948,-0.823906889425004,0.661048792968182,-0.773616023939737,0.645834692097095,-0.717131379426291,0.787120288909082,-0.133825739457074,0.855235520720676,-0.672079249492555,-0.801767711979265,0.420453300535633,-0.671186910890635,-0.423599747128138,0.777545425692636,0.74710835502277,-0.798672456215013,-0.440526640210198,0.609140826333875,0.75637156100824,-0.636368434346061,-0.292169240528596,-0.763687492782199,-0.431394756592648,-0.696241631618461,0.509763713577126,-0.739467696019133,0.59756142986398,0.654715600620505,0.743546469185779,0.491290203981887,-0.755918934505541
severe,-0.596883360213062,0.756061498819222,0.791744409167889,0.803739046684035,-0.806174220226134,-0.74620703553828,-0.826858188101799,0.829914232278179,0.809246272116843,-0.606073503349404,0.486270625912817,0.774030729856136,-0.799112531391291,-0.839783559865283,0.746607800100556,0.795005409258073,0.795036567130603,0.831384083475911,0.824204909451984,0.783806869677688,0.755482934287093,0.73205735948077,0.169686631358205,-0.819745045899474,0.803043854518946,-0.704231950050666,-0.833346457741261,-0.829753583430819,0.808482189609737,-0.758743076821152,0.826527457289707,-0.326348700294503,-0.164022473154577,0.823518864552226,-0.102764666499054,0.793394633003849,0.746252486012889,-0.781240204196468,0.779660014110692,-0.755803088573647,0.845984548202971,0.632655170546656,0.837771161492659,-0.779623996753455,-0.82504016911744,0.75139696520495,0.873614720688686,-0.844237992229003,0.0582226296781772,0.84253602917352,0.579280019789353,-0.676570905544461,-0.755045866515539,-0.0025489426546428,0.635084055343841,0.812099361343711,0.84169991195194,0.0913374452854165,-0.793428649396795,-0.82635280169231,0.804027471393974,-0.701593821559054,0.785509690289296,-0.865822108183559,-0.82059145379455,-0.763754063109801,-0.440248733072754,-0.794887924068989,-0.848505191505499,-0.459345936265687,0.548751593454201,-0.74042910822211,-0.753245856209798,0.788800990695885,-0.789732582499349,0.85449322007222,0.760704593530377,-0.631015523236234,0.784165899841895,-0.796294030261452,0.827677725904968,-0.806173648522051,0.813737007689842,0.751014495173335,-0.810246754262323,0.811470201000225,-0.887316180745021,-0.807722680735296,-0.79072220226725,0.672091889905166,-0.813203036076197,0.82170141727195,-0.838065017391389,-0.778197023361958,0.811956435322929,-0.686031464712125,-0.826956807056139,0.754642529284889,0.778175298606799,0.732268032435404,-0.813373689745012,0.746157011431006,0.503207931079678,0.79924745355491,-0.638301891775748,0.590122959430029,0.51426726071582,-0.819364290980108,0.82484121609651,0.338815851235356,0.674388996911189,-0.57429047240382,-0.482579704352119,0.760212928018883,0.646986362650561
severe,0.730337877558796,-0.775362568759327,0.746210934406514,0.802870495702529,-0.843834262714609,0.711805882254354,-0.811862542119815,0.811201836200265,-0.697205892910159,0.804755924790025,-0.826301383678754,-0.822691673289019,-0.818566289986466,-0.835712414337706,-0.855130722461056,0.78506366543174,0.800952837057983,-0.426123088552487,0.192942243287029,0.309371518134502,0.59347506354086,0.825237808296065,-0.827348844282918,0.634019846311274,-0.378342770224077,-0.799502506990679,0.77370274657119,-0.727002118403997,-0.671937920182015,-0.815601170737755,0.784628566411548,-0.842351703090254,-0.794007367513448,0.804320825769833,-0.802532085353492,0.629298216203273,0.765484209523133,0.694434151003755,0.55262409997846,-0.834519920726811,0.733270767250455,0.428604764445429,-0.296463580535495,0.818936929892554,0.786401192049364,0.823819707785812,0.839612190740901,-0.116316471397793,-0.182032538225197,-0.538813734782019,-0.731014698256871,0.79044600145929,-0.787915981230771,0.748918217198815,-0.805610008051882,-0.629942807344297,-0.397261520213134,-0.781163889028544,-0.811910886455392,0.751254860085027,0.819114192456336,0.818002272738069,0.860158533361044,-0.671792887175285,-0.646508799668616,0.784257926505459,-0.775136961859969,-0.767530786395885,0.793588383271783,0.420144505719488,0.814585939690642,-0.830571799988039,-0.84159430849955,0.833778640914633,-0.79513540201024,0.714029721690887,-0.751851106890474,0.849506664755621,-0.722538324752405,-0.635582979828258,-0.431553768915614,-0.714206984254669,-0.764291715912239,0.771752858369592,-0.788061014237501,-0.372992663753578,-0.073032176278027,-0.820500063409538,-0.787448652653528,0.71544782220114,-0.822852821074275,0.796182862614405,0.674548514303163,0.768642706114151,-0.0177101415996363,0.775991045121826,-0.789108474841666,-0.30663200578515,0.623094026470916,-0.855743084045029,0.857306217562012,0.793201628587168,0.591589634453365,0.737911823465829,0.428959289572992,-0.785047550653214,-0.461785093429643,-0.169140715404716,0.837742876431931,0.813538479086478,0.809429210562449,-0.808123913501876,-0.615632884013563,0.737299461881856,0.824270921584528
