group,ASCL1,ASCL2,ATF3,BCL6,CDX2,CEBPA,CEBPB,CEBPD,CLOCK,CUX1,E2F7,EGR1,EGR2,EPAS1,ESRRA,ETV4,ETV6,FOSL1,FOXA1,FOXD2,FOXH1,FOXM1,FOXP1,GATA1,GATA2,GATA6,GMEB1,GMEB2,GTF2I,HES1,HEY1,HOXA6,HSF2,IKZF1,IRF1,IRF4,JUN,KLF1,KLF10,KLF4,KLF5,MAF,MNT,MXI1,MYB,MYBL2,NFAT5,NFE2L2,NFYA,NR3C1,NRF1,PAX5,PAX6,PBX1,PBX3,POU2F1,POU2F2,PPARG,RARG,RBPJ,REST,RFX3,RFX5,RUNX1,SIX5,SMAD3,SP1,SP2,SP4,SPDEF,SPI1,SREBF1,STAT2,STAT3,STAT4,STAT5A,TAL1,TCF12,TCF4,TFAP4,TP73,USF1,ZBTB7A,ZBTB7B,ZEB1,ZFP42,ZNF217,ZNF263
healthy,-0.135415434520826,0.030395958417378,0.0799827228315845,-0.112675977337035,-0.0389151701018976,0.244230173982216,0.101925876229642,0.129646409500057,-0.119236696570248,0.113124402388589,0.0929161771373045,0.0394278410811709,-0.136840512913058,-0.171890411762681,0.125675406160459,0.150070420400948,0.172850355400186,0.135914708927727,0.153476895061767,-0.116555077309177,-0.0451628704989315,-0.218768187574411,-0.142458286310271,0.130051331703692,-0.0556796119585518,0.213613964391107,-0.0912296495100687,0.0787489417308607,0.109745729216671,0.188026655209498,-0.178637242517451,-0.145968764468431,0.098765725641472,0.188512244945697,0.193065350962239,-0.118211930808363,-0.102108818669563,0.0203211597968728,0.113153212221647,-0.117024245440532,-0.0990918529516926,0.111071269635685,0.158349646176091,-0.110159870566884,-0.0883551484166718,0.000497689866083,-0.126756495145974,0.0499576910148328,-0.16099799007998,0.103299240971534,-0.327012348292081,-0.120082697318007,0.135376685295363,-0.132154449516951,0.0752581983083456,0.191591872050469,-0.0903407221110533,0.154648879070581,-0.106921789380291,0.110894953457368,-0.132930010222882,0.108253235815083,0.185976547489066,-0.215780175738764,-0.0958148784904705,0.134634976143275,-0.124214027378574,0.0611766721552503,-0.0866334727931047,-0.02611870655237,0.0136875516860223,0.14393666289366,0.130616148480801,-0.0071866128564055,0.15153770519861,-0.208248997278981,0.0489602945943527,0.0323295303630892,-0.145587322278738,-0.145565570854779,-0.11852163651374,0.0505083909737431,0.0874126347281678,-0.154625255007473,0.116861037736257,0.103893587827528,0.216929399979462,0.105140621451459
healthy,0.0655240897854002,-0.0778974326235145,-0.0636417161528816,-0.0361764345020798,0.021776044881106,-0.0868890875093778,-0.050871802860067,-0.0140358838216743,0.017464227121537,0.0478815491170048,-0.0561231780525281,0.110598385697863,-0.0728624837970877,-0.0982139053874314,-0.0833482161779513,-0.061508632050802,-0.0574634095723048,-0.0776772043629565,-0.107088559819073,0.0517639941855244,0.0270779108421093,0.0158847846897091,0.0725767650536144,-0.0807578520038563,0.0446332225054627,-0.0902309058587399,0.0096488261001115,0.0450288676313373,-0.0663660451430066,-0.0656053645006062,0.0779513766119504,0.083236626885776,0.0240365427393397,-0.0487761007014964,-0.0565858357601836,0.055397586147416,0.0665597338999935,-0.0333810027085522,-0.0674441538043698,0.085534453045268,0.0304109922098764,-0.0078830975419038,-0.0607498892347108,0.0860014758910804,0.0321816223287487,0.0683116026416571,-0.0151105862001133,-0.0774307517470507,0.0818548427374925,-0.0728107592567776,-0.058595019673535,-0.0413560765946916,-0.0493182361089569,0.0293495461726602,-0.0157071081445787,-0.079467360261111,0.0609906021297836,-0.0717258313242845,0.0647433603517725,0.0710418658057741,0.0833772098144954,-0.056531858245341,-0.0404384990740548,0.0191020859644591,0.0886593019008067,-0.0679151059450515,0.0775386464292039,-0.0716854588252948,-0.0194879480848485,0.0102466689850022,0.0995260015466765,-0.0481576524870266,-0.0330601885225092,0.0646221690967084,-0.091477478008663,0.0150790646725015,0.0275122320307929,0.0752042161388392,0.0616566779576605,0.0700439053723505,0.0634283675109856,-0.0409654269034205,-0.0609286185090127,0.0816476160174662,-0.0046363734926036,-0.0333269380250521,-0.07175552901537,0.088510652518627
healthy,0.0151379698231761,-0.0140493330905908,0.0064078405034396,-0.0121612713241439,-0.0982058251593762,-0.0348284785244947,0.048746133089843,-0.0803218916839395,-0.039872350551165,-0.105777969700367,-0.0326990003810436,0.0267081361268117,0.0297398371786163,-0.0395227222552893,-0.0458040568873523,0.0114168143586957,0.068920095263634,-0.0569650662702072,-0.0711434743169279,0.0086302453735888,-0.0065767017888869,-0.0134156571287673,0.0009401729455485,-0.03917978392508,0.0245116979790685,-0.127683563966615,0.0172921387677463,-0.0603844577292496,0.0094632581732186,-0.0077241171115667,-0.0314128544816844,-0.0236821336153491,0.10809347371901,-0.0192148573150937,0.053294723508868,-0.0195277942528817,0.0353883493367437,-0.0417683350991162,-0.0819417685896268,0.0593967912001237,-0.156977302854759,-0.0711044552646006,-0.0647365390279148,-0.029173155705444,-0.0413220730079386,-0.0518941240216395,0.0331210372099499,-0.204119490812822,-0.0378819047225354,-0.0292551681324855,0.0146949837461134,-0.0176178521605827,0.0270871019911959,-0.0638347471740501,-0.0076867360662969,0.0043675820180829,-0.0308719414458534,0.0186308043460224,0.0171833492358599,0.0418846336001978,0.0045225547279007,0.0736302793894249,0.0477653117059995,-0.0397409392797057,-0.0250513092303433,1.42937668490167e-05,-0.0398546945593032,0.0004110018339927,0.0064924047730548,-0.158035110570305,0.196608150818022,-0.0198368344580908,-0.0327556668041428,0.0128775631892931,-0.0438958562551881,0.0149032003063893,-0.103970032342301,0.187539842009633,0.0472017165829671,-0.041419344763884,-0.024239814670795,-0.0347952183601379,0.001366597909151,0.0206372595383664,0.0996775658794384,0.0632132441909907,-0.0490865195774786,-0.128027364405802
healthy,-0.00328679069122,0.134424919065702,-0.02411833201559,-0.167831515760412,-0.0740174492521406,-0.0472884293361692,-0.0286072808215978,-0.15460033119181,-0.0674110076602526,-0.0736668032126316,0.0124583989725015,0.0760343043287141,0.0756632201944757,-0.053462645039002,-0.0519147911505066,0.0009041069904815,0.0475738327304254,-0.0417177213734157,-0.122255055559117,-0.0098888394198903,0.0148776721714016,0.0508771464268,0.0175872592158889,-0.0957529515806012,-0.0388252664670611,-0.18683761670969,0.0627127541841302,0.094627834465751,-0.0088225548205824,-0.0276900881418934,-0.0046235748014197,0.0305767301355912,0.0793329066461089,-0.0321306756380352,0.0256482959354522,-0.122289030573732,-0.0421625286350706,-0.0592627374363672,0.000988261509104,0.0210157496067357,-0.0387283713179579,0.0340122809591627,-0.073177324115354,0.0490957275843165,-0.0324449179802438,-0.0021434252775044,0.0591873421012001,0.0210636065999785,0.0101790869080271,-0.0076159905710868,-0.151193274257449,-0.121864926836608,0.0184486850942603,-0.153792283246556,-0.0366955506388134,-0.0279546287537376,-0.0041543745409904,-0.0159924109810061,-0.0325819859298312,0.0133672836994133,0.0235748246821805,0.0147474523106975,0.0405918743266109,-0.123312129744306,0.106764505975636,-0.0200339911277727,0.058821526748525,-0.0190665924010807,0.0553598443609782,-0.114105683801554,0.0602095388104489,0.006746761056546,0.13013917004437,0.0123124125815776,-0.0477253400612241,0.0108668287956694,0.0561833270491995,0.0037023077742596,0.016370847520751,-0.0574316699494795,-0.0232609008557338,-0.0134926329232565,-0.0119273270253007,0.0281642519396141,0.0305095100383158,0.113157263305682,0.0124156913174112,0.0111466183496201
healthy,0.0312235581218592,0.0018433135120255,-0.140371394161838,0.10642047598037,-0.0190580431987712,-0.108832547950478,0.0529866432345781,-0.0717002902861475,-0.112248877432631,-0.0169217597429062,-0.0852063700167478,-0.0097546828499609,0.0320528130314171,-0.11925925496424,-0.0245004824336042,-0.0010327751426121,0.139988561208219,0.0257468741132602,-0.0472142142746103,0.200959786745336,-0.227303346520112,0.0951456203887649,-0.0175578268942531,-0.0375973961604142,0.0900277979921483,-0.121457356141024,-0.0251666023260665,0.0057839422890788,-0.0919267887829003,-0.197735050868132,-0.0919989389786624,0.0113351382019756,0.0972464782165961,0.0380412792796778,-0.0033826160928075,0.126487854364537,-0.0434670684693349,-0.0205479270284462,-0.0384395814242045,-0.0340346997917682,-0.0788023611516507,0.0628817886996931,-0.165345694370394,-0.0662699548075593,0.0174902229874219,-0.0668447946651212,-0.363716694304447,-0.0799621962134774,-0.0016962381129718,0.0732958015300765,-0.0571253012723405,0.0495446301721006,0.014374834215416,-0.0800357634343609,-0.0740662498970983,0.0289396088398066,-0.103672628099214,0.0865968259170746,-0.057067498455932,0.0975411013564106,-0.0196413261643478,-0.0536744908455678,0.0358780133037936,0.0639367048598263,0.0101454275271738,-0.0248832563445095,-0.0476253286879426,-0.0586566921295283,0.100185978745414,0.0056496791588307,-0.0591280301105181,-0.122813567267585,0.148687560342773,0.0422010746088336,-0.0971919817921375,0.0718164273033849,-0.17910860990424,0.0710596178031561,-0.0852687191220873,0.005465170679488,-0.0173579082667157,-0.054866681314332,0.125863123414161,0.0558948511252997,0.140750212210946,0.168203243613027,0.0624639434170344,-0.101205528320227
moderate,0.235817735715463,0.325387746045191,-0.151201591073916,0.308810029227235,-0.416673876128331,-0.16250509984972,-0.106536714291791,0.0781063303769389,0.105632891221661,-0.147094344464084,-0.375750140408643,-0.279178361484995,-0.105129496093993,0.160091091396588,-0.147151548455865,-0.250999675133977,-0.0713219369517851,-0.297598046838279,0.439097840906242,-0.173751404633744,0.0159484729083716,-0.0066471038448808,0.0688621653052285,-0.27960167102417,0.0680613094203031,-0.107051550217814,-0.221253599408177,0.196083843024807,-0.157814372523729,-0.148375713879965,0.197811403576574,0.0618375151145971,-0.0859089548557835,-0.0646176291151239,-0.149691405690914,-0.319472853295099,0.170753915464452,-0.205007665742547,-0.239638962366393,0.335581497380456,-0.0802915228629496,-0.116124103314183,-0.193555426588114,0.0802457596695253,0.263664638914155,0.0894556023461674,0.212043756731534,-0.357936817368231,0.158111833280987,-0.0512090134418014,-0.426535844311269,0.145572718282726,-0.0721799968284909,-0.153546954736912,0.377168799404796,-0.0865038763702995,0.0596408818302303,-0.132861991309124,0.189459620776638,0.195466039913579,0.0419419667733789,-0.256857363892289,-0.0473191420007352,-0.29940569297854,0.0773970008788621,-0.173854371818949,0.207158535833489,-0.110174888169023,-0.430494360542472,0.0056746359846142,-0.0739075573802586,-0.408997100431403,0.0479026227168951,-0.0685761453463266,-0.513131247068418,-0.249844154500013,0.35878343644658,0.0710359169928832,0.214812429933705,0.0115208839445697,-0.40684623034046,-0.211483157612087,-0.139303160783596,0.0218290432633953,0.275288490043929,-0.12686701297054,0.146476541352856,-0.147677825180244
moderate,0.0090018708997102,-0.0999298071005759,-0.107141326766745,0.0025541775973863,-0.15059881776999,-0.0876605335224332,-0.0020625861349979,0.0650002475975361,-0.21935850713508,0.115572415196487,-0.073580862817948,0.0411478343739677,0.19594264674784,0.014216975339156,-0.0009427213605696,-0.0195661537159862,0.0803313853357897,-0.0298131859511469,-0.072947295833246,-0.111867428194038,0.0191059739729967,0.0004632547440211,0.0358832379875386,0.0171524336024297,0.0941976353990559,-0.193720452489676,0.253932689936619,-0.0378961375552347,-0.0462659205846631,0.0381483849499857,-0.0115592791943829,0.0546982935085071,0.0717019593395089,-0.0455670779451509,-0.0109448433869851,-0.232643309534926,0.135801757109644,-0.0223026710897341,-0.063906442483749,-0.0192828449184097,0.164508156771763,-0.00714478435897,0.0157478198400682,-0.001589094362226,-0.0144668872900855,0.001867693348096,0.0183156013977146,-0.100003607125335,0.142333195535,0.0141459778469832,-0.162727244623666,-0.289774863036963,0.0117507661257119,-0.118714754858279,0.263905891383712,-0.0025715182677607,0.0069361903016488,0.0305405793913766,-0.0018897438301771,0.0206548987014935,-0.160158334268173,0.0760929245784204,0.0959382806032638,-0.226326381624573,0.0176440639888817,-0.0336358209361028,0.029529916077634,-0.0666951570269067,-0.0927767708401033,-0.0439877145988476,-0.100435352839798,0.001965762526566,-0.429253075810371,-0.0009293120206279,0.114351892793353,0.0162456975387426,-0.255016822420578,-0.0163891521754766,0.116670618729471,-0.0221830379799791,0.0263165594616368,-0.0236779944941679,-0.0418428429932064,-0.0023152227703858,0.159086521250371,0.100442008854689,0.0105909847239682,0.0294336957921893
moderate,-0.0514063192940812,0.0947770002761813,0.0163402881041246,-0.146612513017597,-0.164619949909464,-0.0004995478799744,0.0466528408976819,0.0308656517037334,-0.0564655567984058,-0.0366457080603317,-0.0648828050910024,0.122215543088157,-0.0754474339905687,0.061190453706545,0.0235764299505446,0.0285249534481474,0.202090123977298,0.10333024619973,-0.0231945058876405,0.0364739050484825,-0.310538969233893,-0.0256971135629856,0.0246967614738824,0.0057703198056525,0.0526585653786195,0.109639688253717,0.214759889416021,-0.0062631149164226,0.0349539038129363,0.147144882496727,0.027717604925372,0.0132150122916847,0.0814330572050377,-0.0333007316870354,0.0287338181700481,-0.0175366275412969,0.0075411157486238,0.0506588034472789,-0.0711079160505079,0.02438707633735,-0.0513868461921897,0.26695424117213,-0.0443532874218989,-0.0431517656269651,0.0180847011348558,-0.0079180144949107,-0.0277103810327348,-0.0615543180378562,-0.162329033696616,-0.0221417020563458,-0.0068518621663516,-0.115888669467154,0.0242661546562496,-0.0380903295466205,-0.0153837504942772,-0.0172176769772516,0.0257706088185115,0.127821440815742,0.0327198364943207,0.0538087347193717,0.0015454419009206,0.0104052321381158,0.0854495415113018,-0.0258254161778674,-0.1182909278513,-0.0198608364767328,-0.0271594806985788,0.0135055384086142,0.0515528386817003,-0.0070109448455136,-0.025826829548166,-0.0132015067532761,0.0268025261776162,0.0627908600079658,-0.0229584730477784,0.0372738726374765,-0.123609597325985,0.0588558800555862,0.0850139093770518,-0.112689270234611,-0.122140320380044,0.0018733438101902,-0.0082914583360233,-0.114609883429231,0.0257057508259213,0.100816331561996,0.0037578375416247,0.0267942029969691
severe,0.102107323797454,-0.134403492777655,-0.205688831220477,0.13685175213867,-0.225731351506302,-0.0540676665151116,-0.0778347123054445,-0.111614831521362,-0.245577390576248,-0.121905966082868,0.139412614769604,0.138624391880172,0.0699432913074626,0.0863566541643237,-0.153686228244768,-0.13523106936091,-0.0845179461777162,-0.190080064687703,0.0983971609549253,0.120944529489964,0.225401584787254,0.0913304440078027,0.18084171324929,-0.185910296661833,0.0959480398341917,-0.129782449912391,-0.0676504359490653,0.138421878346262,0.214281150123055,0.047811865463348,0.211177666122538,0.128828194650477,-0.182804801888639,-0.193183261434981,-0.189955396781722,-0.0005891563943965,0.186387998799269,-0.042163317760075,-0.200044879569037,0.343130314260022,0.0819697226893244,0.190735289327205,-0.201093641146775,-0.167195460849387,0.0541268406824669,0.0221874402258344,-0.0918963328897925,-0.0695888208098101,-0.145147338444753,-0.141792795112836,-0.0705669180906098,0.0569852976696145,-0.0736069191251774,-0.102534182111482,-0.130882917073256,-0.0407261898024125,0.0191052129650472,0.0365469424196359,-0.202639638082242,0.173043075047695,-0.060963467784679,0.179672018057685,-0.123730311407496,0.0849358996413178,0.0799213198378171,-0.140081053058127,0.115202624483825,-0.146166800192054,-0.111740361187062,-0.170929178457562,-0.0887977321943488,-0.125080401633563,-0.101414468983565,0.145154807028983,-0.208679137444595,0.178811694605116,-0.0122453183504284,0.119224457091307,0.0832482868587339,-0.0946548257495632,0.0053498043341007,-0.128294190878082,-0.207061327199231,0.160092262740837,-0.179554818735932,-0.120576845343291,-0.322573036168854,-0.113007435226888
severe,-0.0214489434338924,-0.0149707501503276,-0.0160987937569185,0.0592706340720183,0.206190256376148,0.0515515928212035,-0.0310534289985805,0.0312145780852364,-0.313241594641624,-0.0307794755512656,-0.0666351473321902,-0.0524056829804795,-0.0360651655935772,-0.379570558709168,0.140070786121257,-0.0360812805022428,0.384791789116817,-0.0690201538146967,0.134382223362306,-0.143906134383666,-0.0606404013085929,0.0141972345343796,-0.0080896841501232,0.0261383818555774,0.104263459066329,0.0880840907660826,0.161970946997786,-0.164823285831594,0.135236313521582,-0.007009985269529,-0.340346871017136,0.0187255238694087,-0.0318914042491909,0.697549936498473,-0.0791242015480179,-0.251537609361102,-0.386306590531382,0.152898253419062,0.0385790913454083,-0.144599075456286,-0.152156967620445,-0.351417813270392,0.133705397198351,-0.0870688515201508,0.0553547112662814,0.0771259528734855,0.136509391306163,0.115398860954248,0.049827297593986,-0.0375960819168077,-0.0119250324125322,-0.0276209534528111,0.236808582840758,-0.0011763883325876,-0.153720113761007,-0.0236405710124119,0.0445899522776712,-0.0110870571619219,0.192782652366383,-0.114528655886306,0.0081380288761199,-0.189575785541931,-0.0981075639560759,-0.274678618204881,0.118460693600709,-0.0047861278736784,-0.0718080330138427,0.227800348896697,-0.0743219587656738,-0.107357521530121,-0.0278626770827949,-0.0574013046668105,0.13436610845364,0.0138910512697335,0.0907913954219008,0.0085892463187563,-0.0211911048952431,0.0439937006570446,-0.0958998214688909,0.0833946523443977,0.0061720100189187,-0.0012891926932467,-0.479966439695757,0.0305860966472786,-0.0313757271718922,0.011506044787227,-0.0747570612996446,0.216890555730096
