group,ARID3A,ARNT,BHLHE40,E2F2,ELF1,ELK4,EOMES,FOSL2,FOXH1,FOXK1,GMEB1,HIF1A,JUN,MAF,MAX,MECOM,MEF2A,MEF2C,NANOG,NFAT5,NFE2L2,NFIC,PAX5,PRDM1,REST,SRF,STAT4,TCF12,TFDP1,VDR,ZBTB33,ZNF250,ZNF76
healthy,-0.0744738976281988,0.026586313413441,0.146766023841337,-0.0427441888717044,0.18772643698178,-0.0734676688592028,-0.0708106658130169,-0.0734389935727886,-0.0081489688306256,-0.0022480559967214,0.0018647581984213,-0.0149303138252867,-0.0139041996817925,0.0571334187749547,0.0621060592717729,0.161453678458978,0.040166150935845,-0.0499376510479964,0.194163102151804,-0.0243225508528043,-0.0474746024516269,-0.0234938494851263,-0.0434609269351422,0.0146837640008914,-0.0239319041117549,0.0131514373891912,0.0904820563900585,-0.0527566190285015,-0.0350178562976254,0.0120952069901162,0.107201045241773,-0.0290385547410614,-0.0146419758950617
healthy,-0.160935655759333,0.103662943197277,-0.0609890228035803,0.0738491186764114,-0.1028855963044,0.0531280709119558,-0.151579667589851,0.0395610145074528,0.0242630208285176,0.177929898537351,-0.0500210645572699,0.118917613445487,0.0856213730362854,0.0071439113213386,-0.0838948102444368,-0.0472382849522432,0.0362224147506627,0.112402350053237,-0.134173614767143,-0.109033102163116,-0.159085383402676,-0.072629353738382,0.0292639507223387,-0.0854188960297264,0.123300697840452,0.0675871204348453,-0.166521983728442,0.0946061321791732,0.0349079362447671,0.0788061967234154,0.000656633915526,0.0144148966795643,-0.112435894441856
healthy,-0.0869493754935244,-0.0065915714792649,0.172193513604185,-0.185714834773364,-0.0680379750647517,-0.109448320476114,-0.0342597395608633,0.0188650798243979,-0.021565102011787,0.0522174355133972,-0.0244228393282039,0.024671468952057,0.0847799011929277,-0.100197935996994,-0.0911266572820826,0.0664137471958445,0.0840891039452288,0.0169396391678063,0.0187838383637947,0.0026289090636846,-0.19783437349828,-0.147849209692375,0.0142514634406235,0.210731311476218,0.0346654314268872,-0.0243838121572701,-0.0771583577437964,0.201970325830672,-0.0637041206991655,-0.0444929335250537,0.0222858375581221,0.154646560800199,-0.0772088362065757
healthy,-0.0798933424702978,-0.0316894307780816,0.0934085365122769,0.0238795980095327,-0.0221864585642301,0.0260309724423254,-0.0668307755989553,-0.0062567965973589,0.0177203458320905,0.0020535404073107,0.0203905091432798,0.0654419194554578,-0.0110116855696759,0.0124876998244107,0.0407502147855332,0.0862381528317003,-0.0262254820710284,-0.0323385684885991,0.0269712690569884,0.0540628297346515,0.0094678114654577,-0.0862115617752588,-0.133375262932816,0.0883892771505958,0.0379441079892589,0.089174582132317,-0.0438716098950905,0.0349859187795839,-0.018552896012608,0.0388913946291548,0.0394832957488764,0.0314263372859823,-0.108992185648175
healthy,0.0609565153304068,-0.0368035226408091,0.054871677314621,-0.0344746730900224,0.052975426873898,0.324616763884552,0.168560008676392,-0.0081211792959324,-0.189141035479883,0.302062956615465,0.0142481964551978,0.0446266437788017,-0.0116280654509639,0.0429730694627518,0.0528420543191005,0.34000946394073,-0.402910659781035,0.216447415713439,-0.260566682953294,-0.328151516315816,-0.0812248790093794,-0.310534363009957,0.0946377882160033,0.209543122232851,0.0223996956617478,0.21169040283913,-0.0430333003449227,-0.0344939516459064,0.0448836911905883,-0.164317324305121,0.0152537776140802,-0.0010076258542034,-0.0159017123513814
moderate,0.0792820720435531,-0.0950858453536205,0.272326135741979,0.104172156728127,0.112720613399105,0.108280451165719,-0.0706992842212862,0.0935752746969015,0.0279112259980118,0.089730185752526,-0.14702887725398,0.154902154616272,0.0765699110917168,-0.0413690373033263,-0.122939852766151,0.0316647652056165,0.105247866135184,-0.0280371068860717,-0.0883226085496742,0.128799035919485,-0.108509325507646,-0.119472406485955,0.0412202689810737,-0.136706644433067,0.0980726555157694,-0.0568523865346957,0.0121761149905226,0.094525103215899,0.0904854710808854,-0.155382790734319,-0.0121074526879445,-0.077027659775571,-0.269110451237903
moderate,-0.182095113166044,-0.0207851613016212,0.0227356535987622,0.042067017214936,-0.0058453741324595,0.0620409585917849,0.354609477825499,-0.074436594952529,0.0245402238758455,0.115289746199867,0.355427383575378,-0.129280340559282,0.144678242797008,-0.0962489633138321,-0.0470665956003427,0.0678118363067057,-0.290544716086859,-0.114876527224315,0.124946837500113,0.004483895252989,-0.0808106545923954,-0.323554500449479,-0.365428328415697,0.115957531853458,-0.350619906048556,-0.347482718666081,0.148999171063025,0.0119727190516796,-0.0704576349793882,-0.0321152054149351,-0.318097739901337,0.36331133186365,-0.0689647912978971
moderate,-0.0406483519584788,-0.0257861524837084,0.0063834472747778,-0.107227824449138,-0.0048667621197061,0.0382717213495664,0.0630761301702428,-0.100259651838461,-0.240890556881842,-0.0772872258506342,0.207155740548169,0.0270453080062354,0.0215881846437779,0.339555247081175,-0.0154369054207105,0.0155918928591417,0.0636780763326344,-0.0834790522924426,0.0030570098083283,-0.0126372686919588,-0.0603328525100114,0.0551218304134264,-0.0971029177894449,-0.0472766480753842,0.0236642335539147,0.0800682327761806,-0.0152048939219681,0.0523375358755496,0.1642450416475,0.118730397228219,-0.0249078903325986,-0.0376350204282538,-0.0542719043495449
severe,-0.146515869047614,-0.0803965833009387,0.14762975369548,0.0441366387615278,0.0150372992413414,0.0528229873489192,-0.129208036065157,-0.157925365673901,0.111094566853234,-0.0026258517504062,0.0608595459742471,-0.0525623825408125,0.0202433681997651,0.0253243009287455,-0.0383502361885756,0.0118368540704179,-0.0259385016879398,-0.0888447138368668,-0.0675155879398904,0.0679248637728862,0.0616580069611997,0.048438914172894,-0.0999370647440369,0.0692476914827586,0.158015773729576,-0.0553635972182597,-0.0683955596818015,-0.0337457395625217,-0.0774908970924883,-0.018921688528695,0.0258699063695064,-0.0816482326050726,-0.147360825606057
severe,0.0623483983817127,-0.0904504513867481,0.0654852213293404,-0.123807491288583,0.330352730118457,0.0755262885998392,0.072211604557243,-0.0717103596532406,0.067894430706642,0.078760126690177,0.0926009537168228,0.0850337725854323,-0.125683117380978,0.136484136602707,0.0314490754285351,-0.0049639414686685,0.078760126690177,0.0487986167831973,-0.0345535599952593,0.0835300378734253,0.0105908197458563,0.0568185352472351,-0.113475378589953,0.111745275211623,0.0701581173698785,-0.122610971195158,0.0361704790404282,-0.116369663680806,0.111066169212652,-0.0183035235913119,-0.0479578188797095,0.0107848500312765,0.0448371651225335
severe,-0.328885791072809,-0.143826011061106,-0.175598981565479,-0.645084268622358,0.0071092705087238,-0.0891393148401529,-0.0488352197253107,-0.116482662950629,0.0187028501075658,0.0841628254840462,0.079733203090149,0.494969287495843,-0.0248824467805335,-0.0421087560901336,0.336323181758859,-0.0911080359041072,0.293940992187621,-0.387127122548124,-0.563382344468255,0.181559831453563,-0.352619817232703,-0.44257943251617,0.151755582013144,0.413923603696391,0.0559444902340346,0.206825085107643,-0.128841856296565,-0.376955397051027,0.122990379800923,-0.370721113681838,-0.0206715711715201,-0.0559991769302556,-0.0036640086468038
severe,-0.190278305794078,0.306779251831298,0.351296158265322,0.0857448082660178,0.157444570720982,-0.117191579028391,-0.11236153481108,-0.442741664624673,-0.340043017813803,0.242415133773183,0.142172102771997,-0.0481471935119336,-0.334729321086349,0.200337255171637,-0.123103666367457,0.202407071003825,-0.156266394484815,-0.150814119260745,0.154063125344982,-0.109706279113603,0.108581537105672,-0.156366208917756,-0.206016350317911,0.263046598506973,-0.125131279299498,0.143211557226694,-0.431892466217415,-0.100925584931033,0.448214043815802,-0.170654287883219,-0.0554630315333404,0.237374295493374,-0.338873130055284
