group,AHR,AR,ASCL1,ATF2,BACH2,BCL6,CEBPB,CREB3,E2F2,EHF,ELF2,ELK4,EOMES,ESRRA,ETV1,ETV6,FOSL1,FOSL2,FOXD2,FOXH1,FOXK1,FOXP3,GTF2B,GTF2I,HEY1,HNF4A,HSF1,IRF3,IRF4,JUND,KLF10,KLF4,KLF9,MAFB,MAFK,MAX,MBD2,MECOM,MEF2A,MEIS1,MITF,MNT,MZF1,NANOG,NFAT5,NFE2L2,NFIC,NFYC,PAX5,POU2F2,PRDM1,RBPJ,RUNX1,SETDB1,SPIB,SREBF1,STAT4,STAT6,TAL1,TCF12,TCF3,TFDP1,VDR,ZBTB33,ZEB1,ZKSCAN1,ZNF143,ZNF250,ZNF263,ZNF281
healthy,-0.0223647155592691,-0.0267172826277285,-0.0063720013389608,0.0114442297351147,-0.179619797924848,0.0196181234889098,-0.0086990792940175,-0.0611627072413773,-0.0108460977542244,0.0546856111292014,0.0334306617759803,-0.0647448676321126,-0.0327976423669446,0.0184890394507482,0.0697089738336008,0.0118242432086328,0.0103204797252233,-0.0362914308839065,-0.0010164927927831,-0.0255289476268902,-0.0078065666177843,-0.0201313435062559,0.0313671136500553,-0.053362772118199,-0.0537962700373451,-0.0478652630896938,0.0276801468119575,0.13040848559303,1.44162926220834e-07,0.0421876945663386,0.0325231561554202,-0.0054283108239192,0.0047023063274711,-0.0254513879725834,-0.0084457850326475,0.0330763093033295,-0.0244223530052191,0.122860114776108,-0.0091668879896041,-0.0083931655645769,0.055449097986467,0.0398562917234953,-0.0780322203789606,0.113040024567797,-0.0465220971060942,-0.0350321677233676,0.0372642423100447,-0.124724718063848,-0.0059821847864597,-0.0013509507816154,0.0155899230044472,-0.0037639498406997,-0.230921184361015,-0.0154673845171595,0.0127245406828819,0.0261625436876307,0.0450137204090457,-0.0477415712989963,0.137019220737813,-0.0232983146694752,0.140186191901032,0.0151539743155554,0.0197562315722293,0.0515735660408723,0.0169329448251205,0.0192597344543248,0.0734211691837872,-0.0272789413882849,-0.0111250530164618,0.0134675564046241
healthy,-0.0843558595543962,-0.0256329750961185,0.100097067384806,0.0970049133728784,0.0913805300951695,-0.0159209081597067,-0.0790203439868935,0.0083210666677856,0.0824320121210998,0.192079538008459,-0.0002077019231977,0.0443232154488257,-0.180775531579851,-0.136166059760279,0.134733103970996,-0.0457234022757571,-0.132788225211434,0.0423523237307973,0.115131646757359,0.032008252383402,0.206221728947162,-0.10947941588782,0.158968349577573,-0.116864665537814,0.100277745292465,-0.153110519247888,0.0218315812868728,0.104976817171902,0.102548545999595,0.0182704507951676,-0.14639345110401,0.125947841583368,-0.111715238037671,-0.125483163770086,-0.101369258403748,-0.100274216636323,0.177961270956655,-0.0294314160830517,0.0206609311984696,0.0567148916326916,0.0943044602799402,-0.146245843467102,0.0782531592365342,-0.157767180296199,-0.12406577558143,-0.192212026659469,-0.0844536843480106,-0.151979025859899,-0.0098901937662901,0.101956568735513,-0.080789338990216,0.126721119459133,0.0186287332648125,-0.1351554579978,0.155434390407735,-0.167936807471929,-0.191013776721696,0.0492685031606237,0.0628915196402385,0.09875310470517,0.0350606269908904,0.0245159110325815,0.0660225826101195,-0.0135690956676384,0.0341965146763721,-0.114162096590339,0.1055680512086,0.0183373479555373,0.13864335715701,0.0469552983181091
healthy,-0.0288603787220403,-0.11299514484414,-0.0082927844786631,0.0795500591382183,-0.0189744673765542,-0.0390649533134609,0.051541055787089,-0.163225706424541,-0.164849733865425,0.0718100420317638,-0.136980282326903,0.0020753996146406,9.24004631058961e-05,-0.0355054137592304,0.0300718275510891,0.0844478775935857,-0.0222944112818778,-0.0328202657695155,0.0406627712145076,0.0057801288299489,0.0157238647037207,0.007485995451384,0.117517465376546,0.0173228015670593,-0.0404687259382841,0.0371312143249774,0.0038615302620153,-0.0172593650125097,-0.0372070455387606,0.125722058411801,-0.0371665477111953,0.0561393796813228,0.0095526929823544,0.007030285146896,-0.0419578151341652,-0.0135090079578977,0.034490463316045,0.114985546361606,0.0218304120490273,-0.0845281157973186,-0.123364972951273,-0.017547979817205,-0.0321932853751457,0.0617248176798799,0.0467552196349361,-0.150772792292562,-0.129554616157858,0.0099542713341202,-0.0352895228961077,-0.0620265673804019,0.130846466731282,0.0195818659308154,-0.0665362694611156,0.0131942180429738,-0.0299307952652959,0.0134804399898448,-0.0237120590391208,0.0555587071110341,-0.0892453079165634,0.0883378467126203,0.0981994163245561,-0.0137465808672769,-0.0486370990248902,-0.0022427361216962,0.0406839196018249,0.0751342982456124,-0.100490388328436,0.117728484449997,-0.105787314811125,-0.118716820805439
healthy,-0.112732295318767,-0.181078495300033,0.027912596968681,0.0566898408188741,-0.0263058719531452,-0.177089322106148,-0.0470361330288621,-0.111838293182633,-0.0002207847770017,0.0985072457825619,-0.0037819177046479,0.0214079529992896,-0.0971826691136029,-0.0712415599578776,0.0563953247233854,0.0199570721794888,-0.0928158637997901,-0.0351595170616731,0.0125848774814555,-0.0121925017376921,0.155421778372758,-0.0595375909018611,0.123563948696987,-0.0201525538885458,0.0319029449007238,-0.048232610441481,0.0495627704165124,0.0541712814059667,-0.103426640005873,0.116476304619065,-0.0253671637705177,0.0476611201270287,0.146333383622395,-0.0510301503677326,-0.0251234518004956,0.221808950685117,0.122638307826444,0.0751664525357534,-0.0605383754165409,-0.163343446944277,0.0083490488725024,-0.0843323668051773,-0.0006971476993424,-0.0224917743425769,0.0225785069766224,-0.0209075937402125,-0.053743227940422,0.103963864924194,-0.112536430829861,0.0231540362784462,0.0908193897022128,0.0545083652605175,-0.138200935347166,0.0099073720361062,0.0051070091465072,-0.0388970059052349,-0.0840627841970896,-0.0575182820063995,0.0566465470980296,0.0102350183874851,0.106245285621036,0.0037802413928957,0.044432372101305,0.0419099452919929,0.0520793367343443,-0.0190349819220269,0.0695266930353665,-0.0162167850832383,0.0198867726803371,0.0030975469326766
healthy,0.0823862518388206,-0.316699620146411,-0.0032113176349368,0.200677543222398,-0.450391002544572,0.382473647108045,0.115211226513012,-0.30073140883307,-0.324112017928764,0.351597863486602,-0.0091241671679945,0.465264449133937,0.170175684143007,0.0307070217337432,-0.358937576404774,0.306984465531377,0.0937568829872224,-0.0118951755293891,0.473149648540834,-0.297148966715055,0.367765579001787,0.245553971717423,0.0406461227320751,-0.116619247834619,-0.316254935780723,-0.22343677256428,0.0915087273045189,0.0802481151399407,0.283600006354595,0.390784047136941,-0.0128682543571526,-0.153919825104727,0.158033695082039,0.180679872042876,-0.13958445651472,0.262877236570127,0.0190897520574484,0.412319650707517,-0.348373945586286,-0.35633953001954,-0.131073385592741,-0.382113081180678,-0.0867789026876558,-0.203310123668303,-0.472129260383335,-0.0752467431372351,-0.642704652944773,-0.0330594212786381,0.0659426138456478,-0.233511326415443,0.431648866141739,0.0502559251282413,0.0768122677760871,0.025584430511321,-0.0756871690799013,-0.243164179718323,-0.225177650896331,-0.0324613170150412,-0.37064917306773,0.403945491002417,0.472777824043013,-0.0374827561070551,-0.0095919520202118,-0.0844218947123675,0.229064716096811,-0.408640373216677,-0.269509817928432,0.0566832854976323,-0.0913146482169361,-0.102364789282026
moderate,-0.32387281616456,-0.118139154977903,0.317807868853066,0.323733924241396,0.294740235280914,0.218176062636765,-0.301048243457945,0.109215348914616,0.230120768028868,0.333525804824458,-0.311384117406732,0.20546745166726,-0.375181807446724,-0.334474899632745,0.309416481828575,-0.318895855584517,-0.322599640202224,0.292552687491081,-0.23715795880251,0.262552032087659,0.301383898938925,-0.310550765867748,0.339926407616931,-0.31725230116041,0.276047697288427,-0.308907211443641,-0.305851589134033,-0.225074361487243,-0.380448126200025,0.335678629633499,-0.307240508365673,0.329972486456846,-0.311546157983756,-0.224981766871801,0.358885155128816,-0.311569306637617,0.310446596925375,-0.226995699757678,-0.274971284883906,-0.279381103444363,-0.301163986727248,0.0885783239978336,-0.316268483371332,-0.304474244229323,0.303039027689962,-0.323143633567949,0.0932890750584789,0.323213079529531,0.34648905098643,0.367322839461028,0.295018019127242,0.303513575094106,0.0830689443789954,0.0102548536602745,0.343988996369478,-0.306823832596181,-0.260630693817224,-0.2810362321954,0.217747812540343,-0.22913695023979,0.311117907887334,0.251649016119286,0.126924069118025,-0.268628553726084,0.330991027226715,-0.290677646528367,0.27161473007411,-0.311881813464736,-0.302853838459077,-0.31792361212237
moderate,0.0428523028394254,-0.0029463953953142,-0.0085054096934,0.0196951694066007,-0.018655411843556,-0.004878913767481,0.0145133865591702,-0.0381481318068036,-0.0127290627504356,0.164682116789266,-0.206514691011546,0.0069285622007148,0.305079038494714,0.0255719174042885,-0.0093597031446629,0.100665894449746,0.0016919353867194,-0.0757754324753436,-0.101541552109968,0.0443335808422173,0.0958706898943904,-0.0051563539406271,0.0661253488875859,-0.0318959392546142,-0.0231603734093672,-0.0336548734289884,0.0190687935779372,-0.0062850439507082,-0.198534314607804,0.19476692879284,-0.0323015646815148,-0.022802837088846,-0.0246588527421666,0.0168039125211734,-0.243094831261547,-0.005698097654756,-0.023088760109667,0.0439604337256277,-0.292654121178623,-0.16091484879163,0.0482921252731898,0.0412821709344828,0.150914749556175,0.0828495579858137,0.0059230305716919,-0.0489490157900173,-0.252081073110077,-0.0517295047501337,-0.283459362294306,-0.044520714032824,0.106756029266145,-0.0197561202380428,-0.224214800680599,-0.104327225032552,0.130630532777924,0.027590246064278,0.0930433881822901,0.0785767358302179,-0.200123277649136,-0.0063278901859552,0.196964555791069,-0.0676254383905459,-0.054177375754774,-0.312876660585236,0.0941758483468934,0.0435193452827527,-0.0944647560733778,0.283226437435232,0.0493508317899527,-0.12612953772885
moderate,-0.0516142756744226,-0.0381097410360429,0.0751979111706708,0.134161642700013,0.119751370804254,-0.229032702202017,-0.0277879561033044,-0.118793539883593,-0.0895364165695802,0.078152928154952,-0.0281173580285334,0.0855445625650367,0.0683761594033258,-0.0877195910440933,0.0919868647185608,0.146155933251198,0.0730587659400386,-0.162746269871406,0.0865537002356381,-0.237033722304642,-0.129343687068366,-0.104709207494356,0.097364473119493,0.112933396220954,0.12993229824866,-0.154473607282901,-0.072611169630745,0.102800470490449,0.0494342109499732,0.0977708351696323,-0.168488376532649,0.0981389532313192,-0.0688228114166082,0.145102413668072,0.0874860351639978,-0.0940048252944264,-0.162044343169771,-0.0643137979632818,0.168539211134583,0.0310624599046974,-0.181676572007287,-0.0315404310690168,-0.0497864333621388,-0.106724335182189,-0.0976479193055119,-0.122352434167016,-0.0323677917574684,-0.0687641076812473,-0.0360333914901534,0.12684035834276,-0.0434177862974858,0.161216352950645,-0.123950969931255,-0.156097166891436,0.101676915619828,-0.0696405717622795,-0.119064710221467,0.187023333405188,-0.129242175247165,0.117169193361716,0.116625436241952,0.137055595208905,0.0616669362439784,-0.111010494776879,-0.0007131008711002,0.0545748010521023,0.0887886915114038,-0.0278200621676841,-0.0452889088436149,0.135452967495285
severe,0.156450833909802,-0.0457282256391448,0.0046114482714009,0.0336937234931898,0.0910185971762607,0.0797574739346793,0.0105843086059238,0.029538000919819,0.0876339474948762,0.0105814260904398,0.051873748651163,-0.0055041633168146,-0.041652060493134,-0.0541910028487997,0.0271262002143051,0.0276219928775636,-0.115108355579656,-0.254206734526958,0.0118647219839438,0.516263711723209,0.0275453179656876,0.0408916529084387,0.105589136445093,0.0238156311808609,0.141068001777561,0.0208016729907267,-0.0137712177251017,0.326696810423223,0.0991086651338265,0.0811808600807086,-0.14870897382271,0.218334117579367,0.062089095275127,0.347226085700706,0.0366615614355791,-0.0617186920354251,0.142741590267607,-0.102848728974396,-0.222838336274761,-0.0791152494848305,-0.0339805337838539,-0.0787765539154533,-0.120461763336654,-0.0440459896026467,0.0079058752181342,0.0676981821555614,0.0730709027663028,0.118088300087078,-0.0232002141250139,-0.0697026834231775,0.0586196996385111,0.129951292561731,0.0128629370960741,0.0619639941031187,-0.229035744565492,-0.0246648202424653,-0.122909883737267,0.0527906768266428,0.072408788959614,0.0042142376376972,0.0619155678429865,-0.0533233656880973,0.0296386007102127,0.0038524819444476,-0.29440514246148,0.234338420049971,0.126229965071809,0.015641682022709,-0.035542857176215,-0.0036665596957256
severe,0.0785798243879604,0.0407330827202964,-0.0010702163453581,0.0298525498758223,-0.0201395257717389,0.0437977931638219,0.0,0.0008432007569488,0.0070050524423439,0.0047835427557672,0.119637215091699,-0.0389169580130221,-0.0028376948551161,0.0939844536014483,-0.109859329390927,0.310378955553023,-0.0572403590774866,-0.008253638178595,-0.348322989615719,-0.0004216003784744,0.0384304960378593,0.0149181672383251,-0.0754340369485744,0.154694908101763,-0.2874990273212,-0.0068104676522788,-0.0015566783205208,-0.116523858450657,0.0186963552454227,0.0082698535777671,0.0347496004257943,-0.0196692791957482,0.203762705996515,0.123512695493829,-0.164634947794255,0.0627211639976539,-0.0426464998226033,0.150187027131921,-0.0789041323714022,-0.172612924186925,0.254419613010132,-0.0014269551271441,0.0889414644589275,0.0238204213838039,0.0690289542755979,0.0735692660437838,0.0293012263039712,0.0837201059255137,-0.0601915617268074,-0.0652183354701561,0.0746394823891419,-0.182244871295148,-0.354663210692008,-0.0519379235482124,-0.026998639621534,-0.0458895796570218,-0.0400520359550685,0.40900101331769,0.0806716108811603,-0.0374251412891895,-0.0283445177528177,-0.0138803816913112,-0.0175126311058599,-0.0040862805913673,-0.0600131923359144,0.0400682513542406,-0.0606293775044539,0.0043781577764649,0.0384791422353756,0.130306947746936
