group,RXRG,LHX2,RUNX1,EPAS1,NR2F2,ZNF76,HEY1,FOXO3,ARID3A,RFX5,MITF,KLF10,E2F3,SPI1,ELK3,BCL11A,SRF,IRF4,ZNF263,IRF1,KLF1,ZNF384,PPARG,ZBTB33,RELA,ELF1,E2F7,NFIC,BATF,MEIS1,STAT5B,USF2,SP1,BCL6,ASCL1,HNF4G,CTCF,ATF3,NFATC1,FOSL2,TAL1,MAFK,HOXA1,AHR,FOSL1,TCF4,ATF2,EGR1,NR2C2,SETDB1,HES1,SREBF1,ASCL2
healthy,-0.0664170665143223,-0.0023497961271617,0.04461892899026,0.0792214609294609,-0.0786453979386466,0.0766212640954891,0.0370174789620962,0.0176786340942046,0.0546349265311095,0.0914870697295045,-0.0728372263155503,0.0976611005100105,0.0725549262550744,-0.0850640518936995,-0.0199099600784168,-0.0544056998654128,0.0785489315887844,0.0362381882007695,0.0044866225810056,-0.0201498505935567,-0.0336071368859879,0.0780273556442605,0.0666811734944802,0.0524086712534049,0.0454022763167929,0.0756028203763326,0.0924022861567887,0.0659991788349895,0.0076645419097397,-0.0265144784756381,-0.101775041528487,0.0918855657978901,0.116653170515894,-0.0860534542937672,-0.0362440579276964,-0.0691403124928779,-0.0689855176524014,0.0729550510958534,0.0871016154262134,-0.0736144273311648,0.0069527069107409,0.0861010574718291,0.0958229847667943,-0.048947837233103,-0.0600645468647499,0.0893810977564703,0.0180996563921057,-0.0578448374081732,0.0589905404948924,0.0471362120899445,-0.0644707142358355,-0.0240150196776166,0.0591087955169598
healthy,-0.0012064601231515,-0.085628089570603,0.0153551328457814,-0.0008036299370029,0.0287023695916928,0.0258036847350707,-0.0558498890687224,-0.0252312791341379,0.154411510787243,0.0508164127198749,0.0477827516109676,0.0184964751607016,-0.0919323458720605,0.0963112180582604,0.0132566984096991,-0.0180401586756918,0.0436103706060778,0.0151147783644279,-0.0780850769604396,0.0408603163384182,0.124565924362339,0.03705275958655,0.127243755092683,-0.0102206934425997,-0.116345822903383,-0.0281046584985345,0.0449352909575095,-0.0342186671010366,0.0958278654415461,0.0385152998442743,-0.0502109750709321,-0.0236378916301296,-0.0597644865537254,-0.114957591126598,0.0051764244444023,0.0241214486530817,-0.117422212523953,0.0499950539485233,0.0997005732749061,0.0377146951195892,0.0689639119245168,-0.108537545505033,0.0037237365673345,-0.0103527671263097,0.0262856065081212,-0.0723414524606242,-0.0559481403336367,0.0543165969985937,-0.0412158469211664,0.0140060516770552,0.0204964675527144,-0.0326623997697921,0.107388101095113
healthy,0.063941094148288,0.0358333403432591,0.0113981687897165,0.0131171933134803,0.0309931643657823,-0.0340916112662799,-0.0041691839686225,-0.0808204802371153,-0.222283855961286,0.0858676541093322,-0.0475351221477812,-0.0128572986405044,0.0447637174287049,-0.0905259521232858,0.154307872861266,-0.120662864987488,-0.0036003624492374,0.0714063029379419,-0.103852075633908,-0.047588018926017,0.0233798929046281,-0.107658952902285,-0.0513878915981895,0.152196107874436,-0.0185597645645649,-0.0475401944415846,0.0300431961977392,-0.0067831060419921,-0.0270954688845436,-0.107818609388193,-0.0271370133861717,-0.0124896781086555,-0.0558181779287888,-0.0778085038690762,-0.0558534424476126,-0.079855536725462,-0.0306110515659236,-0.0690749800907636,-0.0074618272604516,-0.0180426321344148,0.054901300439368,-0.0060232281226777,-0.018859754512368,0.0512163997600734,-0.0124920934866571,-0.0400124273616883,0.0069398640742982,0.0400431026623091,0.0299028627358442,0.0688327176771996,0.125564874641807,0.0199570607385109,0.133298431927443
healthy,-0.214377294335522,0.061135159687089,0.0960966987768861,0.125596595358615,-0.24624585221597,0.211255322979036,0.209744437480259,0.174464295950483,-0.236272446360005,-0.17937772826968,-0.151607842214089,0.230882592420781,0.199965287298499,-0.236487450593383,0.194213887908326,0.170200286303927,0.19947787689452,0.218201680329364,0.178254920351526,-0.0339267137378904,-0.216954959413224,0.0633739798280591,-0.184762666173978,-0.155396370070824,0.24449277970246,0.200989268455716,0.169580215251579,0.182156589306189,-0.158171254902614,-0.021781866337293,0.0412150969887266,0.224715065133055,-0.171203085134184,0.192048374523457,-0.209495816243343,-0.0809435271801492,-0.238305660569661,0.197523030065153,0.235745852265881,0.194649679945583,0.0262182986794129,-0.0253753432788797,0.176024847860939,-0.215459906438694,-0.163556048217649,0.208146003183021,-0.0278859189387695,-0.154815627297884,0.232052681027782,0.202239965576576,-0.221059053335425,0.120546598480961,0.227745872959518
healthy,-0.0385929465303713,-0.0587436240126967,0.0828919772312358,0.291591151562806,-0.103179327388304,-0.0516451869682658,-0.0572829348013878,0.0591536420369237,0.10309390696659,-0.0969863468140407,0.0257969673576187,-0.0945774909217068,0.168944510065888,0.188975598957814,-0.009985647298363,0.0125140917810965,0.0007858678797685,0.119434833640472,0.0505774316968412,-0.11685513690471,-0.104349587165785,-0.238041089190318,0.152577957265492,-0.0832678270867773,-0.228926730193438,-0.0385246101930002,-0.0598284633684641,0.141524554695704,0.206153645764493,0.0371578834455766,-0.201600737287139,-0.122210997346176,-0.232326462977654,-0.0382768909700296,0.169516826891372,0.0724450596556174,-0.002067174205478,-0.103905400972872,0.0634246631226222,0.149178224481276,0.0398315426452239,-0.0478952304550226,0.167816960499264,-0.0462637004002858,0.0620921045438843,-0.0620152261643417,-0.187258648481363,-0.158301125520328,-0.0027419955370184,0.114805046783575,0.0414801567843035,-0.101060900929797,0.159633684099066
healthy,-0.0860404839594583,0.0761368098534026,-0.0593873765530055,-0.0440450875115633,0.0650567954404177,-0.093394866677708,0.0293814380739166,0.063865258165454,-0.0066059320425451,-0.0280227341505721,-0.0203663116926345,0.0938916175703394,0.0286401109769782,-0.0284534732133032,-0.0314135576432948,0.0205216057097382,-0.0753674633466504,-0.0178759085559626,-0.119360786185846,0.0157754026304287,-0.0845948723751659,0.115351161150964,-0.0565393697622692,0.0742143933970243,0.0518701013336348,0.0489209397244181,-0.157750701967529,-0.0572151599345583,0.0429741761703743,-0.0400326130451748,0.0653825804426597,-0.0252811061360781,0.0826335136881989,-0.12097831347103,-0.0949050653761475,-0.0660170538581047,0.0812458405445385,0.0954279360575884,0.16064904871488,-0.120019004863845,-0.0007940415798084,-0.0092834478481431,0.0877368455163218,0.0172124659202016,-0.124919077244505,0.0688118712607199,0.126302476240906,-0.0649831851265001,-0.0997163304748553,0.0203758097976562,0.0157203136213032,0.0300634020144698,-0.0178212944520882
healthy,0.0194386079822985,0.0159351282792864,0.096902837040108,0.0219812060405546,0.0008069190526855,-0.0105619445804842,0.0973043581884931,0.0071000015479947,0.230374558808304,0.154502568787194,-0.0927176021182518,0.122229683435689,-0.124968888401085,-0.0101631925434673,0.0201175940897744,0.138482705700042,-0.0443550720731162,0.0890828665363884,-0.0193588575748951,0.0275305052223727,-0.0243997479095167,0.0814041207124456,-0.205084264682783,0.112137380143247,-0.0546362287608677,-0.0606817526998622,-0.0410238310972045,0.0899601210178255,-0.0900636857829952,0.0240624701448732,0.0370174807697322,0.0262567139930133,-0.0811798226916236,0.205993087033818,0.203456027198298,-0.121356305710167,-0.179005327639607,-0.0098912658071127,-0.0334552959057149,0.017711790133106,-0.0044826374827979,0.175319640408569,-0.0131787548234074,-0.0840696673154486,0.0859820156263087,0.1857104539065,-0.0443916243431761,-0.0150578737978493,0.0693507327490636,0.0827161256786858,0.134062650134164,0.115289182702501,0.0011065369027218
healthy,-0.0799663879449958,-0.111840746793345,-0.0276294504706796,0.137120258391059,0.044768102401333,0.0633467544684279,0.0269757080774485,-0.102566880883962,-0.0166019647632373,0.0577965698934624,0.117119274900853,-0.0398782859870976,0.0670638100353467,0.0187067502387415,-0.0350083468753591,0.308537697945921,0.0863116646198369,0.0311212299426336,-0.0697163256240986,-0.0454726423453895,-0.179966888217692,0.186089097386735,-0.157578419838693,0.103739641731278,0.0008966872015264,-0.0334159540864415,0.003416687440299,-0.0863094560306706,0.0393460159980142,-0.0039533746077151,-0.105793629655957,0.0664100676421156,-0.0661141166938285,0.177336458520604,0.0921975547480832,-0.0159592653158378,0.0432463844657376,-0.0673995155886275,-0.0766777986763434,-0.0535494529266266,-0.0700807428365416,0.0375173041683001,0.12131780290603,0.0834890876652783,0.0130439276162937,0.0322343588824596,-0.125867496588652,-0.062962459953488,-0.107681973393162,-0.233704071223456,0.0037060126210871,-0.0122201238572558,0.0293720273229071
healthy,-0.0779218586151031,-0.0121895617824844,-0.0121206817631231,-0.0978357327057729,-0.105517584728051,-0.0316631069822604,-0.0216302132032463,0.0873382919468659,-0.159797870670432,0.048495622398583,-0.117599265932266,0.145113216679762,0.160628834191676,-0.17400067904621,0.0783310499629979,0.105828331116767,-0.0594572956167465,0.0489752663690208,-0.130312819094914,-0.117001676723196,-0.172577158646078,0.104957423474707,0.180276623823991,-0.0119209611590392,0.109553828054365,0.161004371831481,0.0518572189599204,-0.0053361571163595,0.161351288093378,-0.145995447064731,-0.118716128711954,0.133622205230617,0.0382422496534857,-0.0663890159213231,0.0718623040351324,-0.0861849447733606,0.115985146026504,-0.0454026264606907,0.0456919854461352,-0.0352354323699541,-0.0689413508853251,0.0102801069991873,-0.106801772486279,-0.082689362420937,-0.133686367440433,0.0594255290324749,-0.0043086181973953,-0.0302084490391292,-0.0572056423810977,0.0124267103422943,-0.0152193390724697,-0.0592547443269353,0.0238579628705323
healthy,-0.083841302020234,-0.121234342283062,0.0979550389557981,0.117228614319642,-0.0601206191044853,0.0699017573436474,0.192728813707799,-0.0453795124393765,-0.171406570820044,-0.199486918161677,-0.126777264882479,0.205947299591247,0.154275352043705,-0.134708217613935,-0.158521895600214,0.116941301191288,-0.0092849331986483,-0.0105021970323003,-0.243021103044793,0.0889220252392567,0.209123705843599,0.0033526804905202,-0.131957923102668,0.0545485487963944,-0.0051556744698975,0.176229128619387,0.051605324213431,0.106712537426068,-0.106545285097727,-0.153472402069056,0.160398452844339,0.0788757816497781,0.19286761232053,-0.131288913789304,-0.110368492885406,0.0360966612199191,0.0474462237829429,0.130966901007768,-0.0625058732642696,0.153177455017002,0.144168731057689,-0.0751233611545922,0.117257762028315,-0.17621455476505,-0.209172285358055,-0.131612314556968,0.210921841871531,0.156334429463571,-0.0394979212248953,-0.0013928440787568,-0.161009860733419,0.0134599954696005,0.0439464167629277
