group,HSF1,TFAP2C,ATF1,MAFF,KLF5,ZNF76,ARID3A,KLF10,MEF2A,E2F6,REST,IRF4,FOS,AR,HOXA4,ZNF384,GATA2,ELF1,PRDM1,SP4,TEAD4,MNT,SPDEF,JUN,POU2F1,USF2,FOXP1,NR3C1,HSF2,ATF3,KLF4,NFATC1,FOSL2,NFYA,KLF9,MAFK,ZEB1,PAX6,MEF2C,FOXP2,GTF2B,GTF2I,USF1,ATF2,EGR1,MYC,JUND,RARA,CEBPB,MECOM,ASCL2
healthy,0.0846950338890873,-0.523973570817973,0.183927253018104,-0.114335692639865,-0.154088707442187,0.102193346045454,-0.193337697715142,-0.0013974725409672,0.207721630704602,-0.498382210198745,0.0974054568883799,-0.36239205480433,-0.196086793208304,-0.383436557554656,-0.122044888345529,-0.115251263078048,0.408849150627262,-0.271743749835563,-0.392594462716739,0.157059118900351,0.412988634899927,0.23307966276657,-0.365769564761198,-0.478961057988471,-0.491301428956787,0.213544115832309,0.307309367544954,0.320368201569323,-0.0048378881336298,-0.124695682320365,-0.101540310352579,0.0594750090893221,-0.0761196019027598,-0.0923941426852211,-0.19659535684696,0.145642479597018,-0.263667482322194,0.0850042893653525,0.4868533311021,0.461536288572494,0.458898057384981,-0.0964000212562051,0.0581977312453199,0.478474914798724,0.0130806355038298,0.28953994677018,0.449973297381802,0.357953952159995,0.0421262582915286,0.346728734889784,-0.293855264215784
healthy,0.245919416085448,-0.275695756196247,0.456048292928061,-0.401377807417004,-0.477191657673946,-0.0598998150312517,-0.0826775850881101,0.112575814553538,0.245457244375803,-0.468420452485655,0.048294455689733,-0.332655383245448,0.0142992384772155,-0.296541049707677,-0.168397280514312,0.102696535823793,0.451260598838077,0.205829688972554,-0.20368554537452,0.0311319243137278,0.377932840207774,-0.004807935186757,-0.279520480107267,-0.348358046601194,-0.320082436224764,0.298792492203083,0.491352181384841,0.0122106946418792,0.122890508793132,0.277185606341101,-0.189747821319457,-0.103568294560424,-0.164605490554499,0.228532356126595,-0.177354197765494,0.403235876847316,0.380806569922087,-0.141994646292589,0.300119970799763,0.434324219549555,0.441941618968372,0.258680310123457,-0.289573284072887,0.373276966260522,0.148849040700975,0.245557986001199,0.374766668814046,-0.263014666899159,-0.36429869043535,0.263463365628764,-0.359978038568921
healthy,-0.129093855472694,-0.18647217554616,0.30418105315081,-0.173110949369731,-0.302330004616684,0.243084734968245,-0.0847416680622005,0.231839853639043,0.104391672204465,-0.318173634338607,0.195209881182019,-0.0834243923624474,-0.0287236401884672,-0.220558985743711,0.0837224950335097,-0.0491936359003744,0.201196204612981,0.213040806251232,-0.157330923811202,0.117659165929577,0.007101906981007,0.0150703369985608,-0.154774203822164,-0.0280817402763257,0.31399166059549,-0.0599352074418811,0.312198692705305,0.327993447649041,0.126142454911862,0.267685653713177,0.178638653306751,-0.0240483994202963,0.136108557798102,0.311671782425404,-0.0056882207598997,0.0804979313288408,-0.133729092569678,0.0524946919804927,0.309494009346689,0.0564471885972616,0.313808882315423,0.0639426044944211,0.251552457668437,0.139759269397506,0.127313608415188,0.114826772106042,0.407725283567746,0.335379230054036,-0.1867224077153,0.317980143778389,0.161420504138021
healthy,0.137585959175152,-0.419760960219466,0.151301533915797,-0.0965177355324647,-0.136668793614057,-0.0957381805485413,0.0326216596086595,0.0005107228920924,0.249910503433677,-0.132776290787981,0.313487438983218,-0.209740903667174,0.0817108374288369,-0.368704889399675,0.242603158392089,-0.159569606308331,0.212582338691966,-0.158647168653696,-0.363015674966337,0.322058299324287,0.188426767734939,-0.157689390100832,-0.112001606189761,-0.239999056934158,-0.0808887035877563,-0.0151951565177896,-0.113714723839267,0.120670491727686,0.413733125473018,-0.0634055478307003,0.132099228876795,-0.075167052375514,-0.178160929320445,-0.150922613362229,-0.312793041713609,0.0714436586515784,-0.0139712265986242,0.0869574193985266,0.40933101672382,0.0469348127485472,0.420545742618172,-0.345367788625505,0.0844952176786139,0.429202341497421,0.22870225615985,0.358581844298376,0.369735181578107,-0.0713266003034652,-0.117832943754911,0.393225843246347,-0.0651682589024983
healthy,-0.219277201751062,-0.109401467533094,0.468860044665512,-0.0127103471545981,-0.322038935695933,0.621016653839913,-0.657855318587428,0.165376793015238,0.553599644585207,-0.43002945984153,-0.605057579893934,-0.548690984396771,-0.418516636066236,-0.667328795617768,-0.233268068954817,0.28119271746124,0.52031797997424,0.662716552107377,-0.217747691692346,0.576115455449556,0.288176294395996,-0.114084851046216,0.0439645216877331,0.179213523546409,0.0747681428702387,0.476981861643963,0.130387768338727,0.303186834972229,0.269122630331221,0.591505409373687,-0.146749968966848,-0.38556695813468,-0.672427162480153,-0.664969318860524,-0.215530494940564,0.601144879743732,-0.0070310036032431,0.630063290853867,0.552153131196344,0.17422186668812,0.655602551834281,-0.624407660636755,0.138094601967915,0.627608960759649,0.513369973040849,0.620447533818065,0.673268985845803,0.228703252112914,-0.581901509005007,0.627205834077507,-0.0224802408629833
healthy,0.434297872957089,-0.221178130414614,0.363785867355038,0.258212092463346,-0.356422463821261,-0.174781573138481,-0.0753533910158132,-0.110487580976911,0.157714117264076,-0.0803748752046444,0.106164257471681,-0.348467942438447,-0.276010107742793,-0.126308956613933,0.166381410518592,-0.0202590475708674,0.13166300414932,0.338276956372633,-0.169217569182775,0.222255546719789,-0.0990174806832249,-0.249242728776571,-0.251505557125058,-0.174128834191802,-0.341753783871586,-0.195087312984367,0.258176835031189,0.147843942067433,0.332221254173881,0.253311309393608,0.139470460747554,0.0565138521323951,-0.263080794446166,0.084986928492128,-0.117895770978563,0.125983063592379,-0.178362584761284,-0.0294602844601116,0.331784506703476,0.37866196264884,0.49326513415233,-0.441202294603786,-0.0966282337942131,0.392702361510179,0.0722393021431899,0.206923010615098,0.398867647619687,-0.147719746968576,-0.110927187158032,-0.166999527302163,-0.462317049582124
healthy,-0.142644598593635,-0.113017208617787,0.225863310091791,0.0528382620598349,0.0364970597539914,0.346255048576796,0.10650667581176,-0.322871189050743,0.460770384851826,-0.133503058414659,-0.302209061289809,-0.0872552418378933,-0.225505113268817,0.0916170637806463,0.138920667843502,0.166478789558546,0.222042543980066,0.034827354878395,-0.46637555403443,-0.0065185240737316,-0.159165839460108,0.138980837388568,-0.460770384851826,0.0708989971457831,0.354734253685469,0.261375563619889,-0.0009326279485313,0.0939077371643122,-0.421450997374557,0.0173142566674665,0.0052573140001885,-0.0692349331650367,-0.301808087680889,0.160591105558871,-0.30283661084187,-0.211013654399199,0.324915073284722,0.0458736372183834,0.107144096929808,0.127280211245981,0.138085345331133,0.0613231080633581,0.154125229837073,0.309469363036314,0.253865182201701,-0.365982668090916,0.277752961667687,-0.145859438583557,-0.0620785178986856,0.148877787402872,-0.381324021784599
healthy,0.423911556204187,0.315936160456301,0.0493361992317741,-0.435038330260065,0.24377733524864,0.211192978198157,0.364777051176702,0.283320187968922,-0.25007872575942,-0.190257359867603,0.200295571037408,-0.401928908992894,-0.212554301716275,-0.296022774585391,0.0918583419466274,0.342271199480303,0.527087604649124,-0.45762043095133,0.376462984528273,0.465597439617609,-0.305123061127276,-0.220644134098536,-0.456614936075926,-0.483995764159612,-0.365750310704683,0.429195053629015,0.287451271723358,0.377847244735905,0.264598270131629,-0.129778268906239,0.339174746396059,-0.304446738741908,0.0702098265095905,-0.22105451486766,-0.505959194144556,0.402394461798953,0.103067564102647,0.0334894264204525,-0.0159180625219699,-0.005213447535235,0.298778276879579,0.0682701264694299,-0.123853164085575,-0.0326413888190016,0.262060976343078,0.279711688789064,0.205274692393295,-0.0631527650659382,-0.382523849754432,-0.157664324069736,0.170418983170505
healthy,0.126417825657648,-0.478247836592869,0.582406829472938,0.230952910113787,-0.279003202379581,-0.0234155623375289,0.0806214812636585,-0.165680940684367,0.0870342247433944,-0.439305366870088,0.32981117433848,-0.633739996326218,-0.321794716541935,-0.472903368796134,-0.351769361493857,-0.517554690760947,0.472609064536433,0.106235220002784,-0.0122833817650844,0.312848842641275,-0.281421537879318,0.117255044639619,0.285662771199773,-0.614239656236935,-0.421481748065905,0.30790339288504,0.388466826291951,0.177166774165568,0.421173460288893,0.603503079125182,0.35167310286306,0.190512578048267,-0.235599015040128,-0.14150978061489,-0.446292247554798,-0.0463971478412786,-0.160353708385714,0.254907000466856,0.651593370754449,0.343407868537597,0.479669765184626,0.0373179427290422,-0.600213050180001,0.576217009274997,0.62438957601775,0.333442010868374,0.50083024145708,0.153859827985763,-0.0346230262648027,0.444793572216865,-0.111774969244767
healthy,0.0916104474652332,0.0957274027729145,0.321189594589455,0.0389985531424503,-0.180913260798326,0.217699081841934,0.151287751797955,0.056628074181425,0.091728843161497,-0.0513178880967765,0.550916813615792,-0.195081794329807,-0.146198900748619,-0.0397055269214462,-0.174224985904424,-0.349440415179159,0.0505830928747943,-0.0525398676981629,-0.11968351994697,0.0065936819877491,-0.130065864215162,-0.267594366820679,-0.274613407758974,0.142860018463121,-0.349123250729116,-0.241345762744553,0.282718103228022,0.0102382910189522,0.0469465211493428,-0.140779592782036,0.0764242673747427,-0.11730818697023,-0.200217323577931,0.100395531778869,-0.145110154946423,0.436078552528455,-0.14735349063255,-0.158337705450679,-0.159538664406254,0.0433832125570885,0.236342539914187,-0.122329030047821,0.296623569559711,0.157590854270069,0.370657665854788,0.223053782235361,0.467567789081763,0.196380746590123,-0.0580723161995574,-0.198675397382202,-0.204644024284193
