group,EPAS1,FOXK1,HOXA6,ARID3A,E2F3,E2F6,SRF,ESRRA,ZNF263,FOXH1,STAT3,ZNF384,E2F4,BACH1,SPDEF,STAT5B,ETV6,SP2,SP1,HINFP,ASCL1,GMEB2,ELK1,STAT2,TAL1,TCF12,HOXA1,TCF3,FOXP2,ETV4,THAP1,NRF1,SPIB,ELK4,ASCL2
healthy,-0.165423051040171,0.0426921211733956,0.0984673633410199,-0.0602227775999735,-0.0472507494012881,0.0896708740017509,-0.0771201192557978,0.0472226575681842,0.0304160421289029,0.100829366285927,0.0189499962941526,-0.0733256929321578,0.122775798766872,0.0439591148682948,0.0099175355568108,0.122553873285352,0.0850535130339059,0.149363886449107,-0.138439076598825,-0.0581270748285091,0.156989050391769,0.107069602856567,-0.11557633013956,-0.145259669632626,0.0385894129923968,0.0385331773042758,-0.0774314704060327,0.0889740404750346,-0.104423300156266,-0.111248263030772,-0.0082363954112816,-0.0658754266615236,0.0970840486483053,-0.117510348804938,-0.0188782060539982
healthy,-0.199524741496872,0.116993618315474,0.0943270674176949,0.17842641690195,-0.128935012286576,0.0833686237896417,-0.104241133339067,0.0869158599338702,-0.120054802990187,0.202123662473955,-0.0797216792978875,-0.151189260559179,-0.0017856357354882,0.174778549705705,0.0405364337502044,-0.0373665837429038,0.0437528353243388,0.227696293671964,-0.217437507603154,-0.204258654384325,-0.0602148399104992,-0.102973202338141,-0.139409767468812,0.101616477908673,-0.137470737737897,-0.0523889892827883,0.0257295247190057,0.0549656190696614,-0.0747556274634242,-0.0771461635079002,-0.0691157875529545,-0.213600891075976,-0.122752475852823,0.0696794362196863,-0.0327463773052583
healthy,0.153044601490763,0.039326725628465,-0.0625444553542298,0.0303275388917838,0.0793269743939579,0.179671168381581,0.107960848132758,-0.0191794584848085,-0.0009054387675,0.130666714612287,-0.0110484319598791,0.151465281138583,0.0972658455571838,-0.0188729857428399,-0.0389392437172743,-0.100027684711415,0.189649992549608,0.0842921912614999,-0.290097777908493,-0.0298891574140908,0.0052795754578418,-0.167580370651358,-0.0833566428912801,-0.160727926899062,-0.187858471187785,-0.10421901309953,0.0370251332586638,0.249189222794289,-0.124754837497331,-0.118735426086948,0.09447317990493,-0.0211566557300699,-0.0322878890974282,0.0195081549811654,0.0249020752398119
healthy,-0.0087655885612479,-0.0358048103940642,0.0274192170138008,-0.192324982464394,0.0818328520208968,-0.146392463042148,0.115786991669885,-0.021709135157833,0.0968137171332727,-0.198671006668704,0.136384562411937,0.0551878621031185,-0.0090695847060355,-0.202627981280609,-0.216305609476823,0.0783923254049662,-0.022198156504381,0.0881202543791042,-0.0133312882358045,0.140933355964805,-0.12891373153554,-0.0032345126996282,0.190012559999395,0.268725630648035,-0.0967919956456545,0.218871257380611,0.183546622715245,-0.149842096980598,0.288669777169782,0.0260397716977061,-0.0051759426242946,0.0492369596097251,0.0106855587029662,-0.0049355930552752,0.194749571550998
healthy,-0.0135060895544648,-0.312827356854549,0.0045876833196604,0.195145758912932,0.0159252777530835,0.0571141503989964,-0.0399228726041487,0.28406032620258,0.176782490980412,-0.225266532183818,-0.106694973816802,-0.0272440702056883,0.129263618125678,0.160713064707721,-0.0484276352609509,0.236597859290301,-0.0533537542353404,0.259335721426542,-0.179220481159849,0.0905566069477779,0.216373195256771,-0.247678493319208,0.0408191003564868,0.171737292794173,-0.0474123282967638,-0.139711252133702,-0.0727072598242903,0.28264391031427,0.0126035944751873,-0.0978831121399678,0.105334963870946,0.153098262476318,0.0500947442268384,-0.221048621153583,0.13207764792148
healthy,-0.0882052627188754,-0.224172812569297,-0.113177829048952,-0.207356767170961,0.107749187125632,0.0653348715391752,0.130407394873515,0.0867681097621524,-0.0060794281678736,0.0222019794743565,0.120133107037621,-0.150111304232058,-0.0484625602467793,-0.0687155704991646,0.080329393355098,0.0575817024985897,0.070790629556018,0.117518437719659,-0.135762823344322,0.0261094085510317,0.0851119943502306,-0.0992354116617246,0.1980017149055,-0.0053113648188324,-0.301866521633952,0.138513751032238,-0.117203213132453,0.153601145468478,-0.132629558737731,-0.107478026190402,0.199177875462063,-0.0169163749443709,0.278518887208245,-0.41129148333931,0.160120532253763
healthy,-0.0816991872700383,-0.001646161616366,0.0656377693757467,0.152737723027997,-0.158189588711906,-0.0140045516100767,0.0289666181725218,0.19075942399945,0.0838453579413319,0.0511456253634914,-0.141603806020756,-0.106358659629388,-0.0551972746681765,-0.03104210943586,-0.0828825897897235,0.110873545594321,0.153836119232709,0.105997621572535,-0.0562269017192021,-0.217662489997815,-0.142418529466512,-0.0291538230908901,-0.0064007844920667,-0.0671888958422268,0.195569444248954,0.0275482543777417,0.0528342901373441,0.0840688576908124,0.122708525918308,0.0719721725319635,0.0836037107762952,0.0672318765632808,-0.19681206465098,0.137787117991166,-0.148091984645633
healthy,-0.281988928091082,0.179378460711767,-0.0728019483212661,-0.0327999429134891,0.0673051600699582,-0.0227346961895168,-0.07949292898998,-0.114326564700215,0.0123554187722298,-0.0007544243349354,-0.0380746576665366,0.0277885885626039,0.224375555932528,0.0628286587923481,0.184531816989709,0.0413075473538883,0.146566632174427,-0.141239996011927,0.0161907219210597,-0.109288311305878,0.0018898141922386,-0.0234065467166483,0.0703572631629514,-0.0258237072723617,0.218432118448099,-0.19414290777076,-0.126029525278964,0.0256204005486022,-0.141360728927883,-0.3825325480387,0.201790368379869,-0.105720747473261,-0.0744665612194942,-0.0297259452502448,0.125203161641775
healthy,0.0406429005580402,0.0283344791740646,-0.0915597768404759,0.117953008986148,0.0639726467620064,0.285383008927568,-0.0636586880637784,0.0011352297297113,0.0448444658278933,0.22649144761139,0.188222849232234,0.0068314093790359,0.0764045228076184,0.138128836403937,0.0126807968501334,0.0383409278923885,0.0119069632514309,0.0840945832446752,0.108058784159156,0.185166738721773,0.127758225767888,-0.209733126835071,0.100551181833696,-0.130180049191272,-0.100600463124288,0.124296131292072,0.110137147159331,0.012143647545023,-0.0454940904594911,-0.216527072375851,-0.359286841484511,0.0737788692843701,-0.230191902615171,-0.0443345553313585,0.202544176664086
healthy,0.0159282113445207,0.0769977179514628,0.21189612874396,-0.0266040007951527,0.0780114190806069,-0.0112997078621393,0.195672587149217,-0.0442469900339868,0.157402376312031,0.0027218274412452,0.0907445429094821,0.221070656089292,0.258729253942063,0.208076457658586,0.212704961140968,-0.0996759549249563,0.0296414458123683,0.059059065883295,-0.0874137631167071,-0.185302770480347,0.157207817532323,0.037899385128854,0.0037797615921006,-0.0539839086553622,-0.0649620125175401,-0.098339652058519,-0.191978298388543,-0.016051265615447,0.0786010818437212,0.0022209633006641,-0.114679928921087,-0.0929781442163495,0.008203728921456,-0.151212413905328,0.0099155136037738
