group,EPAS1,NR2F2,KLF5,TP63,TFAP2A,ARID3A,GATA1,RUNX3,HNF1B,KLF3,PBX3,OTX2,SP4,TCF7L2,POU2F1,USF2,PRDM14,HINFP,FOSL2,NFYA,ARNTL,GMEB2,STAT2,ZEB1,NR5A2,FOSL1,ETV4,HOXC6,RBPJ,RARA,CEBPB,SPIB
healthy,0.11280429028445,-0.0894314370765325,0.112242999094125,-0.131636289914245,-0.140590068199799,0.0873307809245353,-0.0867211239878526,-0.0611841734190571,0.10689075207541,0.0348641163404327,0.111043600528084,0.121459927589919,0.106772208579434,-0.0660235603971144,-0.0523986778453072,0.110110687740996,-0.160304194947923,0.0640772233506369,-0.118588918573177,0.103435135588997,0.0604286344036027,-0.109630790967632,0.156609104248812,-0.102235115691528,0.133873933295109,-0.14135636605944,0.0315333874708836,0.156712539580611,-0.129598649849625,-0.0562992330368911,-0.107237487713432,-0.114842813293729
healthy,0.0560339936988836,0.0125643681233283,-0.0916455200037981,-0.0185062756636204,-0.070140965271526,-0.0944893097522761,-0.0675174883285673,0.138061394851961,-0.141876674137925,0.106736478196433,-0.0639276806879215,-0.0194747305894599,0.151352911100493,-0.138790308569395,0.0324878626005146,0.0186315223624756,0.221542043935059,0.0767142099711355,-0.112551704494183,0.0099264905687391,0.109888667250308,0.0692800459474788,-0.166835941117826,-0.104767098000139,0.128699231699914,0.146462275796605,-0.140507319426234,0.118137872787396,-0.0197822746861202,0.122209300883684,-0.0456978305578978,-0.0432520715078962
healthy,-0.006576864852717,-0.0511055339101148,0.126862972489436,-0.128429633167793,0.0498783811703262,0.0229038275351251,0.159332889734875,-0.0583585638099509,0.0215457957808501,0.0040676161036921,-0.0514714768179462,-0.0293858374981352,-0.0461266888659588,0.0837861534105589,0.125992432668327,0.0202745847589572,-0.0052678155414874,-0.062514555644217,-0.0352163032187317,-0.022135917594683,-0.0669999479288044,-0.0374578331123814,-0.0550567843157784,-0.0424105023536402,-0.0372771941557536,0.0367363139513315,0.0478576610199288,0.0158907856895751,-0.0828039128859974,-0.0164368492213036,0.0424680372867411,-0.0089326871134728
healthy,0.0637969729312497,-0.285071298743486,0.344310993186789,-0.0803001384489366,0.0949619349343673,-0.351222465532021,0.307142566406025,-0.322135315761399,0.353403769957758,0.27384251650957,-0.318546845900903,0.293272970544926,0.0785444414422573,0.102657832708825,-0.3373120619699,0.32362535221977,-0.112805573064195,0.309614209173233,0.251854264750056,0.324522638710874,0.330723719006367,0.21865577532135,0.315919844110989,-0.305386483054247,0.248011724694205,-0.351537385080379,-0.0100895471249197,0.345323651982912,0.0355537940281487,-0.339746905366482,-0.276274220852227,-0.142171325943923
healthy,0.0552765071206747,0.0679292759781582,0.106655311816174,0.130218694659282,-0.180047276799313,-0.123501063585589,0.0580226156475031,0.138811356823874,-0.0647697747698718,0.135578035493898,-0.192434293218716,0.120061045914884,-0.0918469954053732,0.217931763250075,0.0668957942745131,-0.109504768513367,0.08666482286281,0.319980699472859,0.0207139261459152,0.0156793938467298,0.0863104862787031,-0.0023474798697081,-0.047422046172972,-0.116045231295006,-0.0344739968287328,0.246633026562733,-0.270329285624881,-0.184786528611743,0.143284856198223,-0.252907736906292,0.0837710740926037,-0.0920832197947778
healthy,-0.0290069782843372,-0.17894304488734,-0.141264800257239,0.0542132649348334,0.153633623321478,-0.0402401839288323,0.158334762101013,0.0586922669735808,0.161701380409742,-0.0705272818494967,0.197752133408355,0.163928414571215,0.0739307340565712,-0.0708933541315097,0.0475366958532897,0.105892924338893,-0.092124979812905,0.0320749586787929,-0.176874113151071,-0.0004414401047803,0.127647024701427,0.0124770580578365,0.0385922919844146,-0.054111830045545,0.242790357603138,-0.20460153847444,0.0216894993715911,-0.106418232396828,-0.127939995862109,0.183559749038361,-0.326543842335272,-0.0718884360621828
healthy,0.017836403843008,0.0707153642077054,-0.035672807686016,-0.0120354300981146,0.0894409252097751,0.129381983151853,0.0863695603808032,0.120497315721095,-0.0070146264173563,0.0037869316829921,-0.0805957101210726,0.110091267349847,-0.0215912804980805,-0.145345387055806,0.0788854510929939,0.0992759009297792,0.223945301823177,-0.0165734357429764,0.0281176841825078,-0.121774585295122,0.1711348899028,0.112587614293369,-0.0400174968548089,0.0123806380910948,-0.0424457885082863,0.0778838547590758,0.0705595274565887,0.161320133508099,0.102975544305975,-0.0577991605732157,0.112372105874894,0.176584737803405
healthy,0.140381022354662,0.145304315598942,-0.122613242967661,0.161489988625071,0.0435910814578011,-0.0911523543494912,-0.0139383143949152,-0.187298365164164,-0.0013454300723866,-0.106687700636986,0.135293548261612,0.0311410557958905,0.0277785467243315,-0.0950329925931421,0.0184692793771998,-0.133886283843585,0.165515617748155,0.242153958622628,-0.282943304557266,0.18598278615519,0.0043305364136565,0.0816746417159593,0.0446465297713216,0.127928864473936,0.007057644278288,0.279165012816745,0.152261745592916,-0.17282273162782,-0.0764037968048028,0.0099531974293198,0.090640621833845,-0.0606872119180168
healthy,-0.180272903600023,0.0688167795000799,0.131734520698967,-0.157656303936063,0.0380936218089618,-0.256036093118016,-0.0498505503046155,0.0245772307495344,0.100734375289386,0.0888052343470395,-0.18872731552946,0.124524838998168,0.198653534276536,-0.25106060121236,-0.18323442428175,0.130609043779654,0.0850470405988663,0.0730550344934577,-0.125846912427422,0.203293745312525,0.142223477905699,0.137275037070209,0.233320433197108,-0.095092893656255,0.0270602141900093,-0.217210568410611,-0.0659588910871595,0.199140834540517,-0.225190253108679,0.182089135311047,-0.0330975558499396,-0.179861041531717
healthy,0.0651232353724742,0.104273210480132,0.254709240412919,-0.269750494044609,0.235523499358824,-0.280224375167761,0.0820365030344333,-0.159563299708439,-0.183273697605804,0.34314668588742,0.18155439207886,0.0841669468395607,0.322564142579136,0.324956219834016,-0.168234579757379,0.157308980474041,0.21406955647912,0.0210150394190991,0.254541581426752,-0.0374274659058176,-0.0747609573480507,0.218983993767941,0.10045015843885,-0.132964254947479,0.220164014020906,-0.0639282646366659,-0.0673914371980836,0.371232235799626,-0.0965363356088795,0.193098300616918,-0.177551934243462,-0.298175633495677
