group,VDR,MAFF,KLF5,TP63,RFX5,MITF,EBF1,PGR,SPI1,ELK3,REST,BCL11A,CLOCK,FOS,NFYB,STAT3,HNF1B,HOXA4,NFAT5,ZNF384,PBX3,E2F4,RXRA,ZBTB33,ELF1,BACH1,TEAD4,IKZF1,ZBTB7A,BARX2,MEIS1,NFE2,STAT5B,SP2,POU2F1,USF2,ONECUT1,JUNB,KLF4,ELK1,STAT2,VEZF1,TBP,TP73,ZEB1,ZBTB7B,AHR,ZKSCAN1,CTCFL,RARG,GLIS1,NR2C2,SETDB1,SPIB,ZNF143,SREBF1,ETV7
healthy,-0.231404139605117,-0.192926298641192,-0.196601701263422,0.219357829132798,-0.238747151750989,0.163481545581056,0.22037527181855,0.183071015503709,0.198510917087032,0.12317680631394,0.195791592332328,0.159906939922603,-0.192210220211029,0.163320317104274,0.129913730049843,0.0849068590878043,-0.187888317062798,0.131131180044274,-0.0471188240120959,-0.200066876884812,-0.196389327660576,-0.0207422185326959,-0.13448734561595,-0.0383574212578943,-0.189203204122213,0.188232520027991,0.0813623058574401,0.224036768193,0.0989796551846448,-0.0653018029679753,-0.0048665567420827,0.212546987623459,0.219599555184818,0.0146959873249682,-0.0407716485361293,-0.202340221740065,0.0566391439060661,0.213780863789764,-0.216485582317772,-0.225649799604993,-0.180988391570195,-0.0253909651690251,0.17183369399622,0.144894632125894,0.134182854787874,-0.198566355417109,0.110914342352633,-0.188627121475072,0.15886117142342,0.234714153233656,0.184784283896346,-0.143509700509706,-0.117038131224156,0.223281444278328,-0.224921681537489,-0.122474914123122,-0.227173747033722
healthy,-0.0824417686420521,-0.0671723634206515,-0.0247301209845284,0.125260056945053,0.0624599284639629,0.0917861371924085,0.245917677223024,0.157867348685631,0.105488817792096,0.0774997178484026,-0.0169563439335848,-0.119636444988583,-0.0031870635559952,-0.154313315240168,0.0861727090791366,0.105783115946943,0.0463446357563384,0.184103101885239,0.0370398307976532,-0.0764913149732353,-0.0541727514936349,0.287956667165148,-0.201796932898789,0.0396917951784121,-0.0842154191571991,0.107417452339344,-0.0571860931721466,0.0427625647844142,0.012219717023023,-0.160234293287511,0.109273724076086,0.0995784177325101,-0.0148157235289706,0.176299550941264,0.036884090434101,-0.125336851218709,-0.127429748174027,0.0142820517961908,0.0921488780172841,-0.223503773370387,-0.0653811681463547,0.0962243434090885,-0.0295269561396044,0.180771291403119,0.153204906172591,0.170846624883918,-0.112823571067179,-0.0980264255952561,-0.277799018601402,0.162120008688059,-0.106248909595143,-0.107649060204211,0.123563179398451,0.190746301900305,0.0281742839710526,-0.186044423626263,-0.131081380334323
healthy,-0.0096757221845479,0.0863305250399182,0.109276374982186,0.0083731823859202,-0.0682527497419547,0.288306441829951,-0.150262401135446,0.285703712175631,0.134953194321834,-0.22258995192785,0.0296183450550311,-0.213515815134833,-0.123115860342604,0.0320189796168833,0.0486948461006537,-0.0353804051332901,-0.0368182345037855,0.258975461225338,0.198229772044443,0.0583185338344832,0.0116523598995787,-0.112062735891621,-0.0099869217704571,-0.0790890080305891,0.275517045255642,-0.211239391842438,-0.309705022202147,-0.259453842465814,0.0419209677355227,-0.189141535593813,-0.0531651089765624,-0.173294863260199,0.0680654257193685,-0.143582520487742,0.019630416166173,-0.127790568253916,-0.213242886048162,-0.200630070900162,-0.174588003287084,-0.0156096638032443,-0.0724017418479441,-0.118180980177701,0.182605001465184,0.144100179345856,-0.0666856735099975,0.154256968419949,-0.367250424810796,0.0602310516779837,0.0690030529507002,-0.0796842150055805,0.003662553918306,0.266975338390621,-0.0759162493613031,-0.196343774985503,0.0018440337922323,-0.0853935692208538,-0.198152895339834
healthy,-0.259753364503959,-0.335523646061132,-0.216965863109604,-0.115438578345384,0.249558216440281,-0.0792826162913431,0.159385660726091,-0.0916433702581034,0.149691818942227,-0.238652810619657,-0.0593371231281399,-0.12248983760933,-0.160580561824272,0.179771303639216,-0.254904848224291,0.0884070376023171,-0.0390632459892099,0.168160337592202,0.0717138752885895,-0.375846716566126,0.197326285544841,-0.189970395855908,-0.141345060520059,0.043984352410881,-0.189303656731103,0.087664428927384,0.171081448221086,-0.198291007645731,-0.177854711171978,-0.194173755061537,-0.118523969594783,0.020593619431085,-0.171052332394898,-0.220016111512478,0.148109061358815,-0.226125205685473,-0.211507598500377,-0.263387480502002,0.160253950501586,-0.0161991682277051,-0.0773417384774523,0.0632513183065601,0.150033276234127,0.0622794169608564,0.184583613480535,-0.0687505755173447,0.143319219894783,-0.152114769750444,-0.144619062052953,-0.0960382646247434,0.0296009570087432,-0.201423108302744,-0.228516293055289,-0.10360142177042,-0.177744939632454,-0.328574890459244,-0.221320872782835
healthy,-0.224498402579619,-0.302604361619948,0.0587688744552463,0.238484790970972,-0.0039479141163913,-0.0785025261254841,0.274240936663806,0.226800859238204,0.206741667423436,-0.196614409472693,0.018100032035869,0.283314628328615,-0.0254276447436537,0.0855815445410823,0.148694900197875,-0.042456353758433,0.0907842679418439,0.25454279846388,-0.176910352361049,-0.28687189427157,-0.0504113711084029,0.503983495026217,0.176596650039957,-0.257993523995898,-0.195182032836761,-0.015383251556973,-0.0743060177169062,0.19802311046175,0.168511416632175,-0.0176324380100895,-0.185019261415706,0.223403403911654,0.0134891998069802,0.181402806355563,-0.114317860935505,-0.21830722092183,-0.0622610323692956,-0.0745782876559677,0.386718016054786,0.183924262747741,-0.0525480982388636,0.348754116290867,0.427972830734317,0.145936687336948,0.0119562016718297,0.081568522395785,-0.211476796798418,0.0540574207271391,-0.102207767558988,0.224551672785088,0.0533708269677667,0.429600531456968,0.0262622112959943,-0.267108648042739,-0.0108789597390213,-0.0158034942890027,-0.315318183991775
healthy,-0.173976634628046,0.163534833660894,-0.207286049617596,-0.123105980034925,0.190303109501585,-0.0627003743304193,0.0592331193808251,0.151868435866786,-0.159822278049543,-0.111194917073003,-0.0210183266500881,0.0530872574641231,-0.0998354628530624,0.0491745212609244,0.0324470497097477,-0.0410795994229604,0.19899793762115,0.205040849519188,0.0542400434755901,-0.145896699290295,-0.0874407890009937,0.2400158941317,0.0188563762581306,-0.23837250679672,-0.0288469765261972,0.161440881120771,-0.11754540803915,-0.15647830892477,-0.0479422985066606,0.0245535794515164,-0.0901880293138779,-0.225200623853128,0.102769538385005,-0.0361392695149425,-0.184726014663308,0.133034937390581,0.0274482543590314,-0.207138615022965,0.137578719078558,-0.164607547435622,-0.253332034200212,0.0248528970983747,0.153105742572589,0.177823279461238,-0.21732685390711,0.0972439185560599,0.10601500594871,0.149167586611696,-0.167520651667466,-0.132840476244215,-0.11460116460413,-0.0272868388976683,-0.148500953466145,0.0533808556655,0.0432002427086635,0.0893186736007098,-0.117077684497562
healthy,-0.199082266156967,-0.0050131728834495,0.094866866320153,0.121966167488115,0.0826247951709607,-0.064605069357821,0.0561227601137019,0.0884165807365808,0.203435525932297,0.192873147961944,0.197672944230134,-0.14088838688809,0.178628257015662,-0.10172977423257,-0.0927472310692347,0.0942385122257696,0.0356772295134002,0.0224817935313505,0.0374049677579265,0.113058047073589,0.184954190664513,-0.0228576755158466,-0.0578891228228004,-0.0845795699023631,-0.0192693685510699,0.0994565831834746,0.119455577290916,0.0275708022537773,-0.0611608975901067,-0.158541651317849,0.0871570463674796,0.0293352808426528,0.282882281317048,-0.0282274181515062,-0.15446818339564,0.174946686099844,-0.113399072833959,0.133757933904001,-0.0162265143908628,-0.0927924499545876,0.041695109505785,0.0198063428146359,0.0603186958504085,-0.0350856157633661,-0.0538994982505165,-0.0693021810738558,-0.200452021559116,-0.037431345441049,-0.188386115650778,0.0100484841795198,-0.0353908432394984,-0.162261846698238,0.112906375395635,0.395774054780954,0.155872795021915,-0.198180714630243,-0.0186909436425971
healthy,-0.052807716367,-0.242013374286987,0.149661620458885,0.28924096074958,0.184379207898773,-0.138000719125097,0.0278698501037325,-0.150916545777214,0.0542299248004284,0.0775619939407718,0.102248029666146,0.166667126733582,-0.193042903094512,-0.332763558363305,0.233645595071028,-0.04600829184387,-0.170742312512256,0.411860088027789,0.0415073494004126,0.424415380312705,-0.203661455487281,-0.0618953564970346,0.164231557046951,-0.140975580587122,-0.180852976458098,0.183403892985827,-0.255855599128862,-0.0714939046248104,0.125228623091731,-0.195643944165754,-0.155947721343623,0.318732913550633,-0.14070261319353,0.0362273628469242,-0.210186704796493,0.0297757905775755,-0.0372201911545915,0.0371905995566136,0.295981202076754,-0.187100427092416,-0.138065337512519,0.0426282066625965,0.233927621117062,0.0361778422135734,-0.235316010581373,-0.217111742633489,0.177071291018553,-0.132779311857402,-0.213907395309594,-0.191369468033352,-0.052775105218208,0.1228190215421,-0.225420942563655,0.135039143686655,-0.117893530254184,0.05085950218176,-0.0165157351326546
healthy,-0.144618565303442,-0.062513804133354,0.0160350935644573,0.0514042831865417,0.243637419375952,0.0285389563814486,0.117269272295887,0.170756641302894,0.0559592305302328,-0.355992949244399,0.0079323856184933,-0.0674967450706228,-0.0383654688919283,0.23265089999579,0.179062731285942,0.122777279209374,0.231688603154191,0.178391327477463,0.0173130782213879,-0.0989047656628626,0.0014839596124161,0.161415652763015,-0.238655126668283,-0.216446780563063,0.12122752429253,0.261348186457105,-0.317681283409293,-0.112176618498773,0.194134231549599,0.074171403207194,0.138923706207677,-0.165981782067311,-0.0473384250762536,0.0817725434999497,-0.0803979726325791,-0.143794179309299,-0.278939679291808,-0.111484471343085,0.0505008131811666,-0.336117905585347,0.0592417031685955,-0.0579437854514567,-0.125217053367387,0.0436647458741284,-0.084745486504184,0.0665696146848379,0.0335620875539341,0.0424230620748129,-0.08644595480309,-0.289262411561294,-0.108721068557138,-0.100954791773714,-0.0605248736623283,-0.068915881723012,-0.0542013939117029,-0.082575375859883,-0.0970025359008728
healthy,0.190293150079936,0.158340260509014,-0.25691772014236,-0.0248658914495278,0.360091084173456,0.0382932383473546,-0.469494959308749,0.204240066191364,-0.117745984634913,-0.0435814903195225,0.0251145688759903,0.189391000210238,0.0662247115702465,0.0011804464437289,-0.225939794178909,0.0741330239710989,-0.207588881063354,0.25909719575096,0.142371220510445,0.009010391516639,0.191615521605765,-0.0868964083109265,-0.364557404800591,0.12046292435877,-0.505062001948632,0.18577005941996,0.112875486056579,0.418437102490419,0.171373919570406,-0.217690244515442,0.231112654888674,-0.0415821978586329,0.0299369363395251,0.295223299801202,-0.112176350760842,-0.128778500038693,0.439932581772854,-0.0346038032783239,0.185491762845929,0.070676839689172,-0.176710919722948,0.0213868757413501,0.30631381936897,-0.14113030164043,-0.221808540158645,0.0358996409844561,0.246034534607573,0.460865297251484,0.0713704213947399,0.0416624163832982,0.159384952526386,-0.409296510137592,-0.262967431033275,0.223216066733734,0.379170751732316,0.0697277928358238,-0.449394665289916
