group,HSF1,RXRG,NR2F2,KMT2A,MYBL2,ELK3,ESR2,RUNX3,XBP1,FOXP3,CEBPA,E2F4,RXRA,STAT4,TEAD4,ZBTB7A,JUN,STAT5B,POU2F1,PRDM14,CTCF,NFATC1,FOSL2,ELK1,STAT2,RFX2,MAFK,HOXA1,TCF3,MEF2C,GTF2I,HOXC6,THAP1,GLIS1,MYB,ASCL2
healthy,-0.0399123245491882,0.00180563958092,0.0037752065378221,0.0155876733307809,-0.0283087512213554,-0.0857715813050429,-0.203663203551191,-0.003905140827692,-0.0131157286213121,0.0296940783395797,0.0276276122183376,-0.0630949706372376,-0.0686740169512497,-0.0312273377949748,-0.0161817250081486,-0.040722294735951,0.0079847756268782,0.0040728129586769,-0.017541042045112,-0.0206239914313417,-5.93645269847996e-05,-0.004280022735507,0.0436347851967749,-0.0542653028060109,0.0028379146809589,-0.112368863373615,-0.0411388624436438,-0.0713756399675662,0.0071337002224086,0.0241795927629829,-0.0113678279372981,0.0032141319277672,-0.0216121422863845,-0.0345166260847781,-0.0115180245449359,-0.0094921411174467
healthy,-0.15680356574324,0.143131468709979,0.0915737939422464,-0.118056476377132,0.0079069216024612,0.0766312334516888,-0.0034734389635977,0.0302262319845329,-0.0743019576538374,0.115996044543495,-0.0266291930001105,0.045656121746387,-0.0651232781344024,-0.121087711212171,-0.0013619246889221,0.0509242803366909,-0.0373637156195182,-0.0442907730028338,-0.0246078176595408,0.0453982180542856,-0.0036865794049139,0.124438037317188,-0.0814406104782088,-0.0544918251269548,0.0830104699318945,-0.0328424463442425,-0.0613592260137328,-0.0983269622422104,0.0452800046559902,-0.0871264063010402,-0.0821522153278327,-0.0509763788589822,-0.0620076389608179,-0.0204808157479901,-0.0133103721074516,-0.0362664592184317
healthy,-0.0800744574282814,0.0587882527255355,-0.0125966940619303,-0.0517299755611848,-0.0276210360610246,0.0996886238148038,0.128422911915829,0.0763760987753427,0.0571229352064487,-0.0607007995678651,0.021639526609361,-0.117365760455142,0.0697844369550544,0.0131017139610595,-0.0015817876118163,0.0542569952845842,0.0074226403805475,-0.0260402085630849,0.0053900793036339,0.0269119919631027,0.0492860056881174,0.0131458791993864,0.0687715168151659,0.0388966134286549,-0.0319665114668399,0.0176036879287723,-0.0582179450827926,-0.0030056364909201,0.0014190483097205,0.0626488706236316,0.0354315624477474,0.0452904917903489,0.0195637604079972,0.0239202771233942,-0.0315546226137478,-0.0093140647175904
healthy,0.242551247892757,-0.243408081994334,-0.237052923632726,0.221285089762792,-0.103227034347905,0.228107526741604,-0.209971251915888,-0.254281238136478,0.0943170686793664,-0.23588820442456,-0.156370014960388,0.139185590061268,0.0581087087494856,0.184491503777133,-0.235181553595366,0.198664180774623,-0.176500494327222,-0.0191283490580568,-0.248940333764584,-0.135391817748184,-0.23997585852284,0.233513278709208,0.205003456174384,0.127564900910026,0.177586644564354,0.220256550505617,-0.0443456993892424,0.196859162045337,-0.241720352829463,-0.154774388177829,0.126882309478661,0.211369704414679,0.201916992564653,-0.237407517804631,-0.168999413162001,0.242852648239774
healthy,-0.0718277062889751,0.306709921381778,0.072360087501189,0.0637180089193599,0.203500895145452,-0.020463858650306,0.0301561138699271,0.0646369134774278,-0.0944502613614089,-0.0160735368728705,0.172600906157089,0.0601371983002222,-0.0714995260896651,-0.170041100602472,-0.139578685213189,0.0578982800515964,-0.142721922233246,0.164885025026646,0.0877626781888036,0.177290236560563,-0.170566188921368,0.0231986936445558,0.0968277445830767,-0.030783302695275,-0.318889053222837,0.0011741558241978,-0.141810310568496,0.0233956017641417,0.147527938929808,-0.0247666657079256,0.0554259892167947,-0.0689251347484114,-0.0954493877459748,0.0857133751664458,-0.0318116006531129,-0.0856112746599938
healthy,0.0023806463845602,-0.0467053761117382,-0.0761236829136207,-0.10979697600002,-0.121771739081794,0.107785162153913,0.0613670283524241,-0.0578184122627628,-0.0107620864023147,-0.114094433910177,0.011406984507428,-0.0450076287604955,0.0145577085253037,-0.001191440866639,-0.166201530198713,0.0812303370596562,-0.0526838162577535,0.0253197949276184,0.0759303252495226,0.0289533542685599,0.121224078645909,0.0913955853542924,-0.0960115804567496,-0.151925475611864,-0.0292238314634254,0.0495543280526979,-0.0621225762190733,0.101834663866871,-0.0868153558313216,0.0431120530477189,-0.0876357288107898,-0.137700834045527,-0.0818975886519484,-0.0871908944159283,0.0095102911202924,-0.0144068224868456
healthy,-0.101996186638827,-0.0302559317528616,-0.0744350688172231,0.0177895529352371,0.0164438646009418,-0.0347455696736246,-0.0318112931098696,0.0373676282117556,0.0508101896269277,0.0595717721661837,-0.175115356731539,-0.0510748588523191,-0.0366417929118185,-0.0088933442748404,0.0344831919566782,-0.0450716796036684,0.0379737321954441,-0.016328143424472,0.105336633074449,0.0252363825042046,-0.0273291025915527,0.0610039649442757,-0.0957781784734622,-0.106465773860696,0.0462775859228219,0.106026377116378,-0.0466596949560169,0.0992205970348843,-0.0785511908614597,0.0504807852879665,0.137653203796429,0.128543311973541,0.127682850552463,-0.0442960039950537,-0.0143522902678162,0.001453962108319
healthy,-0.0088777307856302,0.0065921849337333,-0.04149993103213,-0.0153888919373171,-0.0964273032778664,-0.0513443205507881,0.124158818013611,-0.0321923240695305,-0.0005187772711592,0.0313258197337546,-0.0204359983606346,-0.0514557282511022,0.0855768684654634,0.0906644867798042,0.0074103000663424,-0.0971283840586305,-0.0987781182875231,-0.0353646302027149,-0.0168349413807871,0.0249046850065641,-0.0684155812958777,0.008753944451948,-0.0533294032109291,0.0186973630375519,0.0370132391013013,-0.0461441692058271,0.0043426496516348,0.104387889863942,-0.139358654459486,-0.149198542656919,0.0722754642461517,-0.131984364962942,0.0192724068240213,0.0230287593861248,-0.0202514441904174,0.0223749424782212
healthy,-0.0493889028131786,0.0194851661610955,0.0501933771273198,0.0675480141599583,-0.0833096044088318,-0.0212162409552726,-0.0155376922780669,0.0138700658435148,0.0120971691982567,-0.143297404629826,-0.0465432677367687,-0.0303364258414047,0.0739559804451825,-0.0009973636881387,-0.0832439297909745,0.0832499724918911,-0.0739249718483734,-0.0898584610364813,-0.0972432776304166,-0.0578043179502943,0.0827915223144511,-0.0290156186357796,-0.141780368662855,0.0035076288636741,0.0895207058589292,-0.0903921269384892,0.0410148324718084,-0.123636205049922,-0.0065520369965529,-0.016408318265401,-0.120372192444256,0.112193396753561,-0.05024346793755,-0.044596404912489,0.0727186579232744,0.0783933901577959
healthy,0.0751667927384947,-0.122831503260427,-0.0854280397068629,0.0036494210579014,-0.0054498773201613,-0.138832550643819,0.0274851606351501,-0.0897035592770164,0.0426829969541757,0.0634830048260727,-0.0149428844924149,-0.0315903362857539,0.0376369813770527,0.0753179588657771,-0.087128094586077,0.0181117326382094,0.0251104987103023,0.0871980371225808,-0.0653579160465463,0.0368168487312739,-0.0952955778810403,-0.0768679757231362,0.0459296843744664,0.0655632312343479,-0.0839558621240001,0.0892432922626041,0.0845187867323132,0.0764855479832201,-0.0162458462611556,0.104883345909202,-0.110019609920524,0.070635193236303,-0.144611834748805,-0.0516096952018339,0.0150207237669111,-0.0517586051182614
