group,TFAP2C,EPAS1,FOXK1,ZNF76,STAT1,FOXD2,REST,MZF1,FOS,RXRA,TFAP4,EHF,SP2,POU2F1,FOXP1,BCL6,NR3C1,CTCF,PBX1,IRF3,ELK1,STAT2,KLF9,IRF2,NR5A2,FOXP2,CTCFL,ETV4,EGR2,GTF2I,JUND,RARA,POU2F2,ETV1,ETV7
healthy,0.0119477534015362,-0.12958270820345,0.0142264199221839,-0.0732689920057756,-0.0588462466759133,0.0363448521097914,0.065802221380753,0.0970284300958635,0.0927138462221155,-0.0469986340340716,-0.0115503121924075,0.0094833380167629,0.153269213893975,0.0128192282954964,-0.0135710509944549,0.036341192033651,0.0262079482910451,0.0305186029654071,0.0437962288851647,-0.0001793168185552,-0.0443910989072787,-0.086707661275711,0.110431951869921,0.153854556953194,-0.0681727665774547,-0.0668553006408562,-0.0061647254503981,-0.11162594406143,-0.102419022530241,-0.0433068551753329,-0.0392116067467636,-0.0294527134388124,-0.0914809926339394,0.100199993720823,0.0121220914400475
healthy,0.0614320021914218,-0.0672830500865959,0.130087546707049,-0.0079392790334838,-0.0242923361552605,-0.168887946854199,-0.0466434608973811,0.107326387146964,0.0858506374242947,-0.0796641842687214,-0.0382573355008495,-0.0020485385802991,0.0651406710022714,-0.0440144170835736,-0.032952359073328,-0.0662286496787173,-0.0387621543860248,-3.24711544294795e-05,-0.0122280253291976,-0.028804606279238,0.0093633549166649,0.0963658565354966,0.0054453660487065,-0.059561029621823,-0.0864161840360996,-0.0014343418506412,0.107236069278832,-0.0619290586967896,-0.051320175213357,-0.128508713880576,0.0520462282134653,-0.0355242984431389,0.0177939661721902,0.0635108983446145,-0.0154764617606055
healthy,0.250217966619735,0.0733801447640076,-0.14497384723759,0.0402325936829473,0.267993379360973,-0.0771152441279236,-0.142702008403992,-0.194117439670263,0.141527407000462,-0.032331485941639,0.0432680898029762,-0.198539248282489,0.15633678482365,0.133700335749886,0.0173594774000443,-0.0844261396200786,0.0777574482947261,-0.142024865668529,0.254773706411826,0.153601178084622,0.0085894807309832,-0.261086773020458,0.201492805140303,0.153689356376955,0.21210872285358,-0.208515457441011,-0.214013290780904,-0.211444890049035,0.0649241792775475,0.0190935118374793,0.051359695930551,-0.0927519173447452,-0.22230745741964,-0.0463418519743948,0.0312999662954796
healthy,-0.0891038763103161,-0.0834864362889705,0.016130230935964,0.135712503182517,0.4081953855742,0.323355032170093,-0.323335038530511,-0.100772458962334,-0.145462010344515,0.253529274272067,0.141765867328699,0.026370523997108,0.111521865425574,-0.159841131680469,-0.296889079593726,0.414424973852828,0.404101349813186,-0.193694009674956,-0.0828000604373966,-0.138597189364837,0.279464670992293,0.426043765581154,0.104331399248558,-0.109700898821568,0.223174003418228,0.416680343326485,0.118482573775757,-0.0261362748454415,-0.012395187251832,0.185712539095271,-0.0444681242385067,-0.208490703485888,0.0836495727974396,-0.101319676184792,0.0083611565564708
healthy,-0.0212908150909052,0.345245306494091,-0.199347539451152,0.110581218072148,0.013691631858459,-0.0368691407174198,0.0468135891198796,-0.010101672883131,0.0133968359572003,0.102798606278918,0.0891266274805432,-0.180729540531659,0.184719111728694,0.0483203237263129,0.0890611172802634,0.188223907443658,-0.244870577625522,0.235142312883985,0.113830524006021,-0.356015183420075,0.0221621007546253,0.24439235316348,-0.385272038864993,0.0593718945134996,0.165216725105424,-0.129566074113207,-0.0583761394692481,-0.158266092855747,0.136169502301402,0.0444355688497261,-0.0384675896042447,-0.0877312602145854,0.245794271449466,-0.260108250210582,-0.0430402015837684
healthy,-0.481799624989946,-0.174607123563132,-0.0467372109523303,-0.070654988722401,-0.157368411016433,0.0571584174144301,0.332585804498452,-0.228565861888955,-0.135814722851123,-0.473940280791506,-0.0613822763437616,-0.0152722872525093,-0.124062788927007,0.0710081541847197,0.325053491518119,0.0277559800145502,-0.296112994542952,-0.4023705935217,-0.102429285367213,0.0493739442940016,0.226830406807121,-0.0005721280489562,0.260761838095776,0.319271466569037,-0.211874555808849,0.00496691906205,-0.165140876511142,0.0703759880071692,-0.0460845611779654,-0.104659878427218,0.0536423020715853,0.0733927273862955,-0.0940740968596777,0.03049301234752,-0.0913589607853717
healthy,0.22216766946539,-0.0036830282503543,-0.129964336011991,0.19893346659526,0.0272713587511857,-0.370135511192611,-0.136133824506968,0.186722621255159,-0.0378507956045525,0.112081395116899,-0.0761843549449754,0.163951508363637,0.0327033335765268,-0.140218903642891,0.0123889180660803,0.130871346667262,-0.0988354074716719,0.0413688669671017,0.001047753687986,0.146007023920191,0.0338413847657885,-0.142136842748198,-0.187264406262812,-0.145452123074363,-0.293965785451752,0.109426951252584,-0.154838018653885,0.0926134556239975,-0.189657542274274,-0.11732369474403,0.0994205756363632,-0.106898621216866,-0.182276352114134,0.001020513101009,0.122997808120278
healthy,-0.0181603728292903,-0.206581229692679,0.211995405425561,-0.307817474304159,0.286926609390562,-0.354074610680964,0.201066935916705,0.0589513241001785,-0.0426554872941718,-0.0837207880078165,-0.255916020718795,-0.0465418876941681,-0.312870184894452,0.0174140383262465,-0.449094434980506,-0.232318067938757,-0.0432093871169883,0.0122885146137054,0.179111179090229,-0.13907436372834,0.265739291050669,-0.0327880089952183,0.415012692831057,-0.27803560707033,0.160504825887169,-0.229101288216579,0.187046509180954,-0.545409292668605,-0.415722620772976,0.0512786413432771,0.106789545417229,0.0600617242144632,-0.0287793865685911,0.0082278828140437,-0.407635163266125
healthy,0.166584699473071,0.094858277924198,0.0133565077762594,-0.0785497630030173,0.120303992438145,0.130643424045201,0.032499705665897,-0.142346669684945,0.117391971844459,-0.100026539671317,-0.0743590815550674,0.0243514461879919,0.0557579740702402,0.0246100864716617,0.146170201889738,-0.0464314745087866,-0.0002461899256716,-0.258006224197149,-0.0388191256959556,0.0251535400543551,0.0576056253728722,-0.106832250691508,-0.0663744943016491,-0.231940263746432,-0.105614478449353,0.0071116990156641,0.211477691423092,0.0253010359012968,0.0111422525016231,-0.0164189323297045,-0.0028917546824922,0.0005255505131631,-0.0185776608252394,-0.222897032549068,-0.144221402788186
healthy,-0.0755938428534599,-0.0852678619248975,0.118925941118207,-0.0125335703877921,0.111304110783829,-0.106725416325255,-0.255860230824635,0.204831230472574,0.22101192311206,0.0952046321316088,0.0559325507596999,0.0275574755615931,-0.282045258248474,0.156317133843846,-0.0595844503047625,-0.0660426684686436,-0.0705135325911825,0.383349811541318,0.0479531058931567,0.373476511089361,-0.0801827743692515,0.215088079334982,-0.0161827400509298,-0.138907311867664,0.0507962779179616,-0.0404186317803756,-0.0534940837302645,-0.153594076623737,-0.141854901876097,0.05635977728095,-0.118380647203704,-0.100106817598285,-0.127067813959283,-0.100256961104156,0.184011103501685
