group,SPI1,GMEB1,PBX3,E2F4,SP4,NFIC,TEAD4,TCF7L2,NFE2,E2F2,POU2F1,PRDM14,CTCF,JUNB,HSF2,FOSL2,PBX1,GMEB2,ELK1,RFX2,IRF2,FOXP2,YY1,RARG,THAP1,EGR1,MYC,RARA,ETV1,HES1,ELK4,ETV7
healthy,-0.0575472671318123,-0.0254313831002366,0.0450171980886788,-0.0392698376281334,0.0741261957144142,0.0393739914987973,0.0329382271704697,-0.0171644547090011,-0.0525435370700528,-0.0277646904593015,0.0003634796315374,-0.0420861191924563,-0.0280012359549282,-0.0537381569870159,0.0237510195059593,-0.0268607565014958,-0.058244793966368,-0.0505372446271183,0.0477642971549694,-0.0058670722477604,-0.0745796831877793,0.042931894237081,-0.0272732449277539,-0.0271935275752333,0.0168700761204354,-0.0373347369080562,0.0675716156045368,-0.0177089003332327,-0.0597399287531194,-0.0202538822427918,0.0619960167148516,0.0256374644032447
healthy,-0.0192027119542096,0.0300903626258775,-0.110060016708805,0.0337161071030844,0.0320933114762181,0.174282136850258,0.0267919881546308,0.108914576533104,-0.0664634615739447,-0.0450489110276694,-0.0327237065755707,0.0619472458413649,0.0945358071032333,-0.0158020913847868,0.0446406109792014,-0.0814087286283286,-0.0152941305385923,0.0343656511680226,-0.0221121127651537,-0.0406767624299516,0.0290012287732054,0.0606387796608377,0.0295193407255773,-0.0183136727525172,-0.0459381529980246,0.0395933821380842,0.140153078692505,-0.100539204246445,0.0448040171752703,0.105978841142089,0.0195280796196255,-0.0137741006046004
healthy,-0.0366664168090065,0.0911194936224377,-0.0160410252780057,-0.0445177293007888,0.0501722066735638,0.0524975913383839,0.021619309376938,0.0226898461574656,0.0925531190207745,-0.137016363745854,0.0602407860002441,-0.0462084537907513,-0.0511082346578104,-0.0614981878490229,-0.0497248372277051,0.101332371942597,-0.0021683158489096,0.0391267359308553,-0.0407868128469817,-0.173021729413645,-0.12468497188427,0.0257350231466882,-0.108568604653917,-0.0953667365632348,0.0096246151668034,-0.128634677962407,0.0283213378498636,-0.0112353154361937,-0.0022470630872387,0.100160527904111,0.0060269305270341,0.0665563145142356
healthy,-0.153849330753789,0.156052521750463,-0.153332351557901,0.0440915121713031,-0.0361822558945846,0.0786422085976238,-0.140826054599049,0.0942822074250561,-0.16702937167636,0.135448592390032,-0.169600098532557,-0.0442719208560396,-0.140286249763888,0.126256276782765,-0.0472070827301973,0.116858444287562,-0.132447494565449,0.0959039906289526,0.0353060958844917,0.137771036585091,-0.147014343809147,0.0892250363089942,-0.121946322348531,-0.0052359863127738,0.0876152688661484,-0.115594076140869,-0.0191367575621688,-0.133198974904425,-0.16305038901157,-0.135361639624579,-0.0993619457769266,0.150890955635165
healthy,-0.0992854496312424,0.184014284199758,-0.128369508183424,-0.105863639404078,0.284488475441835,-0.0921748786461931,0.158306835253811,0.0268743118768274,-0.167867818393708,-0.217393856916241,0.12838409397006,0.0805062493373943,-0.0913580745945772,-0.072783075313633,0.0346631219404507,-0.239425687629917,-0.176531775655491,0.238988114030837,0.0489426070570933,-0.136902193365483,-0.0669268819792796,0.0526036395027289,0.0229799068450158,-0.151889089133971,0.0395274817835562,0.112339728670461,0.323177274493821,0.0608008515921602,0.175445134551109,-0.0217036505143659,0.0358518635512845,0.108489080998558
healthy,0.0342651391023913,0.120011398594218,0.0506927287415642,-0.193739333399117,0.0126489375091579,0.0091431322018288,-0.0535267178390754,-0.0552411807470025,0.0034153588467702,-0.045115699487437,0.0943416881269382,0.0225322232465602,0.254101291254761,-0.13735048756369,-0.0388929830009868,-0.146215245659132,0.0629416919029173,0.138636334744635,-0.188293953993137,0.19654769599947,-0.183614857100225,-0.0122313763495778,0.0419963015588289,-0.0467482581005246,-0.0356685666820631,-0.0994473908254864,-0.136945488412521,0.0609322730375011,-0.0417701854074317,0.0593092615508058,0.0335380500555653,0.0176084184298026
healthy,0.0005777524886581,-0.0221614184986747,-0.0203130273086303,-0.0328131113599056,-0.0371788154671694,0.0275138342502293,0.0771953386040602,0.0069429282383656,0.0163588871923854,0.0137748904892794,0.112038658663967,0.084716019331084,-0.127732270898718,-0.109781829285367,0.0102541949812975,0.0256227237598513,-0.0435043977190067,0.0468333773425646,-0.0975578577850282,0.0530787306645071,0.0086704550664905,0.0626332668610725,0.115559354171949,0.0423353475976821,-0.103337466539919,0.0203161531110937,-0.0205047431930543,-0.0963169142070446,0.0827196734911037,0.0031357008379022,0.0515637584038958,-0.0333882590131776
healthy,0.141566005410077,-0.0137053862300264,-0.11029904016014,-0.248297073375454,0.122073017114821,-0.099880031290565,-0.152079431371158,-0.248232472207582,-0.0777135485095384,0.0082904832102105,-0.157192862274239,0.0093141632549478,-0.0823002314284342,-0.174025607605339,0.0307948797924126,-0.0070729996618579,-0.075146066196686,0.0970110768609776,-0.122104489478656,0.013907471934651,0.0196139084299907,-0.0150967959995723,0.0922951916063384,-0.164015739465619,0.090608935480865,0.113030510052975,0.0541390915569476,0.0488136363080311,0.1531080807365,0.121847741247371,-0.0289462925271588,0.0918827379960802
healthy,0.105859941313488,-0.0343246898584687,-0.134736233060492,-0.095214699743734,0.0230989198790555,0.0973382115580123,0.021207895104973,-0.0372759198603214,-0.0079472891981545,0.0427885275841729,-0.118452606440298,-0.0233938935545608,0.0967111627672866,-0.0303260046592123,-0.0407222186088361,-0.0145789131006558,0.0061717038882009,0.0398370678520433,-0.0744759138641363,-0.0484148517950766,0.0186948756062561,0.0546071165430577,-0.0095356443324564,0.022307499075227,0.131422488681733,0.0784968829002494,0.0917072927415711,0.0847612829551687,0.0607668744568612,-0.0188407543320706,-0.11460244186504,0.104550478735311
healthy,0.0417979745765591,0.004449668693201,-0.0479039258055272,0.0301775288815489,0.102292498047955,0.0700128035632347,-0.133350595087732,0.0214705930927253,0.0870408539478545,-0.0366173834121345,-0.0605759633010582,0.1726045929852,-0.0490562993952558,-0.0718451997306476,0.0378349088655933,0.0231869375028687,-0.0497831498749962,-0.137177249084013,-0.0504071825697874,-0.0336875855400154,0.0725852841827082,-0.120521785920101,-0.097069150972957,-0.0753532203933725,0.0474488807572863,0.0598633647915087,-0.0432292795828827,0.0704403626689643,0.0166310312150137,0.165901077006081,0.150376609476611,0.0449395160058014
