group,NR2F2,ARNT,ETS2,RFX5,GATA1,ELK3,REST,RUNX3,MZF1,SMAD3,FOXH1,GMEB1,HOXA4,CEBPA,E2F4,STAT4,TFAP4,RELA,E2F7,BHLHE40,OTX2,BACH1,NFIC,MXI1,TEAD4,SPDEF,MAX,MEIS1,STAT5B,GATA3,USF2,SP1,JUNB,KLF4,FOSL2,PBX1,TBP,ZEB1,ZBTB7B,NR5A2,TCF3,FOXP2,FOSL1,ZKSCAN1,EGR2,GLIS1,MYC,JUND,RARA,POU2F2,ETV1,ESR1,ASCL2,ETV7
healthy,-0.0639081617983898,-0.0321935963224551,0.0409503737774785,0.0199850733362023,-0.0826525419427871,-0.0879326190319243,-0.0648254919223633,-0.0646029079944923,-0.0432993975585154,0.0393628623727679,-0.0542687870301293,0.0028042095631916,-0.0619530764769484,0.0141676874633593,-0.0761182744556003,0.007705585038894,0.0265490946647109,0.0635811694817681,-0.005008393324327,-0.0603679945693618,0.0534579348665307,-0.0594390868418095,0.0572217358061376,0.0575068267958174,0.0057064688313032,0.0073178852879628,0.0285894823296189,-0.0508135022314846,-0.0571287250582158,-0.0775424096771666,0.024602917499391,0.043428070924715,-0.0678019558310291,0.0218759419497106,-0.0546232536599069,-0.0920129744486571,-0.0653033530110092,-0.0434553052875376,-0.128870155466575,0.0918100064605284,-0.0638283483187961,0.0909653212999431,-0.0927867842795619,0.0614545496658522,0.0487693653426198,-0.0809990142026441,0.0582839059500126,0.0299196470019304,-0.0238965337121264,0.0489554468260468,-0.0507546544122577,-0.0775543772000369,0.0314127079567198,0.0003464582874057
healthy,0.0741668322191331,-0.007478267858454,-0.0193553315898597,0.0625571715999828,-0.0529542751415004,0.170842116610557,0.0186517206464459,0.0218000914280607,-0.0141622249253198,0.0146161244303057,0.0739419638400317,0.142408074445575,0.0006095755609581,0.0183776197813539,0.0738565474781586,-0.0276277768185306,0.0101128596236668,-0.0054323311831876,-0.0739927440139287,0.0500547885858117,-0.0423328933034588,0.101833114445406,0.131954563376837,-0.0398343379683705,-0.0792051967772995,-0.0116188133252179,-0.0238830925602597,0.0139923261511725,-0.0194225492766944,0.0399218090193608,-0.0632461061925593,-0.0253329292330639,-0.0181867204833721,0.0617584045345949,-0.0939085254158529,-0.0252238439199315,0.0287538531918643,0.0519741083797636,0.0409145440742691,-0.0552629985495769,-0.0189149076433698,0.0491200384588478,0.156220948852418,0.098295713629506,-0.07248705715512,0.0552411441289665,0.0759298889030793,0.0345104783600075,-0.0131967345144203,-0.0350405347837018,0.0403214060262487,0.0009207942515313,-0.140571129006231,-0.0207790176738993
healthy,0.0901064467687714,0.1035503582871,0.0369158253638144,0.027562622579941,-0.0892729292145728,0.10948021197304,-0.116302110479702,-0.0632416874430746,0.0159119765880654,0.0732096745223536,0.0923319708780775,-0.0172335520258292,0.0697930213405049,-0.0110656213235167,-0.139876199044715,0.127204549848247,-0.0722090070629096,-0.0089308640767028,-0.142027324086404,-0.0420005056416285,0.0588253587893501,-0.208585473966937,0.0823017365788926,-0.0991179098353923,0.0035634673419455,-0.189959171395324,-0.0291656744901878,-0.168488096474943,-0.0857067339068147,-0.0076789757656066,-0.0150397715187062,-0.106110182206897,-0.0504125602201512,0.0127653920216651,-0.0542252644386126,0.0275316229684341,0.0256651983588243,-0.0271988111392956,-0.121086714518129,-0.0604229547679717,0.0818697259929319,-0.0541263136786824,0.0219504529127249,0.0280653122801375,-0.0192949021925945,0.0258516920216501,-0.0135016947941779,0.122467809209986,0.0509112819700748,-0.112555373434528,-0.106829869187642,-0.175194180433015,0.168599695076368,0.084247272197068
healthy,-0.0216829511329597,-0.0070192756902304,0.023174062326017,-0.0399887878004854,0.0246750742247209,0.0256788597013142,0.022447740067507,-0.0533893117400071,0.0140815626426966,-0.0309136549287094,-0.030297295425538,0.0508484822884217,0.0336696218447986,-0.0409905444439544,0.018885839481109,-0.0325374518080978,0.0271949661184632,-0.0115710845346512,0.0271694839744216,0.0302886931730909,0.0155522231978607,-0.0371067897707128,-0.0155487336048868,0.041981183081902,-0.0470362236944815,-0.0146302402728403,0.0571825804559036,-0.0498132904750638,-0.0768627486818501,-0.0084859597324707,0.0336528231065292,-0.0248411139276161,0.0105121959504012,-0.0321828117779649,0.0145281493900241,-0.0331831888149094,-0.0235054925052074,-0.0290709875318683,-0.0152673750272048,0.0311469707380072,-0.0333728441353717,0.0021814013752791,-0.0661344414270454,-0.0407795457990241,-0.0038327092318334,-0.0291493004904674,0.0136556699932374,-0.0131366944800339,-0.0433120976114622,-0.0644023048588178,-0.0324623038291726,-0.0245397104786657,0.0329218751084957,0.0531307572466425
healthy,0.0994723080181539,0.040775471629834,-0.0580959641196144,0.0168314104106014,-0.0308261447619649,-0.0427248130597044,-0.132045174491472,0.19366951646802,0.119503712603955,-0.0308750529698828,0.0088873200673661,0.0480767683832912,0.132834692705004,0.26773750391625,0.160516738386533,-0.188918433413139,-0.105557886460509,0.0493833162233836,0.0495579883945189,0.106312470239814,0.094930831568635,0.0534706450279505,0.0555317766473475,0.0398741632267756,0.0625466110401428,-0.318182826940137,-0.0252995172672428,-0.0577885410984161,0.123968333298174,-0.141603235695998,-0.0050235716418524,0.0463999155403919,-0.0771352307733665,0.111468792731729,0.0092995463912455,-0.0973343206434573,0.141680091451298,0.117743017118911,0.17963984768243,-0.0805308577802375,0.107605044306215,-0.0515422642586164,0.0309588956120278,-0.0621204109425726,-0.31292170114554,0.0676400515504494,0.0282619572896981,0.021435768841729,-0.122605890363318,-0.103154397385687,0.0369047363174748,-0.067786776174203,0.271559331020692,0.0045484633363642
healthy,0.104392872930373,-0.140838413241859,-0.0692843549798605,0.042541212150769,0.177726932064072,-0.0664764283145072,-0.0610241086327907,-0.116275120041615,0.129454853906384,0.0505292019283661,0.0558656103973368,0.179704610973014,-0.11094050864571,-0.0602909028219336,-0.122802987953228,0.0769659437997343,-0.0042186290220268,0.019823512989128,0.0124842665882941,-0.115576957155542,0.184228742416231,-0.151377348236397,0.115159137667737,0.110639498907184,-0.0348560291847635,-0.0244581644258936,-0.0380700943629936,-0.0559446816122331,0.116570738560943,0.121843350936077,0.131178246976511,0.030375926031659,-0.0953823485783204,-0.035099532585183,0.0003558204670335,-0.0106755125475401,-0.150296408787302,-0.313454469506722,-0.0076141985799053,0.135345659416162,-0.0372308612412528,-0.0564963830434418,0.0301090606813838,-0.0005966282578542,-0.0245048883256051,-0.0022706018186713,-0.0351193003889071,-0.0241472707855057,0.108608806342801,0.0438557710984208,0.023636902034811,-0.0256478267954705,0.110803032556174,0.046251269495167
healthy,-0.0502339995701746,0.0084695817480145,0.0171826220455247,0.0316137576813094,0.0127922721458302,-0.0253543863280041,0.114023609256095,-0.0388128443384876,-0.0940779350740129,-0.0026427685776612,0.0795860793724395,-0.0091617904980058,0.0230371929602386,-0.201378387331445,0.0573394038401359,0.0402857396486196,0.213639214330038,0.0882129550051639,0.0366298134017981,0.0694082397735692,0.0066514494923981,0.0190400777723186,-0.227053722578618,-0.0486529647143046,-0.0321619731324304,0.0349649270265056,0.0398011356949916,0.0877057978842429,0.100931784785707,0.0153436714816379,0.0028376510745259,-0.0096319372931127,-0.0252971359802605,0.0035281249654947,0.106634844679119,0.13336266106663,-0.0132948029760244,-0.0949765920476859,-0.0337059976624863,0.0583855238307244,-0.203171653274405,0.145509565656077,0.0072256878288571,-0.0028324464974583,-0.0404852484362111,0.0071204397148233,0.139521410596628,-0.0239277539251397,0.0821692844569937,-0.0146855816257564,-0.0092456420174283,-0.070516236402628,-0.0389678250778341,-0.188964314452527
healthy,0.0453577957087408,0.0281352173897672,0.0770974306179444,0.0678964481510498,0.0614054045912315,-0.0710105588755629,-0.0964468803040854,-0.0271060148382615,0.0009541105198508,0.0232696954563614,-0.0986576780595731,-0.0082954609087028,0.0472593909809435,-0.0480301885999896,0.0156434370650539,-0.0008039264565409,-0.0709111723630784,0.0159747254400021,0.0484564463090896,0.0229538672055774,-0.0298402482261673,-0.0185101858029389,0.0613479812729071,-0.0572179195318863,0.0891497016985598,0.0574012324326909,-0.0381224575998722,0.0557845451629437,0.0307678556760222,0.070915589541411,-0.0303990212852466,0.0712203748463634,0.0270817203574319,-0.0660058958246788,-0.0063099392481799,0.010784540899147,-0.0766601299630128,-0.0700233195182172,0.0090993873652438,0.0477187775275383,-0.0270176712716086,0.0941101929661175,-0.0432463844657376,-0.0114294489357128,0.0197050325419188,0.089116572861065,0.0690559574633685,-0.0111025777390972,-0.0324331319074285,0.0550115389547313,-0.0568402507844453,0.0547045450606126,-0.0416495744984873,0.0162463819074596
healthy,0.0205422377289675,-0.0015302817025865,0.0780364401114104,0.115468679098146,0.0187952451498053,0.0200363431026569,0.0386529539440111,0.0232360487623524,-0.0043455414179452,-0.0357446968113368,-0.0188085507163619,-0.0717478613304641,0.0351704342206982,0.0538449384314316,-0.0296176249606144,0.0482588652549563,0.0847532033480338,0.0055032672569476,-0.0114780328351714,0.0257103179475538,0.06530004039658,0.151319678893355,0.0670214126826918,0.112648040536732,-0.0434523001106838,0.0752976166294618,0.101000007856514,-0.161196655735745,-0.130027233688325,0.0861303294866393,-0.03409792062709,-0.0226926437622387,-0.0438677451941258,-0.0388238030805408,-0.0011223386939051,0.0409391050658754,-0.133674657507791,-0.0839189160152204,-0.0106652608865772,-0.0515263726846582,0.0610378710924839,0.068342060937722,-0.107829443763127,-0.0453395673330116,-0.067444218292314,-0.0112242362305337,-0.00030560338506,-0.0074087942461456,0.0397735940549516,-0.0540801921720383,0.0375368433876431,0.0761076991550286,0.0260599429411149,0.0312857749804999
healthy,-0.12052974939414,0.0473159935156576,0.0355221823138666,0.0092568448115053,0.0489817137682432,-0.118033495440195,0.202959637647786,-0.0249113581909021,-0.0777758751736219,-0.0354675113279228,0.030756500837021,-0.0165083113300935,-0.073527823244542,-0.128810658945925,-0.0926859325742094,0.0488002526234084,0.0550955584942135,0.0248136483436834,-0.125889832441566,-0.0068489950050444,0.0964244974427917,0.0633718151961312,0.0304540655956298,-0.0238877312200395,-0.0807048441652492,-0.0098919588184269,-0.0217439306435624,0.0518467060741916,0.0555829445178402,0.0977680078420489,-0.0574801440513367,0.0119915573211622,-0.079529999573691,-0.0265154281827425,-0.0133420469952207,-0.0486292603907757,0.0049541218964816,0.106682868188289,-0.0550373978708691,-0.0654120898630551,-0.0806606420915074,-0.0202247751618049,-0.0003315155530634,0.0244169928924741,0.0565972657889677,0.0328863428638954,-0.0153113657016644,0.110022451180728,0.01607210665501,0.0885460594045503,-0.0393282135055286,-0.0417034933629166,-0.131855949184241,0.091176082792187
