group,VDR,RXRG,FOXK1,DUX4,MAFF,KLF5,ZNF76,ETS2,ARID3A,PGR,KMT2A,CLOCK,XBP1,ESRRA,CEBPD,GMEB1,ZBTB33,ZFX,SP4,BACH1,TEAD4,IKZF1,BARX2,MEIS1,PAX5,GATA3,JUNB,NFATC1,GMEB2,RFX2,MAFK,PAX6,YY1,MYC,SETDB1,MYB,ELK4,ETV7
healthy,0.0113819499700489,-0.009024770716139,-0.0121567984425106,-0.018068446333708,0.0117525996568474,0.0223739666226255,0.0295321702596914,0.0607522736383674,0.0127147928620096,-0.0324573486972961,-0.0312395132524313,-0.0043508099943463,0.0456220719011823,-0.0850595899300922,0.0223521896910953,-0.0116505321255884,0.0737595717198294,0.0279770133015004,0.0404045715927034,-0.0194874501286795,0.0292798103401035,-0.047019993101571,0.015476959920841,-0.0738499933268353,-0.0089057234904404,-0.0766361465711203,-0.0438259169007236,0.0352771457227567,-0.031280542253865,-0.0293661921685067,-0.0173448209914979,-0.0270016908158794,-0.0164708401394182,0.0613160436788376,-0.0220753701744988,-0.0432352886446995,0.0151101922087936,-0.0183528719959549
healthy,-0.0694433789066908,0.0676053560330135,0.0557199325321982,0.0709051491549404,-0.0415261490962686,0.0051705015415278,-0.0189218526333954,-0.0281699469610659,0.195300250959581,0.0619478058097804,-0.0571356961721881,0.0425301372779346,-0.0974552747969517,0.0232001976592796,-0.147590447703197,0.0266619431215988,0.0032973388686957,-0.054036016900434,0.054405530969302,0.123979850669775,-0.0353265777562374,0.0577129422067502,-0.0605072726545202,0.0276704000302467,0.0277477870324225,0.0161694998463841,0.0073935868166827,0.229849227661691,-0.0534455632950148,-0.0414693324246436,-0.0508140080008591,-0.0380936844355059,0.0080245568800697,0.0832345229483481,0.0013001867551637,-0.0343046862937746,0.0641826800123061,-0.0748308052237038
healthy,0.006717078662873,0.0599889969087392,0.0581773871716984,-0.0786363630287376,0.122969511608167,0.157954763486788,-0.0872902943983574,-0.103834532859447,-0.154320331784942,0.0209401474187474,0.0260355085424575,-0.0485544330536115,0.0059663365187503,0.0068413674004287,0.037165433783653,0.0552834396183613,0.0760773509600997,-0.0926838530689862,-0.114620695968555,0.0218731479035468,-0.0338249055840503,-0.0456879196745909,-0.0035218323081292,-0.0396922405172237,0.116605975956921,-0.0697331385098938,-0.134890256743791,0.111849605804548,-0.0061433465826013,-0.030315955409948,-0.0754852499109378,0.0153879476531577,0.128725678495849,-0.0328019687191003,-0.0539253287106745,0.0127647634724229,0.0332895813478218,0.0143273186182771
healthy,0.0354020025863693,-0.160521047725151,-0.0970316413706894,-0.0293800214307322,-0.0546174066707544,0.181375771968982,0.169373002874501,0.0411753380880622,-0.21989053785899,0.173281432270762,0.174941179169669,0.194538873292791,0.0281841016594728,0.103039778208105,0.0895382979653159,0.17816571623269,-0.138982728418717,0.124985952828029,-0.0182714424113069,-0.216808478365395,-0.188191041052148,0.0800403312552826,0.188128062144411,-0.0695834968731045,0.116061038970997,0.0692276214537958,0.121000785140278,0.179947471494327,0.110769494236852,0.122346911517515,-0.160453439888929,0.168952874530442,-0.119223616339892,0.0013157623050648,0.176275159918038,-0.0991660870090996,-0.130987507244204,0.13359244736597
healthy,0.0170778148919674,0.245856358939517,0.0793637076190385,0.0239160714604003,-0.107344227717611,-0.0741583611175202,0.0870219845267517,-0.0686107452569981,-0.154556007425216,0.223066924119172,-0.166243079912872,-0.0817524625204202,0.0260124712842994,-0.125056667046064,-0.17265349978255,0.129684434004264,-0.0965270898507569,-0.313739781808632,0.108164248056891,0.175156344470266,0.050577428404478,-0.132964515361385,0.001511689668934,-0.0546632688775875,-0.0226468225874273,0.0100185093625111,-0.164039720914284,0.0031374691242027,0.237199796401376,-0.296875885266042,0.070635838964438,0.0706001859062085,-0.0198801452688122,0.340764799946651,-0.148929954836589,-0.316420891787496,-0.115294859702806,-0.0057187505400241
healthy,0.14291826020126,-0.0749881533006967,-0.10108411958128,-0.112343273794066,-0.0134592933649481,0.0500677561081528,0.119125260629002,-0.0211352314764465,0.0285036132938323,-0.0147497328760895,-0.0592240404786633,0.036827087096851,0.0331021357154444,0.11355497148292,-0.0055832583874005,0.0929681536393489,0.136768987067766,-0.0544096728265445,-0.147087871284998,-0.171169899663771,0.0465225213564386,0.0869115179438413,0.0306342743675043,0.106589562520772,0.10790223501703,0.141001591609335,-0.0451737202593662,-0.087849008816257,0.158321087015149,0.02423117465393,-0.076435150082034,-0.0099307333520713,0.0893043429670129,-0.10257372958409,0.0978705268575543,0.0374718436652318,-0.0931682505053981,0.0257495022625162
healthy,0.0266283186647427,0.0400206036353018,-0.041550911937513,0.0248809284365749,0.111395232477327,-0.0412694210884703,0.0138115393495359,0.175247137654468,0.0272402034340602,-0.0194306215098764,-0.0228281922026657,-0.0048354402627936,0.0666942470977718,0.0126802085431077,0.038134257119365,0.0517442203947982,-0.0874249746477185,0.107558130522367,-0.0587003840880918,-0.0220218879062551,0.0871577968926949,0.141411579772179,0.0268734303998202,-0.145787808268526,-0.060597465424543,-0.0252160933881893,0.0464304842401989,-0.0484838168530256,0.0095522011210119,0.087630128995326,-0.0897884242976262,0.153197219939092,0.0336023737255603,0.075295820224347,0.0173444880565893,-0.0345846098026225,0.0161940731248023,0.0073467918842321
healthy,-0.136561083318267,-0.0675411996479585,-0.066531778363295,0.0547214367997014,0.0636880686795216,-0.0922399492084875,0.0386359654028451,0.0697626016724019,-0.0136097447232111,0.0471513398298782,0.0006358116230043,0.0362491398233899,0.02668383222067,0.0827894252970002,-0.0092277085108592,-0.0120736688552449,-0.0014640547283692,0.0255641285659986,-0.0205519073821734,0.0112735590075351,0.0437595942869843,-0.0625863703097495,-0.0326368295404804,0.0036516968436266,-0.0405591548961449,-0.0539989747431195,0.0183935238548773,0.0294408914708657,0.0907016226799089,-0.107572574630494,-0.0263484837894217,-0.0706448606324645,-0.0348132183526757,0.0322395879423909,-0.0837144468086986,0.0697659776633205,0.0304424354433858,0.0964171753051106
healthy,-0.154703417633149,-0.075561894469224,0.141080172794155,0.130673216884226,-0.0715297547110942,0.150408688366741,-0.135323566609893,0.108838493341869,-0.112299404428165,-0.0722790597955367,0.028624518957618,-0.0515488625224139,-0.099206396082318,-0.0476166744727062,0.0446671008880855,-0.0814003519193704,-0.0094383160512123,0.0736006582837275,0.0967269016377063,0.055643422188999,-0.0977901695452749,-0.141047299196312,0.0512109432312239,-0.161746752335419,-0.0737103256708644,0.138457471907117,-0.106754014437333,0.0603637780380083,0.0590831717285046,-0.0909045482577584,-0.0530116710806923,-0.0796770833166418,-0.0672659026701911,0.14282872877984,-0.091977664935531,0.114629703313334,-0.16179067252687,0.0336713482297424
healthy,0.130220418285216,-0.0888003129400398,-0.0235684281582679,-0.0683204419471881,-0.0011869816469981,-0.011823436579288,0.110429374557843,0.0069787420712074,-0.0221867654886073,0.0417562164048902,-0.0066454939677086,0.0335160558250784,0.0035214361452187,0.0022027585123018,0.0639979506528375,-0.0502815274237783,0.168722026064183,0.0210324215424673,0.0298108178908166,-0.0728965911622431,-0.0852095932544029,-0.0023247204470874,0.0462579287583389,0.157014252916007,0.0040413489939762,0.140943907086461,0.0220991590284092,-0.0612369156784888,-0.259275613390672,0.133534576400423,0.0036067522404443,0.025355485428061,-0.0566103784340388,-0.0273715791951041,-0.0257671785318679,-0.0347837728373572,0.0810004750261911,-0.0003853539066231
