group,LHX2,MAFF,SIX5,TFAP2A,ETS2,ARID3A,MITF,EBF1,KLF10,MEF2A,GATA1,FOXD2,REST,ESR2,FOS,SMAD3,FOXH1,CEBPD,AR,KLF3,EHF,PRDM1,SP4,CDX2,STAT5B,PAX5,SP2,PRDM14,FOXP1,HNF4G,CTCF,NFYA,NANOG,ELK1,FOXA1,IRF2,ZEB1,ZBTB7B,HOXA1,AHR,PAX6,TCF3,FOSL1,TCF4,GLIS1,RARA,ETV1,BACH2,ESR1,HES1,CEBPB,ZNF143,ELK4,ETV7
healthy,0.0012684823568525,-0.0377627568319499,0.0051898498840539,-0.0788939088823174,0.0537232451845298,-0.0390944927917754,-0.0029297420092401,0.0316844206850402,-0.0053875878233991,0.007694846766533,-0.020029684858131,-0.120547340564921,0.0169602985842872,-0.110519464868857,0.0098696082422113,-0.0372226843437442,0.018320799661264,-0.029887045684483,-0.0452750192414721,0.0114526386378514,0.0573126573288531,-0.052714805417677,-0.0087196559608781,-0.0325881198397503,0.0003293161092424,0.0038478533772858,-0.11061234357702,-0.0648269362620519,0.029190633301822,-0.0154204455191341,0.0281649344646785,-0.0276205323815201,0.0244554205425584,-0.0143559582559762,0.0465827348457382,0.0243802753808457,0.0249753871035182,-0.189851285591353,-0.0214854963335863,0.0418075474700623,0.0069916730986035,0.0309418654958973,-0.0594519517116314,0.0051120951034655,-0.0087462266257931,0.0328072685157793,0.017365679152801,-0.0209636318679898,-0.0690797253864522,0.0218302625727627,0.0228401850776129,-0.0319118133843352,-0.0331290226612346,-0.0696056822089218
healthy,-0.0267372389830719,-0.0333637757766693,0.0252625820455983,0.0119689015468245,-0.0175167705852428,0.121183487659601,0.0441380041798254,0.0277361431619349,-0.098009419014319,0.0208569618813381,-0.0011817788697652,0.0577492169426235,-0.083722549170773,-0.0432247650768044,0.0782808066116621,-0.0300380438723562,0.0372533378072119,-0.0696067797368368,0.0019907150711912,-0.0211848181798126,0.0026236688439349,0.0207550999892793,0.0177074134300221,-0.0600835543621174,0.003699579694226,0.0431795920415046,0.0427014844266354,-0.0480774489581848,-0.0240894759391265,0.0200827885274839,-0.0479973694865169,0.0371298083657992,-0.0273296002031161,-0.0567792171884454,0.0075141452964879,0.0472264986749765,-0.0042986034344161,0.0087743380078846,-0.0366844102787155,0.0488055590262025,0.007214590349754,-0.0025783665787184,0.109464272670573,-0.0297342817738922,0.0068156001616179,0.0298379672436633,0.0278606633660417,0.0113662450100893,0.0181718513914884,0.11487324826638,0.0153395336677245,0.0164633026638053,0.0194622839033749,-0.0567601916729424
healthy,-0.0576084561036008,0.0517424690888295,-0.0738197486371758,-0.046060775415583,-0.0140292400468978,-0.0006321044230279,-0.0833563856010321,0.0539416707593184,0.017302801852514,-0.0511243738582111,0.0051594889492929,0.0077837971480696,-0.0256428605543602,-0.0405155505994289,0.0528549921963827,0.172983334032109,0.0157081692958344,0.0470619495972608,-0.0021600725468623,-0.0046319703937358,0.0326370706336952,0.0397749957041276,-0.0211847973767421,-0.177573759924217,-0.0480365546209206,0.0667211942281701,0.0395182410225538,-0.046830314846904,0.0012753195848633,0.0491413485188686,-0.0343384628980471,0.007505304064481,-0.0860509812996563,-0.0035655810060138,0.0422435120217988,-0.0340396806392448,0.0457552300983762,-0.0314656123029021,-0.0645287556160858,0.0715096811164119,0.0478319721041821,-0.0056498106836249,0.0254421426424243,0.141622549134478,-0.0571024344122582,0.0622500880093432,0.017146285358008,-0.0154190485490387,-0.118402071177958,0.0888885673759773,-0.0618027600034403,0.0303171000631246,0.0095390523418579,-0.0505111093835959
healthy,-0.0983517434808171,-0.0177013360503895,-0.120241906473631,0.133881318894369,-0.0103098765419284,-0.190381307583395,-0.138202855574727,-0.17221635542101,0.185941607158031,-0.203120903684507,0.163757172143711,0.0323762076712948,-0.140507647202893,-0.178164469326834,-0.172547441375232,-0.174200955624636,-0.173625700513433,0.114305824438499,0.0594916744276033,0.0588107064624574,-0.065175326618412,0.110797486580795,-0.0513153299016498,-0.132232653309274,-0.0469054996428299,0.137930971213115,0.162284495115008,-0.003792433670167,-0.100334188722528,-0.0135515378626486,-0.174965967104468,0.174240822420064,-0.1725927554355,-0.0283897077086697,0.14660870354463,-0.177060410505706,-0.160260866156699,-0.144112419606293,0.0940552881627485,-0.17293168305669,0.148332673076645,-0.17427859411363,-0.157022078118532,0.152482471264386,-0.178661966228938,-0.162120298989094,-0.148882427805187,-0.143481374925512,0.0261063459795478,-0.159467361291547,-0.178091739362202,-0.0596717334676137,-0.163483551840556,0.15771825053719
healthy,0.0444665984285934,-0.0085357413325963,0.0254774576599625,-0.101304254396659,-0.0410638366811394,-0.122499422908343,-0.116861796453875,0.0174319447147112,0.0629078368819562,-0.0219593480566627,-0.121086411674231,0.0786960746508633,-0.188406304042292,-0.0047580990536432,-0.0864243809925384,0.0210942391378184,-0.0370122432445523,-0.057154862571642,-0.0239490985700044,-0.0438177667394602,0.118620851255524,0.0865829842943266,0.117568302070931,-0.0797918792813994,0.123061743705592,-0.0130487261925671,0.0007065056170561,-0.0114338562107246,0.105081896675612,0.112161371328154,-0.15198521855895,-0.101953086085792,-0.0411647660550045,-0.0942680351900594,0.0469754142932416,0.101477276180428,-0.0459228651086478,0.0529158288693053,0.0966038292709389,-0.115809247269281,0.041741505334234,-0.03247042142062,0.0215123751152598,-0.0433275383521151,0.117856671710545,-0.106624674247551,-0.0099487525667086,0.088918778375206,-0.0424047555053479,0.0741686713089119,-0.100439145477815,-0.0185277493452472,-0.0238770061601007,-0.0901587678255494
healthy,0.060610362811416,0.0190518771226354,0.166314415308967,-0.0720620542932019,0.0354693957812294,0.147681666070937,-0.141631694765949,-0.0857278586800648,0.170303395096054,0.0489910201757878,0.161035639311653,0.0458257663912458,0.0147108299124796,-0.0478945816296594,0.0533298320372258,0.0640449761164646,0.0342064237556176,0.109726562515406,-0.229033829635718,-0.169600377924275,0.16241037877316,0.0257366874635062,0.0328819796402637,0.0285364617326721,0.187774880675136,0.041745137306725,-0.0660489662420592,0.027474671091671,-0.0163672233124412,-0.0343807809556136,0.188853436431521,-0.0537858431756767,-0.147270361906844,-0.147007708432491,-0.0204344403046547,-0.201106500428673,-0.15644758606817,-0.080408846405829,-0.0029249537973681,-0.0173954837226738,-0.151904239799044,-0.0859111572749323,-0.032398026642839,0.160819928160376,-0.0823122458391183,0.124768224038134,0.0218482983687245,0.117480987217791,-0.0108604417459022,-0.100521396495107,-0.178696011857398,-0.296561479054666,-0.0880045613492428,0.0575702885550762
healthy,-0.014107209771321,0.0640358315191935,0.0315002120678133,-0.0711898691944218,0.0698776241502126,0.0361091850125622,-0.0719645542073628,0.18981567009879,-0.123264126698791,0.127121436473479,-0.0218678730064601,0.027599160791651,-0.0848303111013333,0.0635512217265513,0.0093831276121678,0.145618336136109,0.269321604487852,-0.0534388772411321,0.0587408076565949,0.0182718611484692,-0.149227010007684,-0.0382985622705323,-0.142923629426904,-0.0086475797321243,0.115450513225026,-0.0211242674814082,0.191470940601925,-0.117668667786597,0.208421923515104,0.0402784407582865,0.0970572118553598,-0.163352061707238,-0.24797690286086,-0.101155099888154,-0.0564317168156443,0.19118777193449,0.0121618640478881,-0.126041712042367,-0.0320066926111923,0.0274057773114518,0.152451219103149,0.0568127283153226,0.147653467046777,-0.0680255168904471,-0.0891664752079439,-0.0169193278792185,0.0723398102463209,-0.151766319277444,0.152981872581553,-0.005866541112116,0.0277246298353517,-0.0658234776188925,0.0834236765013126,-0.0727829807217775
healthy,0.0721351756867126,0.115971097024837,0.0278136386583513,-0.0331827271335393,0.188349080556668,-0.0331250602703236,-0.0932108966430189,0.0795742010415379,0.0058122127925297,-0.196079475325636,0.0285208165072596,0.0387521320809503,-0.165728494685794,0.183942118167763,0.125413287101891,0.147008009827139,-0.0923337533025275,-0.0755921523815906,-0.147781959833455,-0.166459953319214,-0.000959090988219,-0.0306484202501125,0.0740472874670227,0.148774436900378,-0.118651088615335,0.0179192189697628,-0.0367793183393606,-0.127880821827911,0.267097734924802,0.0004279488270217,-0.173112888275467,0.0897599901442689,0.0038454692470679,0.0096789277260456,-0.0205051225202773,0.18406959228645,0.188755783697242,0.167513132347416,0.0014113205997526,-0.0606230487300205,-0.0718043499977383,-0.103220650058039,0.162326149756067,-0.0496845553074215,0.0019728137415897,-0.160010369933247,-0.135501953066575,-0.194616558058795,-0.0029804662988324,-0.0278986214041428,0.0712792780326691,-0.0314193351583645,-0.0588687620490377,0.239772747054752
healthy,-0.0877020612128581,-0.018122805979513,0.0741191620608974,-0.0295165591207769,0.0709683081913297,-0.105496196004089,-0.121681256782485,-0.0431725567765334,0.0764855220621858,-0.0603623138639241,-0.0454008821341777,0.0892917269380836,0.0274834049544086,-0.0656761941795568,-0.0013331861114111,-0.0082938686999012,-0.0299484388665279,0.0294490835788116,-0.0306794239044853,0.0766901253184677,0.0674037131625608,0.0628164646241135,0.101325953570421,-0.0372205609860783,-0.112764509020463,-0.0446595581018869,0.0830886931097791,-0.0027004727655359,0.0712532653860272,-0.111205134734776,0.0461358576611761,0.0559129185832553,0.115193265759483,-0.028024660377055,0.0250210918302717,0.124731985654298,-0.103628465747054,-0.0115720554470486,-0.171233154448587,0.0125747565115222,-0.0167110797883412,0.0353686112993426,-0.118180872350103,0.100671876139435,0.00360323021812,0.104784075096143,-0.0278601433970482,-0.0751929663846463,0.0364714373615711,-0.029608340368719,-0.135199582566329,0.053113590521023,-0.158602712476357,0.0514169071351536
healthy,-0.0309869842491159,0.0993165630869306,-0.0747588817724376,-0.0240237859830799,-0.0417250480978195,0.0278106830098356,0.0445193509873,0.0758131370606646,-0.0017626065589188,0.0356311216671547,0.0254871103703052,0.0181584569900906,0.0383051101157534,0.0032003641274567,0.016741754448707,0.0862007851002998,0.036246229246163,-0.0317945949335352,-0.0346189764332362,0.0043523748989002,0.0241185336052743,-0.0976622395248054,0.0233319779480093,-0.0307418435758192,0.0074399442380303,0.0575223341856041,-0.099346641697151,-0.0478821396099472,-0.0507757019131553,-0.105987998833828,-0.113779862811438,-0.0846066187586156,-0.0562665522088999,-0.024359162487038,0.0576576879315961,-0.0133142968140858,-0.0106508358790642,0.0018272755708928,0.0323089391683051,-0.0436861734841933,-0.0048065619132292,-0.0606911157723293,-0.0482987283615006,-0.0088581507099249,0.0143640403107798,-0.0995511762466502,0.0319224290269722,0.0107124970300162,0.0704441051363129,0.0331195577137464,0.0212911442445513,-0.008867174292991,-0.0489634656473727,-0.0018738974167345
