group,ATF1,EPAS1,NR2F2,PGR,ESRRA,FOS,GMEB1,BHLHE40,BACH1,NFIC,IKZF1,SPDEF,TCF7L2,BARX2,MEIS1,E2F2,GATA3,PRDM14,CTCF,NFATC1,GMEB2,KLF9,TBP,NR5A2,RARG,HOXC6,RBPJ,RARA,ESR1,SETDB1,SPIB
healthy,0.010850574368886,0.063321200436347,-0.0320163179625681,-0.047310337078259,-0.0101162438719264,-0.042504598034377,-0.0574287936221159,-0.0387634922362023,-0.0149981971711948,0.0374784830125207,-0.0442744282632913,0.0156674996986392,-0.0319874917643614,-0.009537169188762,0.0121078944618808,-0.0313245199371628,-0.0107013419397906,-0.0288633833877167,-0.0305537418164578,0.0598368260452282,-0.0665407610215524,-0.0379181593640587,-0.0245479662973393,0.0433935389824856,0.0241647745431401,0.0298259571406261,-0.0547745707151725,-0.0129117704668807,0.0079321215555664,0.0103411373884257,-0.0341221055462747
healthy,-0.0528737977645498,-0.0166683919391542,0.0707025199291732,0.0227316180571155,-0.0340609395637337,0.0376857991877591,0.0407708326816386,0.0377843154969957,0.0431500083066504,0.0217543741084003,0.0132746469818727,-0.0129334210822536,0.0807186960628809,-0.0141033461746032,-0.0137050646017884,-0.0330438025910313,-0.074827826187444,-0.0621938730630344,-0.0593831176229637,0.0479829292404008,-0.0330934526486631,-4.08119689841511e-05,-0.0235062616617875,-0.025121604799739,0.0846609971277797,-0.0081339875853054,0.0655015344963327,-0.025937871207216,0.0358478551381828,-0.0202796565827829,-0.0030598435898441
healthy,0.0383513062760007,-0.0261951882578315,0.103461537060385,0.0368445265293896,0.0199230347009432,0.0177704922057845,-0.107489194850477,-0.0901857834676713,-0.0821200186520743,-0.0645668705428884,0.0322432057151026,-0.11331203128459,-0.0462765288752876,0.102988709157929,-0.129750245975167,-0.0673280810008771,-0.0133300896168637,-0.0142924641984371,0.143927768584057,0.0512367809260246,0.0816889876912719,-0.0631274883646936,-0.0407211928677579,0.0437122865048413,-0.0172971418415579,0.135660855986752,0.0437556508318069,0.104558184317021,-0.0370456743110974,-0.0496479746814184,-0.0229214428028159
healthy,0.180185943815239,0.127993447521097,-0.17667301591102,0.16698147024923,0.125334232426089,-0.193165817567213,0.193770835969861,0.167356263228133,-0.200910583839008,0.156009408445413,0.103666718986403,-0.183398273102563,0.062492987671019,0.199432003777799,-0.067159908570605,0.18453613227386,0.104315893118087,-0.0582450154793721,-0.185141681394405,0.188369719931482,0.161633426000557,0.164287333916595,-0.180632808284564,0.0940064856805393,0.0328103602627759,0.183867746154302,0.0204460131278124,-0.185465419311612,0.0247458895297918,0.187459220307286,-0.0212536596235582
healthy,0.026111870867115,-0.0251314140924248,0.0004037174954606,-0.0400545429424878,0.0847806740467344,-0.0876787889248626,0.0106264212198033,0.0273374418354776,0.0350369112131913,0.0368248029788027,0.0456489139510138,-0.0042390337023367,-0.066425946485256,0.0471340175950297,-0.0418568531900799,0.0076562139317714,0.116905051899817,0.085847641713309,-0.214676778211195,-0.108816283508623,-0.0883997130238994,0.061379477791998,0.0434284677259803,-0.029399284758723,0.0026674191664363,-0.13125144147065,0.0018888211394765,0.0055511155625838,-0.242576540843922,0.0194649506739951,-0.0002595326756532
healthy,-0.0965305354641261,-0.0342419774806661,-0.0499847814729047,0.0011802507002355,0.0593508000099765,0.0915104867952114,0.147875730516742,-0.0520143714620948,-0.0492187828356802,0.0229051976497429,0.129855765775762,-0.0480581417005576,0.0218377019489068,0.17004311827911,-0.0982145068682005,-0.0211758791263448,-0.0115573874384438,0.0811970811436203,0.0409570279340312,0.13072226343419,-0.053765750746245,-0.033371803028779,-0.0770251461658406,0.168111576115484,-0.0480936840373248,-0.0404300208716207,0.0984436936604581,0.183110442231251,0.0327295897713299,0.107627098122416,0.100201200933706
healthy,0.0101920566860143,0.0234713481244839,-0.0645391895977182,-0.147272383371207,0.0506205673031083,-0.0481228230981157,0.0686249491550592,0.0425894030806792,-0.0497876039833699,-0.0344327787708893,0.0850069430279874,-0.018306860966684,-0.041164084827922,-0.047371208328173,-0.0839368085841971,-0.0079807510366402,0.0408999884796418,0.1083064280191,-0.0452607290503766,0.0208521539719092,0.0082534405415889,0.0254248590738015,-0.157447253743884,0.0866688595276855,0.0111476157075574,0.175488299730954,0.129756665695141,0.0041235694466826,0.0492399334650275,0.126549699626437,-0.0057413744088154
healthy,0.0079307112411907,0.113876879360687,0.119443249210034,-0.0045162259192085,0.110990501101838,0.0943399531228211,-0.212763409383357,-0.0579551975317784,-0.131878045978178,0.153591137527921,0.115992342711284,0.0884093715057959,-0.0415717381823917,0.0179252891658907,0.047277722542682,-0.0252611211865405,0.107706524996608,0.0276527784609601,-0.143429629209702,0.134658195804787,0.0060489504415205,0.0201044895758314,-0.0847095869657992,0.118329368220552,0.0959606954889886,-0.0452442068398126,-0.0326394445800861,-0.125449708278659,0.0991141623774682,-0.0025312717853628,-0.142777083125945
healthy,-0.105873651029086,-0.135730856739356,-0.0101630750729785,-0.0918083327036286,0.0862214732300743,0.0711444622095292,-0.119797798053737,-0.0684143812585527,0.0747347861094075,0.157205675597379,-0.0039618162828347,0.0213363744917045,-0.161647851878504,-0.0241325311629698,-0.091838958275572,0.116884592963674,0.063661124681593,-0.0080398419277011,0.0541051071785051,0.0115074537756146,0.0845872004149334,-0.118103532679858,-0.147807400766219,-0.128398968957605,-0.100397337284396,0.065438037146881,-0.146715158621637,0.0177563290372045,0.0978442973109549,-0.0675077804233532,-0.152301808331
healthy,0.058279455506607,0.0640271060598027,-0.0689204511516384,0.0474496937482612,-0.109339995165068,-0.0626418959047461,-0.143253354206727,0.185673680222676,-0.0363152690349706,0.0485559186917282,-0.0896680677826864,0.018825255844722,0.12893211334513,0.0997483170322842,-0.0150089879876798,-0.0249948541806204,0.0551016612681279,0.0216990811213199,0.0153074050050517,-0.0306495096632863,-0.13718091489974,0.151463292149773,-0.0612802815138538,-0.0284176279705698,0.0947342171473724,-0.0116826792335785,-0.131869785983584,-0.0797148192637377,0.0071814402227082,0.0165676964086503,-0.153941541380087
