group,RXRG,ATF1,KLF5,ZNF76,ARID3A,RFX5,E2F3,GATA1,FOXD2,XBP1,NFYB,CEBPD,GATA2,RELA,ELF1,E2F7,CDX2,NFE2,ETV6,TBX21,POU2F1,GATA3,FOXP1,HSF2,NFYA,FOXA1,TCF12,VEZF1,TP73,AHR,TCF4,EGR2,ATF2,RBPJ,POU2F2,SETDB1
healthy,-0.0323057258480394,0.253960952606405,-0.0013459936942573,0.149713672841759,-0.0527704975591674,0.187612923981977,0.0636666100494767,-0.306610667398404,0.0989201091461606,0.345112212337352,-0.0438421901518557,0.11921860847651,0.398390192951678,0.389076573859619,-0.106111222468127,0.038299194588756,0.184581294526448,-0.182033516156091,0.0813428093021546,-0.343673670808511,-0.380056618638343,-0.363514342507037,0.127491752302402,0.156771068814506,0.0319661866405241,0.186548533882199,0.0074053439443387,-0.427262648713911,-0.336125686453381,0.249969798310735,0.074588900282383,0.259692181053405,0.349447277369262,-0.14781113211113,0.110028009345732,-0.234150161592455
healthy,0.118554032046547,0.0865852401329496,-0.212624142081444,-0.0549718919528599,0.0133234154542273,0.0855973222615671,0.157381880590446,-0.231229837793238,0.0043375276438514,0.234267477243821,-0.188251558463678,0.0283064532864323,0.15196531632152,0.202142309050801,0.0347965074092651,-0.173812033093333,0.040137479142935,-0.201378158358098,0.144378542277502,-0.0467813732011103,-0.141256231602106,-0.132819474137207,0.192294040548946,0.17569698712391,0.0890760959489331,0.183704272793965,0.199834804837263,-0.183463628260282,-0.199836393015332,0.196467179910579,-0.0398156715986807,0.133805400859965,0.206829093644935,-0.18615350412205,-0.0910762047415888,-0.095442343294833
healthy,0.0084867895110048,0.185675469181494,-0.165304238017092,0.228802933406474,-0.11808908222212,0.0599036131532033,0.157925143376708,-0.227434831719391,-0.0329043716973838,0.163082666511662,-0.0225781209798827,0.0381774165506203,0.146416243897794,0.379101325214975,0.0612149198817998,-0.228838478550561,-0.019658010121093,0.135703632918479,0.0262898840151292,-0.0216941287008524,0.204762052475364,0.0249805090878418,0.255083931135582,0.225780437078304,0.208862493933995,0.0472920414870729,0.160518779814265,-0.235180582248237,-0.289728855812437,0.168627322628954,0.0464501624765803,0.175609238920193,0.0442834541283278,0.0031716313892305,-0.179869247166954,-0.208193317960533
healthy,-0.149960289397817,0.304647239193455,0.109485409483043,0.0987196384816823,-0.260128744249818,-0.037830130569945,0.229944858531998,0.0116359288765931,0.0226727104368473,0.424884283364319,-0.0210084984017414,0.0121283760729248,0.247024284774176,0.240000618662203,0.084970137082729,0.012464065107467,-0.190527878355156,-0.388071483248927,0.159374444859029,-0.296572499440157,-0.281572127941045,-0.215986023503774,-0.0972430230731774,0.271289751085906,0.076450829633411,0.124037727619783,-0.0624024323447456,-0.186372383118789,-0.388329132086803,-0.182969259282165,0.0438218942055312,0.406837294237174,0.351024417307439,-0.196144642385671,-0.222100753702346,0.0426849860302803
healthy,0.126438664234272,0.245759454103645,-0.0796185963998087,0.392523536021349,-0.363317606125132,-0.234847012149547,-0.386072771119712,-0.315536655852759,-0.49057026630999,0.256610693354691,-0.103971151944035,0.0905555194351272,0.256176154163025,0.379371075135563,0.424685556474958,0.0896680802408792,0.185254461866847,-0.31925165992799,0.139615606201279,0.308932884193492,-0.0145417622450569,-0.3275691072727,0.166899771221676,0.222692155323502,-0.450176482295943,0.269004240722638,0.0585342651985372,0.0733881612291572,-0.219166879627731,0.0303749015245023,0.207636290372812,-0.109063216837927,0.391862546828392,-0.230930039154246,-0.233696401332177,-0.320230903176815
healthy,-0.04949161599598,0.184781941410662,-0.201758649663122,-0.130692791757845,-0.0519903640141315,0.0190978646683023,0.129202762418752,-0.0432311879038399,-0.208974920051951,-0.273105837038701,-0.156412406464482,0.331186475658116,-0.0064238025556166,0.336953390848136,0.155191504353606,-0.233908845948757,0.157459087674473,0.0560198155116605,0.0700123976719058,0.0544497936966744,-0.124065618500805,-0.124558453500587,0.135312018289501,0.290827559960708,-0.016449978135774,0.0740879465284241,0.0579843764874074,-0.212182753915731,-0.151939606837851,0.170651745075788,0.0329108027089572,0.211103533393512,0.352324148461691,-0.301939735086464,0.0546016438204037,-0.0571044592525836
healthy,0.0959654917943094,0.247968778565654,-0.0126292914833569,0.296115745400363,0.210233274057644,-0.101380187449627,0.0197234425000527,-0.151733858016654,0.104658801631488,0.229228726834519,-0.0895785307944149,0.413365141387065,0.220869179727568,0.330086019340123,-0.0909735622639466,0.0582067690094138,-0.0489871782294995,-0.335842217151297,0.337335926297591,-0.328446228535091,0.162991820021466,0.0417750009719695,0.0661841819759587,-0.37554934033816,0.144096012349558,0.196499663279925,0.0833869902916393,-0.105813910906537,-0.0235902530296768,0.195162677502607,0.257759151985668,0.0906281903952761,0.442176120717246,0.0587156362444857,-0.391905648975726,0.044141330357874
healthy,-0.222708255973882,-0.0507457253597231,0.134046008948034,0.224935381611486,0.176595247331452,0.0060462860982207,-0.113094781445345,-0.195060266606476,0.110363029385294,-0.120787872795356,0.215910568824676,-0.0634050791843031,0.255811133888323,-0.106198015205878,-0.294426132370883,-0.196548299154618,-0.12622060701165,-0.0080967924879684,0.117659188976185,-0.322469822701257,-0.249895927580324,-0.186195457319466,0.167750746180955,0.0226798806986082,-0.0329471822011746,0.322994757260217,0.208008242128772,-0.103973966558655,0.0209383041430902,0.227461590714101,-0.08622280905197,0.340235749761769,0.045504995343189,-0.134929720585392,-0.0366494170273217,-0.385030575725076
healthy,-0.0268351609567105,0.306276496117393,-0.0914936569174448,-0.204142512169871,-0.0335904819165586,-0.107928356915205,0.140882328247144,-0.325032374315477,0.184746991115447,0.251328537055356,-0.245462286694538,0.224515466857086,0.241823740951687,0.0586618441825544,0.240224963523652,-0.125621076149235,0.321358879014496,0.286308758476796,0.309312656551722,-0.188024171615748,-0.377457370935911,0.21218008625771,0.321429932125599,0.28943938163192,0.160299445490789,0.261692729604926,0.326339685617221,-0.497111469460095,0.508558109173254,0.275985615172388,0.369204988950698,0.283930539959902,0.320966520767566,-0.333303055361786,-0.0648108232801305,0.0510883408783734
healthy,-0.0833597072204668,-0.0109570757366067,-0.0415682314179827,0.0096712769985612,-0.0544522586839694,0.125818375699818,-0.0724667785189515,-0.288225648608541,0.0944263410120563,0.19798537797557,-0.171218598565564,0.0348934466130982,-0.118147088933958,0.250849838761236,-0.0022035459232643,-0.167084290397964,-0.0550105284250126,0.189514793747705,0.304685396741505,0.322851710055565,-0.277018653482741,0.116029919216362,0.31616803358245,0.351020197450192,0.0539089142431703,0.113274772303227,-0.23098743973221,-0.252234398528556,-0.220209467598532,0.104594598752786,-0.0356975074687986,0.376835250799956,0.0892974362409592,-0.0036347869487943,-0.0066633526600167,-0.272166025545949
healthy,0.0167253303058267,0.150228252634623,0.0023321305293911,0.0256330595939493,-0.158244166489175,-0.0427223188333476,-0.0375349099325561,-0.107539578272999,-0.339979045295377,0.187533574587602,-0.130624898399048,0.0661727525574654,0.297084950109921,0.275943901356846,-0.380179687279765,-0.28621257321947,-0.206812330750916,-0.158757363149407,0.279044405279188,0.285209399323154,0.160424423030012,-0.126158476311315,-0.0067750962600772,0.064335811787947,-0.248683586609401,0.0960357752054857,-0.187656542762422,-0.316108292607616,-0.1751900813244,0.0322522540061815,0.101789927601787,0.152052162094671,0.237456521168458,-0.10510082793885,-0.137580537528514,0.179617409483722
healthy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mild,-0.0478172321636509,0.116447461017037,-0.22168956729631,-0.0897586171399105,0.102494943732021,-0.012335067089616,-0.0394239495985402,-0.236348358279682,-0.163675012633919,0.314045586844609,-0.110887208904884,0.143606747069503,-0.0523348607003569,0.107833811291074,0.0494623554281886,-0.0835378739805475,-0.154418371007406,-0.252645557738758,0.104163060061357,0.10432584282099,0.239715112705785,0.0422248304564701,-0.102956025898681,-0.0579042693427395,0.26434841728565,0.229535696310605,-0.116953715399495,-0.0970466047671152,0.164851931986063,0.240236221015059,-0.0004413447570541,-0.0222957441515399,0.272191697601652,-0.181472255223009,-0.0147629719495375,0.0624212874440969
mild,-0.421881311283167,0.45552809880486,-0.168092034624543,0.306951454548232,-0.129470402492254,-0.327683170492934,-0.094945496505563,-0.515966409696354,0.193128521089582,0.522458066202337,-0.494011788036498,0.366664590190804,-0.15456073008946,0.514867686592501,0.569725180131058,-0.417166512140785,0.43331799177268,0.0612161072469276,0.0929148738058072,-0.0419723625911548,-0.494976788328439,0.30016429182837,0.50037010173856,0.177887120594751,0.138195565964226,0.508355009644502,0.486415428300913,0.113730351511845,-0.375274891247459,0.366922875622008,-0.480965773706054,0.438964070497928,0.498573303955654,-0.368167101785486,0.20196748695458,-0.151578727384169
mild,0.246202450604741,0.255082272898373,-0.37998844061951,0.367260163304318,0.129747521106124,-0.0634243782514607,-0.448484614629655,-0.468758616293237,0.56916411041436,0.445343489671805,-0.22702296599021,0.443251820845634,0.42096182742926,0.40616403272952,-0.0428734835675831,0.15585358464176,0.454397280796896,-0.445204853653126,0.0276567907883163,0.357216632291318,-0.136025728173163,0.240050624671377,0.530251734161767,0.154343833344783,0.592383580005785,0.472409013843398,0.407608382526798,-0.125418388223931,-0.392088012854854,-0.107104157448944,0.235217862339796,0.346890523002091,0.441193505520918,-0.606628852055139,0.553092481482236,-0.213838604810408
mild,0.281095265026483,-0.0202549608414007,0.0822478790257292,-0.214545838752291,-0.122181920631888,-0.13507724850705,-0.298464151377819,0.281654936557922,-0.158505270433,0.0777113932564115,-0.281543383629169,0.0784121744755054,0.301469406347321,0.426873967143205,0.14739002219872,-0.0316133372537339,0.274301024254697,-0.331850894165587,0.183675234246413,-0.350839681593441,-0.199507169134921,-0.0255494344599423,-0.0660278924961722,-0.193286901552107,-0.0119561856971929,-0.0812114855765387,0.297520241980673,0.326264666733382,-0.247218452107268,-0.0342572370095805,0.178469430904573,-0.0236864052053718,0.412509382317534,-0.302220720089697,-0.073769856440447,0.264568269581894
