group,RXRG,TFAP2C,KLF10,SPI1,E2F6,GATA1,BCL11A,RUNX3,CLOCK,IRF1,NFYB,TFAP4,ELF1,ZFX,NFIC,TEAD4,STAT5B,PAX5,CTCF,FOSL2,PBX1,TCF12,IRF2,MAFK,GTF2B,EGR2,GTF2I,RARG,HOXC6,THAP1,MYC,RARA,SETDB1,HES1
healthy,-0.0540589103132532,-0.0303796797377397,0.058746028874089,-0.0504466059940314,-0.0659696467698815,-0.0401095934711016,0.000696067479623,-0.0473338624263505,0.0562449981260361,-0.0246841266929034,-0.0644711060499235,0.0699079903420638,0.0610352105364363,0.0571165402826085,0.0787835159201811,-0.0056812297367968,-0.0642956030660413,-0.0491702180833488,-0.0601566765674414,-0.0458386902314057,-0.0778569733930146,-0.0542543413778859,-0.0620724897850458,-0.0151302820820815,0.0098256194734434,0.0525636815044426,0.0684887090341816,-0.0384099319930012,0.0941666921406502,0.0552790240413619,0.0708645099111546,-0.0360900373084745,-0.0178134113293785,-0.0531321413306236
healthy,0.0844029598806293,0.151082745989679,-0.116354978426196,0.0009713416858548,0.0021512989016397,-0.0110560443675422,-0.0013051617601019,0.0715053569531962,0.0016321630177272,0.0063201120260338,0.099697980731052,0.0427746379618173,-0.11003500478943,0.0414920210714316,0.0406549169747913,-0.0673773560817929,0.0365325900633445,-0.0424253560321677,0.0310179664768098,-0.130222589470182,-0.0263588527594573,0.054696546231899,0.192356942354488,-0.0097736665131636,0.0128836004497578,-0.0909649637649412,0.0003726948774966,0.0277162627583603,0.127299669756987,-0.0911116060648366,0.0005951115916224,0.145178531454203,0.0320515455903913,0.110263045140142
healthy,0.0680700613258717,-0.0348681062489536,0.0292753740574795,-0.0618152104275953,-0.0323847436213282,0.0138735995362271,0.0553175965860619,0.0152354098903188,-0.051099199062175,-0.0684176110253755,-0.0964146701520676,-0.0160484465747435,-0.0862914762921072,0.162076305992729,0.0934188543639126,-0.0626084169489853,-0.109549126453494,-0.0151408513234267,-0.0557544863885011,0.0089978842923779,-0.0631949722976973,-0.045943147934582,-0.0919818981288472,0.0065379003832777,0.105582676369428,-0.153744088962644,0.238654759691858,-0.123876314876821,0.0819918794690571,0.0416078568180692,0.0212771387206112,0.0116653543283891,-0.0858284941698854,0.0905942041935313
healthy,-0.149997045534905,-0.0709388900434784,0.164307767793528,-0.142273737782387,-0.102137421281376,0.161479240345341,0.0186802097721923,-0.1477734072665,0.155881756225128,0.157220002144448,0.112769069754995,0.155060922981762,0.127277228651599,0.0994842806086341,0.131507838178511,-0.1642935980458,-0.0824343870660665,0.084620938188633,-0.0791492467268188,0.128858673710489,-0.112091958238581,0.0947024968129682,-0.135812694291731,-0.140349905349833,-0.0408602026438538,-0.0036796521420528,0.0637631418281508,-0.0612527107575236,0.135593135496584,0.0687036123394403,-0.0186066861321973,-0.145275410872451,0.152157642884848,-0.135716036369732
healthy,0.0292517950984952,0.0584744186237184,-0.0178165383758723,0.126582749320514,0.0610633957516081,-0.0773848909972906,0.010312151151651,0.155221941380297,-0.0158401642866945,0.0091161166474991,0.105426065804998,0.0405047294881681,-0.0249271093609216,-0.113601399214475,0.0632585566403259,0.0454566040510896,0.06189478558986,0.010771603430685,-0.189301631855308,-0.0474329781402674,-0.0077231740237612,-0.120281689493762,-0.031191704721083,-0.0908402791689993,-0.0124270902138708,-0.120412961573486,0.0078544461034852,0.0957921537319208,0.0588901135428443,0.0850278431945538,0.0751459727486648,-0.0806083498438462,-0.0688667916018674,0.0586202764900784
healthy,-0.130620679646905,0.0944375448044248,0.132813934830964,-0.0139169334436916,0.0074415448923431,0.181492424050307,-0.0733828303041322,-0.0066306158859126,0.032222161477737,-0.0666179516949326,-0.0160682594051956,0.0771430786672835,-0.0908517041648788,-0.0329599373724763,-0.108400868026262,-0.100230468350361,0.005549377210672,0.0137563534424182,0.0798185199107214,-0.110500451542911,-0.0997928878468916,0.0019862854046397,-0.187635501210131,-0.0502303165094267,0.0053629259869712,0.0274520433287999,-0.0648484492920119,-0.004558241758368,-0.0751813263183939,0.00482765931606,-0.138180875317967,0.197166370341264,0.0890884465397854,0.0877070124732754
healthy,-0.0602631714398105,-0.171080889774395,0.0965437408963308,0.103928372422763,0.137143816811459,0.286162683638699,-0.0339252682280802,0.0194814052577685,0.0885924820968116,-0.180840839253588,-0.0944301801077677,0.005214100060955,-0.0848703978717849,0.0946170028680972,-0.0108516308287009,0.100579933718395,0.159029795234458,-0.156072452528362,-0.153724850040046,0.0287999603032158,0.152806133718645,-0.122983267477691,-0.101442192612224,0.0479308162606957,0.083639625950713,-0.0859656719666839,0.0232927948682274,0.209831215062524,0.193080809551221,-0.0284817457114458,0.104989772061118,-0.122727669305592,0.0803548301646994,-0.0651534111662383
healthy,0.0220312952061484,-0.0113129219270879,0.180292911741592,-0.0626611127413605,0.0681719505301741,0.253810723914916,0.228173430878735,-0.0740108370394042,0.0139474640686141,-0.061529757096288,0.0020463387298703,-0.0937039126425845,0.003298253866005,-0.0830071131671878,-0.0159094111547409,0.0328315220344038,-0.0183618450123995,-0.0857400064724751,-0.0762031162058235,0.0641947563723982,-0.0738179418537048,-0.111812582723754,-0.0778871419388703,-0.0626947424941304,0.0052176878684415,-0.0929983223580525,-0.111569560170718,-0.0927692593250344,0.129375562476957,0.241636753412189,-0.0107044137590428,0.0615424475690313,-0.0355345927287441,-0.0142748782653933
healthy,-0.0662473322754179,0.103132715288694,0.250446195769218,-0.101607285330328,-0.151528516869941,0.0740443866746667,0.150259799576913,0.0403797681855422,-0.0121828201757343,-0.0398411870756136,0.186466182745245,0.257503629019418,0.187759643427703,0.0014270749853811,0.252027504548713,-0.0948750214562215,-0.232496928686798,-0.180718499575544,-0.0434726918643049,0.0191715905202665,-0.0157770036853684,-0.112111472728142,0.312029605331973,0.112644898965273,-0.0867239303932103,-0.116616212968804,-0.372760811323774,-0.202237825362903,0.171980577793216,-0.0351053023386922,0.0884279251452966,0.142559862981177,-0.165342957383679,0.129561954318633
healthy,-0.328660827024458,-0.173826307251425,0.319237782050341,-0.352549882270504,0.354715512051247,-0.13685803811999,0.306037280692202,-0.199856582220806,0.290178371519378,-0.093878029537327,-0.352634554657141,-0.182671901804963,0.0042755741180218,-0.242283550440299,0.328515892308592,-0.306900786473041,0.304883905479633,-0.162809743217086,-0.0296086368226618,0.22823251114432,-0.255806722244811,0.108727735399153,0.273230163534684,0.140306721543286,0.38126526355486,0.279834609692371,-0.218484507280948,0.025587079864551,0.357259497721828,-0.276941255075126,-0.368892415705741,0.346382528703295,-0.160180322345574,0.155386797321908
