group,FOXK1,MAFF,KLF5,TFAP2A,HOXA6,MITF,KLF10,KMT2A,MEF2A,XBP1,NFYB,SMAD3,GMEB1,HNF1B,GATA2,PBX3,STAT4,OTX2,MXI1,TEAD4,CDX2,PAX5,TBX21,POU2F1,HNF4G,FOSL2,RFX2,TP73,ZBTB7B,AHR,YY1,THAP1,GLIS1,MYC,ESR1,MECOM
healthy,-0.0381241990525196,0.0748399548673076,0.0946408095867123,-0.0811850777062677,-0.0428892543352711,-0.116351751459203,0.137767640784923,-0.125431336147708,-0.0608306261908177,0.0285524426982299,-0.155077422304746,0.133946599527096,-0.0882202619537199,0.13568592931336,0.0582637107760361,0.105583730257545,-0.0387671881970476,0.120318119501955,0.0743455034397627,0.0228818724659236,0.0147153163079874,-0.0539159803328067,-0.0627690979832921,0.0086199718737854,-0.167988933310753,-0.12327066785685,-0.0027728324876334,-0.119471300390412,-0.10514168124118,-0.0870510652635976,-0.0649417430507249,0.0438323371898994,-0.15831211525954,0.123873873553185,-0.0866842804946616,0.0675440750461015
healthy,0.125866159554018,-0.0901522941389531,-0.0257245195263569,0.0303645556957809,-0.0089722100666538,-0.024626672602315,0.0831101130397255,-0.0908048829843515,0.0841568282710912,-0.0014604970798402,0.0056369667258238,0.071801047166981,0.0877821202621509,0.0485717817333816,0.0048274090819408,-0.0176633607645326,-0.100046001770231,-0.0616339774109871,-0.0276248866139996,0.0350375250737136,-0.0961806657251662,-0.0172707738273771,-0.0236484903332298,-0.107228300201485,-0.0925541091868684,-0.108787871808425,-0.159215349123751,0.0006183910896515,0.0701045195961095,-0.0497275229288086,0.0589181697857879,-0.0291046542941442,0.0439683624535515,0.0718295544601559,-0.0312825345202634,-0.0060917363989114
healthy,-0.002068412548039,-0.0273527391649105,0.0246137866363996,-0.0005227501291455,0.025397911830118,-0.101731047354911,0.145010885824987,0.0285499014977069,-0.0669423489455366,0.0885835589216342,-0.0850094969275499,0.121123141034623,0.09828025113202,0.0495096001943259,0.001144241949352,-0.0293140202050012,0.0859272138209388,0.0764209059168468,0.0578910272649601,0.0084033696686478,-0.151572368001559,-0.0418251732958857,0.0908488094812651,-0.154604318750603,0.112581662072596,-0.127059259167809,0.0060593839043801,-0.0450629972439393,0.0044891974053539,0.0087396077146785,0.116965664081591,0.139611070602072,-0.0657245347557863,-0.0779846387105749,0.0228667686122056,0.0847636107556925
healthy,-0.0710285394911751,-0.0056219775033958,0.123083877737166,0.0714676500804804,-0.0603510140399038,-0.082368926150506,0.149306112615601,0.119804715136445,-0.0803089612148007,0.0593325839137803,0.106205298452875,-0.0611706222846885,0.131238493358386,0.156661306189162,0.0548342236480419,-0.116108817008293,0.0882204912453193,0.113953879663214,0.122101685482993,-0.115504203923268,-0.115999373770859,0.10612576970034,-0.138761135085222,-0.12939352358244,-0.0463396043691935,0.101049792348143,0.112391273439849,-0.101131631569025,-0.0453278624409133,-0.136035755265917,-0.0750257713330622,0.0606414034298958,-0.149793378229377,0.0134506954842559,0.008617560515566,-0.0633874558607161
healthy,0.088334655535473,0.0011572841913898,0.0270832727228907,-0.038867812964482,0.0313031260549096,-0.136206704037841,-0.033151958116764,-0.0591061730919573,-0.0175568479766941,0.0443719694845066,-0.106653617491863,-0.114881625828207,0.120456348457463,0.0657111609159869,0.0322345986967599,-0.245922890670333,-0.147708979842508,0.0325309763555305,-0.101078894862607,0.234321822312743,-0.0619852703485856,-0.0927662071951852,-0.0217908145305592,0.134513117416295,-0.0489587665845272,-0.131125944173203,-0.186026377154988,-0.0800219678680511,0.350092581117262,-0.0886733728597822,0.0016653601778536,0.128430318800576,-0.0495374086802221,0.149035622696053,-0.18680260435653,0.0519931092814639
healthy,-0.0037727849172825,0.0445059006207153,-0.21917986987961,0.08488829600176,0.0644791688355509,-0.0857434944690322,0.136860981457084,-0.216393168187592,0.268120603562405,-0.0035033910464627,0.110903865422954,0.191141304975656,0.128530103074563,0.123461177835412,0.067666149156381,0.0831105505995107,0.0941404505934522,0.141604600889962,0.0380544257049041,-0.1879708440903,0.104714160023128,0.0521836259390787,0.219540756008444,0.111870887761133,0.0619936291594968,-0.148911274273045,0.138054192988686,-0.191551749410914,-0.120807902352998,0.104243991474999,-0.129218836461281,-0.0483244316670049,-0.0572296781137264,-0.0574444307748988,0.107663514618282,0.10628477711904
healthy,-0.0369768787871918,-0.0347540838343856,0.0473428988514635,0.0164323540622501,0.0571979921137868,0.014134763639468,-0.138771406509804,0.112299077424938,-0.0460439859714587,0.0878873108650431,-0.0538732808004899,0.0884783004235854,0.10128834147862,-0.117544241439167,-0.0058324664721382,-0.0166261902097934,0.003364215962932,-0.0182938131530599,0.0408251583903203,-0.0233451410197451,-0.013486887385451,-0.0030102543022008,-0.105460032480095,0.0160899804320786,0.194042098450056,-0.0365502285711318,-0.0913900564660292,0.107615406164191,-0.0453497575952031,-0.131943949595521,0.0612664442975487,-0.0175216289348576,0.0073146809264502,-0.0365038764488932,0.10345951702257,-0.125706428782457
healthy,-0.0561523492817718,0.125273672590948,-0.0304875600527213,-0.148115820620493,-0.0868705767873559,-0.0029258345336807,-0.0936965123332564,0.055527119080591,-0.124769846312327,-0.0525345123895026,-0.0044433835656728,0.0193821362366031,0.123139998651967,0.0414806852404721,0.0817837524321184,0.0682047236938531,0.0774223165141731,-0.0231881492088393,-0.0151512095354092,0.0795043937860663,0.0935568978223131,-0.0188752748599178,0.0848006399077187,0.0950137448930256,0.0248878041246705,-0.0576698983137639,-0.0777925984779792,-0.0476965660755118,0.130381742632634,-0.0715797527410035,0.0154486491456796,0.11752810233166,-0.0014264960900725,0.0368764414774081,0.0302659978940505,0.0414867554366001
healthy,0.0971050904057468,-0.106701688432391,0.119583890396376,0.100778315708025,-0.110630808619043,-0.13844723038563,0.167923189862271,-0.0364331691283829,0.10276339058111,0.0573436681926281,-0.0827771363313123,-0.012777468614684,0.141678308197819,0.0324667984205882,-0.0723199972800013,-0.0547015805045994,-0.022441009606861,0.213920565259783,-0.0375868555585662,0.135397546415529,-0.160019601028446,-0.0337144209475671,-0.0489477246445646,0.148606905130423,-0.130730434020146,0.0030253901519642,0.13802235849955,-0.198593865328615,0.0044328120160203,-0.0575077864307075,-0.0560695923970115,-0.0025060423064628,-0.139846554310308,0.129276583970317,-0.0203668574006071,0.0404281525553164
healthy,-0.0463161569776549,-0.126387994292277,0.175370970143529,0.159744853067967,0.0150174737290346,-0.133425833409745,0.166404692633382,0.0959029710963816,-0.129727524233087,0.0641125680914885,-0.034138484968072,0.128973126821998,-0.145710818851478,0.221374796982834,0.270189595067283,0.0459221404954298,-0.0657222695737495,0.118443596927088,0.224366759538918,-0.16452911011027,0.213553729979968,-0.164088644530547,0.145787700116303,-0.0192859856198064,0.166470362047086,0.180417904840648,-0.169817900452982,0.0217461860941875,0.108420202025606,-0.258357888749409,-0.0240670392760744,0.0223836599150233,-0.226802934618041,-0.181812979458607,0.240824155290393,0.105354561590732
