group,RXRG,LHX2,RUNX1,TP63,ARNT,TFAP2A,STAT1,PGR,E2F3,BCL11A,SRF,XBP1,TFDP1,ESRRA,IRF4,SMAD3,AR,HOXA4,ZNF384,KLF3,ZBTB33,TFAP4,ZFX,OTX2,TEAD4,MEIS1,STAT5B,TBX21,PRDM14,FOXP1,BCL6,NR3C1,HNF4G,NFATC1,FOSL2,IRF3,STAT2,RFX2,VEZF1,HIF1A,HOXC6,RBPJ,RARA,NR2C2
healthy,0.0141253290853228,0.0087406986482711,-0.013552142791313,0.0126008393532918,0.0227875606579711,-0.0381921541705884,-0.0248341703111965,-0.0031194115111409,-0.0490492040088985,0.0583224430060068,-0.0236097386763473,0.0085490820496001,-0.0579352236812232,-0.0072897168726836,-0.0269865535823615,-0.0164691720210076,-0.0175900898896951,-0.0190767584912758,-0.0251418554081288,-0.0264791540845539,0.0101022907313091,-0.0252796435929226,-0.0179751435231915,-0.0090297713548657,0.0347953458537055,-0.0166753521089142,0.0088614751710698,0.0001651888876012,-0.0069921383350915,0.0016226991238805,0.0158098602647941,-0.0366355870980428,0.0095445781446121,-0.0017641909546436,0.043265490025229,0.0089591509868051,-0.0149464399514706,-0.0702855961291269,-0.0928518796338416,0.0044660948498105,-0.0234571672945063,-0.0085597849587151,0.0249155249752023,-0.0533115041699014
healthy,0.0279690180745988,-0.0230009717739982,0.0006271338326042,0.114529960061656,0.0161246705860901,-0.0282854198287625,-0.0775168501589607,0.0242925859598907,0.0024953625017466,0.0184100294273439,-0.0451563438523274,-0.0438412329506269,0.0784483412107346,-0.0377298584605357,-0.150183899194592,-0.0388720019416663,0.0178226397394857,-0.0080625327444384,0.0126602730604922,-0.051097120338569,-0.0201398728770937,0.0111537471366151,-0.0154061731730512,0.0171851256050599,0.0133681645129744,-0.009202560674926,-0.0339950653554233,0.0254009370454175,-0.0349409703589114,-0.0050669130339823,-0.0436947804314491,-0.0349807709183413,0.0309515777857522,0.147736658418138,-0.0190647500403325,-0.0722126569648619,0.0763151609790657,0.0255736505999102,-0.017416482223376,0.0038054242892458,-0.0511500373119853,0.0026771024056493,0.0137003905859475,0.0394315509830629
healthy,0.102807289559256,-0.0858517990899199,0.0221130964049557,-0.11224467022614,0.0513508080545507,-0.010172923497566,-0.0240569317117484,-0.0735839457910418,0.141798938746155,0.0663059186516605,0.0647069124980042,0.0916508614071802,0.189072512848904,0.105911215417527,-0.0910988566741354,0.0475799344121889,0.0318058545763804,-0.0048132402625278,0.0892917479804814,-0.004542104436473,0.05988996439512,-0.0537933478892663,-0.0133676914445669,-0.0085975548261811,0.0290898615153873,-0.0822565843844381,-0.142150256619914,0.0379655043682913,-0.104660282777319,0.0748056791884441,0.0900819814564188,-0.0198401902665411,-0.0144615043496768,0.0432357359547336,0.0892143468130436,-0.0933513696905904,0.0064998441446018,0.0195449534781703,9.50134091303039e-05,0.108975281991969,0.0015758321514294,-0.0553251494364646,0.088373130532207,-0.0119939365925561
healthy,-0.0868153930825257,0.0018619756078474,0.0328114413263058,0.0227628162031736,-0.0952184642787262,0.0388666702410031,0.0261007044357581,0.105686864223727,0.0416751577464246,0.0342859388862061,0.0753829177881536,0.0271595058900842,-0.0968467877102927,0.0328328337770733,0.0916331894170334,-0.0654005509950248,0.0212913984902709,0.0678809931756429,-0.0254186431844414,0.043423012537143,-0.0837210624800794,0.0878146785745999,0.0656360344316827,0.0654698059329178,-0.0919932817984339,-0.0398547184534913,-0.0370647932691638,-0.0989698844000758,-0.0444967137918091,-0.027765236879324,0.0251599360366391,0.0736357289102995,-0.0410318859194567,0.103099626267488,0.066571808484319,-0.0897499878366346,0.0848586913697236,0.0379513730089458,-0.10861147028487,-0.0935081503257358,0.0742511988751806,0.0474589439297888,-0.0949332038554577,0.0569191517981544
healthy,0.331872158587683,0.126231164042851,-0.300071848529818,0.149907086021109,0.0225239565042839,-0.15331751012169,0.205580364783044,0.0363930145133148,-0.115393594123226,0.0024251904715245,0.340360325238019,-0.159456273502737,0.279139423272472,0.0717553230762316,0.225330509685522,0.0288294517302477,-0.0858669001324149,0.348909121650143,-0.231120651936286,0.0259192231644183,0.0410463487305524,0.0838964328743012,-0.0831840331732909,0.0112165059308009,-0.171658013062595,-0.323853872591205,0.254129646534875,-0.169020618424812,0.13011146879729,-0.349591206470259,-0.189104227017124,0.0728769736693117,0.0646313260661283,0.0675415546319578,0.116757763763458,0.23604682008157,-0.261738681639283,-0.0238578112636224,0.373039766841812,0.0306938169052322,-0.191514260048202,0.0819865953779757,-0.198183533844894,0.262587498304317
healthy,-0.0799423622861213,-0.0691281039480074,-0.0494173415331699,0.0759714942490507,-0.056780899110557,-0.0537802687348452,-0.0356522457835296,0.0708621560114323,0.0334236480661087,-0.124576195269643,0.072672106088227,0.0855138565796734,0.2205040327666,0.0376125416065538,0.0035130628226675,0.128946857300706,0.0177939750071209,-0.0250144382408298,-0.0694210606110784,-0.0962111256232936,-0.102776062066368,0.0368303569846911,-0.0969004922925001,0.146091590066071,-0.0412102041256527,0.0041395840030965,-0.0543033365722095,0.168650703403043,0.16397354875748,-0.133198596329929,0.154092787641132,-0.142675212610753,0.0148484552907987,-0.0239102913456911,0.0511818494873101,0.123981096833603,-0.0625138579675839,-0.0388090230275119,0.136825747886069,0.062546730992483,-0.106922897472016,0.196905068303777,0.165364367766812,-0.0580755161793755
healthy,0.133681229103851,0.0133108735310539,-0.0858347853422052,-0.0488012984599152,0.0760107289951211,-0.0041844948900007,-0.0465396075179921,-0.190069510725822,0.0399451913626398,0.0015896785569098,-0.119013236251231,-0.0400960405963762,0.0458545005814392,0.0906860547966034,-0.0180154840082084,0.183713939190552,0.0227462835884421,0.112032268934429,0.0593607448214643,-0.0287593016554353,-0.0603810722774314,0.0387363023645021,-0.123492620441904,0.117651402891111,0.0975915974965371,-0.0935081925444222,0.121648907585126,0.0125712932600962,0.0231590238529709,0.0899925673470652,0.0211319872746378,-0.0558315012905061,-0.0078132570126601,-0.0160659671749898,-0.0868163529256151,-0.0628763700188213,-0.0208564779102442,0.0740779731878733,0.0501987490002234,-0.102041649891761,0.210948511264714,0.0518046648010423,0.0195449276280359,-0.0588715323759441
healthy,-0.0039307787595647,-0.0439250178419961,-0.159755266259403,0.169379091038046,0.0529434149159017,-0.0398558234547684,-0.014693437808084,-0.0261841855647161,-0.155639933329621,0.066365229477977,-0.0747838254986768,0.0216749870277633,-0.022679906991202,0.049469520260655,0.0577834605628779,0.0818216412336662,-0.019203761675343,0.120669168734077,-0.0368253089401655,-0.0267389734056739,-0.0726873351382218,-0.0816877269272281,0.0706786205416506,-0.0371381507652897,0.0940382270377989,-0.0087516937913356,-0.05540338696526,0.144983055329885,0.0515592586392728,0.153292494310883,0.0264396355442241,-0.121554803685059,0.110751632745516,0.0703826586711194,-0.23101005591783,-0.0682737896772962,0.179679239330716,-0.183390578680571,-0.0638276096374907,-0.0681432513617767,-0.0572613073008001,-0.0061758127204384,-0.0671000701679272,-0.0821074751314416
healthy,-0.108159862171548,0.0242447741603889,-0.0124274237053569,-0.138871199473056,0.10283238684747,-0.0004449085641729,-0.0044260783837881,-0.0588533276449159,-0.0030226356493369,0.131952261836379,-0.120897502944253,-0.0276402492811407,-0.021081200010415,-0.102314494994859,-0.100204531365863,0.0482719697489837,-0.0254886897487137,-0.077792110079702,0.0015812537941737,0.0930063069490055,0.0277981004018542,0.0183724382111453,0.0594707144606793,0.0539721321785302,-0.0329898176674811,-0.104978613571765,-0.0127240802034545,-0.0043086042389328,0.0227613393039546,0.12298522114504,-0.0274054533573768,0.0597471062878744,-0.0433417124477817,0.0540621804529913,-0.0054729848031144,0.0305978246712647,0.0289013822214352,0.0230061913801964,-0.0140300087320595,0.0421180615303593,-0.0418498974642824,-0.133842970868168,0.0053648049810038,-0.101885584855083
healthy,0.0034463695541137,-0.0565916643757965,0.0881385070703895,0.106115009398261,-0.0193658764413097,0.0014913910937959,-0.0550509997744811,0.0711190211772994,0.0062598174341735,0.0556478338092249,0.0068531815035991,0.112598292598931,-0.0751677767106662,-0.0561606946832664,-0.0778452019502495,-0.0221862642520061,-0.0616085402329629,-0.160218708640852,-0.0723272631011238,-0.0160576115068634,0.117867781931268,0.132792796758246,0.0498030242271174,0.0655344589940627,-0.0974734077696211,0.0695401869574829,0.0781595808080855,0.0484587596628165,0.0377539166559287,-0.124166462977007,0.0214561835490404,0.181955959380673,-0.101815028375851,0.0149881681957702,0.0199654864483082,-0.0013900681065021,-0.0297133130204148,0.118234210268879,-0.0177113969775548,-0.0663970923721866,-0.0044790312328332,-0.0749699886875243,-0.0949209012814957,-0.103341119122829
