group,VDR,RUNX1,ATF1,TP63,RFX5,ESR2,FOXM1,CLOCK,TFDP1,IRF4,ZNF263,SMAD3,FOXH1,PBX3,E2F4,ZBTB33,RELA,EHF,BHLHE40,BARX2,PRDM14,ASCL1,HSF2,IRF3,ARNTL,STAT2,VEZF1,HIF1A,TP73,NR5A2,AHR,MEF2C,FOSL1,EGR2,THAP1,EGR1,GLIS1,RBPJ,JUND,POU2F2,CEBPB,ZNF143,MECOM,SREBF1
healthy,0.163900511240791,0.05971495924574,0.218446456276652,-0.18123059976786,0.205020042838163,-0.104347569653573,0.243395705029563,0.113105673984207,-0.212205848721694,0.0215078782118881,-0.136252112025477,0.177896124387318,-0.1694868387103,0.136174330476857,-0.182612420571038,0.221944229334199,0.204806470392688,0.188968556602623,-0.141707605265445,0.13754389578393,-0.219131838087776,-0.150997707064825,0.206351207590769,-0.149353618644977,0.0564747694819076,0.225920402490855,-0.232167056090559,-0.129727068023115,-0.252872035900884,0.228031997235496,0.0262454172555254,0.217221124541531,-0.246642158713627,0.19609640760679,0.0835218323549495,-0.129387672484284,-0.157495788975754,-0.175712957545417,0.135099387296175,0.117275375041596,-0.162910376093163,0.156998052427233,0.15058107466609,0.032253606135441
healthy,-0.133199277111196,-0.0608202648347274,0.0330609237563864,0.0733518228474663,0.0022551810926107,-0.0246706119078222,0.0731009108194672,-0.0768076148352777,-0.0892356045124982,-0.076562915064791,0.0395981007628269,-0.172395805439787,-0.0347645169250875,-0.166551387276912,0.095368445156572,-0.0264721402632806,0.118444112594347,0.137423678027411,0.102473477778205,0.0765491217472636,0.0398351668270485,0.0599944294324597,0.0611172554931306,0.0137918171093082,0.0658497980153566,0.115802192148467,-0.1222980681717,0.0233289880317161,-0.11113086405355,0.0803783072639427,0.0563296713164201,0.04111289131709,0.0551930650997843,0.0828196454969237,-0.162142263830642,0.0741820147269302,0.0663287999219344,-0.107311812940016,0.130737525294737,-0.110160949026308,-0.113829787226731,-0.0705630325253567,0.100433382940397,0.0833944504171296
healthy,-0.136062455873282,-0.139512270802962,0.0113544960659503,-0.146602987522804,0.0373816746249247,-0.133950659024613,0.0279466583742403,-0.0190033012345373,0.0689233083335885,0.0744722083250814,-0.0619826727101766,0.0193477496525726,-0.0619892336324249,0.0182159905647422,-0.0176960374765651,-0.0136778826571267,0.0217982541123096,-0.0328312649880937,0.0478315835358918,0.0672551938519602,-0.0885006902648513,-0.174641908866161,0.0872889699371198,-0.0913956972069101,-0.0374308815417869,0.064103490826937,-0.132619611923491,0.0241355826632637,-0.106923349880415,0.0049129005910491,0.0541370398741409,0.0391785472056757,0.0036732963437624,0.0656715512442787,-0.079080026031585,-0.0077291764661284,0.0640698661004145,0.0521884459663982,0.122165192378478,-0.165329499849991,-0.0706828656690523,-0.0987324485110626,0.0423384513835093,0.158024733041799
healthy,0.092345266736678,0.0171437862970825,0.234793139038564,-0.0164236241980276,-0.261236189237066,-0.250907820929868,0.222987373456449,0.256808518519244,-0.2157510404116,0.243752365464502,0.231931027180748,-0.144768606722376,-0.25481204793451,-0.268715355958453,0.0422176443798035,-0.138654764058622,0.233846620185998,0.001284999057884,0.173691433836179,0.252951210557607,-0.0851981502018676,-0.252069745410277,-0.0856206727615182,-0.255829799338448,0.258679051158781,0.2202523047033,-0.265878411595867,-0.23271624298504,-0.219734336552954,0.157917593172699,-0.242208106041578,-0.108950187322505,-0.215401207204442,0.0634525803357262,0.156017170992917,-0.223658456428078,-0.235773465724045,-0.0680914872161133,-0.133678030021695,0.0976643490370709,-0.197444927757937,-0.17189595157164,-0.125504371041699,0.176089278247046
healthy,0.0903760389888042,-0.162411099012964,0.222860197230778,-0.0946809782023925,-0.18291146870854,0.128815962449045,0.299075616234049,0.133383904379862,0.0607121009350429,-0.243706623133234,-0.240010742843755,-0.105173402394997,-0.032363176467426,-0.138408640503761,-0.137038257924515,0.13973749633818,0.336020576880567,0.24273766575397,-0.184101902060208,-0.202705883742081,-0.11217758002225,-0.276665016276494,0.22504727245826,-0.113603331594596,-0.263985516856408,0.118088220035762,0.0385091347016164,0.302397755820098,-0.132207313276469,0.259998949353149,-0.08634794474072,0.322136801860538,0.0459701065219511,0.114641500215236,-0.0711353138862712,0.250959961229441,-0.0203204204679989,-0.218762891741317,0.340879206025163,-0.0563933194731794,-0.266006485104587,-0.231456233409679,0.150174551537684,0.159877967578601
healthy,-0.223284943151409,-0.0452580203279332,0.283596547152025,-0.0111794860161191,-0.0862649086267008,0.276492182032898,-0.040712301245973,-0.112625817979923,-0.0624033573503339,-0.217315386647608,0.0293521722257817,0.295468961204277,-0.147609420060858,0.229927973829366,0.173007826433408,0.0824121175808739,0.307284866419358,0.221409035032197,0.289189069283224,0.225272942570583,-0.20138174731406,-0.289938506156528,0.325275056876189,0.0136575374822376,0.266927366560871,-0.0852579396757958,-0.134919943805571,-0.177344184905521,-0.145456526002069,0.159315086724736,0.19859336043069,0.0727806031534965,-0.225740761632411,0.148209710659005,-0.213558938537286,0.0109988430120469,-0.322166144457387,-0.183031197223465,0.256352803014798,-0.0991943158463705,-0.219480323573334,-0.0573888928321658,-0.164878891250159,0.272510624948271
healthy,0.132845732273016,-0.471373015013902,0.370266627481891,-0.206890094525456,-0.120351966140008,0.103745066955639,0.289020796683593,-0.163539863179297,-0.274311117466014,-0.0749680743360089,-0.400823819939126,0.124302266926502,0.149077669085995,-0.0533283136806832,-0.204746385350383,0.102888081243606,0.207240158997019,0.122041039664247,0.0133676824169229,-0.0182581279008715,-0.0080923154016544,-0.0404376750244387,-0.125930091617168,-0.156927976901335,0.195874765684154,0.21308967158229,0.0724508966635356,0.0125585006725571,-0.139063733775721,-0.143994513857388,0.0916297488999962,0.0448859338074662,-0.128019025412623,-0.174058727898056,0.182168471829589,0.21740397966425,-0.391910869759185,0.133355641261465,0.407964039651409,-0.427109030744106,-0.0229598473041341,-0.173495537403977,0.15596492613604,-0.0928626928994114
healthy,0.0540156402447269,0.149387526709303,0.201557827331127,-0.0046740510185356,-0.152079658692057,0.28020632346315,-0.151976465357881,-0.111242414241149,0.194771348060058,-0.194853295707786,0.0801781855562708,0.117218522329134,-0.130041811649467,0.223143444762183,-0.250869065576679,0.154031226747198,0.107406050288273,0.0237253615661645,0.0682866713415807,0.263288686854502,-0.100907905333283,-0.196983934548703,-0.0905855368176726,0.000382422356062,0.0908738711337511,0.0529351453339485,-0.229617308932661,-0.167422079405497,-0.199330065352163,0.0148416295328828,-0.019023994665053,0.0063494251498549,0.206811582079884,0.254772201686962,-0.0191848548624442,0.244977940234485,0.0712307164636453,-0.22370493790402,0.0143044171755576,0.102279769658204,-0.0969167513791437,0.0916903125129629,0.170660529039768,-0.0340993267488626
healthy,-0.355228550431426,-0.167105554175091,0.422328247890444,-0.326757297689212,-0.0866118500375481,0.0388283521578483,0.421138064963202,-0.402896328855404,-0.174523254538276,-0.380777990980919,-0.244411353810307,-0.157929584096187,0.112069089653795,-0.349424054207271,-0.419238163791335,0.0682881112938602,0.0657334378059836,0.364514204239044,-0.41965993623202,0.444004520793789,0.332281444800314,-0.412664840823589,0.315647813682867,-0.026365096209519,0.403209978531254,0.404049777099309,-0.426026171324868,-0.0009335604651815,0.313295753306763,0.36978141669531,0.400402116701857,0.411981763029201,-0.373838569950915,0.405498871902302,0.0900630371144937,0.446893136487971,0.405490858954379,-0.288632419920465,0.410453787518081,-0.191657538804534,-0.169148023381435,0.43524199801487,0.369705449786428,0.409158811882286
healthy,0.0532429601157682,0.181376260904589,0.0715122479775768,-0.0631186748221412,-0.223881808689662,0.179782688273545,0.300385736313972,-0.0191039391074641,-0.25442366133529,-0.129899429315759,-0.272838458714325,-0.0937973821438227,-0.15031349500584,-0.048154454433408,0.0545330723781717,-0.063061877426941,-0.0150713240482534,-0.0934198146976351,0.0974410702778058,0.0659596264372954,0.127684330902953,-0.219348294697543,0.162960381670407,0.137108912013165,0.0227384314727005,0.14421453661649,-0.165680706436707,-0.0409822957385623,0.0457392128184683,-0.0357823589760951,-0.261659649483789,0.0820197660896048,-0.210334277615493,0.175797133913214,0.105244491450733,0.0090221309956506,-0.15676135167999,-0.271126422944721,-0.0899389457632258,0.160836700017494,0.0032390743091286,-0.220306277429919,-0.114302323666224,0.02258264433158
