group,VDR,HSF1,RUNX1,DUX4,TP63,SIX5,ZNF76,ARNT,MYBL2,ELK3,SRF,CLOCK,E2F1,FOXP3,SMAD3,AR,PPARG,GATA2,STAT4,ZFX,TEAD4,TBX21,SP2,ONECUT1,HSF2,NFYA,PBX1,YY1,ATF2,RARG,HOXC6,GLIS1,RBPJ,ETV1,MAF,CEBPB,SPIB,MYB,SREBF1
healthy,0.0237651498075373,0.040339137785557,0.0248606376511749,-0.0248790428986764,-0.060235585952018,-0.0561141877750914,0.050737038374922,-0.0102038629545657,-0.0869465457044829,-0.107426828354615,0.0515304047068507,0.034088740775187,0.0510257628697421,-0.0490189648632476,0.0463286059810072,-0.0328580933078901,-0.0135399705714265,0.119703754466969,-0.0223865717285189,0.0646634878424395,0.0470353299233367,-0.108092860423217,-0.103910800052994,0.114379379296881,0.0239116405529577,0.0475412864209811,-0.126167251689908,-0.0523957017509537,0.0763685366217099,-0.0495013200741298,0.0714620982962483,-0.0659111632938194,-0.0677740372730825,-0.074255000700283,-0.0640944276390756,-0.0542405461000112,-0.0637264478948101,-0.10159079982456,-0.0163925335226346
healthy,-0.0489435880540687,-0.142584282304515,-0.0260534009324803,0.0950061167839291,0.130200349635953,0.0367842189966934,-0.0127373471201193,-0.010457290550782,-0.0314120920006182,0.123155143587293,-0.054921993082578,-0.0174263402443445,-0.0338182014730551,0.078369523479536,-0.0326529480351766,0.027710012958418,-0.0307411408139695,0.011807499300353,-0.001979511474132,-0.0006548047569799,0.0256534999189706,0.0730367133311559,0.122880974879904,0.017130574958644,0.0600761141329457,0.124464053616935,-0.0108846171785846,-0.0371085757038831,0.0076335306502717,0.0141844927380624,-0.0693910885024363,-0.0330007374670118,0.0391441916493368,0.0519084106253308,-0.0086194537961799,0.023543534619573,0.0241489382966099,-0.0825388580460119,0.0575288836993971
healthy,-0.124635346639515,0.0179359880209018,-0.0609672870122249,-0.0316913816496131,-0.0790351572979863,-0.0796600688090277,0.0694424964560206,0.0455965191486288,-0.0467266938821842,0.0521377816138529,-0.0469236609011303,0.0591918923669168,-0.047450211242462,-0.0413192763434151,0.0788881049024749,-0.0293727984551617,-0.0106401338955164,-0.0071473336527142,0.0374795205318358,0.0513266689830376,-0.0496200292847156,0.091895023859191,0.0626061504816672,-0.0653196464321174,0.097093240402682,0.0034382367083612,0.0024206145570607,-0.094233670774827,-0.0458783899633194,-0.161151319195438,-0.0179795409766439,0.0360442304285589,0.0305293985775944,-0.13208706162337,-0.0783857778342807,0.108013042997149,0.0478969960581088,0.0481306650060511,0.0802169594116629
healthy,0.0653242131938215,0.0862052161028977,-0.0088036341108747,0.0324461603945909,-0.0592531959991253,0.0321083966019805,0.0783662785173024,-0.120194097836548,-0.114792833892411,0.0929225761431647,0.0940552849360352,0.107258440282542,0.088571858470976,-0.060778316053009,-0.020343781074568,-0.0583626614105961,-0.0850588715317879,0.059046502646325,0.0588940741252932,0.0466319961881874,-0.0782546529755427,-0.107663061130703,0.0677035521411277,0.042421949656814,0.0180755806769415,0.0888559835644921,-0.0723773194880819,-0.0206873539869895,0.0311432826549182,-0.0439803938830273,0.118052167528229,-0.102622971384163,0.0796330144876114,-0.0400352014728625,-0.0697747294572562,-0.0981593411197172,-0.0325144784263815,-0.0643913102943345,-0.0176818127951341
healthy,-0.021804886392059,-0.350586083094467,-0.0904295760279664,0.0811287185420803,0.226732407856527,-0.141577433160896,0.038321453372895,0.149897448006309,0.225799578492161,-0.174322487465926,0.180372160255418,-0.0037381764969085,-0.188671597982499,-0.0182587629995788,0.150713673700129,-0.028705080072591,0.0776786217018143,-0.178575091921125,-0.356718064357285,-0.220415232528724,-0.167586910732047,0.139842096181597,0.0314692729684701,-0.0816774416975898,-0.0592072284794756,0.017147598609672,0.0575747770918348,-0.168135633887556,-0.0335407028805185,0.257934178286687,-0.169980715497957,0.0547214166831854,0.0554278977459039,-0.0337396150243907,-0.0753534073303428,0.114923205882022,-0.117886310921773,-0.103914447574612,0.0825073854702979
healthy,-0.100533731518747,0.0039973038255319,0.0186418730792876,0.0572602741081664,0.0832173547298667,-0.0080861934500241,-0.0199415588263518,-0.14741067381933,0.118982441822045,-0.047306562957524,0.110760534869925,-0.0245066946054377,-0.0147136749020621,0.0467095900679372,0.0881904636134122,0.0187900755539688,-0.040058795867073,-0.0094916191649789,-0.0797262705931337,-0.196325816445866,-0.101933329046495,0.125778940703074,0.0804373094323347,-0.109795553588152,0.0410687374501536,-0.0039781540675674,-0.0812266124997382,-0.0492207061557948,0.0180457327878731,-0.191950513050079,-0.0342314412586793,-0.062919443885742,0.0079463169570665,0.0772392998522747,0.0200897613010331,-0.025381755284595,0.130556389016113,0.0116771893674412,-0.0080911890390583
healthy,-0.0749938016774821,0.0989060208222549,0.0182024231445121,0.17105315677981,-0.0087307589631111,0.0389017820361801,-0.0497048046366535,-0.0814995740118748,0.140137822027677,0.0045146960121381,0.0271801505137199,-0.132052019637729,-0.164862482066989,-0.0456647421589907,0.0413260466201628,0.203860212748296,0.0736976433530717,0.0124653754580615,0.0146767362436849,-0.0422117264213367,-0.107292727247218,-0.0600672583103891,0.0112299656841162,-0.0691579666285927,-0.192054555193417,-0.100042075490299,0.0296225828884958,0.0774555373299759,0.0624710841297292,-0.0575765677413184,0.0053061303985718,0.0324601647130263,-0.0964295238397415,0.0291218331547552,0.164310635421642,-0.0424325786281679,0.0437179498267948,-0.0879491397435006,0.0069151153707045
healthy,0.0561182485267393,-0.125206605514685,0.204512107455799,-0.0320697434071565,0.0950646970503106,0.116316510650334,0.237220660074765,0.149490861652911,0.054650508313891,-0.194207506479584,-0.0736855018515037,-0.0002395534544286,-0.0026712111386681,-0.13854174781121,0.137737532642771,-0.053583925076316,-0.0054755075297967,-0.0767996967590756,0.0948289460316666,0.22918991569773,0.175575571135137,0.138728067164655,0.167400334198288,-0.148781707379087,-0.212291891071052,0.221244726125848,-0.244234252879425,-0.116523743400594,0.213466843728487,0.0818208132126149,0.0158409474785646,0.133530137447132,-0.0929258269214838,-0.192602878578491,0.100317762086709,0.220425301214271,-0.0907470312169188,0.115234717669621,0.0811192638103597
healthy,-0.054603634795489,-0.0369459087993232,-0.028870399682166,0.0315503241566692,-0.156115102798633,0.109499721416024,-0.0422484291090503,0.0262544963973426,0.0022699110565739,-0.0262005771705315,-0.117654657216235,-0.0258948665192205,0.0057427133417262,-0.0779365172566972,-0.053606949883966,-0.0736628818651369,0.126735690462426,0.0302327756495323,-0.0057363996149333,0.0900494021088254,-0.17022981786771,0.0622780959867629,0.0544474331946333,-0.0513783306006174,0.038976782159519,0.0095799439373631,0.0607856572474634,-0.0549171744680231,0.0363318357314483,-0.0060389534028478,0.0055659289915257,-0.0381960267043122,-0.0744431322222002,-0.0905659912350184,-0.0613070448060189,-0.0571474353203378,-0.0940877880400833,-0.0064562907438568,0.0610666180897462
healthy,0.0090940581103654,-0.0452783593665675,-0.0586565957193356,0.0559484677866611,0.0433848844042945,-0.0355900527787636,-0.0711163042569326,-0.0369567715485245,0.0410542914404274,0.0409272161227143,0.0302623805373806,-0.124374571749103,0.129463384575863,0.101466213851327,0.0721033789239822,-0.131859887974229,-0.0063669479725553,0.0455282917341858,-0.0647688657729888,-0.150614306648171,-0.0140457772333689,-0.0341800967639716,-0.0044275993478714,-0.0536410752957375,0.0239571247315158,-0.0119424434476527,0.0578846527104891,-0.0123663793623471,0.11567966723006,0.0348249644551049,-0.0197557299948432,0.0310047956715717,0.0270211690104822,0.0835464849198742,-0.0113276309146507,0.0043527250942811,0.0312932197329372,-0.0772939574616082,-0.0125778200362183
