group,EPAS1,DUX4,HEY1,STAT1,RUNX3,E2F1,ZNF263,FOS,AR,NFAT5,ZNF384,PPARG,E2F4,RXRA,RELA,MNT,CDX2,MAX,NFE2,STAT5B,PAX5,GATA3,SP1,PRDM14,HINFP,FOXP1,BCL6,NR3C1,HNF4G,ATF3,NANOG,PBX1,ELK1,STAT2,TAL1,RFX2,KLF9,NR5A2,FOXP2,ETV4,EGR2,GTF2I,NR2C2,ETV1,SREBF1,ETV7
healthy,-0.116986762936281,0.0800027973305121,0.0558759669259669,0.0212255246545792,-0.122897592506394,0.0361782587727284,0.0855984482435952,0.127321019069797,0.0712836311707248,0.081818375518471,0.0511240027284496,0.0769978041711978,0.0782938838433059,-0.126832587942515,-0.0882470466770448,-0.0782904664305634,-0.123261546963478,-0.0569988459068041,0.0393890733813108,0.0310075061773041,0.0891163639881799,0.0425767427854095,-0.0675870779418696,0.0625833125600025,0.0436822240286482,-0.0984801266817883,-0.0858885140948656,0.0015003218624573,0.0184112852610771,0.057585864213811,-0.0891237166034745,0.0563576667857256,-0.0266158719082037,-0.0037631151088637,0.0906069255127286,0.0499645160080822,0.0984890844454923,-0.0965130431955756,-0.100301555894594,-0.162493911258949,-0.0897784618175614,0.0385288691708225,-0.0406546034546597,0.102032993238513,-0.093842594032166,-0.0133132821338847
healthy,-0.092680329827119,-0.318702192863235,0.0431511936237151,0.0122067084420538,0.025024674235373,-0.0681892755176379,-0.0773582823184044,0.0879264967353778,-0.0994419658921941,0.0088136427942836,-0.023279407381185,0.149675040802413,-0.12263750824704,-0.0297323009701445,0.0345057204774722,-0.0343610203373848,-0.0805236375685081,-0.0570971611166722,0.0593382671175596,-0.0639992967439283,0.101453700801824,-0.124859589537526,-0.0117982266626275,-0.0716008774365181,-0.0850855140187156,0.0206456694558783,0.025475430435473,0.0425981582359887,-0.119213329016405,0.017004623179847,-0.0002453430560873,-0.0494155740681455,0.0667852323524459,0.115069117004303,-0.0100304427571044,0.189675410244945,0.0106889566098159,-0.0447030140965305,0.0524745716625394,-0.0714004707952426,0.0120789327234147,-0.0738325321371161,-0.0901082329403914,0.0551638939792113,-0.113235564748188,0.0211478338914018
healthy,-0.0217530612221746,-0.0507214597393957,-0.0566564445677262,0.171886046783319,-0.235801284317561,0.0710962342498836,0.0952223990920725,0.134107805796442,0.11518317883973,-0.109397427146593,0.0455801238573211,-0.144269649596017,0.136477093796523,0.0251178020672382,-0.0022217506959687,-0.0480367471581112,0.0029937777959322,0.153010598927977,-0.130454561688597,0.162685739207092,-0.0828924352544888,0.0173642503826234,-0.132528987059339,-0.104037541033858,-0.0382248804980307,0.0073463402461111,-0.122001691661649,-0.065317689838844,-0.0016566149879778,-0.100750384460785,-0.0042266469923595,0.112374882568363,-0.0516719730607128,-0.139970293846028,-0.138474994789701,-0.0153720728193457,0.0628409285439582,0.101662529603877,-0.0777583066545115,-0.254952516702571,0.0424971029507121,-0.0689329897262351,-0.0672774346326834,-0.13529234380704,0.139548455864445,0.0685128475757332
healthy,-0.0335537924952776,0.0310013350517434,0.215042782580038,0.396107444690084,-0.136323696025283,0.209549542161598,0.189110198405334,-0.197859357620998,-0.0244973065138174,-0.112726100533877,0.174212645856849,-0.130926964774337,0.127900551455505,0.210872127058544,0.376875865772117,0.143088143134313,-0.40059358609505,-0.0924854299466346,-0.180052527601505,0.178206251217552,0.228434452825568,-0.0315103239702644,-0.0116213302043045,-0.310846711487194,0.214279649263411,-0.263399395689859,0.364818520936097,0.394199826820765,-0.010278360977059,0.131733505674112,-0.17289970110554,-0.0867019888311834,0.238729562882477,0.418029620568673,-0.0363921421908453,0.200696064721918,0.186728597732936,0.210640359646539,0.420278817341359,-0.0158597898786309,-0.0471198739790501,0.233565218382501,0.20638507010902,-0.125931403606352,-0.0729195695539819,0.0668768946897951
healthy,0.26647287739723,-0.107814650911578,-0.0318112958071683,-0.11207665188728,0.0424732851332695,0.0703230160990882,0.0493833162233836,0.13707573302017,0.150211080289548,-0.0823614221337359,-0.0066445293899883,-0.0739631841455487,0.141910658717196,0.0765483322783518,-0.0202829325122358,0.004324882957311,-0.336760959062092,-0.0183335910823654,-0.0604365712128279,0.0579981477037786,0.163353414445771,0.0722513968684224,-0.0082654871381243,0.205721896276359,-0.0032978105910352,0.180806657785614,0.0663544643708933,-0.177739414460477,0.076771912657405,-0.22246247715797,0.0016419184086722,0.0382042972707217,0.0389938154842535,0.18428612743463,-0.212422320761111,0.0367580116937211,-0.342441298067413,0.0703998718543878,-0.0473990403592861,-0.190301837008531,0.132611112325951,0.059779803849359,-0.0892155581290867,-0.232132328552023,0.163479178408988,-0.11696747267907
healthy,-0.170043099027742,0.0721264704452914,-0.0424397742617347,-0.012005257645031,0.0544010424695218,-0.0401191385109885,0.179775569081836,0.0227016365959265,0.231803497173724,-0.0329002403359036,0.0237982855489728,0.181493472367889,0.0581046443876565,-0.323731388334894,0.138059691173344,0.184226991433118,0.111111144522094,0.288599262867245,-0.131017522491748,-0.169664944216347,-0.0061137600323949,-0.197511029736275,-0.071581618819077,-0.324917559651454,-0.13466247182689,0.287860703368255,-0.0007725162575646,-0.199282955138242,0.278372104580285,0.27530827886347,0.229063032407878,-0.22594286934161,0.021453725718322,0.0170516950158756,-0.0539981918337089,-0.116129799090469,0.0520773197407234,-0.190113858578675,0.145842734587469,0.143830796641944,0.128694571507462,-0.12769516236306,-0.0421982182291496,-0.0785867437640465,0.0094554137739084,-0.0046729130265275
healthy,-0.0208425299028767,0.0515416403891235,0.0306503106025866,0.0028577809421017,-0.0384961367959573,-0.081119847425175,0.105436132311864,0.0304874783377204,0.0362120034658614,0.229132384356587,-0.311120670527715,-0.0275968321678475,-0.069328700025275,-0.053097261170292,0.11462694305387,-0.173409888628574,-0.134852005041046,0.214528770192269,-0.115495381799823,0.0255820941138758,0.0962239093760078,-0.0519942842079718,0.0103450773779688,-0.0739865991248427,-0.125974907836856,0.114251482724485,0.205639721996162,-0.181387673691026,0.0340284576510651,0.0323179719329749,-0.0410631102680839,-0.0740692601522672,0.0168439271907183,-0.178836136916792,-0.0378179180046797,-0.0076058104390419,-0.0021272765611881,-0.177573813395581,0.202154016020433,0.0858409871903024,-0.0556239000446994,-0.170586466788233,0.0580086208900949,-0.0148849604323583,-0.029107636729328,0.153583193038624
healthy,-0.0842904351605714,0.129194339584264,0.324058324879044,0.423762870765711,-0.435683199612197,0.409909796762719,0.107802380544903,-0.100356422616884,-0.0323427946211206,-0.433445320667081,-0.0355903890121903,0.0596945713407831,0.0634796172913401,-0.161534360261852,0.409260000490152,0.430697729597805,-0.0910290374877173,-0.0701350013125008,0.0428768451870716,0.0929340432088935,-0.0899014294416188,0.400868821303318,0.194449974222504,-0.0339794213054949,-0.0411604676261283,-0.467909488604939,-0.0745982764568366,-0.0396708599489945,0.221659586336108,0.456889304434858,-0.0967898247195379,-0.0347318534887771,0.241190922750818,0.110032631145305,0.159562779895888,0.379867988302088,0.474657106248566,0.294499876079009,-0.199033915910518,-0.448947504100344,-0.438113174146963,0.104276004828783,0.14613411925342,-0.0601481111084021,0.248103590034649,-0.45939625590266
healthy,0.0268657779163422,0.0520091351681974,0.0145154639290196,0.140225533544594,-0.0213575608739629,-0.0500593731906252,0.0595560243361307,0.10316912719453,-0.0361694678572008,0.0593687552024175,0.147381035915138,0.291297763618709,-0.0652131459541312,0.0733383495289113,-0.0296340596941563,-0.0234895829628268,0.0354225543093027,-0.0347282354968304,0.0296495421270955,-0.113623981560987,-0.0570270372203622,0.0051824029021438,-0.0844295774257365,-0.147897420590228,0.0663843464694148,0.165284534305215,-0.159705849424678,0.0392640191409251,-0.0104838839282173,-0.0385522825913962,0.198268719268011,-0.0383880094242544,0.118900303633534,-0.0491013976525117,-0.0320973603113518,-0.113353722033063,-0.155969574063908,-0.0272692319041109,0.106791333453793,-0.0738305998232432,-0.0118052412747275,-0.10964328867433,-0.227104181410192,-0.109010216545103,-0.0055495414773567,-0.0346230460259788
healthy,0.0380971162493767,-0.0922305215994785,0.0216737230753894,-0.0537746259651272,0.0073397887910141,0.0135847668043081,-0.0425194621467813,0.202167257400456,-0.179863412636353,-0.105795584272804,0.106942528897082,-0.0982883103684379,0.166032344194763,0.146670982990726,0.03333569509798,0.0569502750751543,0.024498802855018,-0.021103124282352,0.0928565382609045,-0.0610589968877528,-0.266742620663144,0.137487215941924,0.141998640931479,0.0730850848307924,0.0696430194497716,-0.0990469194112676,0.0100630638938993,-0.0029679347292523,-0.077819412802088,0.0569978933916956,-0.0239039844009811,0.0400170375119926,-0.0336234575108715,0.128544413994931,0.0460075038334282,-0.126114237840412,0.133013557203419,0.103941753949526,-0.009891884255988,-0.145358195264011,-0.0343159756143637,0.0615581682059783,0.230202951766849,-0.153121212368422,-0.0916820899537964,0.152608083957417
