group,VDR,ZNF76,ARNT,HEY1,FOXO3,MITF,KLF10,MEF2A,XBP1,ESRRA,MZF1,FOS,NFYB,FOXH1,KLF3,GATA2,SP4,MNT,ETV6,SP2,E2F2,NR3C1,NFYA,ZBTB7B,AHR,TCF3,EGR2,USF1,HOXC6,JUND
healthy,-0.0258156907565479,0.0021123035453571,-0.0338403237394244,-0.0010170797905835,0.0160480879160416,-0.0169273358903906,0.0116616953316276,-0.0359368293360875,-0.0137077562355202,-0.034192530396732,-0.0438640164633487,-0.0104982051063982,-0.0489839413347317,-0.0085356347000011,-0.0430234930974618,0.0275803488114287,-0.0015835102569499,-0.0827705278834742,-0.0092927883940038,-0.0516285723176301,-0.05646274461799,-0.0314752228085606,0.0101402592325478,-0.117169700282148,-0.0110679582770788,-0.013401161246526,-0.0030015800454545,-0.0369668676734966,0.0250809502134647,-0.0080559570226387
healthy,-0.0932160418148013,-0.0116386397409854,0.0313344093017216,0.082979233737245,-0.108053245457265,0.0470601725924232,-0.0510097387083826,0.0800758245932417,0.0217944343619198,-0.0398540309627667,-0.0545147448153435,0.0934636985641119,-0.0003954609443792,0.0971178964484024,-0.0592318040272703,0.0637031544419067,0.0781422287125662,-0.0926396348067354,0.0758594157347861,0.136932461369554,-0.0369354651509896,-0.0753603931220441,0.0349592544843375,0.041406708828529,0.0414468686612746,0.0690338719087519,-0.0636413002941961,0.0480718001135003,-0.0687639337904428,0.0621249930942361
healthy,-0.104352913186637,0.0219294425066105,-0.0377919237603059,-0.0017041210339477,-0.0521853038670571,0.0073786262979477,0.103147869132812,-0.0011220157925859,0.0816893738129,0.0206046199775563,-0.0180139567443717,0.0907902693986181,0.018107873957904,-0.0311787000673288,-0.0284904899698474,-0.014771317492608,0.145803071211246,-0.0280930432111312,0.0931894685539737,0.0382247596139763,-0.0229924764742727,-0.100243241108496,0.0865345038772045,-0.0714229066254216,0.0673418180470511,0.0801785316821636,0.0113834922102631,-0.0236104245169343,0.0447168437126872,0.134639172872237
healthy,-0.0140146363336119,0.0521602346917462,-0.110350527479438,0.0690077471664972,0.0442922393341683,-0.0581893515911356,0.0826942510074165,-0.106568611477514,-0.0311832850733215,0.0538071090524799,-0.0730355350821066,-0.0642059505763282,0.0432517151681253,-0.0833045228544246,-0.0031215411249104,-0.0326766189025286,-0.0780502617064954,0.0495396297472376,-0.0176631847835297,0.0556666310884666,0.0509980451842114,0.0396434813040294,0.0574890386069225,-0.0930677743439043,-0.0781211651803921,-0.0677930075179107,-0.0581999557390015,-0.0851936298354929,0.0636535936907419,-0.0664854972621064
healthy,-0.0410513510715548,0.158848494480558,0.0997235744744086,0.322484598492936,-0.291173083431675,-0.0214756524987532,-0.0093831659592125,0.0768418188896623,0.0345558407182111,0.0702571410235482,0.0191092838906185,0.0160089980619898,0.124820799799525,0.0569437454629989,-0.0331017243561109,-0.0156180328136893,0.148607948590862,-0.157092580382927,0.0559080305069747,-0.119841137163276,-0.0435274643107915,0.0715603585178833,-0.0501738735319004,0.186099458191049,0.0022566239770328,0.12305802666245,-0.123256938806323,0.148930323444723,0.177614826398983,0.145830037616095
healthy,-0.214825137332161,-0.133091953214624,-0.180725561957622,0.060635874078847,0.142638720669165,-0.12790234267649,0.231427675092228,-0.0022563351151776,0.1630618745259,-0.0127568645309729,0.0478471909670149,0.130399305809415,-0.0278834178714343,-0.12222113506408,-0.0610972435013054,-0.0391376499213317,0.101496102421443,-0.0126534541431805,0.0969178063680659,-0.109876321155234,-0.0767515875517687,-0.105665131978519,-0.001017001390712,-0.0784228585113979,-0.0301369688607868,0.0273055128965792,0.0152788847963248,0.174263208185119,0.0047417640125415,0.0483741862124954
healthy,-0.0516884103113334,-0.15384954118256,-0.0036233664645388,0.0161984865364099,0.042404290918404,0.0271217855248685,0.0660291248575662,-0.140577032362463,0.04475560766469,0.0396105220962039,0.0570283854846864,-0.0342958298986175,-0.0414351101806875,0.0439117883484825,-0.0071008290897584,0.0113199256707958,-0.0440582189164636,0.102583040529331,0.0293698634534412,0.022529765051275,0.0504084596631536,0.0254299330631591,-0.0187173029971491,0.0124629268669071,-0.180785391489813,-0.0611726865957479,-0.0178618956503819,0.0074748064396381,0.052497465535862,-0.0566491408481887
healthy,-0.0741239604909859,0.0687856839187077,0.0519855228226151,-0.0777873426800413,-0.133528798186064,0.0597975033847068,-0.126595598046071,-0.10872796134522,-0.0486968353534116,0.128908461856379,-0.0404230008680492,0.0424977493288117,-0.0232238842429057,-0.0612702243579376,-0.0678008747749243,0.0350955068776372,-0.017134421133946,-0.1055776503433,-0.0279394667124085,0.0231142613272656,0.079978003895866,-0.0007188387910827,-0.0240370706253181,0.111632968609683,-0.0784971959862355,-0.103271974920902,0.0719216181448061,-0.108439527280298,-0.0515578137419209,-0.0945955907125335
healthy,-0.097178211238196,-0.134424162448445,-0.0911107502166235,0.0008178913945695,0.0706462672102045,0.007901131294785,0.0407950817414352,-0.162136465044804,-0.128578100295192,0.0224821080915589,-0.0240541053660297,0.146426941804205,0.133409472059813,-0.0373746107295968,-0.104778266195826,0.0063082350120952,-0.0131920635422214,-0.0293173899671764,0.106088590471556,0.0754547806845862,0.0770498539472988,-0.109228666456456,-0.0404868213702054,-0.0535343334389122,-0.122088740545199,0.121061205974433,-0.160214409382665,-0.0016188023449611,-0.0548117853162968,-0.0439985078449995
healthy,0.012876235996706,-0.0810569839368661,0.0453917246828131,-0.131128647231947,-0.170566923581587,0.0156337991085426,0.0123754960735262,-0.116539647795676,0.0262159475502156,-0.0289832925582259,-0.0116129739765538,0.0525581281415304,-0.0430864578178673,-0.0575785699015599,0.0069563255932716,-0.0861575440846044,0.0875759190297974,-0.038700441895392,0.100146587222219,0.122304445274069,-0.0770766838033114,-0.16242931757419,0.0963703094945736,0.0390884571102839,-0.0965421913844837,0.0170153754919391,-0.0531753192096357,0.0900106795679004,0.0639372682190737,0.158028395905165
