group,VDR,TFAP2C,ATF1,KLF5,ARNT,HEY1,HOXA6,ARID3A,EBF1,E2F1,FOS,SMAD3,FOXH1,CEBPD,HNF1B,PBX3,E2F4,RELA,ELF1,RUNX2,ZFX,ZBTB7A,MEIS1,TBX21,POU2F1,NFATC1,NANOG,ARNTL,TCF12,VEZF1,HIF1A,TBP,NR5A2,HOXA1,AHR,GTF2I,GLIS1,MYC,RARA,NRF1,NR2C2,BACH2,SETDB1
healthy,-0.381678306173065,-0.0153104116678073,-0.33003511944027,-0.362961373054523,0.26463877953043,-0.16363005458785,0.0684110475184741,-0.321017571457664,0.375401815506141,-0.382059371663807,0.271193816455437,-0.397227891430526,0.392220207206363,-0.351132311402203,-0.359683490241126,-0.373724252904731,0.0119263205689543,-0.0615823375285851,-0.322903679401742,0.333185843791835,-0.351127119401971,0.209449547726621,-0.0478300496849112,0.161479291263503,-0.0791389496829056,-0.361175188342988,-0.144933479575483,-0.256779912933024,0.333315552709922,0.0026208442927573,0.339623832992304,0.333590227739761,-0.0537624109329219,-0.349827069870091,0.163586150305183,-0.370033332809687,0.361375945685308,-0.27341708560759,0.2585245616427,-0.377146418671955,-0.203218054395044,0.224750235779958,-0.18575148245528
healthy,-0.0241502454062781,0.237314451221957,-0.0506065978789547,0.0704595104436491,-0.225024720491087,-0.0404330444870567,0.18612162592081,0.129592550075016,0.270584632133095,-0.25779373401893,-0.159098709092539,0.139359398376939,0.146263145034758,-0.127283992977955,0.195245854214437,-0.0273295057080105,0.0732302857186011,-0.152993211741168,-0.248768512092587,0.336081720642242,-0.238590142401096,-0.078566745667578,0.150174420053318,-0.0196076791536818,0.106906334102393,0.208513733511768,0.240450029780425,-0.204275264227383,-0.150643276348474,0.204478135142411,0.152005598098986,-0.0529122651962599,-0.192413514066428,0.1228323500855,-0.131426115330048,-0.204816490659031,-0.19272324401112,0.035006812901754,-0.168802673274126,-0.308048825789332,-0.110894690854873,0.111152802632189,0.237750472918149
healthy,0.060094534949176,0.161019142661802,-0.268769894708885,0.180060971802841,-0.126930133649189,-0.217128132295013,-0.0497176832232095,0.133971462339106,-0.0209693843866742,-0.119681234819467,0.0147063609578117,0.0731512595327496,-0.182793482064322,-0.122134005418851,-0.0062785829130265,0.0011780515829271,-0.110777237243408,-0.0604601828270298,0.150433065531758,0.11632369676859,0.106421905888907,-0.0535388607968885,0.0487270075559594,0.0196408692813527,0.0105036449692603,0.289450104427108,-0.242992960768391,-0.154150954614816,0.0222068599569936,0.212798126483886,0.224104409099011,0.228572795003341,-0.191141641897587,-0.0441879418671821,-0.26277204461652,-0.134924729033792,-0.0141849527118906,0.180359415951221,-0.205673538001049,0.191310809906264,0.253911580490834,0.139325580155793,-0.038839783001877
healthy,-0.239134766967902,0.0515735247046664,-0.31623983627518,-0.273853175812782,0.155479105058877,-0.253456845830952,0.0465604858479328,0.173154537576313,0.254808045536587,-0.261954807129502,0.256215847069446,-0.0041187078332311,0.216156795524,-0.319729455228689,-0.087745149464327,0.253147562813386,-0.13199018858832,-0.257200430869509,-0.250018644819121,0.23642244285268,-0.255642473882667,-0.207454469506801,-0.0241411777617387,0.200193307978157,0.250741951926314,-0.235128974795479,0.178165405404057,-0.23156478764219,-0.104325054169668,0.158434429347416,0.12472428624127,0.158617061622812,-0.0153685148359541,-0.189819666246168,0.229424618279111,-0.162499924817049,0.150434519821726,0.0727178849401399,0.106984830522003,-0.311796360227816,-0.303210605175336,0.12594686355596,-0.269693949489534
healthy,-0.423185330118678,0.427135976633982,-0.466059750560575,0.0017539005916024,0.0020802076784122,0.163951830385113,0.198674400569031,-0.0086413108881943,0.50167966523322,-0.482340143427477,0.26570719925938,0.206319309460003,0.425778306076363,-0.515081563441478,0.0450128972429541,-0.316815046730959,0.506708290517449,-0.155228942725217,-0.238740249299459,0.435386884400457,-0.512342914677182,0.334307437348868,-0.63436428440724,-0.347983200433556,-0.0649642448364655,0.263294857581893,-0.129986758795576,-0.068833314580067,-0.612099652644738,0.455926750132679,0.0404679056766753,0.520809418197442,-0.280210383885621,0.103031462660183,-0.159412665731099,0.0433930156334342,0.416053189506979,0.0675863553554725,-0.566061218843239,-0.294369780688259,0.639643466918841,-0.189211495051548,0.081751579070375
healthy,0.137906532548758,0.125017417502769,-0.200757597581998,0.0331001149928782,-0.163368886955269,-0.115796495546715,-0.271674526176523,-0.351987653055564,0.375624737782569,-0.275834501770782,0.196825859508976,-0.0430391655033209,-0.12282078898346,-0.131606042079914,-0.0709434091909112,-0.390190326775987,0.179054857371997,0.0212758982158646,-0.195748981922587,0.305758206178047,-0.167276666393465,0.0091042812338741,-0.229819421625917,0.0098400635191879,-0.0918422741534616,-0.220529145726947,-0.0045464662034256,0.180366277383524,0.189519106377441,0.0818937662871666,0.219214573263468,0.0107114012383856,0.163406716378678,-0.0638995705520717,0.023174935271019,0.130518446156893,-0.0311184836966132,-0.0729408027469302,0.328795064053621,0.0644720558263347,0.173990758558252,0.187283387453942,-0.198066034106416
healthy,-0.0216621730316545,-0.186049865899611,-0.226416490382481,-0.233701682691994,-0.13034392411325,0.0618485057462428,0.151125243077012,0.249184765119803,0.116447409246322,-0.271025825048818,-0.0161293230517808,0.127099608864789,0.295060356776879,-0.11226464022218,-0.18810612863864,0.197558100199687,-0.0779544142826623,0.256837097030181,-0.232959910845348,0.220171839135624,-0.0212275996265489,-0.0222451944641507,-0.0573964697954465,0.147820986669227,0.0318989991476121,0.233735399594114,-0.331369245747637,-0.0822523827223814,0.133927281544142,0.199840547157106,-0.124918312613731,-0.0324216111304761,0.166740851661766,-0.0428302997891856,-0.0389537926259699,-0.184817794101299,-0.13470745319598,0.186258255086326,-0.0299565309532391,-0.0454691156704034,-0.288252820580736,-0.199962770927291,-0.0784231728801954
healthy,-0.180308628559009,0.022490279890845,-0.509383225868772,0.122928590403052,-0.127309280591176,0.039106232944529,-0.0692856625371296,-0.0724782052210872,0.0213842401410321,0.0259858967857229,-0.204098142915791,-0.161556666425173,-0.285658914728682,0.258908691347292,-0.227894902074428,-0.236773406747325,0.0900577169214422,-0.16564756453911,-0.0817213649206694,0.196650486609191,-0.11564756453911,0.217848776835954,0.0529075804776739,0.0507848535342558,-0.110735588881644,-0.0013427032770653,0.276055929870318,-0.175812021541211,-0.187558260281581,0.180024873819701,0.237774396870246,0.153725035620276,-0.0303098360259847,-0.0141792846965636,0.06038783839262,-0.333301939191963,-0.0714361612209906,-0.112570938684827,0.30828563838779,-0.365746576831124,0.222434736409959,0.186647830181845,-0.188360018353498
healthy,-0.0044158303705335,0.330871757210412,-0.258616005750903,-0.0157995148550672,-0.446785320285429,0.0666931625142261,-0.20472912384579,0.139006089930922,0.384020129832818,-0.397084755064349,0.34976573853025,-0.0246806579046917,-0.010866671296596,-0.496391294121247,0.292096092058191,0.166089352824108,0.408521404245767,-0.211196566855738,0.0870363842786354,0.336847373608464,-0.285180149826,0.257197944829727,0.11922604324623,0.409993887607779,0.102412343530176,0.0117491732873473,-0.160408686618798,-0.20613042071153,-0.0376683466499227,0.109086462238059,-0.108098516768189,-0.0784369907404199,-0.195115707418137,0.0815997282135602,0.0795666613166326,-0.196472381121823,-0.22199537207284,-0.232564906560767,0.0398567442634018,0.200107832563947,0.158389630260955,0.351040940544232,-0.128236844521715
healthy,0.163963907037339,0.475345798447018,-0.0017160264447723,-0.397874001372877,0.0079405139603621,-0.207826615674904,-0.0090560698618586,0.421869704371494,-0.313875015513383,0.141501130122762,0.132356592578193,0.158190697178503,0.267427940841513,0.308214625068735,-0.141614566036481,0.0950799484311976,-0.0938642113558999,0.0339944006435036,-0.470262451563465,0.309577089032431,-0.323685680801289,0.0104102110818847,0.333825865088558,0.144945821252694,0.116798610411756,0.0623305685907182,-0.185270439081368,-0.091366463505713,-0.474532019065987,0.197799250801823,0.0193556192779137,0.318901027940545,-0.215386441174822,0.0524397583637718,0.30560683205225,-0.234568515834736,0.252993220820712,0.239347003700168,0.198804761537021,0.164719427212682,-0.392173538458708,-0.0647719067338108,-0.104228184972953
healthy,-0.149881918298638,-0.18337798022878,-0.260866603292796,0.164110904786877,0.0390345638906511,-0.31283693952041,-0.109722226059693,-0.0827368726658817,-0.224085713345045,-0.357387152536857,0.194688211210606,-0.194450499014013,-0.0656222352448791,-0.0626458137069472,0.0181351126009853,0.176750658162045,-0.0596849833553148,-0.0480866357937915,-0.0327965943256127,0.061954462062409,-0.258147329539858,0.170249987786755,-0.0170447974494969,0.0921291741549812,0.207320489359466,0.0289135346254735,0.255064332632564,-0.148364874513913,-0.313593432422775,0.0521602069758362,0.239511590354134,-0.0888701890626088,-0.25355348260678,-0.0346517319173517,0.231273250229088,0.245591725855128,-0.222321346358474,0.205770127423197,-0.235259040896488,-0.122869013356435,-0.0418608401687403,0.301183275284208,-0.174774208326222
healthy,-0.192349182782406,-0.0162633847923144,0.195160617507773,0.148021695711204,0.0054196056891113,-0.0482283242043679,-0.0275639363935463,0.0324856600598063,0.126713258678162,0.0096630221957986,0.0800356771046015,0.0702972874466281,0.150986149223411,0.102253091408721,0.166066493245831,0.0139840900271509,-0.049087056500662,0.009272481709984,-0.0888719410789681,-0.0950406536648467,0.0213038693080619,-0.121250259601738,0.172461308218233,0.0908771723453144,0.0766075995068956,0.151324160871952,-0.105292912383102,-0.0676982519328444,-0.0276004781933886,0.0707129504198343,-0.172675991292307,-0.0034029551103143,0.0420047989187259,0.118735727000089,0.117577808717586,-0.0974546963169287,-0.0371584427146406,-0.0127804944948451,-0.0913841898181263,-0.0781035294379398,0.0017562902549206,-0.0651015002815508,-0.166989173691849
mild,0.0906135725954862,0.0450457246945692,-0.102808054036504,-0.136929085530158,-0.270984043785695,-0.538292928112231,0.0225232122958143,0.179081785729501,-0.033475726404843,0.172156479300533,-0.0117327243560477,-0.143977573841589,-0.455435089806747,-0.0352786612299797,-0.309424489981729,0.130525902307538,-0.213709192745665,-0.020034553326684,-0.154053466883659,0.182779341894562,-0.395735620378526,0.0526865008925573,-0.124405827445464,0.180244489719508,0.0870545960481958,0.269657913832307,0.108190612372185,-0.0567142334954126,0.0316099758186209,-0.115240850426264,0.0594860008250895,0.40217852275927,0.0741766651286271,-0.0157909024809891,0.0861193586025091,-0.374615526712639,-0.422752871693053,-0.0073744653668683,-0.21332862371959,-0.0394656204138593,0.237221709535008,-0.089463641726814,-0.133566255133778
mild,-0.308264393887894,0.215937258886035,-0.344836402958557,-0.238442498909297,-0.377747141654284,-0.267676044037,-0.136468970330988,-0.0213796961461133,-0.303427625984342,-0.413966264391858,0.166063503392952,0.0247576718219931,0.171530292124994,-0.452947491777949,0.210905809879658,-0.273654503018194,0.308079979791164,-0.349666245299818,-0.289543348303438,0.348900849329159,-0.252397861606937,-0.404578636703543,0.0619872359647612,0.138415576019107,0.400573738968285,0.255495622685589,-0.364730089977207,-0.0157786336416469,-0.199506763693844,0.130107365349653,0.279197771611994,-0.213393692129048,-0.0580754693084175,-0.101236133533361,0.0266518411098987,-0.0678187647551099,-0.210575734967381,0.0195423687374003,-0.139229824271489,-0.0458252136482842,-0.211153300728373,0.340246453881502,0.0086319387052371
mild,-0.383727921608741,0.341543640646817,-0.313458219168162,0.0174031327397046,0.100052398965471,-0.208411794969687,0.183915778924476,0.140412257167213,0.250047753864132,-0.273577604013965,0.245507894779775,0.273662591191639,0.0552435462552268,-0.274975327666326,-0.0033691989149911,0.309447482650566,-0.0014575555658268,-0.111544397260266,-0.19705897346378,0.21124756122592,-0.161590638670793,-0.0912745831499056,-0.0345154910001489,0.0192258706457424,0.009165528182131,0.202985898518465,-0.325453714573655,0.17593380200505,0.0185753993979053,0.128261598449785,0.014511139374223,0.113593101534973,-0.236437893909386,-0.143028012818265,-0.0539877421775701,-0.167032051453209,-0.136592771186374,-0.0261283262502379,0.177777071622061,0.0977032812784901,0.106764152590374,0.188240877879358,0.112774615064515
mild,0.163177052645732,-0.0148526995777324,-0.345566040765861,-0.0518633464257104,-0.26078006744165,-0.19725091871065,0.0858822659859308,0.190974709158107,0.270206689787516,-0.158223075782225,-0.153450642170238,0.114010920242602,0.417664206797412,-0.0310663141838071,-0.204309566490082,-0.194995035013798,0.183930127683878,-0.136421181862418,0.146951569594643,0.114237299841955,-0.146508480980764,-0.132759546789391,0.0853240094982064,0.0413549372953642,0.223205010097422,0.139855118619979,-0.0132183707420163,-0.0798807889568746,-0.103044916621137,-0.167372767744417,0.142084627994576,0.0495569119445372,0.257160191712193,0.0720124494842234,0.218218065331096,0.09484909598049,-0.1275449037076,-0.0628746259670462,0.275325506165115,-0.153058983484756,0.0721517938201358,0.0589923257311549,-0.021246714436346
