group,HSF1,RXRG,MAFF,ETV5,TFAP2A,MITF,EBF1,KLF10,PGR,GATA1,SRF,KLF1,ELF1,ZFX,NFIC,IKZF1,JUN,POU2F1,GATA3,BCL6,FOSL2,VEZF1,ZKSCAN1,TCF4,ETV4,EGR2,ATF2,EGR1,JUND,BACH2,ESR1,SETDB1,HES1
healthy,0.0510968008035803,0.0281960700262669,-0.0315856448545736,-0.105451750583548,-0.0854132491501155,-0.0498632727486321,-0.015302841652919,0.0264675304709064,-0.0129568215275023,-0.0835917381947378,-0.0066819685689267,-0.0839253484785501,-0.03205280076211,0.0264711430397574,-0.0265765942230781,-0.0502209767767649,-0.0955935875960524,-0.0897205358903448,-0.110652745059203,-0.0226674364549839,-0.00933472863133,-0.121444443607307,-0.0070396725970595,0.0060129267889061,-0.0539908864364198,0.0379629036904962,0.083533399686185,0.0107459891025601,0.096534109446836,-0.0501876874026419,-0.0998492534144353,-0.0741510806850324,0.0323839031468853
healthy,-0.0731647164967974,0.0872627266213581,-0.0774585978538135,-0.0372259296913056,0.008306375293122,0.0341905521410535,-0.0313923655803481,-0.0078856753002368,0.0009283856508008,-0.0225700959760796,-0.093359619116118,0.0017231396388467,-0.0599173052614689,-0.0458719608136686,0.0691955329786904,-0.0289330009539522,-0.0435605604191609,-0.0487605207375633,-0.0461005522617354,-0.0457316840506792,-0.078056943526301,-0.0348421367930668,-0.0131734812378176,-0.0265315659660712,-0.108364985103679,0.0214607811843841,0.0777868136869645,0.0360742165541925,0.0822062222903711,-0.0127131191172582,0.0134369138584864,-0.0729259358950377,0.107262393589868
healthy,0.001404307463683,0.0804685361500896,0.012277445516348,-0.0578740354236146,0.0374386519146002,0.042300631379388,0.0834503210910194,-0.0344991680456859,0.0370949557044738,-0.0191258128211996,-0.0142492923629064,-0.0272101645740056,0.0806359778934845,0.044420091341834,0.0532169517764021,-0.049065718448709,-0.163175504027669,0.0362811007043412,0.043499161753162,0.0492102471114288,0.0956224545634953,-0.012539624035611,0.0639543738896838,0.13779706399917,0.0649039448291996,-0.0116001877279323,-0.0495059139793708,-0.118658032092966,0.0238736675187788,0.0290714117426901,-0.205892095948543,-0.140104234968685,0.141015911197854
healthy,0.208482248058564,-0.185792535661272,-0.0060748776117934,-0.189660357342947,0.046336999795756,-0.178213974572782,-0.201087388739749,0.217350900704609,0.135272731970457,0.155092626612817,0.168303164162179,-0.219656257977353,0.165293344217797,0.186920820665023,0.104555197727484,0.0434523732433669,-0.150799438123221,-0.206007271001458,0.0581320706925335,0.0946129526916062,0.143990116838803,-0.177676496991479,-0.0890383035386788,0.165056676013048,0.0694793344564104,0.0260270520645617,-0.0056345203033801,-0.137251841441568,-0.079100691930226,-0.208771065034724,-0.0307770419873535,0.17093258880012,-0.177234686058776
healthy,-0.183963233946532,0.150007522657928,-0.108423444958696,-0.0121791318410588,-0.0136960536512027,0.020354465250536,0.0060603943472574,-0.106899230255234,0.219953662470859,-0.255295023489883,0.215855056426143,0.0330295138372188,0.127319331545632,-0.111676075378523,0.0237237819634517,-0.104208152620892,0.0023628974350317,-0.0026837847410237,-0.112872109882675,-0.311559695438248,-0.166970792515594,0.214082883349869,-0.0650744870765077,-0.0320230945593349,-0.146776770918054,-0.130097923899789,0.0544924988720908,0.0672842337518615,0.227873744614206,0.0549081937912167,-0.0641847540917118,-0.310429296973958,0.227319484722038
healthy,0.0352698098322207,-0.021766631269381,0.0504047853982025,0.0135387792842959,0.0148309103876424,0.0138189161088697,-0.139092602347947,-0.0022335075575911,-0.0225650212194162,0.0537891884100842,-0.0164084308810234,-0.0006758300892841,-0.0340675559600916,0.0143681010087112,-0.0495521189384061,0.015769952368349,-0.0149546374851625,0.015382429761022,0.0666877383265522,-0.0590971976173724,-0.0025171460924721,-0.0067221165530011,0.0945759428312543,0.0407388977136388,0.0094732936176692,0.0139070424849335,0.0021757293375228,-0.0086346339991015,0.0495351940052548,0.0689941981822095,-0.0509020282618209,0.0168157965134244,0.0464828698541699
healthy,-0.0765839574342114,0.0221471368472491,-0.0038636420543653,0.0840421376784561,-0.0339688028941502,-0.0025781707016969,0.0330002513818888,-0.0071840723822786,0.0145521806718814,0.0552046562002992,0.050620994508518,-0.0857368248250536,0.020690417580817,0.0550767762646964,0.0365186176101265,-0.0943781724734844,-0.0055405372099223,0.0449320053733524,0.0730077672350924,0.0743254865715215,0.0560230877881573,-0.0719736077558696,0.0589554303115021,0.063208828169596,0.0047398976131046,-0.0377395929952735,-0.0109759904727624,0.0392241122477063,-0.0308529804632014,-0.0070684244405161,-0.0352653942412189,0.0243044157608968,-0.0880475596614246
healthy,-0.0776450083703919,-0.167954087019385,0.156476150097058,-0.0232482137829689,-0.0885526427901068,0.0101336524518837,0.0257810278386892,0.0230325531727373,0.114772180536267,0.0523144715841865,-0.0621078595177048,-0.0703556797445631,0.117508674057206,0.176800964496887,0.128605610568124,0.0985521064178464,-0.0171258486813934,0.0968891234900603,0.105151321090934,0.114717067269208,-0.217522480166622,-0.236884010507417,0.0665936002105225,-0.0596828757671003,0.0223927600290502,0.0496570536203324,0.115205897985733,-0.0047948542341497,0.0485595807371537,-0.175181113691147,0.135593014339629,-0.0885454541030991,-0.129822894901432
healthy,0.0322672008298653,-0.0822391835207409,0.071529093313524,-0.0173141919580266,-0.100409221243276,-0.0293496029293449,-0.136635635665841,0.0283844431330685,-0.0452011603570493,-0.159624568325647,-0.0443079816132704,-0.0657785359791855,0.115062927017607,0.0987463694337156,0.0871804334619903,-0.088677460360202,-0.178456371461551,-0.172476574292172,0.0584091081533313,-0.0428206715178824,-0.0482994140784915,-0.142183802225573,-0.0364701016091731,0.158049807004845,0.0136426468699792,0.0697070649313893,0.102828832999076,0.149085417136528,0.168884042153403,-0.0973004836029976,-0.112224469919034,0.0440504863384392,-0.130035113789756
healthy,0.0939893151692653,-0.0116306527993326,-0.0376178755149152,0.0369391375039048,-0.0190912883840087,0.0073323442320295,-0.070346425034523,0.0439447225642363,0.0608397068512277,0.0057807864201076,0.0325947756305235,0.068125997777179,-0.0092369773905513,-0.0462133961422338,0.0186811946584548,0.0015055045058436,0.0053663066654034,-0.0606587831487774,0.0590502069579015,-0.0106942355757416,0.0608890496791687,-0.0531630593308988,0.0910287454928065,0.0376880519813201,0.133818845883224,0.054527114396645,0.061269537707958,0.0849409370321772,0.0865780224125301,0.0332121092334295,-0.0144749927033082,-0.0849727357435169,-0.0291934100244586
healthy,0.135971378028249,0.0575382845495199,0.0161565687801924,0.126505966102944,0.025394753524184,0.0235134557006754,0.0256714628424021,-0.0252716992626705,-0.0439912474103112,-0.0016576515863135,0.0318827731854621,-0.106135928257226,-0.0241202629585089,-0.0106428914594163,-0.0753192997978396,-0.0480520380402552,-0.126573678500814,0.0385371439780455,-0.0342107124026122,-0.0241834177911375,-0.0681648989902175,0.0066918079356364,0.0279072741336042,0.0988815865546711,0.032402010082589,0.171762263408074,0.127033667049805,0.101389875139224,0.0635204144690205,-0.0763066637533166,0.009196841116446,-0.0300363081820116,-0.0175104911972148
healthy,-0.324652554485533,0.175373830778536,-0.128486040456119,-0.0942563028481283,-0.0014479584436544,-0.235481481691519,0.0425757700772146,0.141813049971514,-0.0963095079212303,0.157210640061335,0.143261008415169,0.137764558163056,0.0973607257513234,0.171890042763104,-0.150822247407932,-0.090587176151908,0.154485582270378,-0.19547149397646,0.119922814220347,0.177760066293679,0.283041124731792,0.0220958458501665,-0.117032689166812,0.0696786562255381,0.0235061573742859,0.158481947574864,-0.163352879779317,-0.209334248116007,-0.1948691432639,0.003900800047205,0.0692587482768783,0.0212444462852977,-0.176442424109953
mild,-0.130408040800803,0.0311062796250539,0.01941540189251,0.121556892105523,0.0240711304703803,-0.0347944032728071,0.0362753957108101,0.0598211741339258,-0.0306235648453934,-0.153508520821951,0.0425598244037404,-0.0193751575327817,0.0742119045615425,-0.0347702566569701,-0.0240639517467531,-0.0064153860148571,-0.0883124405249559,0.0879604655301426,-0.0218465962942612,-0.0772846158110714,0.0886868218389693,-0.078658580005905,0.0837000018259285,-0.0025421383123536,0.0850265429374066,-0.100573047869005,0.0645047474579865,-0.0369551990845997,0.0225860048278646,-0.0725081541540161,-0.0233915446336703,0.0520881660278548,0.0593954540691238
mild,-0.0731799360182404,-0.0932877558995805,-0.0491416025722181,-0.0105211286611847,0.0106672581506439,0.0158825826592665,0.118953555457236,0.164958206073087,0.0119857962736872,-0.16691587424013,-0.0453307556333913,-0.198124346523586,0.0355664778432673,0.0744037137399965,-0.0713699539796922,-0.232379550559309,-0.0904719256042486,-0.0797468123694512,0.0071250611653635,0.0861263082967617,-0.185427425650507,-0.0019941843244178,-0.0922484399035332,-0.153679253641445,-0.09500699885435,0.0859970423968539,0.114739344428331,0.0871667917720856,0.102806538741811,-0.0840936620161746,-0.0112436037535444,0.0029598194061172,0.0980504227486665
