group,RXRG,LHX2,EPAS1,PGR,MYBL2,BCL11A,E2F1,TFDP1,ZNF263,SMAD3,CEBPD,ZNF384,E2F4,STAT4,RELA,ZFX,BACH1,MAX,TBX21,HINFP,ASCL1,GMEB2,TAL1,TCF12,KLF9,HIF1A,TBP,ZEB1,AHR,MEF2C,FOXP2,USF1,POU2F2,MAF,ETV7
healthy,-0.039220411309833,0.0323731978998771,-0.0443345175820125,0.0106093421114026,-0.0508474013066606,-0.122063759550129,0.0318985826458558,-0.0234480811484964,0.0200011743195829,-0.0015629335275886,-0.0129566656129488,0.035797374987326,-0.0435080048625802,-0.0090951192468272,-0.0018008400561937,-0.0264564208955483,-0.0726553191410108,-0.0081888100197185,-0.0836070903688077,0.0080464995932333,0.0605031494841182,-0.100054496703557,-0.016423735462208,-0.0519899629532088,0.0184641076370488,-0.0483245711188238,-0.0510901275671446,0.0152782933841818,-0.101187532962842,-0.0213970428214501,-0.0194029571841214,-0.0255055077592166,-0.0266386866141188,0.101551522536635,-0.0605735346810251
healthy,0.069935748191657,-0.0440969058053406,0.0399007495434646,-0.0455135870470717,-0.0109837025645463,0.0194632691924289,0.0171890179052298,0.0587000022794671,-0.157485400896449,-0.0621034131785747,-0.0717619795690651,0.0354366584790505,-0.0596055309490329,-0.0614515251238395,-0.0634847379635902,0.0269091332270702,0.0604421064063057,-0.0327269217686296,0.0302848220651694,-0.0437419470134362,-0.0921151296270923,-0.0650963805552736,0.0243750688348941,-0.0161450819730616,-0.031390970200655,0.0072755114282989,-0.0745933522366249,-0.0219419977518892,0.107365593077645,0.0097671534868812,0.0145828463748744,0.0585365260437264,0.091434084678113,-0.060218610825589,-0.060574192280973
healthy,-0.121895699719531,0.0150928409478406,0.104113788190054,0.0918622802135568,-0.0473235100421504,0.0533340566470369,-0.149971267435736,0.015072179974606,-0.0315960178947354,-0.0462648597396756,0.0213086498302965,0.107561924962264,-0.107334654256684,0.0250226843450033,0.0086142783840322,-0.0855418190101519,-0.0123040587127681,-1.34745477616647e-06,0.110887443349843,0.0305153591642499,0.0083411942160624,0.0084162025319357,0.0550866461592375,0.0134323275120114,0.0793224169149596,-0.0259416485023489,0.0067543416413304,-0.092860295051104,0.0528462780180647,0.0177792166199245,-0.0295097087496377,-0.108691990367876,-0.0279560933927177,0.0425319608581024,-0.0609943370495433
healthy,-0.137529096601693,-0.0360849885708272,0.101042212244972,0.224456125087033,-0.0086216864396999,0.199926471650169,0.170963485885521,-0.0412012112188287,0.175509873586376,-0.101048899922361,0.131265246096919,0.141187442940187,0.155895027887989,0.204043129377114,0.21671751095331,0.107860841082436,-0.19659585886507,-0.107397597998928,-0.178152514910896,0.153096029413337,-0.149827361707071,0.145461989631637,0.0693985513257356,0.215872210948118,0.175079097495332,-0.201358008224709,-0.155904853916778,-0.131681675438703,-0.21029468800557,-0.138963734166307,0.233623100082569,-0.129801279891241,0.104158819353619,-0.17777961151413,0.0933679716762852
healthy,0.0889395191354566,0.124850392632094,-0.15346527135315,0.343448882902043,0.0807930709811269,0.150421543471312,-0.0438527012891625,-0.0053968620425857,-0.0933260681416342,0.027674903934018,-0.0875391485343592,0.0183582830856205,0.201730099193715,-0.0601583863704347,0.0523572350766496,-0.324623809616056,0.276461291956393,0.100059356922254,0.115770364077032,0.0359492398144753,0.0760100700239538,0.0645769073081441,0.0143553972578259,-0.146597700460096,-0.285534926125148,0.135196509675819,0.0819952156067266,0.15337574994486,-0.309622579341286,-0.0532140828417047,0.0744050790610521,0.259963775285929,-0.0066949224627811,-0.112739424967808,-0.113915992048182
healthy,0.0037590582386139,-0.0700293371398945,-0.055999871697733,-0.0055686447901114,-0.0882087282720802,-0.0018586477150044,-0.038817111473811,0.0395372158241269,-0.0072715942672097,0.158206844671561,0.129342661963067,0.0168944752052988,-0.0649930667934569,-0.0026071345566052,0.0500950971179752,0.0779208861096003,-0.0614870181914404,0.0568545901495718,0.173149820868938,0.0464155098549592,-0.0102375646064893,0.0702685609950107,0.0129635001623303,0.0524711171026885,-0.148446916846982,0.0151894984073945,-0.105333507120948,0.0444404939256864,0.0522781161619507,-0.0200672322667975,0.0264196392805354,-0.106713707125721,-0.124237057245062,-0.0484022842449072,0.0901598218158413
healthy,0.0984337641623617,0.0300695689048899,0.0270508589474268,0.104876534298259,-0.120091271265039,-0.116953463562239,-0.190006871363083,-0.0934818052773038,0.0525001666351926,-0.0362025804312047,-0.0718608632718787,-0.0891963758793065,-0.0458239022354115,0.141266119083983,0.181621972204544,0.0448935816896005,0.118167947149556,0.113696558114103,0.0170947053240932,-0.0163837753617975,-0.125631405857331,0.0219484608051014,0.0979688650687223,0.031674254315744,0.0196333677904836,-0.0207585280687974,-0.0176269886683837,0.132862937376818,-0.0545535580251886,0.131588382558301,0.103923752335564,-0.0995082556630541,-0.158477832719285,0.104564163896016,-0.0181686744662534
healthy,-0.0864945039657252,0.0885251109795803,-0.0059118423528058,-0.0625685234769873,0.0101184628917735,0.0642157860520725,-0.0484173177625051,0.0350277167818123,0.0744583020513525,0.0896954808708908,0.0085779673354438,-0.108158040485596,0.0170369657071315,-0.0044994672189828,0.0287040587852351,0.117275943887318,-0.0949128291874108,0.0918125183285004,0.056861063702942,-0.0123910751481411,-0.0081102261104196,-0.0386262737282485,0.0264843216238703,0.0813015595392065,0.0518969057451851,-0.0665951653271956,-0.0807789095616795,-0.0173064253258954,-0.104035816732883,0.0144664226269985,-0.0373054131819302,-0.0376541854431982,0.067144252852224,0.0288535326114929,-0.0079271969354101
healthy,-0.0468273386174338,0.0634706829277241,0.0913517550963991,-0.123534175732772,0.10105144023161,0.120168907127113,0.0658371149093398,-0.0600554599395113,0.0500776368351023,0.0190850844063098,0.124875162223256,0.126190041900746,-0.0598237619741955,-0.0011712922060272,-0.0139405360843375,0.174821511912247,-0.0812707598752569,-0.0233332151398288,-0.0626304953980256,0.0415921695311289,-0.0025393896176965,0.0164934811626267,-0.0708215079746801,0.002371452522576,-0.170469958034947,0.0359367811664507,-0.0604440498098349,0.170028652484541,-0.160550624232725,-0.0405835428522138,0.0373294792288251,-0.0019625294613633,-0.0236610564645334,-0.04489392829364,0.0388168144883004
healthy,0.0377524062537853,-0.0536187976685376,0.060964659308825,0.0529358510788995,-0.172151007766117,0.0467611326871656,0.0397236985389728,-0.0234184588640401,-0.0094766549999581,0.0936738354561606,-0.0807145934597514,0.112350441934598,0.0985126221964219,-0.112091362841238,-0.128249438541371,0.0763745780352773,0.205713206234446,-0.0044677925283418,-0.067536808554658,-0.0596278464359464,0.035482379911969,-0.028453757977836,-0.0148521055764641,-0.0516078504200808,-0.0116885207289794,-0.0236978060497373,-0.0841742686996468,0.356727237356617,-0.075022784398497,0.196472718571291,-0.0684048116395528,-0.131872139741374,-0.0796879705217793,-0.157507751662871,0.081018614844816
healthy,0.150189253915991,-0.0041528315865472,0.115798696337792,0.0539458019398499,-0.0716823391981599,-0.100667615000808,0.0441537143666196,-0.0017296676976637,-0.0483517678595202,-0.109405835539022,-0.0108142150093782,0.0715638072448611,-0.1028492208806,-0.256311866701198,0.0828636662050773,-0.153941548617694,-0.118419038973632,-0.078853803254144,-0.0840526371963424,0.0052968615528649,-0.0918591741111147,-8.08938449053508e-05,0.0823401032644399,0.113597428759586,0.0958628576711177,-0.142393952257456,0.0532747762611038,0.0478377548866841,-0.0604894960535998,0.0345750966618894,0.0920173103426484,-0.0295793399761722,0.0979739623180226,-0.0747374862503665,-0.0288175896033135
healthy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mild,0.0493037637657794,0.130541191922204,-0.0057613240706188,-0.0885956933794863,-0.0002341582251616,0.0386870208653728,-0.0663017668808149,-0.0918025844746593,-0.0208755197784396,0.0057104103569103,0.0894509091960966,0.140068560780838,-0.104029277317796,0.013770477386994,-0.100411712170639,-0.0381166526981449,-0.0030577385858506,-0.0179054783822807,-0.0309445477498762,0.1203566548646,-0.0582710817736204,-0.0140048599016433,-0.0112669581252566,0.0803721193128674,-0.0711085148917712,0.0285821065759038,0.0551956243182412,0.0307065766034236,-0.0389128803794894,-0.0310629725993832,0.0400502523716297,-0.120164214484151,-0.0454513675249981,0.122727619039105,-0.0644522757652186
mild,0.0052879745560098,0.0928268551626259,0.0098955309696919,-0.0235851053145358,0.0073367784834077,0.0325676748883809,-0.0024159954722667,-0.0244816007218235,-0.129240922842616,0.0272289353789642,0.0003847138421279,0.0403830854845095,0.0144916854629944,-0.0730428767051128,-0.0376473391551661,-0.0033242966826723,-0.0354057899579174,0.0101698294847648,-0.0160027350583733,-0.0841856907742079,0.0592999898388209,-0.0457891180716981,0.0726705278883556,0.009894940679536,0.098068290000029,-0.0491066108836262,-0.0332157513437462,-0.0308660547763572,-0.0900748603200439,0.0066016497639996,-0.0282463781324042,0.0044121393041783,-0.0942429301787118,0.13289432182115,0.0244245911199253
mild,0.0259288660744168,-0.11358294579333,0.102867865520326,-0.0613178979596243,0.0200939713320065,0.0917404235306751,0.059426981652499,-0.0441054798927973,-0.047833353607268,-0.120138682994895,0.0393770117175699,0.131559400351305,-0.0867398060417199,0.0209021437810792,-0.119910131395703,0.0767212127145036,-0.125935497017511,0.0392289275050817,-0.0485447768071094,-0.154100764374576,-0.006071049029477,0.0645608816607361,0.0484392811028016,0.0335792557690231,0.012380607160849,0.173174226240421,-0.0429889612620646,-0.0466612613465874,-0.0308066967901821,-0.0356494744052176,0.174749328238859,-0.0956767319976623,-0.082118919263934,-0.0080151841517219,-0.15702295501565
