group,RUNX1,EPAS1,DUX4,TP63,ARNT,ETS2,FOXO3,MITF,KMT2A,FOXD2,TFDP1,FOXP3,GMEB1,CEBPA,NFAT5,RXRA,TFAP4,PRDM1,MXI1,IKZF1,BARX2,JUN,STAT5B,PAX5,TBX21,E2F2,GATA3,FOXP1,BCL6,HNF4G,JUNB,HSF2,GMEB2,STAT2,TBP,FOXP2,FOSL1,GTF2B,ETV4,ATF2,HOXC6,RBPJ,SPIB,ZNF143
healthy,0.0432043129751826,0.078061987446972,-0.0642949841076696,-0.0782259270461052,-0.0063614689830745,0.0249925643581208,0.0333561680635233,-0.090402674979206,-0.0792709559601434,0.0120910272065179,-0.0768153031905911,-0.0557915293252567,0.0259810884816936,0.0326276623301793,-0.0592996440385308,0.0252324860384643,0.0361959983487605,-0.0719703443238478,0.0531417918917432,-0.0576692640369073,0.0426588800099723,-0.0208979973676787,-0.0634476187237366,-0.0379034616211771,-0.0341329884898107,-0.0600651772715949,-0.0404964189668296,-0.0223269285000062,-0.0513161572122268,-0.051408244191085,-0.0985034384960738,-0.0154598414375729,-0.0530388994901041,0.0678024105774544,-0.053214676877252,0.0637437010728009,-0.0727024289233357,0.020851609756505,0.0305391874621282,0.0169967579733597,0.0663336301471008,-0.0709147164600756,-0.0539652064022511,0.0682139113596616
healthy,-0.119051242564795,-0.0369359579601947,0.0156214454482054,-0.0051337451191813,0.0329079375651118,0.100255447885172,-0.120977788716157,0.0241748091745476,-0.14461661483985,-0.0332835022391905,-0.0017524944847743,0.041877700914538,-0.0323132339874283,-0.112428904499324,0.038715913785874,-0.0109691502206347,0.0111974429045411,0.104362249219234,0.0229725477745018,-0.142959456003111,-0.0057389982663614,-0.0569470630458262,-0.0405519933212752,-0.0127059339619126,-0.0310303089560009,-0.112634897016325,-0.125925861412198,0.0076636292651063,-0.024252746147967,-0.031153949910501,-0.0632446366718719,0.0723321332168802,-0.0233973545929693,0.122633357002418,0.0638907247680572,0.079607895386864,-0.0177674875655234,0.0664361898166233,-0.109608274218073,0.118102982338014,0.0338870025348234,0.0074686732208092,-0.0800201401025771,-0.0048880862208729
healthy,0.0214896405379442,0.0760008790787704,-0.16963710082242,-0.231039295443558,0.163236497243249,-0.0625968505967971,0.143553007692706,-0.1270186451719,-0.10831383676308,0.212678254206825,-0.035200717579005,-0.236632956905579,-0.114307933492838,-0.0454787488662004,-0.120709404440819,0.0860227474437893,-0.0806100769403268,0.0998188266283263,0.11495499062583,0.175998672805096,0.0314267958824238,0.0515274898310494,-0.157889746769421,-0.0390102013968363,0.114809272665585,0.0842483999794578,-0.0604107920701864,0.0624658779063389,-0.0148967702056727,0.0091938202734684,0.134931361711548,-0.0318815862623152,0.054522514335369,0.0283794401265083,-0.166802828671069,-0.0305308039006798,-0.0211250565143949,-0.122704352706077,-0.0978715836476725,-0.0502035959025544,0.0223220254735495,-0.147722449567094,0.200470038192258,0.059437604264265
healthy,-0.0173672124633885,-0.0207575445333866,-0.0321069467620127,-0.064972289398924,-0.112634896154501,0.0591123146667474,0.0114410041376587,-0.0957601898995841,0.0388710525036207,0.0647588346607265,-0.0803987726563438,-0.0446881452297149,0.0718604769848646,-0.120249636541517,-0.0324429973344311,0.0277198203377567,0.0392810851508892,0.0163996075934688,0.0414155263892847,-0.0275472308776328,0.0680361238186509,-0.1610263908699,-0.0604012161515471,0.0018581495011861,-0.0998091428798335,0.0304294536329858,-0.0363319919405067,-0.114127593311772,0.0141041465451053,-0.063499865665321,0.0114930144915706,0.0135954003689837,0.0371176667153141,0.0945373097211786,-0.0394421049608571,0.096725035036439,-0.122539365836592,0.0031398332225858,-0.0110958252174109,0.0153270267235108,0.10306446031682,0.0573829173273879,-0.0459147404333998,-0.0552698109484542
healthy,0.10941053553423,-0.0654806191068383,0.0100456967055351,-0.0046886194558167,0.0104787820367953,-0.0427059796216562,0.116311656138876,-0.0091136217534751,0.132627675249178,0.0965403692769978,-0.170428492749387,-0.116744741470136,-0.0814388720739254,-0.147314916918001,-0.202749839319305,0.0209387342765792,0.0632492881609978,-0.0028338844502024,0.128918205237949,0.247649490292779,-0.0761006246212184,0.0480442270743632,-0.124286075173166,0.0238573528133326,-0.211948195159331,0.139434646868767,0.207579682252706,-0.0058466519720124,0.0825310003005815,0.12885230094841,0.0501155047456075,0.0374148066614774,-0.0525351336615611,-0.0994307431182343,0.0329992192623247,0.0144330394091708,-0.0424988518545317,-0.184324882943736,0.0781059980029232,-0.0843857353061958,-0.0231041609328801,0.014536603292733,-0.0662243960887851,0.0520643887362783
healthy,-0.0861687805974477,0.0041470774261765,0.073307787904647,0.142837732080856,-0.071893687620151,0.0383730978712664,0.0698538333847511,-0.0366875784300119,-0.0365930027811175,-0.0494287321156519,-0.0626809829723717,-0.12246510086354,-0.0538491720338382,0.10747097384328,0.113330777404228,0.0408715792259623,-0.0017392850498725,-0.0206505281582448,-0.0140237549514678,0.075661814672333,0.0898572309043282,-0.0147123434088289,0.0380381964296336,0.0159761591005612,0.137400927826263,-0.0300174040692902,0.0226217178814336,0.0764663554663523,-0.0728815497062053,0.110680068121518,0.0656691848103837,0.0385525324927989,0.0293832289989643,0.0305343312461239,-0.0708093065499511,0.0442529825631447,-0.0358221464647867,0.0301229919512751,0.118814221704851,-0.0367847451925746,-0.146318893294269,0.0334486863445882,0.0170870990858615,-0.0577863692528793
healthy,-0.108329650229595,0.0089064549424171,0.0426750294505704,-0.108812133683806,-0.0185055580751045,0.0067373863131147,-0.117724382641503,0.0827959516200609,-0.144893047017272,0.192824301783969,0.058159798650238,0.0184981838738392,0.0738752750037751,-0.124414890103717,-0.168684327213564,-0.109865591007411,-0.0335952807784203,-0.0543136259617567,0.0970587103243468,0.120282177023216,-0.0160467886818108,0.0182938131530599,-0.204064691426832,0.0677883985879863,-0.200345987074507,-0.159287487887009,-0.111199267979095,-0.0583483675111633,0.0390342809401921,0.0918145997674419,-0.0516715549941558,-0.0425833786634168,-0.119794426282387,0.0649704002473433,-0.056888275660647,-0.0199603826390028,-0.118528170579414,-0.0746442988500066,0.0258597436511899,0.0678326437955777,0.0089791434977458,0.035752761377163,0.0100220662481147,-0.133550472014019
healthy,0.0612397820255887,0.152395493097249,-0.0420531366229521,0.110032102664696,0.100168780603756,0.108800905584821,-0.187958826930751,0.0709872498158545,-0.0090012877418571,-0.0135215679298491,-0.056483866032836,-0.109321267987001,-0.120404005337577,0.0394611427705848,-0.0653653722406065,-0.0219867842158757,0.0215665670307192,-0.142384898658334,-0.061235854762176,0.041073284401489,0.0339354831489474,-0.026636664096486,0.0556355771356977,-0.0309173812163047,0.132498013016918,0.126033737439651,0.0740760424899255,0.175792164878276,0.0829516578025769,0.122836945021731,-0.0261732470137901,-0.121000949376304,-0.0422475361618796,0.148474120579691,-0.194450593351908,-0.0695950349360603,0.0911380383863035,-0.02481637750471,0.0365883495842112,0.154355197540175,-0.0564917205596614,-0.142722643311824,-0.123327852948316,0.0825903495686106
healthy,0.0561698161143839,-0.0453036114718569,0.109902382088976,-0.031999317632772,0.0484735679321841,0.0850272856884753,0.0946753896715847,-0.0191057420804341,-0.0346643716844168,0.121666587234855,0.0460602309102105,-0.0094339347436973,0.0896087453926843,-0.0220109761312236,0.0178140141898375,0.068907536872517,0.0352932447302123,0.0215631295826001,-0.0255025010969559,-0.140627592023228,-0.0943922080132045,-0.0190029576266516,-0.0436366154428587,-0.038718274447273,-0.0158634169740764,0.0296927505842174,0.0859171053883634,0.078882872994199,-0.0053517138150031,-0.12940730542563,-0.0815156233603694,0.0384692843520898,0.0238736821507912,0.04497575004071,-0.0584856127873598,0.0447827669846287,-0.0658858836955045,-0.0170047439394443,-0.133408976904829,0.069630174511865,0.016443205199086,-0.0729261992512192,-0.0594794755261787,-0.0292652511621589
healthy,0.210556962344833,0.12209385531323,-0.0888811489090856,0.0015472354545912,-0.0510059141319439,0.0924449158723004,-0.0911427394493369,0.0061056537814718,0.0602460811480275,0.111027758257567,-0.211135173524033,0.017535335152034,-0.14699697834427,-0.0459926149881855,0.0730083711088794,0.118075207533138,0.0996044836590735,-0.174139268213321,-0.0376509977547372,-0.0744418863592513,0.151609854233735,-0.156546272112669,0.0837333075518845,-0.0320578857387614,0.0903418929407493,-0.147829858713201,0.146364309602486,-0.0192219178991194,0.0361518130906612,0.0623426973075099,-0.034495662510902,0.11840835968071,-0.199548526237788,0.0481116548499083,-0.107968524594762,0.0360653216677337,-0.0701125101338267,0.0511772952847816,0.0739389547518582,0.167503454043164,0.0566054329199883,-0.242025425053274,-0.102519564950332,-0.0536647245404547
