group,LHX2,KLF5,ZNF76,TFAP2A,ETS2,HOXA6,MITF,STAT1,KMT2A,MYBL2,GATA1,XBP1,TFDP1,ESRRA,IRF1,SMAD3,CEBPD,KLF3,GATA2,PBX3,SP4,SPDEF,MEIS1,PAX5,TBX21,POU2F1,SP1,HINFP,BCL6,NR3C1,HNF4G,CTCF,HSF2,IRF3,ELK1,STAT2,KLF9,HIF1A,NR5A2,TCF3,MEF2C,FOXP2,E2F8,TCF4,USF1,THAP1,RBPJ,NR2C2,ESR1,HES1,ELK4,MECOM
healthy,0.0407629707253476,0.0252795688179411,0.0798942920630583,-0.180755967594883,0.143928452902675,0.057364266528074,-0.107136986350169,0.0647786614935262,-0.0835839288196311,-0.157887824718695,-0.161537675696401,0.126312743297177,-0.166587535102336,-0.15849585520876,0.0072649202884847,0.0961060702636852,0.0604889328689132,0.122352297593926,0.183640838127229,0.0406270256843611,0.118082369190007,-0.0406062987762716,-0.124607206034502,-0.139453355909291,-0.178714506151175,-0.123511737974165,0.134187516560939,0.0593105262866376,-0.0500640703393833,0.141677034984623,-0.123569748605151,-0.0301696055376534,0.0942194582838413,-0.0423998713415617,0.126719589953581,0.123107609600789,-0.115357506681362,-0.0258760466051371,0.190834372596645,-0.0499781973073582,0.172837887140149,0.191594348930067,0.154654179940091,0.0614264625074004,-0.0335890820287255,-0.0029003153222785,-0.0761008972077185,0.0466848738604554,-0.152146347619579,-0.0129790601094194,0.108081775039925,0.12804614296089
healthy,-0.0956031092840769,-0.0262686804249397,-0.123009557096872,0.0063850636457501,-0.0312078838371821,0.033734283932309,0.0586875064694473,-0.155975463895341,-0.133234596058989,0.0360679875675386,-0.0127470092535672,-0.0727692709430785,0.144726198950834,0.0575399381409587,0.0685957314099249,-0.0512613005285196,-0.182128083463975,-0.0225655306696099,-0.074797290438405,-0.105299368118668,0.1545758397377,0.0065110915603266,0.0159527197423778,0.0736727570890306,0.0927349775216352,0.0517032565039994,-0.186583330824636,-0.182366794509555,-0.162390068794354,-0.133932954608478,0.130567605069701,-0.0264027927312245,0.0256313147348112,0.0645642224571265,-0.194435683879176,0.107667291987293,0.0048631492203835,0.103035655381516,-0.0447399650471927,0.0799664006614214,-0.182563837714309,-0.0146247199729193,0.0368019783503454,-0.0022321780722349,-0.0004035828011382,-0.0575681227668459,0.0081325104507607,-0.148412764628653,-0.0043915689328218,0.102037482181993,0.0929525639409358,-0.0788770842512696
healthy,-0.103927153820291,-0.0215636750801077,0.0782545763914607,-0.0600381580954345,0.0674117977212348,-0.014577023487151,0.0240255070390432,-0.060897973418407,-0.109088417008327,-0.103543011287689,-0.0020203051714631,0.0365575643526381,-0.0250641146271897,-0.0103082988748646,-0.0288552694489448,-0.0866336261025901,-0.104353978856515,0.0349958589700962,-0.0768801997748175,-0.0733403974743947,0.0981844600829086,-0.0503625087742628,-0.176357939717487,0.0859042295406863,0.0566581780585758,-0.0456759698765165,-0.096942399227495,0.0073817018764845,-0.0455934503695131,-0.0584252337085457,-0.010761207663303,-0.036912777632785,0.142008957802291,-0.0815985134252604,0.0286835909343745,0.212199860759388,-0.0051024561830451,0.126972860276178,-0.016830659678417,0.0852198867326062,-0.0974873125237418,0.102202306423903,0.0154591285620152,0.0221166506270387,0.0091985537806806,-0.0558979552440558,0.105274023934599,-0.0046092361411855,-0.101482869112844,0.0877784656997526,-0.0488358978946994,0.0250157411230843
healthy,0.0594409040572312,0.119068872645914,0.132058716295644,0.066410479731215,0.0644105409598334,-0.054139794414496,-0.119951020983005,0.0906813820094122,0.130334504878201,-0.0795699747833757,0.12013224218257,0.0741323649077781,-0.141882993329327,0.055219914835893,0.0180260555802897,-0.0300233508758249,0.129137206174712,0.0888537046620367,0.069369815687224,-0.141079846839338,-0.0464577997169429,-0.115309779332409,-0.0775858519636328,0.0437071096648183,-0.134368935990185,-0.152835812527972,-0.124948472145386,0.110683107055983,0.0671467395488802,0.121201182362291,-0.099285727167434,-0.165557525155216,-0.0335376085832963,-0.148855334847071,0.0434383943091434,0.0598138644537564,0.0529903720769284,-0.117328884232378,0.046116549134787,-0.144146505324324,-0.0399412380863257,0.0963795655315897,0.080395715489992,0.122082629499556,-0.15486777275809,0.0746040776131807,-0.0849029890182097,0.119060497203543,0.0096939317770744,-0.132477293636428,-0.108635915207414,-0.0632328758514823
healthy,0.320358830863381,0.139065151975356,-0.0197864860996481,-0.121882150888819,-0.0354204136033832,0.240601067486708,-0.0712183325336675,0.122337760766114,0.147266129766657,0.0874510615904183,-0.102212821614761,-0.0384925259188549,0.0371126788619057,0.0177167155142244,-0.0014579516073424,0.165100002106471,-0.232660438196717,0.125735308708224,0.026386320607886,-0.246732274692585,0.0240952537963478,-0.395404286366323,-0.205362897834242,-0.150624625433571,-0.205388932684373,0.0003775053269011,0.20484220083162,-0.195782072985992,-0.139676970953437,0.253579440277069,0.0375943235893314,-0.16355092852367,-0.116870442238579,0.31834112997822,0.423508907082862,-0.346055227942792,0.158122662271332,0.0549725860518512,-0.187268676993117,-0.0923325959900025,0.0790938746983301,0.0675994883654424,-0.120372129581214,0.119005299949331,0.106404432485871,-0.0785601602706422,0.0722857613890433,0.421178787996127,-0.166948476465781,0.224902052857645,-0.0005857841279501,-0.0045430813478797
healthy,0.017785503759619,-0.137080974465817,-0.058467277396799,0.0961910786041916,-0.0398916625679054,-0.0647363708272651,-0.102029801642931,0.0151119336455896,-0.179058567925788,-0.0909899064521014,0.0639669778074828,0.0129581982279126,0.019290387536378,-0.0568522112659218,0.0269362895285599,0.135151370674466,0.103466880894079,-0.0757998092561545,-0.081436060447583,0.0487580460210883,0.0157579600979405,-0.0872823173225017,-0.0978871334739933,0.0133537246273111,0.0972806596615823,0.0782002778086944,0.0111529027335152,0.0979869568033653,-0.0103091130814651,-0.0679834542204223,-0.0328277494205527,0.006166444912527,0.0781814432182468,0.0489454501960414,-0.151537464363832,-0.0444628176695251,-0.0608668042198165,0.0392908391326286,0.070258672746486,0.0463312090419218,-0.0671886345035358,0.0818862071592794,-0.0564915288588513,0.112334206076785,0.0421433378559097,-0.0081732705247131,0.0208950946425091,-0.117639910205859,0.0067644431592366,-0.0415622907406028,-0.138082974677627,0.0370118536884754
healthy,-0.110755432972487,0.0999761923778969,-0.0929409955794699,0.0753486065854033,0.0210594219162915,0.250089154439584,-0.0954868574209007,0.028852551244799,-0.0447537448834938,0.0566179447343412,0.107748435965909,0.0867538697701032,-0.107971583614359,0.0129590523526026,0.0351034335251514,-0.0420138655053564,-0.0432373301985828,0.0433456062743086,0.0513800208680123,-0.157410329865806,-0.0148613036119273,-0.0038446251253904,-0.000594693979367,0.020587294256147,-0.0081064154359375,-0.0512810884130344,0.0526348141719817,0.0807876931101872,0.0072297639598835,-0.125641469698159,0.111746956021265,-0.0053819255507966,-0.035919626278719,-0.134246394782235,0.0566597162153318,0.228029415478516,-0.0327906125776686,0.021137468630774,0.0151355663621159,0.0014262762259311,0.119603841820759,0.121261510066388,-0.0133679731665111,0.0063696012263258,0.0486923558411132,-0.0620487868878769,-0.193642692627205,0.0670322344950127,0.029492314453656,0.0174467384353492,0.0115173866336749,-0.122199169889678
healthy,0.0588166413788607,-0.13907047563386,0.177791194025272,-0.0563973747361299,0.156305971590785,-0.157161609278398,-0.0618193782118971,0.0771977312460203,0.0757835275835417,-0.00714217321365,0.0439381515260664,-0.0489136579964473,0.0453149988653852,0.0886287661329233,0.105248772193977,0.144250552445354,-0.0332168867791999,-0.148649704215555,-0.0699968552388334,0.0602948844524704,-0.0173137663483079,0.0776637958492523,0.0914696255656005,-0.164823213271223,0.127136019820565,0.120411881651799,0.0898633036697285,0.0926721433968402,0.123428849465087,-0.100396007928265,0.144967438075516,-0.142085664574616,-0.191493849134798,-0.0713879335584036,0.0593414087756295,0.170127811159916,-0.0566339647828087,-0.116781202815171,0.0940561062262847,-0.136460869630267,-0.0073325125745119,-0.126301728603329,0.0233672695727291,-0.0850176548941413,0.062586072272939,0.119437059504581,-0.0269392456158198,-0.038774084567355,0.0624722244309281,-0.0722257825207023,0.0913522199785268,0.186881232660827
healthy,-0.0421936226974311,0.085507607718995,-0.0438488824341972,0.0023754019065535,0.0087573251931486,-0.0432044644586923,-0.0560521666832693,-0.0137525809354496,0.0227164959606509,0.129607548891283,0.0137830738995902,-0.111972197188596,0.0222410598280919,-0.0411939616896881,-0.0830681705877462,0.010097236859094,0.0362619788479789,0.0035254948707235,0.0585759676819738,-0.110541060738263,0.0231695705861735,0.134555540539166,-0.21216979038233,-0.0853856358624326,0.130469483344324,-0.0163066207902602,0.0963371839335326,0.0032154830686273,-0.0336436496604385,-0.08845729378353,-0.124591964506222,0.091705810896643,0.0647823023167259,-0.0496895556072965,-0.0173865799369068,0.0799932092622002,-0.11377229850503,0.103283481164764,0.0027395387199993,0.0134733162055285,0.0331748203367766,0.0327153930103914,-0.0617919589666701,0.0361318755343123,-0.100339639585022,0.0876255981865949,-0.166782537907239,-0.0469149499785355,0.0528486266922637,-0.048764094145629,-0.141587218069991,0.003728018974224
healthy,-0.0300480176730453,-0.0564469245902173,-0.0237938701755356,0.0554409479512534,0.0149583680885862,0.150020256213314,0.0493505162015382,0.0729399991070284,0.0083767890954873,0.104777563759111,0.0340466975885176,0.0505655135751078,0.0011012200771463,0.0479455467809995,-0.0974458783366516,0.0885815458035497,-0.0430186294652959,0.0054674881810629,-0.0527180152780291,-0.0130339358079069,0.109382712702577,-0.0918342379248261,0.0728226180048361,-0.0448086912737286,0.175855424942325,-0.0329418737056023,0.0678164169622131,0.129175843645058,0.110681627267626,-0.0344168599239399,-0.20959373972289,-0.182600719683219,0.0407168272376563,-0.0194342948537615,-0.100937451297477,-0.0067082270244115,-0.0383748683171614,-0.0431102690977092,-0.0474482215848689,-0.0266753703025986,-0.015668832654487,0.0545055029394839,0.0332270891907538,0.0785047900438561,-0.0031888532762244,-0.0410349918041249,0.0811504983077433,-0.229933619483478,-0.0247071775232951,0.121812753629468,0.163914471941235,-0.0071901073386747
