group,TFAP2C,TP63,SIX5,FOXO3,RFX5,SPI1,ELK3,CLOCK,TFDP1,ZNF263,FOS,SMAD3,GMEB1,STAT3,KLF1,HOXA4,CEBPA,KLF3,PPARG,GATA2,RELA,OTX2,ZBTB7A,JUN,SP1,FOXP1,CTCF,JUNB,ATF3,FOSL2,NFYA,PBX1,STAT2,TCF12,HIF1A,E2F8,FOSL1,MAF,SPIB,MYB,MECOM,ASCL2
healthy,0.0355763231756013,0.0958556919582502,-0.0289505406014465,0.0280127960214916,-0.173577420486255,0.166012293486908,0.0403856461736462,-0.0558265054195806,0.127694164955825,0.0760021066429753,0.102748107562778,-0.215952497738641,0.0236555939927124,-0.0884920278230254,0.0675695106184015,0.0398967287639407,0.102385413236807,-0.111787280203349,-0.209765378612056,-0.0987695983123363,-0.0967351127684799,-0.161935064374519,0.152948568991074,0.0952928522877634,-0.155813068359915,0.0330914811976665,0.0893761775875572,0.0596968839537432,-0.0485709720006354,0.0655672337234979,-0.053788843712387,0.0614725945305935,-0.0456806868909237,0.034561880132837,0.0387168664291481,-0.0851209656926057,0.0392157358173102,0.0576562107731632,0.122049346310147,0.011862499521707,-0.0564820890595134,-0.0239737279234201
healthy,0.050315905841174,0.310048741245561,0.219495741568074,-0.0072715466903414,0.260707638702961,0.048344084036674,0.307707063330378,-0.0322451675733454,-0.0517470636821763,-0.441165192410381,0.132835084625635,-0.173723268261011,0.127313467746757,0.13415638013877,0.0345588868373249,-0.0058321529675894,0.152509067316289,-0.129320465435677,-0.0528887086063021,0.0876760978154363,-0.0894504535182996,0.142594171031621,0.03433922720171,-0.0976434219894533,-0.0474668109167151,0.0752578835995605,-0.228970104872622,-0.146179033623555,0.410414837374614,-0.135732727905671,0.289662593190657,-0.0953225288390023,0.338245691185057,0.129398467905197,0.225926209671409,-0.0875535132176033,-0.157978538059668,0.0175608288206544,-0.0349488558381753,-0.221823938645234,-0.103209772710256,0.0755356928950032
healthy,-0.0557371924445766,0.336278075294549,-0.0198368272293374,0.0873780600281199,-0.084561580034436,-0.0317077085134018,-0.140940716840903,-0.130157951607886,0.232281392198047,0.122053912980113,-0.165610787957727,0.13986040455324,0.130422940268899,-0.0636441012233755,0.364457804170037,0.0935566048642823,-0.33706048739736,-0.118033617660855,0.233550691277239,-0.124731960997237,-0.241567870625602,0.0116041961527507,0.309224802698911,-0.0425006525682248,-0.142903193685074,-0.0086550521815302,-0.163537361955871,-0.299513528107992,-0.0794144891412683,0.171400162506845,-0.111584994752777,0.067316620130933,0.0774150292445355,-0.0186167257888739,0.247639537832803,-0.174572222675614,0.181083275690768,0.169853320886413,0.136517000884072,0.218941028339276,-0.11580513427349,0.120233939641224
healthy,0.0865015081173746,0.0948067170921049,0.0035530418331305,-0.1842938305422,0.24493602258377,0.214830891862573,-0.209246745960795,-0.163777559122713,0.0716853247810188,-0.219460159848818,0.252413595368081,0.126244950261203,-0.241640233696883,0.0417268001011017,0.126486826965548,-0.0965113751259604,0.0301239632941283,-0.154296156266553,0.228684021731148,0.204520279742255,-0.216630598999812,-0.205112885422489,-0.187085792713248,-0.120203460864776,0.0864369899381081,0.0947149692279763,0.0971852710533541,-0.207131825864619,-0.280443044212703,-0.175689626777221,-0.212513820712953,0.200975081121851,-0.190029611890028,-0.155634066559544,0.160261628536241,-0.166637096996633,0.215678335488522,0.180201889095642,0.0741400952727202,0.166687856319675,0.0375955539670376,-0.251430335657343
healthy,0.300487117382796,-0.0234118248380633,-0.10713326491859,-0.154452028715159,0.180940634158829,-0.0555117236467473,0.0819295985017824,0.167101015649319,0.395089279681617,-0.0651428721324963,-0.0034186451173405,-0.0829080383112282,0.0415424323914074,0.0763772472939638,-0.108229589042427,0.276261890775435,0.176519972369164,0.0871282967664279,-0.183911318881483,0.125240295609056,0.0052930057161583,-0.173643595098022,-0.0739016766917516,-0.168680665462159,0.0198281416805753,-0.111365311805229,0.0423204688663883,-0.142875789041957,-0.0367091755013742,-0.160086898943051,-0.111718964748402,-0.174751707653298,0.0129672745830159,-0.166782728000463,0.237631200949486,0.131122722897169,0.188355557534026,-0.242381938819446,0.120124116364484,-0.422921766309345,0.112049040828697,0.0857844155823699
healthy,0.206175616580287,0.166450019575761,-0.0760185177089255,-0.224294125094381,0.296482288079218,0.0796798908662825,-0.156359088384985,0.165002559050206,0.267615662544334,-0.131021064776455,0.316049210022439,-0.139612125745227,0.173862974095272,0.186204345888102,0.337601030105707,0.0137672331707578,-0.205497784506218,-0.0262686927636491,0.0118474501081166,-0.365379757396126,-0.165632110676638,0.334247762436563,0.291670760310705,0.136309997234437,0.0325124346005682,-0.251530967886973,0.115353106614492,-0.253827465494997,-0.0358317153756512,0.313463347363113,0.0006397159311978,0.015932547720398,-0.0879590347325539,-0.0073472041730567,0.232929654896503,-0.155082832867829,-0.0011072739504247,-0.304150938390493,0.352142020976762,0.157111882206703,0.260150615962899,0.255583666777813
healthy,0.111667397406219,0.0862232458037475,0.0825856107099395,0.0901418211499492,-0.0253185049569285,-0.145600932849867,0.32267799746164,-0.0960636840245262,0.131762860719399,0.195125946421335,0.0189138201410518,0.375012413557045,-0.227785603702119,0.0106517296699022,-0.101212372971661,0.327342923294101,-0.284792004430296,-0.0663362523930974,-0.153105849340947,-0.298575488505022,0.111217045946352,-0.0781597429146919,0.011104904649894,0.0381796391242988,0.0367222321533385,0.201993688537639,0.0558779338517276,-0.189467612091717,0.119002432103138,-0.0167204155909562,-0.364857152842378,-0.160448884011553,-0.235647224902269,0.0894585292798057,-0.232408647319399,0.111984572833545,0.256464097607274,-0.103136131349861,0.239488624031732,0.098582734562321,-0.123566181797802,-0.0571532237746538
healthy,-0.0547065369415073,0.0257996990238824,0.256051080736175,0.0541052727693405,0.551598536870681,-0.380551633977741,-0.169777567418366,0.367633564339371,-0.578271587288075,0.126320136534305,0.0914322384474905,0.0364985572631647,0.0990045229915057,-0.364121938638898,-0.0079342577224105,-0.0344688351789412,-0.30141433684474,0.0905953273068382,0.37291132762839,-0.264546518352608,-0.0812957747773258,0.0701572041535498,0.471499217062213,0.450416101433327,0.320329257428539,-0.152270455270003,0.156439220197026,0.484519319408587,0.0040400093669224,-0.0362459048433451,-0.0121188134256721,0.0915342711554945,0.219608398527394,-0.232968609900448,-0.0454179164878524,-0.349797275240186,-0.555014203238627,0.0375844767983507,-0.218748408559931,0.238820914509538,0.0285302886380861,-0.0151227049363152
healthy,0.120975780735931,0.0448189251557509,0.158354139460794,-0.0416415193832755,0.26264902882318,-0.0793272533280239,-0.242656438367941,-0.0517490466297559,0.0013941079697248,0.0534839401693538,-0.164405161286833,0.36181681476967,-0.261908459894675,-0.0641772078931771,0.0183932940433953,-0.0857958230402495,-0.0093602762479781,-0.0450749625207775,-0.0589736681156024,-0.103320285006651,0.0829119394157135,-0.34179537732932,-0.181007334616261,-0.0148674427671471,-0.0268744706434081,-0.0641063127602767,-0.115987208039496,0.019055959814368,0.0457685939819827,0.0188967309756468,-0.145073769806714,-0.0521338360752224,0.0916597469063588,0.222564431749324,0.0470231933683448,-0.0665609141318017,0.0831480935480646,0.297410134814139,0.0930406537134056,-0.157115511851499,0.158769405664542,0.0136977545629485
healthy,0.123807536863931,0.0395555286644582,0.287852664780629,-0.0042676089932743,0.197138052531039,0.265244561760011,0.212095605201606,-0.0621501036949019,0.21180428150623,-0.0126946030584307,0.295121914570426,-0.0719380764924508,-0.0749025939671006,-0.112297734061207,-0.17631281277359,-0.108803422738812,-0.373776480882074,-0.275565474449533,0.0050085024086197,-0.115652990228791,-0.191793552599027,0.409050557958662,-0.128222066122584,0.182429666563213,0.0463182653337855,0.11066682473418,0.0410895398293093,-0.32477023536115,-0.438250882051529,-0.430894486836658,-0.131031798221289,0.107569229588748,-0.155983074981818,-0.290245231414898,0.0224687332613829,-0.243364767977833,0.0687218754796794,0.0234707483475295,0.345622216494525,-0.168727385539028,-0.253473008077642,-0.0202576933789847
