group,VDR,FOXK1,NR2F2,KLF5,ARNT,TFAP2A,EBF1,E2F3,GATA1,ESR2,IRF4,E2F4,RELA,BHLHE40,OTX2,TEAD4,TCF7L2,HINFP,BCL6,CTCF,NFATC1,ELK1,STAT2,E2F8,ETV4,HOXC6,RBPJ,RARA,MAF,SPIB,ZNF143
healthy,0.105150115772007,-0.077779908293131,-0.109840078329168,0.152648584534158,-0.0850261409012324,-0.204542978410493,-0.13467471599309,0.116678369923047,-0.132121791434834,-0.0700738795341959,0.121033783211753,-0.147993697376861,0.152220466017182,-0.133030144972015,0.213008643102115,0.0377824000430155,-0.0662822340361607,0.100737306374431,-0.125591651081198,-0.107010418797912,0.161060198609596,0.165780322874241,0.239660824213568,0.218246795999635,0.0350852011127388,0.223207116184368,-0.156746760799416,-0.0971667247601926,-0.0592848747197963,-0.147818215830892,0.130133418767098
healthy,-0.179405386162979,-0.0060553022503873,-0.0249908148727968,-0.142639591869097,0.0651834617172519,-0.176460337531054,-0.060013049166163,0.19019731199291,-0.134604671114208,0.0367240854297194,-0.0374029484458795,0.0258849239214891,0.201358707146145,0.345758163716896,-0.0261526806826886,-0.0458492272194967,-0.263581894517908,0.0993113951419124,0.0930480640869969,0.274675649138919,-0.207407631381086,-0.0563299490551944,-0.271585140993085,0.136652409700967,-0.249134850321462,0.299348390463252,-0.0340635897989169,0.246271576958998,-0.200572329012476,-0.185973279444164,-0.0239207709055675
healthy,-0.129784975309316,-0.123944178339773,-0.15181175644312,0.0816146912192421,0.091028811566434,0.104484918042124,-0.307500933225555,0.296940006539874,0.0574960469665638,0.111318632088683,0.20093409228001,-0.0912220935335951,0.245598057407718,0.238735259027053,-0.0149371985783355,-0.059828316036974,0.220936751022477,-0.127274886829118,0.248166682712257,0.137981971497585,-0.212866400542215,0.103063467232202,-0.121685540494947,0.227877966658391,-0.0040489810949285,0.136099957371628,-0.0219479957224275,0.0247213158340929,0.0465559194691192,-0.282927984311016,0.0061839184807705
healthy,-0.0635364960400792,-0.0261595261464955,-0.210815054513117,0.233460204320813,-0.134480994002951,0.007338346196541,-0.229315998314976,0.225293309736182,0.1679695188516,-0.199653301560906,0.17476244438163,-0.0475799852587606,0.207195884878801,0.102260180848,0.276693435758598,-0.181775204960396,0.162008520322089,0.214100304618999,0.161366752891135,-0.11542038305217,0.231808851185763,0.0793433906009848,0.201217430185072,0.232328031295739,-0.0094741923539596,0.262150198556475,-0.0563166828296011,-0.300256948734797,-0.11665796878504,-0.148863409253437,-0.23385285539531
healthy,-0.273302004546915,0.0024893876106289,0.0323685899582039,0.188996927806958,0.025817569930233,-0.298189329633176,0.267203004900874,-0.0484251400467604,0.0713995672848541,-0.0394960997486361,0.240003169744739,0.136313624742017,-0.0835844645368798,0.0488509563485785,0.0581796088684089,0.0313728349139523,0.171911867574011,0.154250317578601,-0.205426886037109,0.0193451621425979,-0.0122700605123894,-0.170575459488304,-0.201542131160523,0.142982563130491,-0.160631011085845,-0.0764569547464476,0.228709211216518,-0.0985076881605974,-0.0112939585282217,-0.0782781383142235,0.128963380270634
healthy,-0.142294010911268,0.0138247770409231,0.0094583067596457,0.0442853996191647,0.0322769658860933,0.057521319843176,0.0208588528774961,0.123700554986342,-0.0292210588499131,0.0329338944046494,0.270448870632622,0.138975332467666,0.0533447915680995,-0.0311757414223968,0.0404653328354941,-0.14213151717186,-0.0199373230670647,0.151025487566261,0.0631972554388789,-0.0003923272266808,-0.0391408624685556,-0.149793243375744,-0.065838510658054,-0.0301795523262911,-0.0396052871426769,0.0034815381599021,-0.0065367132423012,0.010451568040627,0.0454649431374412,-0.13696062968513,-0.216766282394535
healthy,-0.0080073459743121,-0.2625346238956,0.0932821038630926,0.124634386939824,0.0633323515464116,0.203598742716928,-0.190721498270218,0.238284748697296,0.426783600646998,-0.163825357228584,-0.0828957816628717,-0.0848935496336753,-0.0414215070776867,-0.13573923491972,-0.0079674004779815,0.137473658507307,0.022986413943996,-0.002684731876834,-0.0626769495140251,-0.361154136484441,-0.0694972731467612,-0.228848241632047,0.269139439109861,-0.106357103174353,-0.135511890798629,0.380821622153071,-0.0645011271797872,-0.508717731472282,-0.356175250917116,0.100448128643085,0.055765392340287
healthy,0.140197060160791,-0.0213214920570845,0.145953404082178,0.0241173472798489,-0.0880220891811006,0.0811096685951676,0.222531281290994,-0.1568949740264,-0.0974003695713738,0.418745245845978,-0.0737179169158059,-0.26836349264989,-0.0887949923575866,-0.0531838973693541,0.14839959528542,-0.08362142180207,-0.151896963947352,0.212126591310082,0.141124398279233,-0.211462229672989,-0.0204320342074244,0.0476715897949252,-0.0541134208879178,0.149193623996419,0.225442962720226,-0.186062052521517,-0.0210687141096381,0.0254788515558641,-0.150678239145975,0.0053505879653997,0.0472716615725965
healthy,-0.204432357810441,0.0494177035647106,0.119482116049545,-0.0237684998865555,0.009653839581066,-0.0503047540757797,-0.0720919270537198,0.0622613784331405,-0.0241551153464008,-0.0502567106613029,-0.0568361841056788,-0.0660537152531274,0.0963724089065665,-0.0257962206503523,-0.052468769676354,-0.242805024723378,-0.055103528260836,0.0818793809377084,0.166237843301401,0.0139540344691057,-0.0640121794302321,-0.005311787125907,0.156458843408801,0.103776249608789,-0.0698947140723268,0.243533305152271,-0.196858406305887,0.145167610032198,0.110040244837931,-0.12451409667998,0.0336590512265028
healthy,-0.212716004121312,-0.249426689646833,0.206723521487772,0.297246295550875,0.146846237891744,0.221798065655517,-0.0976891428641499,0.0542196976118263,-0.172638173996196,-0.387162200529167,0.36426617657827,-0.0295366259872239,0.162342374292369,0.158459950297031,-0.129995133419271,-0.393510554549997,0.321519660627437,-0.172201899446747,0.102135787310458,0.011498351346539,-0.281924948633202,0.317721834741848,0.0310614894365004,0.296586290463247,-0.177360286667637,0.450931696331579,-0.0012186322751439,0.277336375126736,0.319810219484163,-0.335651739903102,-0.175254422977027
healthy,-0.391178691629543,-0.418236353305373,-0.301393627416107,0.321820291503979,0.598595522190241,0.599467217204235,-0.560582548554479,0.161696439020984,0.267408749512321,-0.643599255729958,0.558428035720493,-0.256544453118389,0.551668756350535,0.572548826066404,0.487643963946937,-0.604586544184203,-0.510498426452794,0.511470214700788,-0.372083578105663,0.568736444392428,-0.553491695416524,0.160988380916989,-0.53659672195263,0.587156943852312,-0.636967302598,0.586608222710316,0.271921067166292,0.194425732108779,-0.0029344756239815,-0.614351248320142,-0.473356192287027
healthy,-0.0120098315900464,0.0023216810881232,-0.0934933484893385,0.0972080382303357,-0.121281624326024,0.0129265211551634,0.147128675201284,0.0997903467438353,-0.0839010609484733,-0.111521576603307,-0.207761998070463,0.0601989438268851,-0.0172703115781036,-0.131347235237113,-0.0436925402197123,0.078778383966937,-0.248288064857729,0.181735204143219,0.147326392558466,-0.265920858257333,0.105440270011191,-0.0644708370290318,-0.164126376483879,0.119502168111385,-0.117974352169523,-0.0090680369725793,0.0752434372779235,-0.182394262000493,-0.18610895174149,-0.0447050927458874,-0.0091219598881744
mild,-0.175120221273988,-0.005479881386976,0.0631481576241903,-0.27969148565407,-0.131143577420673,0.0177429319841315,-0.29004015210278,-0.0223811146589826,-0.142761710009177,-0.141109443907157,0.335833558427426,-0.1319518387867,0.224578668200837,0.0060141102499228,-0.013454111925409,-0.0081602497971857,-0.163354503157878,0.0101372809274007,-0.173276170853543,-0.292940361455152,0.0367065192695,0.243589144638205,-0.11330648279523,0.126917788681032,-0.0616765300585618,0.14999993459614,-0.145152288086537,-0.0146175009672365,0.34424631783825,-0.255200743492414,0.111613092600882
