group,TFAP2C,TP63,ETS2,FOXO3,PGR,SPI1,E2F6,FOXD2,ESR2,BCL11A,IRF4,FOXH1,ZNF384,E2F4,ZBTB33,MEIS1,STAT5B,POU2F1,PRDM14,CTCF,NFATC1,HIF1A,NR5A2,AHR,PAX6,CTCFL,RARG,NRF1,NR2C2,CEBPB
healthy,-0.0865062942180434,-0.0977674412476053,0.0731686115385336,0.029618381817771,-0.107404735451623,-0.101015755425141,-0.116392305967489,0.0472453544424824,-0.0111587624547454,-0.0011015545755291,0.0332938511352318,-0.0954032855721774,0.0789884367785325,-0.0885122712263868,0.11277522476268,-0.0714377189108487,-0.106977458606408,-0.0493071028997525,-0.11448932206041,-0.0744413750301081,0.10611475066158,-0.0694665191889883,0.126654374275306,0.0090301369408789,-0.0662322011197487,-0.033284236417359,-0.070873401909624,0.0888660380767259,0.0722183366378893,-0.0931239889098737
healthy,0.0668895784803572,-0.0027861328137385,0.0701814333581842,-0.0875353895754047,-0.0212058371906499,0.0115068503030756,-0.0541579856753832,0.0383672126397153,-0.0340999436746746,-0.0259740206728462,-0.11960014723555,0.0533680207190237,-0.001208062173314,0.0825423403897119,0.0993657399771968,-0.0740856395661858,-0.034878328020743,-0.0450062623071616,0.0225631458071421,-0.0224122525799317,0.0806480739345847,0.0476167735721737,0.0014306303474752,0.015261571018604,0.0376084436163533,0.0639260976507616,0.0314719552500948,-0.0027985235355293,-0.0446073687169054,0.0044452677262007
healthy,-0.0853322379599927,-0.0784240678961528,-0.0240916927150888,-0.0528756574010809,0.0166278100778477,-0.0713351406149431,-0.0893668317476966,-0.0560444704655877,-0.0012161716368678,-0.0472072964563803,0.0304330266844586,-0.0218683789414396,-0.143765948055174,-0.0485207989026012,-0.0149022738720325,-0.126529125198803,-0.0090628887908973,0.0190017548659717,0.0100371238445164,0.0392803972546458,0.0681171986657153,0.003945142139108,-0.101367720540921,0.0729865200136322,0.061704025289442,0.0078916747183496,-0.0363766947756148,-0.10452355616418,0.121166661083498,-0.0480744676197111
healthy,-0.0867469954344824,0.0601984073267493,0.0544705458922046,0.216796482558813,0.159178924397647,-0.222586552813817,-0.223516794609866,0.0906079638833072,-0.197580869127874,0.098256758289022,0.193384224397335,-0.209933530081048,0.137689609997496,0.136473961673641,-0.164025808394972,-0.0681211718912572,-0.04913705067706,-0.22006678139923,-0.0387651437022046,-0.228265903935842,0.215606094786295,-0.197844659661501,0.0425342441757644,-0.209448301281461,0.200076008363046,0.220288093990806,0.0753308599965946,0.231051728022981,0.226364199145541,-0.212833969207096
healthy,-0.0265805601917874,-0.107154865713492,0.0738022892914576,0.0116329599646039,-0.140491582612738,-0.0028785033859244,-0.0122514813533149,0.091763198848259,0.0486490861505418,-0.0239795984546436,0.0380707844513042,-0.129968789243257,-0.0088258244312229,-0.0048530139729635,-0.0760067629589149,-0.0090954363186098,-0.100327341153489,-0.167064213043132,-0.002212403428851,-0.111365569013563,-0.0415202306575773,0.0666099957073432,0.0824774482561997,-0.0720973905918053,-0.0233531473045388,0.0537082739197424,-0.0084293363615364,-0.140967368296362,0.046103632743154,-0.0242650698648179
healthy,0.0769222064002905,0.0462840680932397,0.0599851018015706,0.0729143226611605,-0.152860517108158,0.0009146072633793,-0.0875534614479378,-0.0875233360440057,-0.0143282446181978,-0.0102510724500238,0.196730937838356,0.048547088436621,0.11433856059207,-0.0474185908053236,0.117020926558186,0.0383737395287421,0.0417285045106236,0.0185921942907509,0.0985335686731191,0.0933556142452653,0.0554771363571673,-0.0211383934310942,-0.0103715740657523,0.0150416141833105,-0.0796081874148789,-0.0041765860011499,0.122860434856389,0.155938730881942,-0.103642837180008,-0.014039643248528
healthy,-0.128091375399645,-0.0324954829092572,-0.165680317962966,-0.0468864639105684,0.128305526902641,-0.111173406662985,-0.03248209844032,0.0445950428285144,-0.0622879723166406,-0.0984608380664022,0.176213895016567,0.0277118737110907,-0.0602535330381814,0.136721680970372,0.0311342824183408,0.15369987981725,-0.0063101078804577,-0.0651054030279278,-0.0425043887805189,0.0434520091812748,0.163676662963062,0.0806461099109472,0.0924712882169911,-0.0890917098103402,-0.0874641583875728,0.117055880760898,0.0602227487596258,-0.0330857379893891,0.13996741468765,0.0967088110825186
healthy,-0.213770582472008,0.0998042833796343,0.196574375145307,-0.15733609136087,0.181300313476966,-0.176222461249231,0.146749561154389,-0.0025481317923076,0.0732440599433407,-0.1022198534024,0.0460762617299795,-0.1119226384786,-0.22665116774584,-0.0530688950733209,-0.0361709517280899,0.178855285283191,0.0178074643751443,0.259640637004922,-0.162222465477044,-0.190196681121785,0.119754829695708,-0.228278731694106,0.173622777657657,-0.219411822220296,-0.0358285004901063,0.0383803145537902,0.170120937578922,0.095963674334292,-0.158547558643629,0.139079389877833
healthy,0.0755588494495395,-0.113591531046767,0.0354042496885643,0.0086010985598235,0.0203372647365646,0.0054922530606898,0.112403242239468,0.0093001924162783,-0.0886825925287382,-0.0638053644787271,0.0393096377516383,0.0412143392094637,0.0984847860464067,0.0508798118246399,-0.117814145753358,0.009208110095688,0.0202677456336025,-0.04659072709855,-0.0962838356392915,-0.0366766931994494,-0.0258529347582523,0.0657894640699356,-0.0647439943320552,-0.115644052070891,0.0220796329908064,0.0269675577090794,-0.0111829404731683,0.1210201960333,0.0638025593219409,-0.0785304861928267
healthy,0.0196406067506188,0.148521155015408,-0.0330464473434585,-0.0457505537072528,0.184998082154681,-0.0636186023250138,0.0298578306199775,-0.074990805194586,0.0041679965067946,0.114334969358486,0.0538579364195949,-0.103684379874589,0.0296066906078828,0.0989948868255295,0.167839056790063,-0.0167773455573184,0.0633131259514633,0.0141804650628624,0.0757892846525649,-0.193049140589905,-0.0569067364081103,-0.0835129996419445,-0.0027698291571385,-0.0363424115127425,0.203395578977359,-0.0041501052658274,0.0478345519606501,-0.035849408428314,-0.123706666432507,-0.221987228896459
