group,RXRG,LHX2,RUNX1,ATF1,FOXK1,MAFF,ZNF76,ARNT,HEY1,RFX5,EBF1,KMT2A,FOXD2,REST,ESR2,BCL11A,FOXP3,IRF4,AR,HOXA4,CEBPA,STAT5A,EHF,BACH1,NFIC,BATF,TCF7L2,BARX2,SP1,FOXP1,ONECUT1,ASCL1,NR3C1,HNF4G,HSF2,PBX1,ARNTL,ELK1,STAT2,RFX2,TBP,ZBTB7B,NR5A2,TCF3,E2F8,ZKSCAN1,GTF2B,YY1,TCF4,CTCFL,THAP1,MYC,RARA,ESR1,SETDB1,CEBPB,ZNF143,MECOM
healthy,0.0238466641791168,-0.0137894744432085,-0.0309099772672755,-0.0065608518533327,0.0200770346160821,-0.0303802322791019,-0.014634886518769,0.0371113193821952,-0.0643092738844774,-0.0216868808667425,0.0137151340755724,-0.0156310055238324,-0.104010663378001,0.0022665078533179,-0.116062536530866,0.0647252026518998,0.0154981151298063,-0.0209063070065638,-0.0372219216396839,-0.0253925805083608,-0.0033410894832453,-0.029318227027158,0.045958731424853,0.0185883408066632,-0.0076152414097199,0.139249255275296,0.0210378000252584,0.0185596946123673,0.0116733591099438,0.038869986105661,0.107262565380713,-0.0233443776162073,-0.0244604612934804,-0.0389784923001523,-0.0471151992492066,-0.0785585197461343,-0.0293780346913465,-0.0169854814326603,0.0315583594210938,-0.0963935704459664,0.0093045284479763,-0.21921412848944,0.104037353246832,0.015419862111242,0.0303844244050964,-0.0126375480886823,0.0594918224291136,0.0110866710770114,0.0137274309784897,0.0283144923265379,-0.0431344262735816,0.0242797107943502,0.0327299188990277,-0.0570214724493124,-0.0917093587284617,0.0098212079768003,-0.0235542633909993,0.0409267828561033
healthy,0.0971138393355282,0.000367205018802,-0.110465916175045,-0.0014540348284347,0.0941144607898016,-0.100576898062401,-0.0609765840432928,0.0197405878782488,0.10253351710934,0.139298089300389,0.0037609614692926,-0.183041355054365,-0.0227348572363839,-0.0464596695187927,0.0213374801586155,-0.0296329169727961,0.141251768423742,-0.106350108783191,-0.0956327457929214,0.0727016557928947,-0.0986144277112359,-0.0851679878874861,0.0844248151650182,0.17783223860381,0.128587776418136,-0.0294614594875303,0.0785760227194091,0.0006774383145159,-0.029688832606829,0.0517693998590699,0.0313122412853664,-0.0229510986061814,-0.0818209276990056,-0.0078490251162355,0.122523142203994,-0.0610513665655828,-0.0252161812860937,-0.0321669027605307,0.0259756234886017,-0.0530844590764245,0.0479786395526511,-0.0442553833169253,0.0365529262357888,0.10989311630584,0.0873714748868252,0.031556454743654,0.070501965005565,0.0130592547417405,-0.0122005687109873,0.044504477619225,-0.0767799006659186,0.205704169891413,0.048741649623589,-0.0447808304363289,-0.0644547705323077,-0.0210718309468012,0.0275386067474109,0.0518365614143938
healthy,0.02005668200734,-0.0098303294752255,-0.0432867344860119,0.0559757375391488,-0.107493151224167,0.0374213501398759,0.0541163149958516,-0.0131687095535946,-0.0244134070891374,-0.0751029440028503,0.0613689586811489,-0.116038055860575,0.0859139019998958,-0.0934491835692464,-0.0932431572884602,-0.0403439060085116,0.040167110000972,-0.0192893873346178,-0.0847503485422748,0.168056155838945,0.0277953968493662,-0.0053394751557079,0.0242038448882004,-0.0198970941445342,0.0153840813920716,-0.0176892656023788,-0.0294886311455761,0.124142149118183,-0.106800110874612,-0.062506110601644,-0.0168958051205408,-0.0180077341439603,-0.0765819015379221,0.0630706791857207,0.041446405911529,-0.0375179986239976,-0.0242719702831057,0.0373560534810913,0.128445835397718,-0.138382949661498,-0.017061757639618,-0.0191194274393697,-0.105079532129236,0.0731145782380541,0.0030500847220743,0.0312469263725606,-0.0150132812322584,0.0477247857312776,0.0932846454182295,-0.101552333914814,0.0465386023846915,-0.0567013083540916,0.03191285800096,-0.05428745353115,-0.0388310036399922,0.0223081202313551,0.0351034366170259,0.039458511602753
healthy,-0.0556058935059486,-0.0401233930856612,0.0388036130337535,0.0589986385544418,-0.0423014298045849,-0.0707641251204066,0.0596213237833913,-0.118909855608788,0.0774915799779593,-0.0667908862144716,-0.0616179694340306,0.0713741140355495,-0.0742589358002252,-0.0903763580081727,-0.121032085132205,0.0229799389664123,-0.0491175466641241,0.0773808143655853,-0.0031971369380075,0.0839327842395493,-0.0807935410778688,-0.0768685410912436,0.00256532733869,-0.104250882662875,0.0645932922210771,-0.0975696508753651,-0.0303495655958323,0.0696589092352528,-0.0754209137568543,-0.0394648469592189,0.042481724533794,-0.0360205386084137,0.0587813512228881,-0.0537204732227795,-0.0790122022752925,-0.086487148187487,0.0659067064331932,-0.0033231805658814,0.10531769131462,0.0382920117091676,-0.0931399458905948,-0.0906129904195376,0.0928998122673446,-0.069506977858893,0.058445411710774,-0.143460247251791,-0.0542265928519893,-0.0660457293010867,0.0714734918678519,0.0805463342992945,0.0731370626342834,-0.0026740063702434,-0.124825029308931,-0.0420704912832558,0.0722294353431059,-0.096443144792686,-0.0728407327919838,-0.0744690085133485
healthy,0.247062600768155,0.322395430980166,-0.375600999946256,0.0627807880297312,0.389586581372305,-0.183781102859021,0.328362795296332,0.118963180114461,0.365936613369845,-0.133374021986029,0.0019479672020587,-0.229078199346331,-0.315803894074608,-0.377356914043886,0.221931080245819,0.0961225787663775,0.314315482515288,-0.189947379319059,-0.381986765668498,0.069276298383075,0.121617628379238,-0.177066103243473,0.306866565679247,-0.143093280877991,-0.0515388223812302,-0.287551510605312,0.199817537078786,-0.142352504618053,0.303251851892328,-0.0867668489649405,-0.100423196497683,0.0040193971141071,0.349310301757907,-0.220360360213173,0.1890625632308,-0.181538196960876,-0.0322374853861834,0.232048163425526,0.0500641289007984,-0.103153094196343,0.262351399688538,0.343987687149465,0.179809719021021,-0.0444465755962699,0.157394378118458,-0.344618718778301,0.243893724545087,0.0987427318339354,0.191970795955,-0.303958332955046,0.188719611258606,0.335914597724031,0.0319905599662041,-0.235553132581343,-0.0788720945650475,-0.307799395043613,-0.3049048803983,0.31727858755504
healthy,-0.0671378778041133,0.0184597441768448,-0.0644732136035823,-0.0506740597079751,0.138423217985984,0.10900517088794,-0.104139243709653,-0.150599824584453,0.024438948853326,0.0932332395388504,-0.207882817365077,-0.228129721299324,0.0101476722900532,-0.0434259673169554,-0.0127951893593067,-0.0086777344612853,-0.0324059347231569,0.0047428965113699,-0.0975941837010129,0.0162078971618208,-0.138509810998935,-0.128830684071041,0.0654424551990457,0.0087116000455585,-0.0318619419833767,0.0587443570437533,-0.0595331250825205,0.169408084204514,0.231228207921177,-0.0327587369491925,0.028977794502493,-0.12232077568152,-0.128104074383155,0.069042495410767,0.0237676386638099,-0.11847124470971,0.0958297438925532,-0.162432631200807,-0.109772076334328,0.179779097879457,-0.121549583452312,-0.128554615257473,0.22768432456439,-0.0354182570103402,-0.0612439801057379,0.13018359272884,0.0965833603122015,-0.223691186368131,0.0489057617949779,0.0444102126522867,-0.108206114570406,-0.052710281547184,0.0940271517170009,-0.0181142294816022,0.0343774261417931,-0.163786825893451,-0.120887704184999,0.0037535070366553
healthy,-0.14409662522943,0.023834505393259,-0.0636981084804071,0.123219353990215,0.173953420403232,-0.0571448385842609,0.0885896977568725,0.0242040242084035,0.0661780023468528,-0.154494082799256,-0.008816979001239,-0.083632077289759,0.0214131277028186,-0.011353221777912,0.134631633760577,0.108774527580025,0.1435190488996,-0.0364181923166153,0.156014961558949,-0.0059426427632022,-0.187131479966197,-0.106848370119851,-0.0433978717545776,-0.189880114789112,0.133794527353835,0.0954637229881586,-0.0357842670765582,-0.0294309274484301,-0.0259177896223357,-0.002932852414042,0.0370250267344478,0.0512959300659561,-0.0390530456861861,0.0736810764701956,-0.0229610972847359,-0.002657067843795,0.0452806838991918,-0.155060280983752,0.0368760272122121,-0.0412972493992772,0.015424972358279,-0.0502675624543078,-0.0918964035176149,0.0608958338294879,-0.10954444874765,0.0493768162195609,0.0975594689954586,0.102761448679039,0.18201781636307,0.106467473159373,0.0703256072294488,-0.0750800465298772,-0.0873576071620948,-0.110914160719329,-0.059396627727575,-0.0696510457560546,-0.246186763333742,0.0361277787023669
healthy,-0.0845953663063005,0.0423640654766121,0.0962673216681662,0.105603752600917,-0.149939049268134,0.147401139706513,0.268863791290572,0.0657557390916148,-0.140630142713404,0.0724862590582227,-0.103119272714277,0.0801177976347456,0.0813110603759989,-0.248450417285523,0.100825034852193,-0.0437605228909011,-0.0721899672242344,-0.120502536515453,-0.112192602974771,-0.0511176272277464,-0.0087980864802855,-0.178655880489625,-0.0295814205075554,-0.131237853484082,0.154572049721453,0.204863136068047,0.0820971242306508,0.0090555203688326,0.0822744136067258,0.252558025934857,-0.0055307809011143,0.0515045876010972,-0.124602049759487,0.0282230114981775,-0.137012306084733,-0.143783303077842,0.0828977598148432,-0.0307633496813884,0.13726973997328,-0.138566623902377,-0.183583553695873,0.206302499130427,-0.0533932456576399,-0.134870261842293,0.0376752067267213,0.147678812108311,0.0739709563902841,-0.009714486360271,-0.190007257801602,-0.137779750507195,0.008710656103043,0.199891747673178,-0.169991368196793,0.0913890304342501,0.0054611604155323,0.19314989413915,-0.0959637439694078,0.0539939247309166
healthy,-0.145819014097887,-0.117346137923532,-0.064977371455511,-0.0190125150388854,0.10737793950161,0.060620440129334,-0.213771711677691,0.0493150443581298,0.156334495887623,0.0331811009043504,-0.060869769134163,-0.121030253069514,0.133026575485941,0.102859254432997,-0.183322562018294,0.167746569740495,-0.114779413660884,-0.0447311119977053,0.0125793305371716,-0.0856431486716908,0.173073775432728,0.0258597593506088,0.0758920277415354,0.121772037869951,0.247025254442151,0.149747000300333,-0.206673649829767,0.0899559202338284,-0.0148619933963081,0.0711577537125275,-0.0953049577195193,-0.0069881586149501,-0.190168069710083,-0.148738520295726,0.007732176212445,-0.0444192646752475,0.103647183705969,-0.102871658861098,0.178869372330053,0.0109967736000526,-0.200738875249149,-0.21577329019606,-0.0228556549531211,0.101109237716515,0.005783192469224,0.0696637643920493,-0.0256501245157028,-0.0877821682534183,0.154602341547606,0.130577693290252,0.179909607670599,0.101840354708785,0.195072284404074,0.161698418687035,-0.126229941240869,-0.239627253522746,0.125210049162409,0.0606574053250748
healthy,-0.0471938958634522,0.0459289600385114,-0.0888456532834824,-0.0816617238975546,-0.0504393803731906,-0.0338175985074844,-0.0774257076307197,-0.0349146999494661,0.201064046296916,-0.0009663347755042,0.0511210144929389,0.185025566136402,-0.0771168099933715,-0.0217016035118972,-0.0640241836343684,0.0150330183509453,0.0097076230830624,0.0294070550755478,0.0610036795704987,0.009692178201195,0.100330982269484,0.0446604204078015,-0.123658931842019,0.0228090015417904,0.0638645865217385,-0.0280334902481395,0.0612296896751585,-0.0647835569928494,0.086526346856393,-0.0095825195399364,-0.0544169522834441,-0.0917637062976316,0.0195805064021063,-0.108620250367722,0.100300092505749,-0.0031147178432609,0.0320558523158085,-0.0184077250389743,-0.0374224339353378,-0.0825621605104246,-0.128998227503583,0.235103536273895,0.0713831550147935,-0.046317141402779,0.046955015023903,0.0661427065971815,0.0008777841194644,-0.104010982789092,-0.0499204323424456,0.0727819464825852,-0.0209525267413278,-0.166139564588934,-0.0828777509299153,0.106758627273304,-0.114829607707817,-0.0091938233462733,-0.0720982530452546,0.0555485472949297
