group,TFAP2C,FOXK1,ETV5,TFAP2A,EBF1,E2F6,MYBL2,FOXD2,IRF1,KLF1,E2F4,RXRA,ELF1,EHF,E2F7,BATF,CDX2,POU2F1,PRDM14,CTCF,ELK1,KLF9,HIF1A,TBP,E2F8,TCF4,ATF2,RARG,NR2C2,MAF
healthy,-0.0709374200009015,0.0469257536300964,-0.119898096022468,-0.0899684831652179,-0.0125513829010278,-0.0739975549813186,-0.092218991180401,-0.066904212662441,0.066547042997087,-0.0601046360347522,-0.130257106357404,0.0449965953655408,-0.0284873692577129,0.0982870300736923,-0.0221223551119807,0.136828592184049,0.0160630668149328,-0.0918686342629874,-0.0930693735177582,0.0217598866426731,0.0428886403161501,-0.0362866030998524,0.0145848519062705,0.0251078829327308,0.0587425709087533,0.0351881761797061,0.0969933649370147,0.0046467482785307,-0.0124576092104885,-0.0383704258820944
healthy,0.134347090116411,0.0806970145534013,0.002136680755196,-0.0301220845517694,0.0497146097138645,0.0135744137641225,-0.0120547684205959,-0.0784665378965635,-0.0107934973477694,0.0760115186842973,-0.004345183656766,-0.0885925613535001,-0.0533587968582703,-0.0088382265209735,-0.0701371639767978,-0.0329113464992152,-0.0445266398144552,0.0090399242387641,0.0045720584649913,-0.0443055815885066,-0.0438947117042026,-0.0452148510855791,0.0335984056936562,-0.027648070123952,-0.0357230036933981,-0.0612387484740038,0.0124493406347525,0.0280893716923417,-0.0520452327438155,0.0131555355419012
healthy,-0.0544822124838647,-0.124490304414934,-0.0649660102937757,0.0578721085422459,-0.0207452308783777,0.0613913286169216,0.0515064642772644,0.0255006745156282,0.0254934178573992,-0.0734031713167573,-0.146420184749188,0.0954170215533747,-0.0437638691133394,-0.0761977622339992,0.0252119631846621,-0.0569121563251019,0.0167113064021771,0.0948919504972371,-0.144688175929757,-0.0049485225794136,0.0747124797943522,-0.0698536287773392,0.0279404666787475,-0.0587081792367671,0.0682071448584634,0.0411838679465822,-0.0702281241752261,-0.0522673767258429,-0.0041303343640994,-0.0311282129721793
healthy,-0.0982238407865892,-0.0564511925445983,-0.129866286247056,0.0197691809919684,-0.128055018709189,-0.108838816234379,-0.127305592259084,0.0086256520952455,0.105842074030135,-0.116909688306576,0.0364563205705909,0.0039639413895701,0.113726678772437,0.0745210926322602,0.101451175744712,-0.107620453611644,-0.113634005957833,-0.126371364821088,-0.0663249949529874,-0.116025232705718,0.0643364676146736,0.0898090905668929,-0.104315276840893,-0.11014943271686,0.112771336009594,0.114279992453482,0.0207446754834841,-0.050016925729941,0.104494463833687,-0.115064192156806
healthy,-0.0333066437833028,-0.0926124522452731,-0.163353517429866,0.0065125537329733,-0.0023701903283497,0.010275686685061,0.0280484677010253,0.213127514325211,-0.128442437116604,0.101969234372266,0.0489280212704573,0.351058005648532,0.0424665177907099,-0.0458285416103076,0.0769254387182566,0.154186350529141,-0.333773848484874,0.0446981431460177,0.286844079983548,-0.0815126686152781,-0.0150962891682585,-0.0061333232804374,0.129901015780203,0.0260283362519395,-0.127195352359226,-0.0910590659685392,-0.0882513020411095,0.105951154123894,0.0861436558722077,-0.149650170885346
healthy,0.119030613961175,0.0022065647853406,0.0564364738332554,0.0429147910529533,0.0019912901721367,0.091563807298184,0.078973288764618,0.124851152087992,0.102973361797994,0.041476919108157,-0.0225997726012619,0.0432580118985332,-0.0343098992025268,0.0096061218910827,0.0607978156432132,-0.0252490719684749,-0.0012043192983957,0.0380071391396761,0.0357061378494865,0.088793669822616,-0.0454564531135643,-0.0220940803494903,0.132702582792205,-0.0681608166825621,0.0040567079233483,0.0598788367519415,0.0219194235878342,0.0030443079735164,-0.0530530067993138,-0.0197219978190918
healthy,-0.112016588565545,0.0140956682766393,-0.0261177720814428,-0.0417168011706972,-0.029710639686282,0.128888346232464,0.0174658748067222,-0.0172740355513832,0.0582287938075204,-0.127276046230529,-0.0926705827743649,-0.116272125287857,-0.0624763593696384,-0.002511446871834,0.0157069054572151,0.0870721712646799,-0.0205119208222432,0.157243888685742,0.141023640512024,-0.0754576594511368,-0.249777367504768,-0.147220951857629,0.0309695515862766,-0.116651021102419,0.122980122296567,-0.0201718179872932,0.178245770154585,-0.210446068874837,-0.144422011808126,-0.0830584264015901
healthy,-0.0013514724840811,0.0608903684999492,-0.0118980283194501,0.0408913059829912,0.187579700366272,0.207814734269339,-0.0648297255242549,-0.0640516050031173,-0.0096943285979325,-0.0525806653907577,-0.078988008690819,0.0720180770052404,-0.0388533712847736,-0.0322169198225398,-0.0536864156050059,0.109438068382655,-0.0599152801275963,0.0324314392644574,-0.0476233161057156,-0.0405519752294124,-0.0173702242650946,-0.081447181565893,0.0117751671845336,-0.0061703592202491,0.0202935392054085,-0.0067203090622561,-0.0341202923253727,-0.0282171073191482,-0.0759749856202485,-0.0339798795997538
healthy,-0.0695426956137964,0.162091685780623,-0.0419378056007775,-0.0290333873606839,-0.117788736031816,-0.0476316711423301,0.006840924940672,0.076989111661434,-0.0058868177418172,-0.0876050339434805,-0.0981025806425425,0.0607311131553906,0.16474152320573,0.141627506872184,0.0448903885793674,0.044909328672645,-0.0350267431271872,-0.121114202096807,-0.0891007094344892,0.0622303399138888,0.0057915253975147,-0.146858819823225,0.0452304224414903,-0.115365291909167,0.0520248849658409,0.0884295198789673,0.0689138253291915,-0.0177021806184538,-0.108154739210626,-0.0878722668220679
healthy,-0.157817526213643,-0.0044608182068586,-0.0730588165824724,0.0809738688405287,0.0231835998722414,0.129617351350852,0.0337572154162292,0.02764705449648,-0.151457432926276,0.0613968879440454,0.075633014512246,0.0689228049968224,0.0827402684850885,-0.137529767191528,-0.0644878236802871,-0.155106234580113,-0.0024998509596592,-0.147373622404748,0.0862725404907323,0.0274788510676398,0.025267951452822,0.0192295010858072,-0.0241211098925481,-0.0686981822360515,0.0576378840437267,-0.0435483422818508,0.172612045982915,-0.012018372268195,-0.162076394849198,-0.0223715833192198
healthy,0.0803779573851551,-0.0246420680883354,-0.044311484164361,-0.0092102414237799,0.118035409972704,-0.156326305080644,0.0401892992606547,0.0404252373654161,-0.0267623053504175,0.0798704981190716,0.0467244000808551,-0.0445204945506442,-0.049155267809668,0.012754121516359,-0.0033682087863163,-0.103981705471694,-0.0635869220736041,-0.0266552356126589,0.0052220539763104,-0.168702797402154,-0.0675779946337677,0.0903415337901707,-0.0028434388440683,0.0386672420304814,-0.0093782190961916,0.031035157250371,0.0754617253544186,0.0041757197725856,0.0948083293767827,0.0326235720725084
healthy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mild,0.135108143465425,0.114194526576547,-0.133460262598063,0.0367917249112548,-0.0563644751324955,0.0136633218652897,0.0719636524245797,-0.115948077447536,-0.087783689544063,0.0713853233506787,-0.0836563715195402,-0.0334788275002666,0.167224684702725,-0.229519055804487,0.145195344892675,0.193240449199129,-0.0590381166206451,0.152671259653736,-0.0962225341129438,-0.0929915071552156,-0.034455085056292,-0.138843244899911,-0.0557675824093089,0.0202848327682002,-0.0663688541244711,0.11038850248197,-0.0203119642556178,-0.176902533863675,0.0903240535501613,0.201982024048669
mild,0.117003368658628,-0.0013189761920192,-0.0180354275693252,0.088615458441907,0.0290929648610776,-0.059254265196486,0.0605567406001265,-0.0390741962378051,-0.0669593099767032,-0.105319789479645,-0.000336207680179,0.0589184856804764,-0.0303397130512715,0.0053547528466768,-0.0537674731070742,0.15865366402583,0.0369009337205033,-0.0146212794173811,-0.141173631255766,-0.0067364715573815,0.0534011621922082,-0.125203700575849,0.0403695575290908,-0.0073933412648161,-0.064065644776353,-0.0855625820419109,0.0451254404454487,-0.0529790911281902,0.0153103273089394,0.0697792321327822
mild,-0.0466475275084301,0.105177370677883,-0.0253187708968953,-0.0373900036702128,-0.0477963220785885,-0.0153759652330552,-0.128962561918035,0.0060200318223989,-0.0242383874421499,-0.042616466553822,-0.0376760865164849,0.0891175137916034,0.0856805686200463,0.029463386986392,0.0700812246326002,0.0218555587836984,0.0327199755809513,0.0543879342577848,-0.112907241383794,-0.077470868935656,0.0645488506542943,0.0068839142177787,0.115403771511071,-0.0623365741990808,0.006268287346031,-0.0542413076531993,0.0897185804366483,0.087900893441779,0.0081474345943193,0.143140491211228
mild,0.0959464550716659,0.0691589461052131,-0.105903045423667,0.0969393522232733,0.0390074629227442,-0.049371431104682,0.0798184358315792,0.0943459435296451,0.0200637033598099,-0.127615593288372,0.0558742860239018,-0.128337825847886,-0.0292704423163694,-0.050244186320003,0.0050307709642637,0.0553799088607927,-0.099251048790437,0.021066267103992,-0.132263843375034,0.064270412145978,-0.100282612312343,0.0145357933488443,-0.0670240100879878,-0.0435521423746772,0.0542378699951748,-0.126925122390175,-0.0838024529141762,-0.173962761858951,0.171997681682682,-0.0768687441544814
