group,HSF1,RXRG,TFAP2C,NR2F2,KLF5,ZNF76,ARNT,TFAP2A,ETS2,MITF,STAT1,SPI1,MEF2A,E2F6,MYBL2,FOXD2,ESR2,BCL11A,SRF,MZF1,FOS,PPARG,GATA2,PBX3,RXRA,TFAP4,PRDM1,BHLHE40,OTX2,SP4,CDX2,ZBTB7A,BARX2,JUN,NFE2,PAX5,TBX21,POU2F1,USF2,ONECUT1,HSF2,FOSL2,NANOG,GMEB2,MAFK,HIF1A,CTCFL,GLIS1,MYC,JUND,RARA,HES1,SPIB,ZNF143,ELK4,MECOM
healthy,-0.074359037129294,-0.0133067156813164,0.0618850377225708,0.0447980729026827,0.0145748524126008,-0.0023305568515931,0.0025553357819635,0.0527414978329563,-0.0450732308200249,0.0440894355246969,-0.0168982536518983,0.0443232820933205,-0.0375411232313417,0.0562448798188601,0.0594150188564393,-0.0410645814897995,-0.0814160931778027,-0.0560345859336225,0.0193782961692617,0.0302386905182837,0.0145645390604662,0.038496267107397,-0.0546077220777731,0.0122893150812803,-0.0700198970093192,0.0822842978129712,0.0452935483564945,0.0344252741429202,-0.0717202674873657,-0.0330230348637965,-0.0280097028031617,0.0766260625729348,-0.0406008282848285,0.0669287594078942,0.0558187877312344,0.0784945754548826,0.0186006520362634,0.0660236179076372,-0.0493980597154086,-0.0446636516838505,-0.0454160628682275,0.0543731802269832,-0.0943001642122349,-0.0022415027941167,-0.0579805648369404,-0.0215903943217589,0.0015011431672902,0.0017011816405739,-0.0418905477333608,-0.0600851260143719,-0.0249044277976871,-0.0180155431231699,0.0253697453875324,0.0059806433746017,-0.0613450931802014,-0.0732827403357481
healthy,-0.189190588209639,0.0780310725686915,0.0944823252195541,0.115168554046871,-0.0164696035586079,-0.0662056928387796,-0.0720548517117244,-0.105810188683985,-0.0595574353467431,0.0755952323353113,-0.0597501323278029,0.0432064030536484,0.0822740414742995,0.0459964880149698,0.0473922774796635,-0.0729798171403853,-0.0529483447175064,-0.104197773849706,-0.0537094965477189,-0.0144833979141896,0.110054850753402,0.0345298847161329,-0.0186339399954414,0.0058352898693978,-0.117406393712557,-0.14185650078615,0.04056501771384,0.0510685095993948,-0.0831184820241974,0.0659072478181074,-0.115313942039171,0.0179022691350666,-0.110268612684193,-0.011035244919217,0.0338261510585943,0.0133967851407762,-0.0031871816732919,0.0142005150608727,-0.0854731250931848,-0.0282385361950888,0.0267662555654105,-0.0176792695017328,0.0342692868864687,0.0255753887204508,-0.108014438967652,0.0230745608761951,-0.0154352049691049,-0.0312379011830037,0.103969943719626,-0.004131693184151,0.0218122574582078,0.14559411009393,0.0019481094587326,0.0447901088015903,-0.0310815574248858,-0.0175365457524842
healthy,-0.136492175292864,0.105384092718224,-0.109774762633469,0.0889998173794982,0.0579212008061153,-0.0250779243494765,-0.0571854936867403,-0.0104854176151625,-0.0665618110146039,0.069945215142893,0.0079572347073453,0.0178420173528931,-0.110109496407744,-0.142113109692575,-0.110193887035343,0.20105902015839,-0.189406041709436,-0.203257419580143,0.145232734177615,-0.0333284047013276,-0.0459537611917503,0.117529035524159,-0.177662307976611,0.0044856683032964,-0.0073806439947559,-0.178057388121459,0.0603020537076495,0.140858565223073,0.0194089014357146,-0.0577264894698116,-0.113364900226575,0.294603202115688,0.0161501974247435,-0.160621530129887,0.0277687595842303,0.176861304198451,-0.0032290022817044,-0.0632559614016222,0.131830418166058,-0.061289518341761,0.144557373428813,0.0520074922179185,-0.0483706804788225,-0.0407307356730084,-0.0997466573578094,0.179311461134941,0.0262619861439722,-0.0519308806146513,-0.0648485398375395,0.0382841146566695,0.0124424315546216,0.0587257405044258,0.0467755090347946,0.105332468284023,0.0192662859896326,0.0540078801112273
healthy,0.0138438614837055,0.0214011534400405,0.0660004403883995,-0.0885764965806662,-0.0214108402060602,0.0258907995468876,-0.205442881759088,0.0786912651531162,-0.139186421844222,0.0547086735404691,0.100763921075011,-0.0796720926984223,0.0209244909097926,-0.0373884243346743,-0.0431098192153892,0.136311633274932,-0.120254515698999,0.253010482719418,0.0636752200094005,-0.28826419307348,-0.0323833119857462,0.0560162170098592,0.105407110920432,-0.0690310669303211,-0.0696064664966641,0.0808500827532687,0.180298671292645,0.0729565014023391,-0.0718082230947283,-0.197139652171485,-0.122544501174698,0.0932271356058049,-0.0115512985351763,-0.204474488395895,-0.0035204030273364,0.189126147524277,-0.0395860173227827,0.0075033349701728,0.0370289660084888,0.0243027647210863,-0.0035501430984494,0.063809276920427,-0.10267790708021,-0.088410688603242,-0.075917507853979,-0.110311418590226,-0.0386805312909629,-0.136819480394033,-0.0387659844286275,-0.127722729061381,-0.0007982801564268,-0.121145924763825,0.183970182205113,-0.262431882333114,-0.0751448608064638,-0.0971094044888932
healthy,-0.288388313417464,0.0238694572646635,0.0607093581176829,-0.0373749059296412,-0.103612649839082,-0.164177968128444,0.116281295691908,-0.0771779118224119,-0.166215102843273,-0.305124369660504,0.369263247500121,0.369619917551202,-0.0935504389749267,-0.147050946637103,0.0380196556373648,0.219180605428828,-0.097247461235172,0.222843332491854,0.289389733176269,0.343164602416201,0.133922745141539,0.299980090077602,-0.157065144225152,0.0611963499181975,0.0923158118750303,0.31963809712373,0.237597126335616,0.247796517988649,-0.109367383932488,-0.259271690978241,-0.306585345062048,0.0074489168360415,0.196772123565708,-0.0574856095790645,0.452435959796475,0.234682034571971,-0.2208336339348,-0.33504349971466,-0.146111258233293,-0.290843849538369,0.0083748871609638,0.0439047114802043,-0.182278973220814,0.0763205318919283,-0.170714632718451,-0.0720336322395103,0.0655998532411613,0.0879671808676175,-0.218974834245512,-0.162771865042451,-0.166235679961605,0.30972678512734,-0.273799136520355,0.143916365611255,-0.148333587013107,-0.348754719562954
healthy,-0.145344675593433,-0.247193004462907,0.343858604864764,0.137656143497292,0.106364806722174,0.49561191005726,-0.55714366092702,-0.316177995764276,-0.338951143098573,-0.558386042994731,-0.187041794998898,0.317396533073138,-0.292068139301526,0.283248734451118,0.40027600561949,0.490988832106174,-0.499976202243185,-0.337103524945943,0.334215854517606,0.539641257273153,0.523854624281806,0.0179901692356299,-0.387241688984187,-0.479170247513985,-0.100187611547239,-0.332752207114099,0.488297530280128,-0.506868740183609,0.371787479983862,-0.291509891417869,-0.214536555243645,0.389194855260549,-0.0283212616654625,0.50803117217753,0.233460527314814,0.141331392284105,0.217321482813998,0.385637427635111,0.505887949146808,-0.322196693424505,-0.493197628223733,0.0499961474598013,-0.201413522079093,0.0063591867902726,-0.572622065344414,0.567748968083624,-0.278337064786306,-0.121780092660259,-0.518177117068059,-0.316142929942439,0.474954985070871,-0.388029267342662,0.582577953480582,-0.259093643078196,-0.425686453414203,0.495221627460206
healthy,0.203530250560894,0.225811453601749,-0.131932360223324,0.206234380065295,-0.0430130386590865,-0.0756823461547272,-0.0724758476019405,-0.0389792951748889,-0.173294606793867,-0.0366512821399415,0.195416277287285,-0.0479353044770216,-0.245523231772628,-0.0362181142959077,0.272955962636674,0.1243624880221,-0.064012170532295,0.0252959455846364,-0.0125349265500947,-0.0589937625831231,0.0920497516175842,-0.173208501478529,-0.0800789997716701,0.0039920114601991,-0.0635657963515529,-0.0431931730917883,0.169792286298814,0.187307058294892,-0.0585352385726093,-0.172033665764954,-0.210957494325668,-0.204857751526817,-0.120808398687149,0.0600101222561975,0.084405923930793,-0.0861824403447998,0.0740785686248655,-0.0896926846418785,-0.052820064298705,0.119850146895592,-0.0794170981758478,0.0253905029554681,-0.0701356847372214,0.131540924403289,0.0994447719207903,-0.0027997433821695,0.157208232176164,0.0995852873433671,-0.104919590866603,-0.145213180670706,-0.0039867289255158,0.178264943677421,-0.060094642811131,0.101463756676762,-0.0034384018253852,-0.0594269304271569
healthy,-0.15049543919356,-0.184235718885449,-0.221411552696008,-0.0310252834983486,-0.0840740380206464,0.176032920499947,0.0948906654411461,-0.158475256903091,0.106741675441846,0.163585230727434,0.0186973426073764,-0.103944093812761,-0.106132607854702,0.32575825050705,0.0262601038674051,-0.0486242398129772,0.0947543994724969,-0.0907056484949058,-0.251268252281395,0.299359816035107,0.211513688245945,-0.068581010312414,-0.0038237056657311,0.262578327679276,-0.0993255033299098,0.0843300528708358,-0.232314894823829,0.0254280556042897,-0.349090700684387,-0.129365955509385,0.156156670800166,-0.0356252922582023,-0.0069433704934415,0.0093961579291265,-0.0736579499625398,-0.20193584235862,0.282722980044577,0.204128485672338,0.0163539808737885,-0.15699078369917,-0.179233106127314,-0.267227887700456,0.183215788756469,0.0953097865265367,-0.201116181910836,-0.210330651881764,-0.0757948481072653,0.263470250383161,0.166089634060335,-0.260435235626884,-0.199687453875909,-0.220986237702951,-0.328111935420081,-0.0433449658457663,-0.0931398542075932,0.0114298242794209
healthy,-0.254030531656912,0.157130896921622,0.493943318326171,-0.0862131824174198,0.125849662646645,0.0701917594182427,-0.390012124432613,-0.0481554305483693,0.0045064368945971,0.103775569357831,0.369291578178012,-0.0092480670773867,-0.158588779141187,0.470109051817807,0.121418578941469,-0.0679452156124313,-0.284497635318915,-0.258750557079099,0.187755557252414,0.0506960098765363,0.220985962490103,-0.107984106463948,-0.233943198101291,0.414321871322706,-0.138527968503054,0.385389232608911,-0.163217467364075,0.288608863178088,0.23382129806992,-0.0581038080365277,0.168006346982655,0.313031200731163,-0.266304494757967,0.298835116530265,-0.382417787607901,-0.249190889633337,0.389380492569775,0.217622118829032,-0.27402090726251,0.0826650835216114,-0.108026789039774,0.0901928495799115,-0.240297105500151,-0.193988794159124,0.351091938624036,0.207424320527406,-0.153568219203618,-0.548463722126392,-0.239438008881369,-0.312244295629518,-0.327427524176675,0.255265867277418,-0.269206382968742,-0.392774899062918,0.0878799106561489,-0.0689070665804237
healthy,-0.155336989747364,-0.166342245678629,0.115613061897024,0.0336641148298244,-0.212147925947436,-0.0258105668939979,-0.140104995321015,-0.0871304276386738,-0.458673375423617,0.0741899655018554,0.252843996086336,0.0792965495079077,0.170893535957209,-0.184318934441861,0.0528141831180024,-0.174175367278432,-0.124214062425144,-0.12779850613191,0.0113842779441592,0.0515749853992004,0.114944288524972,0.013821064178751,-0.181071147014012,0.126659170500338,-0.0642113220885473,0.0907814460702603,-0.275018675168024,-0.114914027286418,0.081821849865271,-0.081234781837316,-0.0075289961523307,0.0201222105767376,-0.0659634478008461,0.0329718889978929,-0.144509518592605,-0.065926377783617,0.0095670905689684,0.323869392566366,-0.158960016533287,0.0423596817284266,-0.170643124208171,-0.280625326141188,-0.336105524375832,-0.147084749993583,-0.315963643994034,0.123580846008393,-0.238288340341677,0.105390058982389,0.29018333833859,-0.103088691790328,-0.217629749311563,-0.2211143309311,0.25254289676272,0.117971168911374,-0.160393642709801,0.0197938761384225
