group,DUX4,ETS2,KLF10,PGR,E2F3,MEF2A,E2F6,BCL11A,FOXM1,SRF,CLOCK,ESRRA,IRF4,ZNF263,GMEB1,HNF1B,PBX3,OTX2,IKZF1,ETV6,PAX5,PRDM14,ONECUT1,FOSL2,STAT2,FOXA1,KLF9,MAFK,HIF1A,TP73,HOXA1,AHR,FOXP2,YY1,GTF2I,EGR1,GLIS1,RBPJ,SETDB1,SREBF1
healthy,-0.117321405035901,0.171182035571437,0.114382544865184,-0.119269615835672,0.0562225310160377,-0.0266461296227989,-0.186349301135037,0.0642302951652219,0.182172596339073,0.0748721066121198,0.0229291001174724,-0.205217022098166,-0.0225848107379305,-0.118814038869378,0.0298905259002274,0.0752614775594336,0.0735299957940315,0.169344328855235,-0.136039205678398,0.0377995686483281,-0.14147608494033,-0.203645977676893,0.159916193973856,-0.110194690216228,0.16749288069859,0.0550544181740961,-0.135114973269597,0.0619651271931076,-0.0559467680302882,-0.196391069682553,0.118476770883747,0.0844773734823784,0.217688976442074,-0.0622937766437233,0.0786257498238921,-0.0741580941343197,-0.104130074230862,-0.110042298847096,-0.109565989181184,-0.0244637116407259
healthy,0.128712720992882,-0.0236969271163385,-0.0845709949728595,0.0293628018647888,-0.0344673635171355,-0.0082812289662106,-0.0143244616606405,-0.0515303061391977,-0.100038942479154,-0.0637474216444865,0.0282256367213005,-0.004410380180703,-0.126492003088754,-0.109081836100803,0.0431126275116536,-0.0213240446550072,-0.153892821584989,-0.0271997987865644,0.0752283824741117,-0.0017335427691521,0.0516024530123286,0.0410752901483621,-0.0059206805600561,-0.0417936586621186,0.117291559618204,-0.0765064738861754,-0.0210372077163603,-0.0514236693457944,0.0388244520271502,0.0236844727941014,-0.0736700821747204,0.0243289305178436,0.0135691845224003,0.0090239582411668,-0.0533608376109215,0.0116991119138745,0.000344778935664,0.0217864848645957,-0.0422523973188533,0.0694161159873489
healthy,0.0306066792873239,-0.0110725184119549,0.0119004736785569,0.0801471764301569,0.0699574414282182,0.0572154311998282,-0.0028664052774798,-0.0926165549729464,0.0674879114273781,0.0784633488147557,-0.046272437989058,0.0501720268130753,0.0478154226672487,0.154751931775833,-0.0907305171405501,0.0025457360900808,-0.0349728103408511,-0.0395124800134414,0.028673861479354,-0.0205537631386755,0.0649467024317076,-0.0308224707875501,-0.0750594768286705,-0.0505226251246316,0.0104711693711148,0.0346315177233606,0.0483604345332045,-0.118778885075542,0.014729907685019,-0.0645186405046855,-0.0859687683366082,0.109975195478902,0.0882071650172759,0.0829766104366189,0.0186418202660422,-0.010287822047496,-0.0992894921337865,0.0524675151843623,-0.061762646029769,0.0923720918747881
healthy,-0.0811737269296307,0.0032445969354654,0.133313151434067,0.111325402815295,0.14903142339129,-0.125811029384807,-0.147875201380755,0.074064442267775,0.110971520121536,0.141063967889888,0.150348346781055,0.10284782127124,0.130527094761661,0.125237535625244,0.15158566248626,0.141111944787783,-0.156293767094658,0.115531448293075,0.0764745383819035,-0.0398839806819492,0.103915837967283,-0.0377427462544713,0.135374884320565,0.137342255564966,0.0966010593356858,0.134532953448669,0.1178626797277,-0.012894958888444,-0.113251908781623,-0.088169544105095,0.0732388575071086,-0.133092054358152,0.0932289839613465,-0.118941947643161,0.0924513760985744,-0.132497544169865,-0.125193910614106,0.0361289392730915,0.146278377372082,0.0922267762845386
healthy,0.185524729828632,-0.107467333154752,0.0821617954397849,0.139269041578345,0.0177758853026956,-0.141601757423716,0.186144818850819,0.0959218661226025,-0.0157679779927566,0.182955789593857,-0.295044262366336,0.19187326029388,0.114391660569174,0.0858675655485695,-0.0950064966136596,0.0600009949087666,-0.1485113208138,0.218492796174911,0.158949486020615,-0.0036171859627578,-0.192906741997526,-0.121744144689392,-0.303887912944671,0.079386158864281,-0.157044926881041,-0.0493561333612221,0.103451518534874,-0.005196936566901,-0.0712364174298225,0.0521317699367261,0.0334405151250877,-0.209324337061145,-0.118215542872661,0.181553207281767,-0.0439820285022676,0.0516593211579169,0.069951947312435,0.0681655003675628,0.0517331412796058,-0.0825308960482296
healthy,-0.0295287594511252,-0.0349314280285083,0.0720687447339801,-0.0451749921671367,0.0997780228868627,0.215548989921879,-0.0501425127731644,-0.143156145370897,0.0755248044880018,-0.0586881958549683,-0.0018235011409341,-0.0175335488596733,0.0227819559737699,-0.180858249974525,0.0872366161697026,0.083389626713932,0.0406958824481269,0.117545727583316,0.0699683769276686,-0.136027456837848,0.0234608069082979,0.0578535760161445,0.0890194164033852,-0.0870130124199876,0.0675449142650273,-0.0684644532807092,-0.124729688953373,-0.0386482750771414,0.0755016903925257,-0.128756063889252,-0.0231166078778377,0.0675650134784849,0.0126278333350275,-0.0900655804638494,-0.0099445883384477,-0.12906659673717,-0.0521398721105061,0.0036419774785038,0.124056365302545,-0.134826528833761
healthy,0.101913393111707,0.0873858083592337,-0.0520224962185517,-0.0506128213139809,-0.0285706318970551,0.0660374719148175,-0.0319575131612838,-0.0087601226212616,0.0562350442126004,0.0790315012408031,-0.116431824131034,0.0655694110265898,-0.155925910916322,0.0465748044985934,0.0740115939832274,-0.0541992539608046,-0.0134730746939891,0.0842479086365916,-0.0148589498923789,0.135081029794966,-0.110949958473995,-0.0072381619234262,-0.0064112746958533,-0.0213404032090226,0.077218451828907,-0.0073711961784896,0.0299333176381403,-0.074055531902331,-0.011005838486552,0.110764442815558,-0.0004509739196873,-0.0913628002869775,0.0163070704761653,0.177760615715259,-0.01314231980296,0.0737980068764743,-0.0793274719458753,0.0013474295191742,-0.0172706534520603,-0.117581533014242
healthy,0.0271093389972331,0.189098316283589,-0.0106858096033071,-0.0167718955606603,-0.218701698985627,-0.0857806527005877,0.0262655187266991,0.123530642723959,-0.130366361062321,-0.0845213735200965,0.0307039617399056,0.200052496859788,-0.070843485618061,0.137710435955104,-0.152526320001805,0.189819563273235,0.146462168210505,-0.163857252136101,-0.0031920662833351,0.053752899527092,-0.0513594949371216,-0.0746329353650923,-0.0948742998974131,-0.335579838170024,0.16388950826265,0.0117051032022702,-0.0205419916317619,-0.0830363014537591,-0.166214529864336,-0.157458926873749,0.0058719052770647,-0.0684513712731526,-0.0116599446251009,-0.155417759185699,0.0307542812973228,0.004346835613806,0.14203791789298,-0.103681512690479,-0.114295068570316,0.0787733317689817
healthy,0.101913081042679,0.0918572701566587,0.139736170870373,-0.0694005042226451,0.120832507442393,-0.0960399264521269,-0.0692522036110307,0.112338517531184,0.0801859155146127,0.0135892901007124,0.0317337573390829,-0.0354235794979062,0.0235151368932575,-0.0633320817985787,-0.0818947503278358,0.128507144516765,-0.101615836432849,0.0433536410530197,-0.122622730660689,0.145368377178715,-0.0755454896522739,-0.0351778058161851,-0.112136494138355,-0.020941590487801,0.127934852134851,-0.0018053428034277,-0.113021150715231,-0.0954769631759333,0.0407598279696203,0.0263946136276627,-0.110925318861287,0.0377503871417395,0.054062489339425,-0.0125955794949055,-0.169370879422505,0.0200945720271051,-0.0448549836873029,-0.157394881224714,-0.163819096439334,-0.0153717926797918
healthy,-0.089482290086632,0.086520670544484,0.0479474972182882,0.0522249980180852,-0.103702201880319,-0.143146126820404,-0.12090501431466,0.0471541851572977,0.057596701966089,-0.0452536648323464,-0.0689661288431613,0.0157799345425347,-0.0435937391488431,0.072272975094414,0.0088417052878059,-0.123530865413706,-0.110721417537697,0.151258363342738,-0.0672843309195264,0.0620012982152995,-0.0348383405383134,0.112022520254717,-0.000973019115045,0.0189200788554868,0.0290333297790532,0.0119215531549897,-0.0168569945836112,0.0569186625220084,-0.0512720777182963,-0.0855287348974333,0.0683081882143368,-0.148822859847,-0.0926892334032294,-0.138905867942993,-0.0741847271102437,0.120903240889784,0.129246613787564,0.0446022267613989,-0.157078743784253,0.0685665171045401
healthy,-0.0358465283899755,-0.0585392911773899,0.0394013653077625,-0.0146844161105317,0.0380013654696186,0.009834159821962,0.0902406573753609,-0.036411083119227,-0.0162369416159734,-0.0210134821596408,-0.0793040576123604,-0.0287173768169271,0.109344422290034,-0.0165743559605261,0.0997469918927576,-0.0530333842796895,0.0279796200529052,0.015526753341915,-0.0326165202017577,0.0696475946876627,0.0338226416376587,0.0044118573666508,0.122111030403108,0.0165866419180098,0.005006078188363,0.150769075035114,-0.0161815049785469,-0.0273365550587578,-0.0788629617729452,0.0253354422764108,-0.0951064958539099,-0.0998407846901332,-0.0341699446796982,0.0385287626689194,0.0026741435264546,-0.0367790625287391,0.017558730846721,0.0267228564995714,0.0940313247453353,0.0494881364018897
healthy,0.0058198727132472,-0.0301871902416095,0.0507350274431055,-0.0093371789636209,-0.0373547593360137,0.0849290459390067,-0.097269835222964,-0.0528865068677327,0.0128907461031738,0.0606705110781817,0.0788976513722146,0.133095593731925,-0.142740990253569,-0.0329067569300428,-0.0084306567341431,-0.0273225799964598,0.0035596106210826,-0.0022904794998138,-0.0396875432065365,0.0999652279852778,-0.061637468122958,0.111085234000205,0.0804810435330358,0.0496351138046724,0.122652457648341,-0.129928809410283,0.042068674929298,-0.0691072112938548,0.135827247383418,0.0507350274431055,-0.127450981983044,-0.0694698201856459,-0.0015773486792913,-0.0273467539225792,0.0506987665539263,-0.094864529574083,-0.051037201519598,-0.0669919927584067,0.137531509174836,-0.071911386723706
