group,ATF1,HOXA6,MITF,E2F3,REST,BCL11A,CLOCK,CEBPD,AR,PBX3,RXRA,EHF,MXI1,BATF,MNT,CDX2,SPDEF,ZBTB7A,POU2F1,PRDM14,HINFP,ASCL1,KLF4,IRF3,TAL1,MAFK,AHR,TCF3,MEF2C,ETV4,GTF2I,HOXC6,THAP1,CEBPB,SPIB,MYB,ASCL2
healthy,0.042801372966335,0.0028070183896713,-0.0389501147342748,-0.0201215946834394,-0.0292558841830348,-0.0066576488851265,-0.0100868170239963,0.0064300629789899,-0.0753308093838643,0.014445223659222,0.008525259445441,0.0925032033366039,0.0073241168386367,0.0835694756823005,-0.129728423427707,-0.0087498636027039,-0.0597346306594064,-0.0157812982492674,-0.0864969881132983,-0.0947210595356686,0.0086125776071941,-0.0148434283745929,0.0297173333613577,-0.0242584102971063,-0.0968318238699232,-0.0280429715148871,0.0260059976185481,-0.0208187589569333,0.0831536315683297,-0.118774859086381,0.0186157173417462,0.0637226726976923,-0.0053862311653943,-0.0269465353737939,-0.0432930162753575,-0.0943575058808928,-0.0148657130240698
healthy,-0.119339224375256,-0.0045690678727141,-0.0251419817066555,-0.0196794137237506,-0.0917183293982033,0.0172320826171739,0.0184787469785076,-0.162750398811912,0.0327588430238467,-0.0728869913475696,-0.0691172502726016,-0.0222502075905257,-0.0415658245923735,0.0188967950943414,-0.107826608576274,-0.0697127832709582,0.027617197972395,0.0121420809951273,0.060929875221133,0.0567013903201451,-0.115958528557877,0.011260503008484,0.101266116186871,0.0291409084114531,-0.0290308293812948,-0.077311618108074,0.0218541408899824,0.0126477108647138,-0.10166719820381,-0.0188240300181707,-0.0718865073739108,-0.0282668104109777,-0.0594490099135736,0.0657847588105271,-0.0353772394079591,-0.0912558599085748,0.0056903779830943
healthy,0.045623387784508,0.015234835618951,-0.127847804677651,0.144161809041793,-0.156765069387288,-0.0195621364206934,0.0695361499798226,0.0458882558098647,-0.0290315570767432,0.0043534766046396,0.135909433637284,-0.133390595732742,0.100015151206876,-0.0264362650944321,-0.0326427812111074,-0.0177689643390467,-0.229124318584538,0.0904145923699746,-0.0028601600076677,-0.092783113782631,-0.0361016155226636,-0.0879133777782745,0.103456103039225,-0.0684204387771215,0.0781508399630482,-0.0581483798876766,0.093130137545794,-0.0089005504841731,0.122677694855889,-0.160215610375154,0.0661700972270508,0.0186249908436975,0.0331035790086458,-0.0148370152481853,0.0519662254093414,-0.0880217093189782,0.177244136408482
healthy,0.136218225882178,-0.0918700895055402,-0.0826559660543627,0.124503363282447,-0.100256051770875,0.0901881602082063,0.137858423756312,0.100988907999651,0.0619793349447925,-0.151403351281279,0.0282624861929313,-0.0424435666591971,0.129068431397884,-0.140582021814099,0.135944196819471,-0.12592546531031,-0.146646056432172,0.118903661756437,-0.141705405507938,-0.108254545418921,0.127732545179417,-0.142070020162575,-0.139378540006412,-0.129560905889465,0.0446110224938829,-0.0284421716507291,-0.149412347265316,-0.139202306676816,-0.115631393803681,0.0401122439794865,0.102020657353752,0.117137920030101,0.0876276861324132,-0.147335433324735,0.0443338471877517,-0.0873797009736091,0.137589900619598
healthy,0.0080978256473284,-0.0900264054610434,0.0696145308954634,-0.357816814925672,-0.32941419339901,-0.0600577581480377,0.0959023483687743,-0.0312803612195151,-0.231611198349375,-0.226886351318785,0.0039217568837475,0.156629348305847,-0.061971789664679,-0.0624001044096616,-0.0616639384417227,-0.0874431321553667,-0.0372633828134916,0.0128628271852606,0.0700830001477881,-0.0757447856830277,0.0081781346620127,-0.0676737297072607,0.262757711211083,0.0995965630442497,0.111187830830343,0.159118927761059,-0.0949787946999054,0.0529905648558238,0.145078235027096,-0.318545706745074,-0.214237681506015,-0.0447856605222496,0.0443305761057056,-0.149655848864098,0.0737236754801408,-0.238638237134246,0.313753935535581
healthy,-0.0559116976580792,0.0182648327461161,0.0154014955920415,0.0379572249411571,-0.0500042217129853,0.0460990997257129,0.0538373131015818,0.0953583606832653,0.0764819929886595,0.0323103160610718,-0.0339897408919438,-0.0162494262637023,-0.0393378919869172,0.044886665219142,-0.0029426191553016,-0.0566542412793283,0.0062434575966356,0.0846016301387248,0.0507390305048464,-0.0170727021666888,0.0387181387822027,-0.116111391358137,-0.103154585279544,-0.0371943773927644,0.0273614755332546,-0.0588398140082784,-0.0662749187575046,-0.133773874265662,-0.0302721885173307,0.0383990770699472,0.0263772184936301,-0.118225416915248,0.0047926936595467,-0.133004742168392,-0.0128156454422619,0.0089902888830533,0.0150684145015203
healthy,0.0917189477994202,0.0408858200767446,0.12700836265289,0.055420569310801,-0.13777266745921,-0.147536112755965,-0.31759004495361,0.0676101872041242,0.257787676241366,-0.0094195264673036,-0.0317018197592122,-0.0306665177159166,-0.144100976524247,0.108735585493432,-0.0003064372486271,-0.146055083805575,-0.216498169408991,-0.0286891110735359,-0.039388582875188,-0.0498692432860848,0.0296575540807675,-0.144755384665117,-0.15516412096146,-0.0319449435267181,0.201325220285232,-0.20698899105242,0.0582185186685139,0.157873937953452,0.0708943840968486,-0.0425512178841595,0.0338251006620964,0.0394453117542727,0.23054971015513,0.0470672418655802,0.179499797073095,-0.0579369003044863,-0.11085177528643
healthy,-0.0456102926757887,-0.112621665599667,-0.0181792976183336,-0.0723994898698708,0.0168402642023926,0.0033923601349717,-0.0029232719956293,0.0474376042004089,-0.0260557139216557,-0.0639665644557833,0.0092666229708278,-0.0335525952758735,-0.0170406927710207,-0.0356080542137194,0.0230684753615707,0.12437445570901,0.027518416028878,0.136063279253897,0.0211047018327781,0.0046269148289683,0.0482393184749214,-0.0575229991962707,-0.0630603714593264,-0.0506252713291221,0.0220578036431693,-0.0310813536690651,-0.0345845891824268,-0.0310557670432828,-0.0504674871367978,0.0175396319737758,-0.174142575074424,-0.0848878954704548,0.0997281384241966,0.0298233445681014,-0.0501455220957037,0.0770861068256645,0.0263584889934131
healthy,-0.0281013551536337,0.0021214122528719,0.0752597176376579,0.0019548483023084,-0.0830371337436555,0.0467109552804926,0.0200405562546146,-0.0644502400925685,-0.0609913865397907,0.0731436832343108,-0.0206933674330563,0.0070076367003889,-0.0575800373244831,-0.0345365496490367,0.0556136863995797,0.0529867562913653,-0.0630076319575087,0.0737709496275092,0.0301943843117908,-0.107677245189167,0.0207481916212687,0.0401883707303096,-0.0148307645273483,0.121302026960552,-0.0459298226369979,0.0908002089175866,-0.0010087949400495,0.0095095318071489,0.0192231231268268,-0.0479212701930176,-0.115535926576875,-0.0417494409396267,-0.0830676082242967,0.0156691115143998,-0.0086271163309349,-0.0677269936850441,-0.0465535037971796
healthy,-0.074860486960692,0.128904590807983,-0.0375826459406939,0.104852892719353,0.0320304151303724,0.071402046814758,0.0097218824378789,-0.039582803720946,-0.138848602322055,-0.0285570335667573,0.0044405893348426,-0.0615576447518935,-0.0079518224899167,0.061923211437826,0.0448232569489871,-0.137576589630132,0.0118306145199476,0.0263526764115292,-0.0230725371832572,0.0967267536898229,0.0171756576717568,0.073144216116382,0.105274240697962,-0.0726870087353383,-0.0097328394775117,-0.0280938496186411,-0.0126015916722957,-0.0221491575705611,0.0594060806058055,0.0391554791752647,-0.102683398872048,0.0293588896489799,-0.185125161164164,-0.165377587462222,-0.017165696726636,0.0255866797317414,0.0393148542971971
