group,VDR,KLF5,ETV5,TP63,ZNF76,ARID3A,EBF1,PGR,SPI1,GATA1,REST,BCL11A,RUNX3,E2F1,IRF4,MZF1,NFYB,FOXH1,CEBPD,AR,STAT3,NFAT5,TFAP4,ELF1,BACH1,TEAD4,BATF,MNT,ZBTB7A,TCF7L2,JUN,PAX5,TBX21,POU2F1,BCL6,ASCL1,HNF4G,CTCF,ATF3,NFATC1,FOSL2,NFYA,PBX1,IRF3,ARNTL,GMEB2,NR5A2,HOXA1,FOXP2,YY1,CTCFL,USF1,ATF2,RARG,HOXC6,RBPJ,RARA,BACH2,MAF,ZNF143,MECOM,ETV7
healthy,0.0071186625353351,0.0812884810750866,-0.248672973389446,-0.127593775925074,0.102770155242183,0.0599205367316541,-0.0927086759121444,-0.0946077232963805,-0.111552852543247,-0.0857055098276301,-0.0902427204334553,0.0880420150612847,0.0194872545196571,0.101451790523568,0.0498646389193012,-0.114408746161152,-0.0983916338410101,-0.0920997784185901,0.104941160795477,-0.0454841716679265,0.0220871664227964,-0.0342815536074318,0.0001652692507313,-0.0043261114621722,-0.047063689966318,0.105157713440354,0.281419379203756,-0.0627966569503457,-0.124822270758046,-0.017948240629423,-0.0025272753633523,-0.169881299760071,-0.064608294695233,-0.123574929571814,-0.0520029234652468,-0.113535776312517,-0.206745073395777,-0.0421249173266477,0.0918434894643189,0.125431014631848,-0.108812224946534,0.0742139330121,-0.212172356849383,-0.0128790448196171,0.0861344161774754,-0.0511595510223203,0.209798163569706,0.104757021918442,0.189998113630035,-0.0702129065501658,-0.0274379472395028,-0.0777952703093576,0.12875985226207,-0.125380473733173,0.189060213832547,-0.131710170821369,0.0014532172582896,-0.0689134370611467,-0.0817347976635837,0.0756980534439966,0.135381785326694,0.0421886183174796
healthy,-0.314288048073805,-0.219976567671957,-0.214469303176314,-0.11393915810106,-0.258676919172582,-0.030475432775626,-0.0709260788411569,0.11966280071947,-0.163657165188105,-0.154959265795078,0.138093613366793,-0.139118404814187,0.237457272364147,0.0166812276642911,-0.0631379964574682,0.0972661793260569,-0.119177978903917,-0.0506895577194391,-0.0992507246071863,-0.0464606714934852,0.243148296390777,0.218371981310033,0.114968672702804,-0.10981249601386,0.123156670995911,0.0408654853687407,-0.174998678376801,-0.0904934199066279,0.107329846431469,-0.091087716900712,0.0582650981573684,-0.203388760896292,-0.0511829166919169,-0.01841047869174,0.0866990417064596,0.24503879989914,0.0726256161276233,0.336613201267825,-0.154584628739929,-0.0425952907570289,-0.237975777144292,9.06047355631445e-05,-0.206698450327508,-0.265604988324728,0.313542676663815,-0.0164864030909534,0.170925234930166,-0.228361563632891,0.206271304213667,-0.0692144121395282,0.0847221909537787,-0.0058532965314882,0.235349614627842,-0.152647558921071,0.31528414580416,-0.0863992433646061,0.129044493120466,-0.15054502347892,-0.145752529674942,0.0341976775433941,0.237917946221544,0.198665606546084
healthy,-0.196603940950095,-0.14936921213791,-0.267527779359107,-0.104533858111215,0.0580310789392242,-0.0168019430230003,-0.239682653013999,0.0690911762829815,-0.149259178063001,-0.0978753096322176,0.0573487561537619,0.208850250229788,0.0579656532730616,0.0928061215832083,0.287485953169341,-0.149719759883315,0.0338503475043288,0.0517751213491699,-0.0692658925505747,-0.0647325630116411,0.287359005072781,0.0701182848943857,-0.120364081297006,0.154673523674691,-0.228663818448333,-0.11211598651965,-0.174315907124669,-0.06162484386892,-0.0307846346131779,0.0685183299673196,0.0622237117563511,-0.210313591905066,0.150952253043326,0.0997304618309915,0.154754562283915,-0.150574382647564,-0.0077761749864847,0.170144649170067,-0.0735698605211998,-0.0197754652027403,-0.12346957001929,0.121535795500099,-0.188023699395942,-0.131659116260165,-0.0281958599588824,0.114541197008539,0.0317256861693739,-0.115540982969585,0.209544468590916,-0.16151738291836,0.183623079873031,0.0233746203151597,-0.0467252636106178,0.0408157646618333,0.254556769305642,-0.0280960486443106,0.155469969639198,-0.0573457822598454,0.15860259514347,-0.122459561297905,0.344546427481574,0.159995678574971
healthy,-0.0379723146289525,0.213586405006647,-0.137945528945015,-0.0555046863190201,0.159911527174677,-0.211373572083438,-0.244953742098084,0.275813321241599,-0.229599195463641,0.150078344686058,-0.209129951419148,-0.0016710262273632,-0.153156111718515,0.223412490009783,0.176265668318609,0.133507874102848,0.0006053963292935,-0.203926679308511,0.193058702618886,-0.0397135004594333,0.101507326211983,-0.0713097794136747,0.148082608497855,0.101635992114351,-0.238070044387417,-0.15128328671472,0.0306623361854683,0.0063088493425389,0.0575827629300212,0.272072418876326,-0.0068875341893058,-0.0482197408986579,-0.256073008138587,-0.282071624978064,0.293561878502995,-0.136968569659497,-0.318250673579006,-0.137680572138983,0.199032675332191,0.254661615603144,0.110605583261246,0.138045421257587,-0.310435526810682,-0.260364397232627,0.259613118803071,-0.0457983953613987,0.233594935922534,0.26519946330585,0.185862667590992,-0.236915887744744,0.164253557786757,-0.289068546764575,0.179861695659263,-0.124820024356032,0.260443380736615,-0.159985906904298,-0.344680654485498,-0.252627178936666,-0.0648355298857956,-0.385000750173799,0.0631726082195581,0.204907235292752
healthy,-0.191392733289621,-0.0485455753224106,-0.162953323933468,0.142137945763815,0.0216664328137275,-0.172775912950493,0.218650122306782,0.224631145222082,-0.0737935297632845,-0.0870321575599974,-0.184844340611604,0.0118793044068719,0.0517606706444695,-0.24929990969685,0.119927783594151,0.137019797695979,0.0950817160685345,0.296143375731112,-0.135116744950201,-0.156038504950363,0.0941360997973407,0.138497323119719,0.103698644339788,0.0913347115939291,-0.0724814871870032,-0.0622097304411607,-0.098958742780429,-0.291084328680225,0.0636754356615111,0.252467724205349,0.02128818630525,-0.146393218984187,0.0005200889491565,-0.0422335867121922,-0.184135128408209,0.10031806617027,-0.0765476371531364,0.174147056543724,-0.120365131119578,0.0465479609495138,-0.0937696734922531,0.007139402847513,-0.0498221572885222,0.298140990104009,0.020224368000157,0.0335575574239892,0.124407640678932,0.118426617763631,-0.0916656772888469,-0.106736436610998,-0.152445163119827,0.131807088001023,-0.0259571666442692,0.21888652637458,-0.111452697763577,0.100176223729591,-0.171156545086074,0.178047723662399,0.0856137331532068,-0.0617369223055638,0.109691487458478,-0.152539724746946
healthy,-0.212634808818196,-0.157365264374866,0.0561251512544475,0.239943951725487,0.0390198158432485,-0.163763532265569,-0.0906204846003019,0.0975579596600096,-0.07040005383856,0.166183325639023,-0.0993226082269197,-0.049912124505288,0.0700004252220126,0.0816936103578948,-0.0205818452966421,0.14490844530234,-0.268753806957802,-0.255912580131758,0.125305592961794,-0.25135441742681,0.0152198914845059,0.0347991029101344,0.178550762622273,-0.147998928193516,-0.0801495023808298,-0.222462304764508,0.121122770262177,-0.114251360224978,0.20513254258567,-0.138238144966012,0.155581832615282,-0.0422417810831436,0.0956589141110354,0.0167432731799996,0.0763290657605622,-0.0812897717154032,-0.0302590757015617,0.145232941148191,-0.0089093864423312,-0.128247753400476,-0.0906781295709222,0.0135054393807764,-0.255190398758256,0.172902527045933,0.115967755417605,-0.179434544222401,0.26742473415204,0.0694929551716642,0.113985804742345,-0.137242311906139,-0.0968072796493476,0.199253403278698,0.103402447214979,-0.0222321754667603,0.034663410535472,0.0804312502709402,0.180095194447488,0.184453866692311,0.0247267777627611,-0.294225435464534,0.0942268575937154,-0.222676692239512
healthy,-0.0432131473018722,-0.0388194910403259,0.0298309133643707,-0.186478334992675,-0.0890816655120298,0.145788122331049,-0.0771785405752822,-0.107538724329846,-0.0972314801570696,0.127833277031461,-0.0440609292901092,-0.0357231405872072,0.0173776320310013,0.058493634414603,-0.149134630179353,0.152514840447122,-0.033422831788217,0.169537885050793,0.0781326513235221,0.348609282672555,-0.117478089980291,0.0709649536626158,0.0958060102182814,-0.154698377482895,-0.105014840325671,0.0405017639217995,0.0964610713290132,-0.089101127472566,-0.0675368005164525,0.0141421997623432,-0.232219638436401,-0.114668447433608,-0.135511732485952,-0.0441435239518971,-0.10786055870164,0.0075901646091319,0.224254475075473,-0.299231915382303,0.218722056781575,0.0455015890517549,-0.186770264400719,-0.0736810838623314,0.0259897869092678,-0.138733398977646,0.0483420859261167,0.138147641433702,0.102238425516489,-0.0717894762346021,0.141301903086465,0.085496867317648,-0.141062188694494,0.147109636919656,0.289695080037584,0.114188069285738,0.283037190806334,0.141319466319144,-0.291804566686926,-0.0327710934512352,-0.264585353490125,-0.125167463119961,-0.0944977867246749,0.124303541944938
healthy,-0.0449303147551225,0.0507067465330161,0.0179987535066786,0.0864015529465749,0.130481542780272,0.033580926291316,-0.0023462436532083,-0.133224688464751,-0.0175026259675901,0.0225405185227392,-0.104476923617518,0.0810948723069575,0.0024379330465082,-0.169116689874859,-0.0846230299203741,-0.104528420400056,0.227650947353697,-0.414596828158584,0.25028189925065,-0.0019279892974704,0.0302914123042964,0.191064367388865,0.0260422997353436,-0.124695062849688,0.109122938217741,-0.181080271671867,0.108564009724338,-0.198121938634785,0.0666908454252695,0.0910475675467985,0.0238907390405117,-0.0540766457415589,0.0438086897110566,-0.146488250016079,-0.104430450911325,0.314532299591238,-0.102842842786241,0.0193301337381565,-0.399939085421464,-0.0658442885611033,-0.0743086011836788,0.020868757118874,-0.109066417358858,0.110091328933279,-0.201278314598656,0.409708401874705,-0.224009748022513,-0.160994014443757,-0.134900217925876,-0.0503475250743343,-0.33163048741304,0.212630215100635,-0.239485159184815,-0.219265763933558,-0.0363730567201608,0.0842688325380375,0.283521188350492,0.222541461710629,-0.182935411862332,-0.193190807701971,0.122939148167041,0.209313068693717
healthy,-0.296920184339025,0.0159816733888828,0.0297631331556714,-0.206742151237935,-0.187165090539926,-0.0506153839768309,-0.17624160836776,0.122873468433874,-0.198488517925034,-0.0917129301371927,0.118123217866092,0.150535945144922,0.068033598776488,-0.145702444178738,-0.0581486009555207,-0.0251593002988929,-0.0789215493353159,-0.103206806276142,-0.0063210225178356,-0.079311367180204,0.0794308357931684,-0.0708970691809017,0.0532914122471108,0.301099697639413,0.107785063237329,-0.49000618053354,0.205172924140636,-0.0869429397842223,0.192001509561312,-0.127774771270922,-0.10997429123984,-0.0505443207501538,-0.0626963041622428,-0.260195086422977,0.292539325229719,0.0742543775156295,-0.329671406021254,0.0539946635507244,-0.0474211434327873,0.0141403805565997,-0.295206942635006,-0.0374211399068112,-0.217258135583697,0.29862123887132,0.212748538744904,0.0173629434011306,0.164917151080816,-0.369887871161004,0.249047085650584,-0.122338434430124,0.21412088294124,-0.216203172803124,0.0956689547391903,-0.285235089759211,0.284249302051949,-0.224808860893598,0.310377739978423,-0.0877605101916208,0.0806057821376242,-0.0019655676538149,0.20078949027674,0.123804328043222
healthy,-0.37131689894135,0.280929458802392,-0.231379046637879,-0.325832074870051,-0.462961090739496,-0.288981339104549,-0.110135639584458,0.470190055975975,-0.472224964579497,-0.264248424160571,-0.139432473201038,0.366656415503011,-0.236613984704506,-0.463973258648972,0.502307356089608,0.138094663526814,-0.454261451169367,-0.465518999753067,-0.28868882539812,0.248328277581619,0.444545414575934,0.363413037623169,-0.141848354475222,0.0046904396612861,0.123064392982481,-0.330438284680932,-0.362419548299767,0.151276811328358,0.404894300604062,0.357650517606512,-0.194794745043534,-0.22905338645869,0.30686167994273,-0.244687363001955,0.152462020478625,-0.0833960101291449,0.0359939877892012,-0.113026238885823,0.286823081347714,-0.270254823074637,0.284218652082036,-0.0045766060140853,-0.454133520476073,-0.157228584188813,0.0285743600043144,0.280169980444133,0.309449545179249,-0.464648154730673,-0.0155018167361434,0.01140310058461,0.462944174284185,-0.13545287708899,0.0522982788741874,0.0511014396608936,0.403258338404972,0.0142979289998031,0.435955379539178,0.296948284703996,0.240266881773349,-0.192734814183198,0.259054015101461,-0.0417237321736922
