group,HSF1,RXRG,RUNX1,MAFF,ZNF76,HEY1,ESR2,ESRRA,FOS,CEBPD,NFAT5,PBX3,RXRA,STAT4,MEIS1,TBX21,HNF4G,NFATC1,STAT2,FOXA1,RFX2,KLF9,TBP,ZBTB7B,NR5A2,MEF2C,FOXP2,TCF4,GTF2I,RBPJ,NR2C2,MYB,MECOM
healthy,0.0282009042548234,0.0230935398843762,-0.0460056635063223,-0.0325619307768114,0.02316626828476,-0.0550762898254254,-0.0546992603182986,-0.103475047721946,-0.0112777900555802,-0.006260838045884,-0.0422047328417423,-0.0052977471479931,0.0273091096055964,-0.103942800927154,-0.125916117962981,-0.0773795621640213,-0.0543698031552586,0.007764410549367,0.0781104576808924,0.0437233740720172,-0.0412969354537323,-0.0314510169144417,0.0215193560743561,-0.130965262252642,0.10919910907647,0.063728354237525,0.106185176915701,0.0086074497726518,-0.0015288219609793,-0.0012169864908404,-0.0038269273316692,-0.0799459157785927,0.0764507183724755
healthy,-0.227321196679513,0.0482618691943687,0.0496002754356299,-0.0288220594809342,-0.0029166214274612,0.0144263429600375,-0.158375823513029,0.0301636349416302,0.0854722074571164,-0.132001312937002,-0.107418196635003,-0.0699985356355089,-0.0435197353031214,-0.0687724403608588,0.0427067183333112,0.100124294197964,0.0955070640124979,0.166930780800167,0.134237660010453,-0.0673616048347249,-0.045722244648712,-0.0083496311324215,-0.0446655623828805,-0.0157513992150065,-0.0609481704536985,-0.111244664502177,-0.0179039162274757,-0.0601793402557438,-0.0633592312658191,0.0560274524496041,-0.0506527367499131,-0.106993465138347,-0.057550248364978
healthy,0.0242217345985955,0.0429783737831525,0.027400348050867,0.0551604657491309,0.13601431842479,-0.0073446487340876,0.0580556390602775,0.0549781500494365,0.140110344477924,-0.0392455206038101,0.134728385022946,-0.0221306950669009,0.183021626083589,-0.0419083021697463,-0.0044528786493353,0.0280304311090107,0.0038150167880046,-0.0903697598493072,0.0777000341585463,-0.102569354122456,0.0015367998046237,-0.0065823260217656,0.0186871161310736,-0.0919809444594063,-0.01527708328399,-0.0600455541505417,0.179067077013418,0.150810574436786,0.161004696013297,0.0110711816358406,0.0261484469129656,0.0185441806225132,0.157349630865824
healthy,0.191232458342205,-0.181174596247575,0.0394044065781589,0.0223445078592073,0.175559734279312,0.174284680176416,-0.173672387298081,0.0847386088828772,-0.183026324042177,0.150951763383756,-0.131093080026767,-0.184813298223092,0.0491170727031611,0.147278851951952,-0.0491104939615673,-0.188055302080503,-0.0704025911298163,0.188690714536439,0.162039010573765,0.15617622402944,0.178080050183887,0.123905898817592,-0.166660576543392,-0.0523359569829718,0.0848330608157593,-0.0886028677130372,0.166011348730109,0.172380322449064,0.0658315874884395,-0.0009197080748095,0.180696415715731,-0.130327690433343,-0.0870118460495944
healthy,-0.167485086688243,0.172113419404059,-0.237530072150664,-0.0318360082134676,-0.0225216688539114,0.265588438085178,0.219045578251359,-0.140392759046438,-0.213869343220274,-0.0253188543581744,0.104332135612614,0.0045418218239322,0.093965247068464,-0.358515554451029,0.0319081006233713,0.0116645519224163,0.0050897241392002,-0.0359164386140162,-0.0946140787575971,0.138229986749327,-0.0458651911807249,0.0229398048313528,0.143882031685776,0.0560013840131831,0.104735853108075,0.0273230233534969,0.125945440101739,0.133183518056069,0.0234156147367171,-0.0087376000803267,0.148726641631304,-0.121735243363364,0.134322578132547
healthy,0.0076167083769881,-0.158818917030854,-0.139597275749609,-0.0484990704024345,-0.127622243143059,0.117076755951477,0.0104230623536727,-0.152530047280418,0.0202490681901582,0.0854920895004623,0.139011519986691,0.192013940965134,-0.087637349352438,0.115661336479344,0.0304517658355946,0.108735857571781,0.0530711672335766,0.185003706400557,0.001554795441445,-0.0314076213008076,0.0130156437287776,-0.184331311521579,0.0045099426826652,-0.0819295267173087,0.0287123914077636,-0.0292020907593998,0.115406127778779,0.135345366956075,-0.104245691209085,0.009760084769919,-0.180066218514732,-0.175575110422514,0.0162580184743229
healthy,-0.0186303407348069,-0.0399573335994691,0.126015169588578,-0.0389326430968171,-0.122934880298446,-0.0317324513366775,-0.0874587023134265,-0.0354506850780968,0.0067158265286069,0.0212256430151888,-0.126326058697393,0.0249886447882773,0.0050320511152685,-0.032290808176108,0.113242601442051,0.131256759963188,0.0230263127334413,0.133505109998133,0.197405257423828,-0.0342556273438145,-0.147291176639395,0.102376405310773,0.0101629649671401,0.0540642378010276,0.114423980055545,0.100977404321108,-0.0312810403506791,0.0401612768548513,0.0541823756623771,-0.126189267489514,-0.0457746906036026,-0.0677694732739981,-0.045278511585935
healthy,-0.059339654476687,-0.133532682339834,-0.0565525226284269,0.0364835324527507,0.0976398624402885,-0.0032114134836975,0.0034130058629661,0.0154229890627649,-0.0138231425644995,-0.0872684033464055,0.0053445421480513,0.0571338587918992,-0.0668173252890922,-0.0168071785971616,0.0924512027715553,0.0854482116894047,0.0678053623572517,0.0151686544912458,0.0885576569347512,0.0632378885083578,0.0800204540824692,-0.0564552425849426,-0.0527187512761734,0.0137293786671653,0.0981086819269597,-0.0618103331714441,0.0280107922798859,-0.0860318919503103,0.0044924627310265,-0.0373649130876925,-0.0632976629929084,0.0397242471543652,0.0683667736925405
healthy,-0.0518882662609563,-0.0591244676679036,-0.0065937616415072,-0.0909720434038322,-0.0705779752770136,0.100987386354491,-0.143047539051379,0.0034908990591484,0.0942507015171123,0.0141047328925165,-0.0174159060328573,-0.0112691366864364,-0.0156000668293166,0.0427075947741844,-0.0887903208188618,0.0923498230120284,-0.0887288638446373,0.0776269472973699,0.0940388178792336,-0.0465568737469794,-0.0179154226024263,-0.107754085063002,-0.127841582934677,-0.0458872785743239,-0.0746670079108821,-0.0645509041071347,0.0007396275386322,0.09379906421816,-0.106579971008922,-0.140800071796308,-0.0560173173896687,0.0996939314318583,0.0376974221429275
healthy,-0.136722540764899,-0.0258039514095674,-0.0130902438079362,0.0804977055883214,-0.0230771809354312,0.100769567105917,0.0527599539933927,0.0488786387277383,-0.0183255932459326,-0.116797292046485,0.0561712224054808,-0.0449125404752337,0.108674333821063,0.0563669713604142,-0.0146026226763072,0.112558142703977,-0.0405761400595749,-0.0409289869019071,0.110882431905057,-0.0101477754407842,-0.0344331139388299,-0.0702838492901394,-0.0521066262711945,0.0243564065899642,-0.0303710114218038,0.0241294874192771,0.0969094475869751,-0.0108385074218868,-0.0546974946046445,-0.0591685503523594,-0.105826622909802,-0.0081516348239153,0.0214189254573327
healthy,0.0557172044673541,0.0376155699330716,-0.008061042019023,0.0297206608073994,0.0107554777697405,-0.102767752574563,-0.0493606516799062,-0.0096470117019396,0.0673704849452856,0.0385164555196959,-0.0299066611395428,-0.0905941507254973,0.156520820937847,-0.0881949862202818,-0.0456814075407686,-0.0427934355328485,-0.0786185381802603,-0.0657208024414138,0.0515875175349043,-0.105037436185579,-0.0257403222079413,-0.0440591284007485,0.0522756845096299,-0.0453597605575594,-0.0059496128342502,-0.0131320344997784,0.0708606458738466,0.101333186476927,-0.0813348966220591,0.0096261166370026,0.142566000438422,-0.0795560757660362,0.0751842116055471
healthy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mild,0.0433430130775455,0.16853616033617,-0.105833557112806,-0.119748881036078,-0.0067910776883155,-0.129236880354414,-0.0120067912303512,-0.0802889073140055,-0.0008963035017123,-0.132662343106227,-0.234575632694982,-0.0515892880388829,-0.0874970347389222,-0.0796602696319423,-0.216654746329778,-0.0586089184077087,0.0274574236754835,-0.173812664178795,0.0297773511933224,-0.0362753159594166,-0.112977124296012,-0.103047570623783,0.120574026899116,0.0726773961890543,0.118339394299158,-0.139318174156797,0.0811343166105733,0.0944949879462975,-0.0934247959103413,-0.0272067225908825,0.171773126031891,0.101730918686988,0.102699322312655
