group,ETV5,TP63,SIX5,RFX5,MITF,SPI1,ELK3,ESR2,BCL11A,IRF4,NFYB,SMAD3,E2F4,ZBTB33,E2F7,MEIS1,JUN,STAT5B,TBX21,SP2,E2F2,GATA3,SP1,NR3C1,NFATC1,NFYA,NANOG,PBX1,ARNTL,IRF2,HIF1A,TBP,TP73,ZEB1,ETV4,MYC,RARA,NRF1,NR2C2,BACH2,SETDB1,ZNF143,ELK4,MECOM
healthy,-0.102465984729154,-0.0411274947770899,-0.0329060493201834,0.0461694878221967,-0.0613594842788373,-0.0643499038841886,-0.085406514758993,-0.0926711109258799,0.0300319790996942,-0.0107747301917414,-0.0638888673500352,0.0623880665149298,-0.117725589539544,0.105362419079362,0.0041233584617443,-0.0556002176833237,-0.0508154121299833,-0.0491558818841986,-0.109278657744748,-0.0766486656507808,-0.0898541810568223,-0.0676212169588082,0.0484240157391504,0.0944396103937195,0.0677545630822567,0.0193678674845745,0.1218350542857,-0.115299864209593,0.0175790166586908,-0.0496674054411922,-0.0271413594232131,-0.0241391427394351,-0.0915529603502635,-0.0830533610299793,0.0001915208158795,0.0732221455159125,-0.0071422364221628,0.0205635097696667,0.0424675534298413,-0.0385839104835205,-0.0392811681378288,0.0266436457163209,0.0504007811649965,0.0687683849927349
healthy,-0.0109255146029359,-0.005492280988734,0.026901252823109,0.0481928763660752,0.0264200707745028,-0.0570900081201659,0.166544278164076,-0.0238223723938788,0.0471461239439267,-0.0996121100281554,-0.0543838803301189,-0.085570894041644,-0.0012631479224497,0.0209686132975421,-0.0730604439169938,-0.0844326748167929,-0.0822263261669386,0.0556152909322556,-0.037128597858997,0.016058131701375,-0.0498728050594157,-0.0019195287307562,0.080386076387167,-0.0165139599296175,0.0190630870828039,0.0687128557427773,-0.023866078776597,-0.0753557754673527,0.0695166490680608,-0.0841128820612627,0.0872068203431961,0.0225244241007371,-0.0717437827026294,0.0219702050315403,-0.0433018026689478,0.128339597245058,0.0652533977389421,-0.0224501515640273,0.0666427742249077,-0.0577052436677097,-0.0932808363746991,-0.0150088953770284,-0.0003538981484051,0.0684167823227445
healthy,-0.168533206688929,-0.109604418585413,0.0018076542569565,-0.0555630453321129,-0.134788544123431,-0.100120097399756,0.117318942147767,-0.0240412255383144,0.118611622741491,-0.0537243239464516,0.118224826701987,-0.0322491197936097,-0.22810967241604,-0.0511066611748538,-0.278279381907969,-0.138602394221451,-0.0028799845537079,-0.064913222359389,0.012619426531378,0.0014879302966435,-0.0655440290918985,0.030030803358542,-0.017547578411287,0.0366081877132704,0.0098552750469469,-0.008981074849154,0.145927858575985,0.0092320807896829,-0.0032768619793474,-0.0941934768072347,0.125519018185243,-0.105640376408224,-0.247819605282212,0.0145412679170178,-0.105260987101392,-0.0431750791967144,0.0762897580000005,-0.118642278385047,-0.0135487657390576,-0.0182294093021991,-0.0917511067088587,-0.110853893238554,-0.0913636934416325,0.0712667587933835
healthy,-0.165207585629029,0.0397025616348248,-0.101300756022776,-0.164563161039578,-0.167674598195784,-0.18985256354193,0.145704306931326,-0.18379316747005,0.0988606390687982,0.17656991191048,0.120781776282317,-0.112185631671558,0.0609010486901636,-0.112013556822698,0.133529904362737,-0.0246971996332026,-0.0744388876078384,0.0165162605035245,-0.18025268465006,0.152447828941493,0.170640463739594,0.12678413510641,-0.164545004717424,0.169548658811336,0.192506596928042,0.166130276366066,-0.131635154814279,-0.128489580918777,0.186714872843278,-0.164217441836602,-0.164536764814836,-0.174506904264577,-0.154628977528404,-0.18960871949823,0.0637091076147038,-0.0535796277110116,-0.183158837653034,0.105500573732138,0.134855208868242,-0.142046182558364,0.171217399603082,-0.162756375126545,-0.133577916955309,-0.100766517836337
healthy,0.0726921000261217,0.0360991245930816,0.177909765095069,-0.171105597966751,0.147681978265939,-0.0104188809152367,-0.0472999360049193,-0.0376767036651714,-0.10726165882322,0.136289113749673,0.0995383804094242,-0.0017421960187426,0.0059879414344974,-0.174212742834824,0.0518269020378727,0.0321071636367499,0.0891194994941875,0.0681171207170612,0.0919454237450614,0.0922403624411478,0.0559354666647502,-0.0456880617356102,0.0511547161723736,-0.200722930285377,-0.0751064819103635,0.0598725553055309,-0.171469127057276,0.0356395689503423,0.166304270356043,0.160439791631535,0.158731890810012,-0.126103440175528,-0.0460721679444668,0.0771436166251925,-0.105142215635065,0.0687138571486778,0.0112282475696132,0.0622389239136656,-0.0022223287798135,0.0210915462898966,-0.023999779014097,-0.0670402515243738,0.006221148775589,-0.129039109057504
healthy,-0.0542538211189062,0.106653452672326,-0.029473408944247,-0.0481815782126876,-0.0564744204229249,-0.129186783322528,0.0723342315225158,0.0479141511997305,-0.0214631884636121,-0.0644590269526434,-0.0131994332823816,0.153516997749725,-0.0023651661795295,0.0599483667827991,-0.0465305637154867,0.0183469691470441,0.0249848896472287,-0.0158975808238235,0.118293039757378,-0.100554293410907,-0.0061104467652124,0.110482521266939,0.0404357458016808,0.0821096439425719,0.0528789163298883,-0.163731754548211,-0.0075044534837274,-0.0877460155484514,0.124487274531521,-0.131283220084816,-0.0293978694957818,-0.0583264393146049,-0.140166485570413,0.0192786223447809,0.0676625073562315,-0.0652608738567533,0.0473740875566808,0.0711755258446222,-0.152907472544868,0.0372131634685957,0.0985585759132388,-0.14419829509855,-0.0200071004742322,-0.0203031803814347
healthy,-0.0785642135511402,-0.0354483122106412,-0.0210517644262574,-0.159721512304334,0.0852115292630868,0.0563594400841973,-0.0588276905934035,-0.114643019969959,0.0139166979734818,-0.0760085260840749,-0.117327229230504,0.0228668713948285,-0.121489439116067,0.0390911676356667,-0.105499010401069,-0.131763808393185,0.0173172582140782,-0.0770282727733244,-0.0854158999838661,0.0955965115591833,-0.0644152282378036,-0.035968720128502,-0.0044713996100407,-0.100036834178178,0.0576056800980219,0.080601600014992,-0.0996660172002688,-0.087740880297062,0.137259695250431,-0.0193714999951077,-0.0834322398435182,-0.128110418394923,-0.0067289586545259,0.155309633033077,0.0265613462287107,0.0284702108990827,-0.0077845228927779,0.0662893288164966,-0.117486301286368,0.0017081810502252,0.123538413610478,0.0775592152644212,0.0957745458468725,-0.0824683263924198
healthy,0.134047332957642,0.083787885075697,-0.0493277013426414,-0.0863809895972705,-0.123542083236612,0.0377135962359949,-0.0261639818505606,0.0906402648415031,0.081773271948877,-0.0756899680972272,0.0810850500732552,-0.0880134711372069,-0.0575314986096684,-0.0100788409225671,-0.13050708112752,-0.0750306226639393,-0.0356912827245525,-0.0946540903258986,-0.0542203332220616,-0.121844148427386,-0.0651346658761527,-0.0309362952202567,-0.0702833355442658,0.0243909682912665,0.0150917913117114,0.0004716485581184,0.153709302542713,-0.0539729583660688,-0.0597607599578362,-0.13433609738098,0.0375172364281252,0.072413454440421,0.0263266524757075,-0.067018372464393,-0.0646957439526793,0.0371832322451311,0.0797278572835675,-0.113546021448735,0.104440316632817,0.0831824423347654,-0.0485480373996293,0.0483459023032928,0.0758892155493303,0.0971586404243151
healthy,-0.0884683193750123,0.0202515209393353,0.0043974282665617,0.0786545585012319,-0.0411599089524017,-0.0310753559765305,-0.0357487272819076,-0.123789518908782,0.210493765096985,-0.0003944145834801,0.0492176909685117,0.036330537849081,-0.0766334290435975,-0.0290767925274037,0.0078890275177055,-0.0986291552709471,-0.0492841625805286,-0.111931081438055,0.0093298181043735,0.0579453400415148,0.11732362162326,0.0426713409570065,-0.0350938224697858,-0.10377150710096,0.162075205168883,0.12044091947242,0.11758582883081,0.0180903350593333,0.0385402897039145,-0.0145894150655451,0.0305016397384957,-0.117108753977036,0.0337320129128943,-0.142822475388709,-0.116815150583736,0.0788051620797498,0.111520478196298,0.0095299687885276,-0.123547179600027,-0.115690038833473,-0.0949199902638662,0.0339279937911285,-0.0902274869077979,0.0256494573439663
healthy,-0.0077451614168379,0.0278246874052788,-0.153251942253833,-0.0079359474582913,-0.130765504678386,-0.0385275023810039,-0.171451802809235,0.0383733698154947,0.0969841575158056,-0.0125016547951435,-0.0506532240895396,0.113003606168882,-0.0037424138771809,0.0656623525723573,-0.0153982192274569,0.0037095197321028,-0.0679292290846026,0.115337210804,0.119889760482821,0.0788585437450088,-0.131830335146202,0.0140119659705905,-0.0110430344191051,0.0092047216255928,-0.0638043032917981,-0.0616417482110866,0.0730889106982951,-0.109932232851296,0.111215104509345,0.148237934711201,-0.0604528598246893,-0.0902089034624159,-0.130262694175048,0.0684019649410119,0.0415528238954804,-0.0735306320750593,0.0279337080003951,0.0219075006220715,-0.10871608931612,0.0437304162996563,-0.0994831727090311,0.006430335446427,0.0617752044568323,-0.0011926477172633
