group,LHX2,ARNT,TFAP2A,ETS2,FOXO3,HOXA6,MITF,RUNX3,SRF,CLOCK,ESRRA,IRF4,GMEB1,CEBPA,ZNF384,PBX3,TFAP4,ELF1,RUNX2,EHF,ZFX,BACH1,NFIC,MNT,ZBTB7A,TCF7L2,MEIS1,ETV6,PRDM14,FOXP1,NFATC1,FOSL2,NFYA,NANOG,PBX1,STAT2,RFX2,TCF12,KLF9,MAFK,ZEB1,FOSL1,CTCFL,RARG,RBPJ,POU2F2,NR2C2,ETV1,SETDB1,HES1,MYB,ASCL2
healthy,-0.0222068189985084,-0.0454191562311779,-0.194861665264587,0.126676577829339,0.0233944286163254,0.0330998784660282,-0.118700712492929,-0.0637300436434185,0.0910135966914825,0.0516976516145453,-0.16897623607375,0.017256733850325,0.0996981823533926,0.0019102129558436,0.0855210888087096,0.0818376718098927,0.0205724749367426,0.0569995890264417,-0.144253427078181,0.125341091736157,0.118848797959879,-0.0785055398119114,0.066041371165489,-0.0292738097815075,-0.09871278702341,-0.0640070769191922,-0.125714589557035,-0.0147978284122992,-0.182718597262733,-0.025547191236183,0.0970549463361421,-0.135556510912672,0.084270333875852,0.136214535850494,-0.182128703582084,0.161366673276457,0.0587888854215694,-0.0627779675434998,-0.126333413644433,0.0704669172876926,-0.107375428568746,-0.187918128797282,-0.0347996070384034,-0.119847658319216,-0.102294663967166,0.0779569667534929,0.0607464200437674,-0.115515382156439,-0.0364512376899605,-0.0675602324477859,-0.125324850104298,0.0491487603705941
healthy,9.87790000754508e-05,0.0076350217779199,-0.0241457914262439,0.0191946283648871,0.0305923464181672,-0.0948879880706215,0.0154689643864509,0.0968401116632508,-0.0689564432009865,0.0058844660519874,-0.0108023970167416,-0.126219643805087,0.0474008683137336,0.0167781202929961,-0.0049049316588274,-0.0825950214464798,0.0610768719803221,-0.0993525420329067,0.0245502637818195,0.0817076353590415,0.0118747611308533,0.0775474119217964,0.108127388032711,-0.0683472317770667,0.0767200165828784,-0.0129942739372272,-0.0232662154056728,-0.0254722710045986,0.105391374842773,-0.0046160640178533,0.0486352520029227,-0.112545841633857,0.0112941691465945,-0.0455331877930712,-0.0508234597644774,0.0490504697525102,-0.0377500368274551,0.0424289482961391,-0.0795592117636091,0.0177172939379162,0.0171235453980623,0.13702801630923,0.0021787203648905,-0.0024907561236854,0.0041455205932434,-0.13375945090875,0.0611943112743889,-0.0127624879259066,-0.0054755644974167,0.0733061524887346,-0.0681545223083602,-0.0377184034358151
healthy,0.053205158791685,0.0178253707973118,0.115724455800288,0.0745814933852512,-0.0587289764376868,0.0246160912994371,-0.0788496618390378,0.0223034633663085,-0.0473935070495704,-0.0571647171544514,0.0219130477953405,0.0633663516343067,0.0415632434786846,0.104490702220573,-0.0559943361080018,-0.0155084145319108,-0.0668956737691993,-0.0703895035794584,-0.0800261025506687,0.0463027673169325,0.0702302209518351,-0.147681398633669,-0.0212910664478005,-0.100696053317384,-0.107085104584633,-0.0319422265036549,-0.0077433864352744,0.0661170067933995,-0.0374755664806559,0.185319277574539,-0.0192203922886975,-0.102026149824684,0.177486294661227,0.0750164907786247,-0.052014001750328,0.0237313801829642,0.0748295068244582,0.0280601452885639,0.114361463967718,-0.0732215313852718,-0.0577871313352185,0.0309995157347321,0.0074274181793912,-0.0131983835981456,-0.0525533119514657,-0.16657543466903,0.159443208750614,0.0177119684917757,-0.0509855900024123,0.0508998890234194,-0.0601205352632546,0.0448519103392332
healthy,-0.0027140951072835,-0.134542864940901,0.105661771951287,0.0582865631099802,0.156143039375792,-0.090354636174595,-0.125943197274083,-0.187477651473273,0.182851932719075,0.167939142618012,0.108392505807338,0.162380811000642,0.170786237767755,-0.080013837061887,0.120774410283689,-0.179300292841797,0.182198696908442,0.16948519023199,-0.0988089530096709,0.0060922375469759,0.120144520030247,-0.175048616091824,0.147468570637975,0.159025464379746,0.17007835796062,0.0279882078878158,-0.0571099396977065,-0.0702781166763754,-0.0324882197956008,-0.0770813125655005,0.166740236476112,0.161815313437914,0.184938263228046,-0.164015586391637,-0.106217887312067,0.115652204459997,0.120677876221457,0.133265492805365,0.164188240897017,-0.0655472512917517,-0.140702097273662,-0.154140965438222,0.182596194417538,0.011569757620223,0.0189549065747116,0.0049610591753881,0.16444200014033,-0.127131841632602,0.176921281611119,-0.168718121924285,-0.0927543908673926,0.178005585622192
healthy,0.092207059388243,0.256887020676201,-0.349806409278602,-0.0530553351730348,-0.115225846030945,0.227285784443409,-0.136120836312916,0.199610475345192,0.316709483383738,-0.140130985962991,-0.0900832630275124,0.149259352929609,0.0265012850230301,0.0857960964608201,0.0249051399320462,-0.0236651594481413,0.0045378009198219,-0.109711890262091,0.0284667860028367,0.278481148890586,-0.421474642991953,0.347695804199615,-0.0100649479704191,0.0261715029794384,0.0007914769046201,0.140539915697044,-0.32505956472748,-0.0275170137172925,0.451155026915207,-0.188740859188409,-0.229937232073886,0.0125053350929978,-0.0322790664267569,-0.134062996360903,0.0277280742251912,-0.336470023435753,-0.446735947531078,-0.191722088862478,-0.0845956898221462,-0.23742988010429,0.0106189818036532,-0.0699797496501615,0.0982222838633558,0.0935921439713282,0.0882628661468861,-0.0079147690462011,0.349859174405577,0.15727965222976,-0.099607368446441,0.0645713241352574,-0.213817485783123,-0.0242191932813754
healthy,-0.0408640784464064,-0.103855255254686,0.0956845370863809,0.0019069961539461,0.113266132700008,-0.106838104875868,-0.102325812876407,-0.0311980026156804,0.0451814757885209,-0.0629492263887613,0.0260669419283212,0.0998385025857878,0.153753531337821,0.0263501072600713,-0.108558072076127,0.0621705217264488,0.0771206024823618,-0.0523541235591147,-0.0316804324401434,-0.0086225591452027,-0.0244824396244238,-0.0137072995776769,0.0268814792406392,0.014083105419197,0.0863811575910754,-0.0362748773444948,-0.0513175986101779,0.0124549047616344,0.168972793952311,-0.0383217082301693,0.0437962379773364,-0.0430673494382021,0.0332929016903866,-0.083101159164971,-0.0094169952148347,-0.046143713536227,-0.149866125795771,0.222908797914103,-0.0891778522256435,-0.0243723197731876,-0.110776200508169,-0.097513750170803,-0.0319618498377468,-0.0819073201428398,0.113280990140254,-0.0944749666569302,-0.0348983792040433,0.0718837917791331,0.0621180837020506,0.0217443007837669,-0.0509234394601185,0.111053248070406
healthy,0.111549171894193,-0.219057204755632,0.197858393071393,-0.118226823987402,-0.0182432335289107,0.0818259339914503,-0.0078387532166065,-0.023009136320219,0.054088929129643,0.081852346664867,-0.051462452885087,0.335098115891067,0.0439464625376325,0.1328435974562,0.0395846736495996,0.0522331746953861,0.136559332352461,0.132044349958611,0.0408424451577026,0.0010654872456294,0.127759157823486,0.0666180448915861,-0.188567471070337,0.0493124612689681,-0.149036679274507,-0.0683517727746579,0.105165228729378,-0.0288616564958901,0.165448986282172,-0.0641326123230752,0.0853546671599206,-0.0227782895545571,0.0009048981912559,0.0873863299991327,0.112090631699235,0.253502500411811,0.0058821023698978,-0.108853494445285,0.147965381240726,-0.036121972164671,-0.106937519115638,-0.0148888240049905,0.0261179079813639,0.158910264851136,-0.0659593128165737,-0.0542801568851799,0.0161693104122318,0.047034104060044,0.118033483217991,0.0795238053764512,-0.0405582447917389,0.146033558307029
healthy,-0.0238204690992888,0.137755107965015,-0.0618079059842601,0.175984673005375,-0.120207240507563,-0.166294605398914,0.0128357570701391,-0.111952152826098,-0.0296117792649044,0.0128782530321052,0.156385140035326,0.084391050795605,-0.218281991056259,-0.0638230052040024,0.0097829657558751,0.172496051011412,-0.0556944171302502,0.0751486732070663,-0.116655368709744,-0.158706605492498,0.244007860496727,-0.158135380701419,0.167905498840886,-0.152415226565142,-0.115018780034955,0.0011592503113083,0.0318373817381068,0.0410342985301236,-0.0454519020182297,0.0248522315246988,0.0074417347349974,-0.227549075599429,0.198667633913431,0.129523738959996,-0.232181135453737,0.17942486936826,0.0215671948368991,0.133092411486965,0.0477624964153644,-0.164861602030289,0.163829839604879,0.116694899837154,-0.0401883324035422,0.132302777216944,-0.0876306266868828,0.134897007453247,-0.23261400129888,-0.160751353057798,-0.0635779122140583,-0.0486005563164637,0.102708786959374,-0.120500759128585
healthy,-0.0359136797690338,0.0375334416515882,0.0399489318337992,0.0288585084119466,0.12129227316804,-0.0236834121321655,-0.0291377448016742,0.0511487599459323,-0.0125630932426199,0.0629880012261148,-0.0377062947014936,0.0230338217836249,-0.036166201059972,0.0047436792380208,0.0865012636219429,-0.101159583898191,0.0863845440831843,0.129431950321222,0.0888316789359851,0.0482093039868691,0.0693867444415189,0.0244059919470415,0.101415603594923,-0.0612518378416922,0.0668936532580624,-0.128737675789587,-0.121785071329638,0.0976309645997537,-0.0258478121894449,0.0628132399548673,0.10546135087707,-0.005128821912235,0.0576050678384898,0.123095542336326,0.0887267267621695,0.0661796604392259,-0.0221239182403325,-0.0340353538946246,-0.114633216757884,-0.0277631893615799,-0.0873308628504218,-0.0982436626690137,0.109851532111466,-0.0968097933488691,-0.105964167200714,-0.0736336500568124,-0.0187792832829629,-0.0632088778464631,-0.089971682169446,-0.0713668421208402,0.111092989112949,-0.0107078250427611
healthy,0.157323870678263,0.0109288480132993,0.111342719313316,-0.0081218188455832,0.041633442811989,0.0806990866485747,-0.10649530599572,-0.0249233524292474,-0.0566790822041994,0.151758766783729,0.115618381707971,0.115744000650653,0.19154764320943,0.0610258670884612,-0.079390248106076,0.212315410174526,-0.0508027019590497,-0.0256548980366285,-0.0724673512281451,0.154110427284224,-0.124928962165549,-0.035534458411058,0.207293423473351,0.0240726535600581,0.143823529014776,0.172649381685418,-0.135896604264088,0.0414754954649408,0.0502309510361092,0.147356561777696,-0.115249837898192,0.13266838217091,-0.0394295693028839,0.147203232774128,-0.218600051983391,0.056893373341715,-0.194533864104207,0.0427353795665416,0.085263857345137,0.0970591065954609,-0.188514315211148,-0.0827080660627841,0.316980004814401,0.0467154679784167,0.0999797470128082,-0.0352813731883024,-0.167551654151155,-0.144918076419759,-0.0933764395037584,0.0673760893747554,0.205045213866829,-0.325358603557525
