group,TFAP2C,NR2F2,MAFF,HEY1,SPI1,XBP1,ESRRA,IRF4,ZNF263,CEBPD,HOXA4,TFAP4,EHF,E2F7,NFIC,IKZF1,BARX2,MEIS1,SP1,NR3C1,CTCF,NANOG,RFX2,NR5A2,CTCFL,ETV4,EGR2,GTF2I,GLIS1,BACH2,SETDB1,MECOM
healthy,-0.108888146310948,-0.0645248960630158,0.0337330223124309,-0.0624759629109317,-0.0810004600975717,0.101663296158054,-0.139451511024079,0.0061694630575081,-0.0601102388145746,0.0569027148952709,-0.0457321192769393,-0.0073286469492784,0.109757073777822,0.0269062836014279,0.0454249744108868,-0.108557994455742,0.0564257178881277,-0.114630590908985,0.120602543491088,0.0569676464250391,-0.0446960555550757,0.112361764633975,-0.016424711408598,0.152758822228009,-0.0063028536472675,-0.0285808615107332,0.0930776934173733,0.0572766643159888,-0.10409417030375,-0.0963765897345767,-0.0718302238523246,0.106419967752716
healthy,0.0210281835496304,0.0017276665968806,-0.0607568546030592,0.142044346112245,-0.0678712523816445,-0.0007440359492424,-0.0498843425514386,-0.154626281005513,-0.0783818259206138,-0.0129733386311289,-0.0154266839305398,0.0479341333508672,0.0627615113406334,-0.0886369726998807,0.0990811962829972,0.125744529675213,0.0436697052175832,-0.0447761903911321,-0.020668429747948,-0.0549379762425678,0.0260645097902272,-0.044546355959922,0.0261741425588459,0.0450398736559246,-0.0360736779754102,-0.0570851215319027,0.0096937186195766,-0.0153066950644713,0.0786145827574056,0.0118775784023362,-0.136396414291849,0.0211747719810664
healthy,-0.0322768383032761,0.0419427070642382,-0.0049648500604287,0.0508258934019349,0.04113747716719,0.0107139375423148,0.0253892329785407,0.0274161731217058,-0.0626703146297741,-0.137963845415173,0.0534585053408521,-0.0657593185380192,0.0037755356099768,-0.0440424729560581,-0.103511823807769,-0.135437750852402,0.0181704130389268,-0.0524197665486508,-0.0973804659370365,-0.0040297778143554,0.136096551753045,-0.08305737759128,-0.0796576332110167,0.0111832878299087,0.0447163055058892,0.0158278082628024,0.0400484601001168,0.0229128983579113,-0.0099048201497868,-0.0137661398266845,-0.0315141116901403,0.036170812942204
healthy,-0.130993114972364,-0.207300638259822,0.0717835352630741,0.169499522962708,-0.198186440195828,0.0841854829636658,0.0828373688936401,0.164860352188332,0.132763243151606,0.182836765885664,0.0597070514253809,0.165181662051494,0.0032636322400661,0.155786927849914,0.122206760246847,0.050052309104333,0.19066419195342,-0.0607849135319267,-0.167235714096262,0.179676943308931,-0.192432101977462,-0.118903241543285,0.170812670840772,0.0727859397627448,0.136850698232741,0.112940195085699,0.0307781939551446,0.0178192069888337,-0.172734198194898,-0.136298417918177,0.174670567023813,-0.0733966987143847
healthy,0.0376754934156662,0.065387815782643,-0.0231993375070061,-0.0008506904368634,-0.0681561643229445,0.0682859306607711,-0.181485432691538,-0.0709677683091882,-0.172300859669809,0.0081896977650587,0.0997326398607588,-0.206213129288503,0.0849969512764455,-0.0914131757578735,-0.0512144479955783,-0.029183007529012,0.0354550471906326,0.0936624589468685,0.0565204493644896,-0.105168407567497,-0.0363345745914576,0.0405447713298328,0.0161054443724834,0.135778844812602,-0.139282535933921,-0.132736545114666,-0.093417344753196,-0.0502772466668304,-0.0730296112324336,0.0450721746717843,-0.230046880002661,0.211663315477221
healthy,0.0659810152053432,0.0234863696525246,-0.0520140686802332,0.0584829409747774,-0.0846585754520281,0.02156784831184,-0.0649332857817245,0.0252974315651458,-0.153578050190279,0.208764024747144,-0.0954434259823279,0.0938204180688178,0.100869200725153,-0.137740753792237,-0.0703849990071853,-0.0349076393817865,0.200645279682074,-0.101507472672874,0.213782194762831,-0.0075360555801399,0.149036962980218,-0.0024428492396839,0.0748964422370908,0.261076385977691,-0.0613083828333425,0.0209508829748549,0.0957463504045413,-0.147240723057674,-0.153566933697721,0.305265370271269,0.116797281812421,-0.0124671464041209
healthy,0.0807585629984437,-0.134217264670491,0.142464933667147,-0.0366539249445548,-0.105071213809258,0.040490305698697,-0.0028574990746111,0.16879525693476,-0.0145738498677415,-0.0487247837013559,-0.0050642424453677,-0.181012865499778,-0.0057018071552251,-0.195047533487891,-0.0667689642398216,0.0639032207939623,0.0235843980172269,-0.0135713343239657,-0.040722796967895,-0.0598992044911075,0.0671938241714766,-0.0929684768169638,-0.106734927927136,-0.0216035504186698,-0.13095798990372,-0.0915509945870307,-0.0243626666630529,0.0833390511991167,0.0131525202645593,0.0453753704756048,0.0557715226195304,-0.0654306279738708
healthy,-0.289897986279523,0.0131291799326295,0.122799958694927,0.0732722566724492,-0.118770983212891,-0.0975080938028514,0.174786368832083,-0.0080372895513439,0.171916728175362,-0.0314971758481688,0.0443830102531084,-0.0329962761272398,-0.0202665501740258,0.0159712720390459,0.104094493038157,-0.0249934222637765,0.0002617112278929,-0.006880250438554,0.0843352953322397,-0.0667799816506838,-0.136762482274268,0.0962018333759121,-0.102106405991181,0.0383406948863168,-0.0217977904284521,0.0094399699043491,0.0483522972094848,-0.0201265117099778,0.0595278257830187,-0.0811809863223721,0.0235700804980429,0.154765459898273
healthy,-0.0099055494485819,0.102569506472397,-0.0161982588329833,0.0465873311726451,0.0495016364155884,0.0432274572957375,-0.138070685735326,-0.0617150460854606,-0.0699582061945948,-0.0026708849495297,-0.0199660792915862,-0.0389115902249741,0.139120172536686,0.0064496551099125,0.077341112810051,-0.104136998396419,0.0724044818768457,-0.0272787955110178,0.128401818302139,-0.0205267601750311,0.0147950124356586,0.0007173458473718,0.0094066361136387,0.0414044723301854,0.105493357609199,-0.0542630721203161,0.0171677285828757,-0.0776249627715747,0.0791427598952116,-0.0546204816168736,-0.0405812793656084,0.142498015154976
healthy,-0.0293720466766483,0.0196227224125438,-0.0324599933913391,0.0576243394179095,-0.0634501488582964,0.0226756607283351,0.0537631189510571,0.059845313430443,0.0772305872897948,-0.0427570961323411,0.0503559780111066,0.0482281881191731,-0.0131106453878484,-0.0770081809909041,0.112061884877177,0.0130725480125755,-0.0455716684379787,0.010050499460519,-0.0824535315079571,-0.0505953736800514,-0.114600508626783,0.0571527556915579,-0.0245589066573679,-0.0027527927781679,0.162516710132235,0.0213834389454285,0.152757089280219,-0.0909996994745904,-0.0167566671673482,0.0363634298686291,-0.152290139018427,-0.0032882153495715
