group,HSF1,RXRG,LHX2,NR2F2,TP63,HEY1,PGR,E2F3,ESR2,RUNX3,TFDP1,ESRRA,SMAD3,GMEB1,HNF1B,CEBPA,ZNF384,E2F4,RXRA,STAT4,OTX2,MNT,PAX5,SP1,CTCF,HSF2,FOSL2,TAL1,TCF12,ZKSCAN1,YY1,THAP1,NR2C2,HES1,SPIB,ELK4,ASCL2
healthy,0.0619473764470327,-0.0609645886187569,0.0136579117000162,-0.0815810380673042,-0.0720181825314526,-0.0103517733366667,-0.0740761605315691,0.0348566999560523,-0.123109799357832,-0.0491472324959389,-0.120235707535908,-0.100628746403556,0.0526640598622181,0.014026180220079,0.059823171909194,0.0090382026078311,0.0610153661842112,-0.115258923141303,0.0540864146750234,-0.0128675655979914,0.0908964185568258,-0.0652824306226271,-0.0848506818772962,0.0490516820599119,-0.0600212685422751,0.068262391628093,-0.0690573432727939,-0.0408126577024021,-0.0526136903828238,0.0656399723091151,-0.0663577956884934,0.0287295792565754,0.0087628028154017,-0.0572266369060161,-0.0785606765419074,0.0499744229393726,0.0238463631657069
healthy,-0.1310504320206,0.084282661377463,-0.0403424762243715,0.0788693340924876,0.0587332740954189,0.0214374832188169,0.169597254220714,-0.0263302946671198,0.0071671684612929,0.0141245778065393,0.0725021687528334,0.0401209309364224,-0.0145951828132167,0.0049382991230829,-0.0293198932503003,0.0404318881021486,-0.045743776803324,0.0632186875586984,-0.0562713806465113,-0.0150560461880154,-0.0374288329712291,-0.0450375018106239,-0.000622542392767,-0.105825966246275,0.0447275602334063,0.0546929289330282,-0.0288570387875044,-0.0572228801750189,-0.0017345316316473,0.0564594248766832,0.0623521901157595,-0.0630752089558448,-0.0305960871154138,0.0073731191204323,-0.0355669652488122,0.012009360840246,-0.018894209059154
healthy,0.0864989407975183,-0.0493816651358025,-0.0310334938793126,-0.0396737956487045,0.0010664392106049,-0.0508636206610579,-0.120936463496798,0.190782476405203,-0.127470745313988,-0.0890103205004603,0.115579665988968,0.192398272872657,0.115376760412178,-0.0099017470070788,0.115937177038618,-0.0992619047089016,-0.03355976987599,0.071631762545295,-0.0225383181231311,0.044776227655931,0.108779959301583,0.0384972141450255,0.0252094944315986,0.124165122313243,-0.169329330710556,-0.126130304579219,0.0484948842557037,0.034115672474026,-0.170932262197057,0.0201980200967264,-0.0603446602208208,0.150425933960291,0.063489358108939,0.0093828594419612,0.160923758418207,-0.0246569773548662,0.13933496617
healthy,0.188491699515583,-0.168357111686338,-0.0361785898302524,-0.178987596579159,0.0588306339828805,0.212215986778944,0.233649947732821,0.146759019390402,-0.229738232404473,-0.192607803276356,-0.0956193677871939,0.149442607661754,-0.168526959045284,0.192880253138435,0.222076075081391,-0.105691928603092,0.153985412083187,0.184384986353983,0.0249205271118629,0.179299527786455,0.132337386296869,0.18402124353647,0.208995133748848,-0.12287790912086,-0.195617612797223,-0.0969975811161824,0.18131801666424,0.0276338794997225,0.228027142749165,-0.133333524725612,-0.10464455016582,0.159984290149357,0.188502927405898,-0.212454058882313,0.0730702119385429,-0.145759247208066,0.223107448671377
healthy,-0.1984114203419,0.0514146571176237,-0.0749298878923508,0.0844156928489357,0.316133714067807,0.254030919572631,0.257797342128922,0.0919684661231912,-0.0851663202719708,0.172969800605401,0.0881754726846689,0.204157373624425,0.0905070676004681,-0.0271886552432085,0.0589607876713215,0.119549041879312,-0.208302431252512,0.302004647441298,0.310029053875159,-0.025939823778336,-0.189437104868268,-0.116872025494505,-0.0525505623330131,-0.07860995508139,0.206555395745802,-0.0584426554678105,0.0564166256976716,0.0618105147906316,-0.149109148361667,-0.0756140881098076,0.062508000449204,0.342000467920007,0.210806736902815,0.21814694311922,-0.228184093882105,-0.323620060136485,0.367893792654439
healthy,-0.0661989744527976,-0.0542674805605966,0.0964145942192942,-0.08900894443582,-0.0489516192392627,-0.0158490856739978,-0.0682440832782353,0.130790497430586,-0.027481022911033,0.0319510174738814,-0.0625311824580206,-0.0420932950053967,0.21170125771404,-0.0196631019343474,-0.0205018605688119,-0.0446319107271416,-0.0633922809108365,-0.0186578101085364,-0.019771754687238,0.0019049772375973,0.112529726820931,0.0181389170550117,-0.0159059506661649,0.0329360003739184,0.0467389617761899,0.0942912960296268,-0.0916755063899408,-0.0509063533450063,0.0262574101331519,-0.0023010012901895,-0.063064291759587,-0.0745713291031123,-0.0332162635495991,0.0043491564544933,0.0895237757041898,-0.0422760753373623,-0.0088008729841452
healthy,-0.0504037158120433,0.111654369130474,0.0626099499247723,0.0176080040026653,0.0270756919250027,0.158293456873503,0.0106224665071746,0.0087798090158619,0.112116280564409,-0.0564374962708733,-0.111880835427457,0.0134128904396064,-0.0554827462875564,0.115036398851941,-0.159174380839301,-0.0726522836050935,-0.0243032256725079,-0.108848980464761,-0.05307841247377,-0.0781184018481374,0.0388968335679717,-0.0390015867009375,-0.10823043815582,0.133050944775402,-0.0222799937329399,-0.0385636188402519,0.096616807481012,0.181967664923774,0.0941206899697698,0.103581394349909,0.0683603981001519,0.164905873685859,-0.0862213060952632,0.0586682391786021,0.118164028107634,0.169915068739395,-0.0289981613271464
healthy,-0.193921036804153,-0.0838431082510104,0.035846862721021,0.0561519824981018,0.0798025535962201,0.10982632673295,-0.0003006428529421,-0.052614631483697,0.0035053677321769,-0.195731290578251,0.0953144454767475,0.0615827438203978,0.134779683527151,-0.123975730790569,0.144771260895144,-0.0143626259391385,-0.115363698996005,-0.0620134520210667,-0.0006098145811451,0.0231686896458847,-0.135248771666493,0.0665614747538729,-0.0258872686352555,0.122824332630365,-0.131267919138528,-0.0775402694333005,-0.008262347908872,-0.0071578585626021,0.0999733435879437,-0.003008560748237,-0.123760376690234,-0.0725849929067925,-0.0446273398019848,-0.0803910459892133,-0.111751720323069,0.0093284573164684,-0.169268322862894
healthy,-0.120989607651451,-0.0329531134691663,-0.13518791943629,0.103897701754381,-0.0674968082166543,0.0732802793401882,-0.0358558313745801,0.0947468751096078,-0.137827736930713,0.0917170999361573,0.0202196773676761,-0.0688194203099941,-0.0708476057428571,-0.142849878200825,0.0700024721594532,0.0929907138809191,0.0479725666405197,-0.0447403784257021,-0.11990353834435,-0.0200000304947402,0.0016983772051931,-0.0789748779597496,-0.0674055702848194,0.0304362982235876,-0.0188504325536206,-0.0016574890950005,-0.0771045003571343,-0.0747458308600694,-0.0239509708614571,-0.0006575889457433,0.019318787270373,0.0229733733177595,-0.0933685065023688,-0.0301990796008168,-0.0817363460299523,-0.14307898678521,0.161974700386482
healthy,0.0206812839113083,0.0274585654776197,-0.0231327676736615,-0.088388106410475,0.11915985327477,-0.0045903113873188,0.0515487749560837,-0.0887570190154893,0.0656512977204946,0.0292457901799178,-0.0050879647547868,-0.0425212346846997,0.059421434858398,0.0554542720355608,-0.0683218571500483,0.0373148067913526,-0.0408795194996287,0.0850646473999062,-0.0145168732855853,0.0172198883695391,-0.0554926778932676,-0.0188107563627167,-0.105128192022466,0.0430843402885412,0.0340784371200906,0.0498805543199193,0.0275202312209798,0.0680048735920742,0.0100331246302133,0.0687654177601828,-0.0172366571243125,-0.0364033438302835,-0.111342908912509,0.0817449748823507,0.0344771007416383,0.0834883844512087,0.0037864930133434
