group,HSF1,TFAP2C,ETV5,TP63,ARNT,TFAP2A,ETS2,HOXA6,MITF,EBF1,KLF10,E2F3,SPI1,MYBL2,FOXM1,TFDP1,ESRRA,IRF4,ZNF263,PBX3,ELF1,EHF,OTX2,SP4,NFIC,BATF,MNT,MAX,STAT5B,PAX5,SP2,E2F2,POU2F1,PRDM14,HINFP,NFATC1,GMEB2,RFX2,KLF9,MAFK,MEF2C,FOXP2,E2F8,GTF2B,ATF2,EGR1,RBPJ,JUND,RARA,BACH2,ESR1,MAF,HES1,MECOM,ETV7
healthy,-0.0491433391051119,-0.338175745795807,-0.235178318742117,0.116658771366162,0.377508156282471,-0.117557909021236,0.29255923188489,0.294292530095445,-0.0639557550088091,0.101581630579785,-0.177004276037522,-0.119063514752027,0.0701855139497658,-0.0249531373814807,0.164897179403474,-0.0535761858918555,-0.16959411493346,-0.342816701055375,-0.362624265569221,-0.229790808415192,-0.379953839784933,0.277838874445372,0.123124946984871,-0.0382218700652547,-0.285772578305739,0.380943490994126,0.166681732277205,0.014844063840667,0.0306094620588919,-0.174841810899931,-0.226755923478863,-0.220855412134868,-0.348850937996646,-0.0584828656817887,-0.208816700490252,-0.165003869074694,0.31455816044216,-0.217679122489494,-0.0039539928258582,-0.1402391880013,0.20491380329271,0.226702169696472,0.0969840691174987,0.310576472831545,0.342052106891137,0.101927190609442,0.0559475773958313,0.329387979303301,0.370041560522678,0.0106576756470669,-0.231541918529971,-0.0255961380362692,0.332434451065081,0.32139847692664,-0.0448582129832483
healthy,-0.333536189362936,0.231586137679774,-0.0064379188932123,0.0094353362464503,0.0046207994096209,-0.143851290938429,0.228932051150628,0.119884255062153,0.0559847764595742,0.143956112069261,-0.289195615490756,0.167062381236574,-0.0625588445051397,-0.310013954851047,0.0094442467231597,0.0996670325853963,-0.0744618592703279,-0.284412752205096,-0.0117215174640353,-0.403396598883995,-0.0672686649170915,0.199220700034091,-0.0613488101444769,0.0034819860390608,0.335756562888255,-0.394837578180719,-0.0716123704892999,0.0115083780234984,0.23122794908077,0.112161531286325,0.261089061123717,0.0114922847183252,-0.254316324000496,0.422656829879803,-0.103404009034921,0.280535909541842,0.0508475882246241,0.0191519231566982,-0.223877999443378,-0.017302627533356,-0.148540882160014,0.198388507580051,0.232081941314492,0.262041424601486,0.249493913275905,0.195986982283229,-0.0776702800626356,0.317722323440543,-0.038065483208473,0.0869486202012351,-0.301019933260705,0.0935117045921964,0.179030208987463,0.369399695882258,0.0845483932582459
healthy,-0.200357371780412,-0.242697170398248,0.0365489813308731,-0.114696836351923,-0.186864913366203,-0.149032988200858,0.0282585783819164,-0.132667000805461,0.0792783042395372,-0.122976299469733,-0.0647270027743459,-0.19246743295343,-0.132211837527753,-0.260061997528338,0.0687876691899637,-0.421838562974912,-0.28502337710466,0.104998841795429,-0.0556081562485561,0.120108406159135,0.0661286272012569,0.117970829455085,-0.243848504748925,0.268676285781243,-0.0599996696788516,-0.234499258748986,0.1409219321807,-0.134109732476681,0.0715806412327084,0.0075859441251189,-0.342622914131942,-0.0169461299562047,-0.0784783705256924,0.0329786182566463,0.149246149153201,0.02400596765618,0.32081518951617,0.0420358039159731,0.179702639065491,-0.1675040643169,0.128272172274818,-0.0647697675688283,-0.27705752247972,0.343345274497656,0.394133937861058,0.331900885078115,0.398307980708559,0.298318255538159,0.239918784797032,0.0716565570306655,-0.162129292123544,-0.0019685065863285,0.337995034046872,-0.0144501909045934,0.0253853809107629
healthy,0.102492100391165,-0.441266951171425,0.146836989298238,-0.42710281127586,0.150408589305254,-0.44510886172873,0.428678899036869,0.408912063384694,-0.273076890736066,-0.000253161339968,0.0615143503633984,0.0411493307573935,0.0879646808412936,-0.368459424835768,0.174308872090203,-0.304111998339309,-0.449325041615175,-0.255183838955858,-0.282152811184669,0.171841512837723,-0.238735131778296,0.390885318665104,0.220956452380104,0.309081812902602,-0.385965932529062,0.312125288132839,-0.319034381485038,0.347034123174553,-0.431124146000071,-0.48693157594878,-0.324938318409005,-0.186701547304066,-0.0786712268695144,-0.180090327315645,-0.0008189966541727,-0.0951580877165517,-0.263358207249438,0.149768086240682,-0.357920503925228,-0.12858983069715,0.430190909903497,-0.0331359080242484,0.406672163813301,0.46371943292374,0.442724412482741,0.282785869630807,-0.361815280136057,0.430237483081916,-0.196271205482395,-0.223246736065542,-0.377132272372005,0.293561423055863,0.214903711713863,0.416109680014423,0.0860172927358787
healthy,-0.0727890558943707,-0.309880774659132,0.245352550124312,-0.422860825678694,0.460813779967469,-0.111620822029906,0.308017693543999,-0.361133081562219,0.306295222324348,-0.490517620387982,0.380666139542888,-0.334077394173278,-0.579043267085015,-0.208805694790355,0.636130884650594,-0.0438234174251362,-0.292023317932953,-0.592717579420613,-0.629768286880046,-0.235287225106079,0.713923309325856,0.475343469167246,-0.0754254914346529,0.647895245905898,-0.638614992804104,0.0075460643908523,-0.0338401148459341,0.643805841445638,0.0726367285075988,-0.103090488370681,-0.336620089783239,-0.741892961035428,0.0661921082980199,-0.25742156615316,-0.336116237657763,-0.430828719755992,0.0056478308018491,-0.058353106624914,-0.226756891446855,0.69550341301775,0.587655623183271,0.274411928523868,0.485713448959023,0.643794123954348,0.660843073781506,0.552842956560255,-0.623019011896923,0.685297478104036,0.358590385952258,0.267182236397849,-0.181105545380456,-0.267006474028497,-0.2794856022525,0.575973284366998,0.52142836241138
healthy,-0.0835080317264786,-0.356324969301014,-0.0323280624083797,-0.205712381966527,0.448188791978184,0.518964731044446,0.266946512227184,-0.192106165420163,0.237371829571418,-0.291367052344436,-0.103504602128857,-0.037129587980181,-0.529116437772782,-0.22864132390319,-0.259444325822591,-0.21232118787354,-0.136985220083762,-0.0772499486932512,0.233985507098787,0.0048245703690887,0.39109104498954,0.0213470586598519,-0.151323187864541,0.201697852006199,-0.0942658481916887,-0.335818887901075,-0.188959761385045,0.495931613996758,0.047331172488947,-0.451106642133355,-0.348027263866774,-0.170034616215453,-0.425172090402536,-0.0981954596524239,0.451237965909678,0.0859826641365608,-0.323900623835475,0.349170033266505,0.0057233174632976,0.0580861478147654,-0.0419128039870142,0.387706616609837,0.0074927159399542,0.552984218437291,0.449930410425233,0.160923397868752,-0.349586418028452,0.419073426857392,-0.0753059779850887,0.197848423812738,-0.175208646729709,0.146854706965866,0.239154486698568,-0.322858557043067,-0.233176098054336
healthy,-0.0805254310901228,-0.0658596962485208,0.0121220373733085,0.0182402178008232,-0.216984562689993,0.0538829059216612,0.320998783885199,0.239211109107549,0.155814003347474,-0.0368116925753218,-0.251771698853361,-0.201520906170641,0.121500559971073,-0.183779213716339,0.0922543643603002,-0.132507006319882,-0.144129112730091,0.0735882447361801,-0.185348818895706,-0.0735367054616337,0.057217496984812,-0.0197461016952965,0.178258420334703,0.111912849288868,-0.0575881112226864,-0.136139588097683,0.238459572776891,0.0951180738696409,-0.0932528206699215,0.107086899035889,-0.0108157510329875,-0.45540946359128,-0.0233374520534601,-0.189403085647068,-0.232833358151864,-0.105505111846174,-0.137324054334531,0.295070311938634,-0.253534342042847,-0.375718500209949,0.172371698103788,0.182263490505816,-0.256316057251773,0.206710911117462,0.329162136434486,0.382356758771523,-0.0468117174538979,0.238031796798156,-0.235111862625674,-0.367685870002466,-0.0941186804823006,0.0127564389890884,-0.251187430895549,0.113495105017442,0.208939281933303
healthy,0.396944597722223,0.31676006442794,0.248172797131985,-0.167804697823775,-0.37051350705895,0.374785039896197,-0.247810495788707,0.423363611674054,-0.168450801885954,0.371232071389785,0.320275595128881,-0.0360888368039198,0.465804798696781,-0.399686011219693,0.247607607036472,0.464850738492815,-0.0191584950325397,-0.375694416267825,-0.444741806269743,-0.280680888993174,-0.523618431714793,0.368460466113708,0.281317331686199,0.404343998823104,-0.411999426206568,-0.0926392458050359,-0.182288297856884,0.42562195671382,-0.344133138583736,0.519569110368089,-0.189656299508014,0.177020436325622,-0.436360568528579,0.101336893385996,-0.224038696985095,-0.348688474139884,0.272279120842558,0.0456330618570061,-0.447393852102538,0.452434671458679,0.0576204056349303,0.10695981023367,0.295041306569569,-0.0394220091620773,-0.101076036418836,0.271332306665458,-0.0389763785098454,0.248423992729991,0.219087245293629,0.214860396288719,-0.490874843980473,-0.174175163109746,0.389576596071093,-0.230228011599427,0.149746391203656
healthy,-0.0058255774488233,-0.336624689147227,0.295007497931797,-0.159364866321124,0.224850395341882,-0.302171246908709,-0.144410518060008,0.338071304158709,-0.0264256278961662,-0.239227863145783,-0.158315175515849,-0.209629595205961,-0.0134194558807779,-0.240187656813965,0.240273423542056,-0.139493144661053,-0.388037590746081,-0.474513129416975,0.0090667336888577,0.0088088665857025,0.0952832714188313,0.20887786076768,-0.279970703467474,0.276186438937943,0.0850777596717246,0.123216417612149,0.251908866687814,-0.161709642819412,0.0355497013805748,0.254298105824177,-0.181981204268514,-0.195048765500043,-0.327464818784805,0.160990465722672,-0.402842434399023,0.100478516058654,0.0293072765762427,0.12006394368303,-0.0399447805118638,-0.0492241087816833,0.305538340129084,0.177443585532466,0.210649887217753,0.364029466941994,0.306643912938497,0.416652902331947,-0.127081103634593,0.368652204498839,0.100151079909767,0.0299978647636184,-0.124957506488917,-0.128574367971268,-0.202224581750312,0.320927596161539,-0.0492116365662668
healthy,0.211172729252878,-0.116370554486984,0.173026938615329,-0.299482200474874,0.525979043320709,-0.160633769292568,0.435281795346211,0.342400767056255,0.22416523455255,-0.384196890307037,0.172778809817474,-0.425125488619046,0.0676687969316948,0.279085025713811,0.309852996647947,-0.254092221687982,-0.297545623103548,0.0441499520334275,0.268672874741096,-0.258409168982023,0.0880906611253796,-0.107848996817335,0.170135188819421,0.0558425587055266,0.282355449682567,-0.128993335533135,0.0071213582220467,0.166735145329398,0.199175208087891,0.0115392235719319,0.3747001000488,-0.453181942615418,-0.576808721350149,0.0340316053089194,0.211483198868105,-0.12154360785721,-0.172969227066574,0.365821471459848,-0.148121164839494,0.356316039900193,-0.173372282054136,0.0098896608548423,0.172900096655231,0.482460523526602,0.140786860261079,-0.0608943252379939,-0.271824789433263,0.499464135773704,0.365095293522839,-0.256663934713521,-0.541301305206221,0.233376861863998,0.376614456930765,-0.284954321083991,-0.106045742382171
