group,RXRG,TFAP2C,RUNX1,ATF1,MAFF,TP63,TFAP2A,RFX5,MITF,E2F6,GATA1,FOXD2,XBP1,FOS,FOXH1,KLF1,ZNF384,PPARG,E2F4,ELF1,EHF,PRDM1,E2F7,SP4,TEAD4,MAX,ETV6,SP2,ASCL1,PBX1,GMEB2,ELK1,TAL1,RFX2,IRF2,ZEB1,TCF3,E2F8,ETV4,EGR2,ATF2,EGR1,RBPJ,RARA,ESR1,HES1,SPIB,ZNF143,MYB,ELK4,SREBF1
healthy,0.133968171790672,-0.0420479655708973,-0.169021782903693,-0.0601571444165699,-0.145718292712814,0.207151179878854,0.0142775020467326,-0.0825753730516553,0.26165806069763,0.0293121522293292,0.0893875545298805,-0.0389379935649987,0.046015734168438,0.169025022608972,0.163619066636842,-0.0657366422132433,-0.164625309425572,-0.0468248384732828,0.0183582734985387,-0.108511438081055,0.0792240188256057,0.109242257567305,-0.104932869301222,-0.161844288389963,0.002257711925516,-0.146207246440812,0.233461696813872,0.136959580254141,0.180417276982368,0.0337666986334123,0.201601419675408,-0.0646492617311211,-0.0270567371097942,-0.0194072610554205,0.229306460494472,0.109298347987052,0.150898097914983,-0.0431087514574499,-0.246589901324616,-0.151478343636499,0.0511186568125057,0.191657313561487,0.232624160468673,0.0820418854645309,-0.0822702605097578,0.132984461877461,0.149787797726861,-0.166264890419338,-0.0939506068838871,-0.115028081071788,-0.0285373307758641
healthy,0.0659081660908949,0.0490937926869047,-0.0562721678161563,0.182667034147108,-0.013952650612446,-0.153870663856599,-0.173665151700008,0.0996557206476213,0.142647569258981,-0.0359671242038045,-0.125793304921472,-0.146562717106065,0.130742857634273,-0.0684927547522077,0.0485141641733456,-0.120619451939057,-0.0339651972124013,0.142595107699143,-0.0612732403868236,0.0718159991100324,0.0426572049607218,-0.142239724705083,-0.0854800290181977,-0.0489338019019345,0.149933561213548,-0.136114697981211,0.169041197918908,-0.0567681381545616,-0.187258313059797,-0.0415295825498364,0.0390053066147995,0.0689965434069821,-0.0963108061944263,0.275680613238181,-0.0977729299056518,0.0559556245534146,0.206372344578545,0.0114444383610413,-0.0675067051877312,0.0341487962467998,0.0535827874354427,0.0903413792963307,0.019416843452741,-0.153579623197251,-0.14838579737302,0.0236174036473881,-0.0527534655491045,-0.0448730296999594,-0.100781032603669,0.0346966915939197,-0.185679659204594
healthy,-0.0636631531913381,0.124376962193484,-0.176263245656614,0.135002270569811,-0.175466806018866,0.259044117906298,0.0705133343502613,0.029870737872713,-0.039233280116257,-0.0354828280226513,-0.342881852384093,0.0423938633720242,-0.0002170743999055,-0.0189673341822206,0.291567765034999,0.0193969814391765,-0.0231671069422974,-0.445087382225322,-0.143365970470933,0.286166747227826,-0.0198274623151796,-0.0527859251389296,-0.375733111798366,0.132474070723293,0.248359289129996,-0.0310783184245683,0.0377956207073589,0.0833804110684704,-0.0094207288530424,0.0097941901862132,0.0484692789884274,0.0804589097554563,-0.248651222520345,0.224245524397635,-0.0132617119751802,-0.201784659512173,0.0135671499940949,0.0310232995674494,0.100175334013541,0.136451100473943,0.0134974594417442,-0.0608761979925511,-0.0837975540397174,0.181348822016306,-0.0158991159168894,0.130084251638619,-0.188840723117807,-0.243144001646552,-0.171533791353911,-0.0935764056354611,0.121221880823428
healthy,-0.0610824645831881,-0.253103837066356,-0.148222931698455,0.243655753574191,-0.0627109995091339,-0.107911889146072,-0.170521850680027,0.0465967640243034,-0.136410772812981,-0.208815154428893,-0.0459407834661702,0.321621777086107,0.26368521614998,-0.0564944209734047,-0.108793600401446,-0.301825641379797,-0.0147446367458799,-0.0031970556490042,-0.145957717599391,0.0690052278055198,0.171997240554563,-0.0503639323897078,-0.002116600097762,0.139875138207266,0.0587414220279216,0.0405245793941889,0.0467872236060056,-0.0285737126267632,-0.12872757775954,-0.217785278767863,-0.0285541669204194,0.354116891470151,-0.16926201885102,0.265407259511957,-0.0476514992028796,-0.121319710633187,-0.0660393667671205,0.205095673144762,0.118386299909525,0.233272163712148,0.285432901790597,0.14101409761136,-0.0224434683643957,-0.168522169443848,-0.172362900740401,-0.0719223356332093,-0.139389716148012,-0.125067666457697,-0.2262622071871,0.177132186354463,0.0194296759233943
healthy,-0.110659830312483,-0.124672462152313,0.0427716097626216,-0.0388999569260908,0.0811409340664467,0.169337316703018,0.369097570415933,-0.145812603782575,-0.119949176712146,-0.172390092036052,0.132094767844004,-0.0036096120354119,0.0172291826735633,0.148203726092784,-0.113666748505322,-0.231375476367902,-0.0263744066326106,0.044252140288943,0.142543644788617,-0.0583237313090243,-0.186166887154875,0.0134033869772283,-0.264163331607896,-0.14424690999589,0.231591660028825,-0.121161115417321,0.0198823457848915,0.241444394150893,0.205983722739487,0.0426995485423139,-0.252685944518891,0.0789659954171604,-0.0793590566188386,0.162851806875327,-0.0108746932464316,-0.0540852213509272,0.0016770611271605,-0.227530027611483,-0.191545274597839,0.167928847397004,0.0416317322777546,-0.206665028822396,0.0358733856731683,-0.0311566512530293,0.232469496712573,-0.0081494689147957,-0.0233936925198838,-0.078153668933692,0.0948194638848498,-0.0455492422544812,0.168079520857648
healthy,0.432330514133204,-0.445047277235196,0.373358272055838,0.390488821016561,0.0039876119954424,-0.213392918800488,0.442364369235731,0.110917189445258,0.0322100376260296,-0.0217528477162979,-0.396974171464651,-0.0494809621375774,-0.164747900954337,-0.29789174503126,-0.239782891454133,-0.0974181086667618,-0.0813234997260554,0.0411309827435926,0.366961247797031,0.419861064361205,-0.0665799660306997,-0.0795919909654364,-0.247927827908712,0.109917210802306,0.0027027813920537,0.413567823374805,0.378715570886516,-0.224406248252026,-0.316731405754606,-0.365081477218687,-0.379451201862971,0.110220989803304,-0.249281426759471,0.0788951604221304,0.136311284314739,-0.166113171480109,0.477755096027969,0.165722012641856,-0.0280495586601337,0.0728905568042799,0.11110046628802,0.116197518310989,0.0269344405204383,-0.0707363441378076,-0.0829543797210271,0.147588015080745,-0.027491841864948,0.288163246183112,0.064727639661169,-0.0598028237073008,0.259824419253077
healthy,0.297874857855074,0.0426349862291351,-0.127957338718966,0.27299198340309,0.172214690249939,-0.18007688579791,-0.218395002399001,-0.25313853576524,0.278611275437496,-0.249019860851208,0.0741498333256892,-0.359210931027736,0.246448520382995,-0.0891168374788008,-0.0631797559051455,0.268359889801333,-0.268204637275357,0.199314514145796,-0.171134529058575,-0.146946279889985,0.258402492990953,-0.0758481732678984,0.107291764645843,0.0874029250947764,0.157064591932455,0.0265217559799896,0.302942507935481,0.0855049747620269,-0.0776951592456163,-0.19976564306626,-0.0081236238135957,0.0723061505932048,-0.02479227115415,0.0995357448375217,-0.151044663440439,0.455453340367431,0.407365168149918,-0.0058023861987785,0.0333707990256201,-0.0591639534855289,0.424560919051308,0.0327252505285536,0.0447103680201426,-0.269321606056466,-0.113034692430419,-0.186148722429309,0.0484680454193679,-0.11019578909829,-0.0330366993648576,0.270594771147902,-0.149009864376587
healthy,0.171917987745273,0.285866266640336,0.15802780343908,0.204197104741586,-0.286009015976228,-0.154348178926775,0.294411621734848,-0.494878864000424,-0.0381618600144875,-0.437561636020277,-0.556594364437088,-0.115979853134624,-0.264104038484889,-0.345490152344231,0.63264361363997,-0.0018195945390522,0.192191456732405,-0.195633369904255,-0.133596223968263,-0.139496121413069,0.030090089626604,0.16099429393002,-0.227653332526824,0.24449346555542,-0.262692474236412,0.104332610110407,-0.0938163339276352,-0.482111681980454,-0.151251804919916,0.278528460649013,-0.201798548303744,-0.111796623669085,0.205901519558974,0.300954810178309,-0.511459229997182,-0.13173006741407,0.353341978476384,0.13819422296341,-0.226303034087742,-0.110764294780768,0.0853757433671897,-0.0756050720847635,0.184884896303873,-0.0448778180404441,-0.241122008064374,0.204836107133583,0.0776519627766738,0.124418605720787,-0.139102182258655,0.0759438720107217,-0.0759083378412722
healthy,0.189225185036719,-0.195633128450364,0.0989023656982094,0.285709547813855,-0.0965253210843289,0.219088910768829,-0.250034212116875,-0.280365870255369,0.164379502067614,-0.158414298450771,-0.296079476050081,0.0851340356957181,-0.0772031583995397,0.0540578953108053,0.0433205613070798,-0.11298373419139,-0.167461452150924,0.172147927665224,-0.154207945315234,-0.0529748568981835,-0.020546767309971,-0.144069545287724,-0.0908793322108467,-0.0578545841079296,-0.0860459268961404,-0.422906467940852,0.0380933386180533,-0.341439988601525,-0.27789813224699,0.114019069178769,-0.216390294683594,-0.0402915157038945,-0.115933707507078,0.109491794703738,-0.442813586766862,0.335673481534457,0.0054935329522636,-0.0827163578405746,0.1815735393745,0.206618894091171,0.281248830588012,0.240406328132593,0.140381672310702,-0.0987308934200799,-0.146152730300791,-0.218980907613552,0.038127145474784,0.0902500858366493,-0.191894463921763,0.0800000256621487,0.249924177299535
healthy,0.45111728725728,-0.0146082015323324,0.0552335994516839,0.206340459068275,0.0298972964416866,0.0037597964889642,-0.186677027290514,-0.112142147001124,0.171908214296753,-0.0649515230503248,0.0562599004889981,0.0841213381358192,-0.141373432981133,0.144994322260213,0.199683455058869,-0.161264449339375,0.026896528635304,-0.126115344145414,-0.0032692804040606,-0.0125822646810301,0.0266677038118786,-0.297166550566899,-0.0977423062836174,-0.455148076829813,0.207040576210951,-0.224589393766814,0.0606013709193526,-0.0261412206815585,0.187287226819648,0.323878283003339,-0.0043495320094995,-0.0899256751202668,0.0384549727649106,0.220287611110712,-0.286250552283007,0.149317189046387,0.298954360772685,-0.256817106702898,-0.210695572171029,-0.0847699851962607,0.0559113922213422,0.128620014773639,-0.083873909668213,-0.129953275939938,-0.0946522409851663,-0.10735728971779,0.267770312275152,0.0193384881260681,-0.351067508973756,0.0083517959942884,0.211261122954129
