group,TP63,PGR,SPI1,FOXD2,XBP1,FOXP3,IRF4,SMAD3,FOXH1,STAT3,CEBPA,PRDM1,CDX2,ZBTB7A,TCF7L2,STAT5B,TBX21,FOXP1,BCL6,CTCF,JUNB,HSF2,NFATC1,PBX1,HIF1A,TBP,PAX6,FOXP2,TCF4,EGR2,RARA,ETV1,MYB
healthy,-0.0026192053869898,0.0039973668076866,-0.0105398781097934,-0.0829304879458142,0.0955064467167604,0.0062038923248997,-0.0813540389655768,0.0096601604698444,0.0113087838859541,0.0766828927074216,-0.0743302715992997,-0.09330802597647,-0.0174778466307161,-0.0425083322563007,0.0520012618333473,-0.0257718281733313,-0.0933605672889346,0.0728642851390177,0.011093308609836,0.0415224140911573,0.0060021113270304,0.0231202386130339,-0.0096160034093688,-0.101694653503564,0.0385523626928099,0.0461417177245136,0.0499797488100255,0.0963104266137418,-0.0137446885638337,0.0290679571052855,0.06448813792691,-0.0291441839296191,-0.111033522450312
healthy,0.0675534433569466,0.0435720881556535,0.0030537635031621,-0.0356754897467297,0.0133609176268768,0.0492450078573468,-0.118903684160281,-0.0094295654894558,0.0398237092298621,0.0259574873194968,0.0015811138970125,0.0338879186264879,-0.0427372881865976,0.0462341248734094,0.0660489204051969,-0.0192271288086599,-0.0172836661042462,-0.0095319521058697,-0.0351823101941323,0.0154053738283722,-0.055548581964418,0.0869000895571052,0.101210058247281,-0.0140259101274426,0.0652571387363986,0.0160278379167972,0.0102251897181705,0.0349415301847189,-0.0206547546350737,-0.050246630039181,-0.0025448462948121,0.0034525936662621,-0.0684603946602068
healthy,-0.0942789738488109,0.0897307285289888,-0.0677037074011015,-0.0200555279049352,-0.0003774614431887,0.0317738899393231,0.054635618077877,-0.0605110310375987,0.0458808235843265,0.0861872129398703,0.114444548821731,-0.121524977175889,-0.0365592866906529,0.114876483563572,-0.1876852744485,0.0216336028598408,-0.0061186169799687,0.0904493358829312,-0.0735824217728628,0.114426391055514,-0.0347446105395795,0.15154801826357,0.0769206995801893,-0.143145924622912,-0.0349845131477869,0.0437739724677527,0.0424192930608568,0.0598353420401705,0.141951363699934,0.0872398131451473,0.184223743925031,0.0357889572147576,-0.0418525506607337
healthy,0.007119024715506,0.0545703938864627,-0.0810920384916018,-0.0774946107201346,-0.0151566762273911,-0.0406981803353063,0.0762307081035869,-0.124620847935069,-0.0913336951062893,-0.0782104670493173,-0.0354951534087686,0.0694570424473575,-0.0757629043163768,0.0760115395321057,-0.0422205403823322,-0.0374780754406047,-0.0930945351978627,-0.0232640821118176,-0.0540807814529449,-0.0600671716252894,0.0379011798267949,-0.0808655448786128,0.0775992422789465,-0.0453908682904231,-0.0949764881916408,-0.111129869498757,0.0458866404179362,0.0080831833039854,0.0839550476127925,-0.0539258734728741,-0.0875213439578511,-0.0576017957232274,-0.0375728847846674
healthy,0.187921914855152,0.13567195102243,0.0083145334547777,-0.106885122064791,-0.168100126915749,0.165535482154069,0.179226049380416,0.0903233490411108,0.267276360498638,-0.079032930410972,0.216237686611666,0.317380397081791,-0.107632831907847,0.0608336728309998,0.234713596833569,0.353569553485679,0.0004785342995555,-0.372838036141221,-0.316490622368555,0.0350975000330277,0.0146850213176111,-0.238788615478221,0.0744868545651942,0.0721390456579998,-0.024509928655361,0.317410305475513,0.0635403824628609,-0.0887008186816803,-0.110601239984777,-0.302912211618666,-0.332364502336624,0.111491014698014,-0.103707355231805
healthy,0.0131510762129518,-0.0368535972944346,-0.0589119963966728,-0.0661486026126543,0.0308460458682523,0.0466147998251658,0.0871185188794136,0.0044322907083446,-0.037955852382195,0.0586678950976169,-0.0808583178596559,0.0021465717348888,0.0926820338958346,0.009579313819567,0.0271436845308201,-0.0155517222571693,0.0993848466096003,-0.0742690075008987,0.0056038819627629,0.119130932044322,-0.109924893752105,0.0608500847263369,0.0012760704096562,0.0187198151871346,-0.0204779144266387,-0.0094962054006277,-0.0976766124214598,0.0251153642034506,-0.0505584130301475,0.0716712757774823,-0.0421321691602066,-0.0485581121125917,-0.0666619751890735
healthy,-0.0539774712071784,-0.05029527485531,0.0321375359522219,0.0070246628898784,0.127673403473955,0.0643739948951679,-0.0278855431737825,-0.0264531382680971,0.332091263151689,-0.156259321422065,-0.0150809512544514,-0.263816310776594,0.0149158911785003,-0.023114628649716,-0.0781112892984693,0.003169492622801,-0.0766280097118401,0.113395706904184,0.16823861296164,-0.170409266015244,0.0709492647700425,-0.0696321758078298,-0.035635452904227,0.168404803586057,-0.137857384050446,0.0015234140571515,0.13002155263663,0.146379458382772,0.096470265828402,-0.0743081242608011,-0.257740743323435,-0.125966275291173,-0.276840229098217
healthy,0.0971812075421794,0.0489338348781579,-0.0925027335316301,-0.15282560059887,0.0973313711515217,0.0112876229983572,0.093425167131876,0.0426640166439288,-0.0932750035225337,-0.0453416093144098,-0.0387812147452195,0.0767453054344073,-0.0271640118770071,0.0452245987097275,-0.0870363881162198,-0.0571908832152423,0.0478690383755485,0.0711307465863993,0.137680527999485,0.0215845562104038,0.0353079499628985,-0.141887059237815,-0.0516270289625966,-0.072312553693691,-0.0834578137896847,-0.0420029067274735,0.0182965582188298,0.0263332365837624,0.0154395492878358,0.0582966334294904,0.0150807167668099,-0.0769052199274732,0.0821375441335188
healthy,-0.0510239496888364,0.0811152699494102,-0.0044328782322427,0.0273341969693995,-0.0697195773658895,-0.023858512727798,-0.0580909746761922,-0.0892640625613395,0.0163369803046747,0.0326526659710704,0.0516618571967819,0.0967557824908722,0.0101920131547999,-0.0433266034084221,-0.0723026169891329,-0.0625044215510054,0.0620306158492975,-0.0003517608060713,-0.0081851265884928,0.0324974812946122,-0.0986017614466835,0.0020518714896714,0.008608889890245,-0.010747270847925,0.0496765314517323,-0.073853132838823,0.000330333076303,0.0634151666119006,0.158966471125116,-0.0775750363355255,0.0779362466373331,-0.0317119753250953,-0.0260120661152517
healthy,0.0626750509284645,-0.0317615164084134,0.05906443943124,0.0529447786429351,0.112858363175004,0.15049759217861,-0.0704732273064906,-0.0682538179196657,0.0501670272720034,-0.105610386293817,-0.0245914747625075,-0.110543570365895,0.0956695725517806,-0.0086391789915871,0.0079528836361224,0.065497004373138,-0.007703956168208,-0.13855721620599,0.140574226623577,0.0732312040654852,-0.0838757613499896,0.0077958499530923,0.0382999336847984,-0.0364899750863186,-0.145555102406797,0.0471531437702931,-0.0693681754629457,0.0047005415786998,0.0591830871028627,0.025774461841334,-0.100171204798642,0.0553060999507205,-0.201249715321458
