group,VDR,RXRG,RUNX1,ATF1,MAFF,SIX5,ZNF76,FOXO3,MITF,EBF1,E2F3,MEF2A,ELK3,XBP1,IRF4,MZF1,FOS,FOXH1,GMEB1,HOXA4,ZNF384,KLF3,RXRA,STAT4,BHLHE40,MXI1,TEAD4,BARX2,NFE2,PAX5,TBX21,SP1,ONECUT1,IRF3,RFX2,ZBTB7B,PAX6,HOXC6,POU2F2,ETV1,BACH2,MYB,MECOM
healthy,-0.136524247168998,0.201078807284618,-0.22104439491233,0.00253851627399,-0.203339542229526,0.083144391054076,-0.0082859666915973,-0.12010827410497,-0.0420339038215533,0.070470500093837,-0.124709379393605,0.21884849017085,0.041792468787371,0.314163556467852,-0.347662977818003,-0.482371772386131,-0.110617500154147,0.139782999415745,0.052900043641258,-0.075885569276993,-0.199533595478531,0.24247634058806,0.228915747164632,-0.252128500364437,0.0340532138219105,-0.192344201791643,0.376856432231151,0.364052145202174,0.0443060875045129,-0.135901555364021,-0.0675060585791028,-0.0171024605479086,0.402331897467173,0.141740871559251,-0.0883781655619737,-0.335345009272468,0.113340046846022,-0.0300480406372626,-0.0489517003370613,-0.0772557855126942,0.0010501343483539,-0.322107003584675,0.215528448093487
healthy,0.0529473880728989,0.25223983222295,0.070173331698191,0.0707527238166323,-0.0046186527506072,0.417956475705933,0.074074774325905,0.0136285733001509,0.0032597183221872,0.154604798109957,-0.0007520545954169,0.0949464025721787,0.0308935562255723,-0.0861002910946137,-0.0485213390400461,-0.210042859803846,-0.137098412341619,0.0924253954993058,0.0021777268338851,-0.0931410035774854,0.0867838161194473,-0.329313739650633,-0.0267723594381134,0.154815150796776,-0.181991921127428,0.0187013214089574,0.357089400670254,0.172440172192073,-0.186003820522246,0.270280162630745,-0.0570229265860166,0.119727420431128,-0.0468876328636859,0.152108938923182,0.181647945263762,-0.0588514709109161,-0.0030056888373827,-0.40706537523083,0.156022207170428,0.160203838986759,-0.092535009084982,-0.157391828923451,0.0389234470010284
healthy,0.0814524717974279,0.129830632569002,0.0733268945931001,0.123139627432345,-0.0560311849981754,0.0756282648035218,0.116238053771253,-0.255911961483661,0.085826377508585,-0.0580979700331833,-0.243880464999589,0.0244912335334989,-0.196831845730487,0.0978908546049176,-0.113903872079916,0.0171392631008672,-0.255175563607849,0.299731017721383,-0.304709398859309,0.0659747550291235,-0.257245562138411,-0.17183879949659,0.109919644987471,-0.171117961704511,-0.268212884200202,-0.107258701537734,-0.152274531172159,0.181724019213538,-0.14622571775219,-0.0440548253325497,-0.283212974050432,0.216365839544176,0.0951779878322886,-0.081811368511363,0.305994966212099,0.0653396668289226,-0.143867350278528,0.122209574166591,0.006294730395493,0.106871052495162,0.19742752632732,0.0298540502184442,0.248934955242733
healthy,0.225968107603888,0.156497727873213,-0.111048892520221,-0.0649504276120726,0.245394221464951,0.189767264078634,-0.127546275722479,-0.163396471222098,0.330798584136754,0.177619018138959,-0.126875766327964,0.137909695223804,-0.105224039292159,-0.0802505519405371,-0.190822717745557,0.0130092505494332,0.185027940371208,0.204859878344038,-0.174124354983186,-0.123133654863211,0.149791700999077,-0.108038863763492,-0.0036323812451512,-0.13684273543264,-0.153712801554832,-0.190803792614565,0.180937091163996,-0.144309410412047,0.20158529758013,-0.170896287393337,0.257432603909454,0.121985841226024,-0.181687210499209,0.245748068104275,-0.149989748496642,0.318059572018835,-0.210406763157505,-0.231419878085303,-0.0729398982288385,0.171346092443324,0.196923940081369,0.0781007281401438,0.0897786890171852
healthy,0.108762367013328,0.0202174047906601,-0.416192399083832,0.283958375638656,0.0354918651965967,-0.0423111348519151,0.645326895722294,-0.454117623615732,0.0654427073284679,-0.154204619660548,-0.682202550805954,0.409947754042633,0.520809259952439,0.280979709271587,-0.262022960522108,-0.159235516792331,-0.306867134489326,0.243922285177338,0.202924578014839,-0.0676649800708287,-0.0179482239165344,0.0872843061814867,-0.332701788058829,-0.257091743170326,-0.263013894805641,-0.25020211131736,0.450863371974544,-0.217008744577242,-0.313692267661115,-0.244391366494986,0.50868937140769,0.311710399094049,-0.0066257736117882,-0.151360814172303,-0.0353628678342433,0.239776779032617,0.492488475399397,-0.118554439519245,-0.30729517119168,0.0475941631919339,0.192505109246567,-0.20427905031955,0.411876850961464
healthy,0.296215920851974,0.124355650295824,0.386668091358917,0.145058023156538,0.163725193516022,-0.200918758099536,-0.0181047028137603,-0.262274221297812,0.392777520839136,-0.187145628684325,-0.0572710442818788,0.0982853114013491,0.0390166473874334,-0.494429993561769,-0.067077599056977,-0.181594844773302,-0.409527969969761,-0.0187716377179193,0.175253548717043,-0.152095555937005,0.0521578766833265,0.0437297814427079,0.368147430099678,0.146301439520357,0.132377342032285,-0.377945066929544,0.23281187823462,-0.0132227647951599,0.0841733000673105,-0.45189203179975,-0.207191258578288,0.165674401545369,0.0692739615684767,-0.0247320101135408,0.359137757430696,0.164224598449031,0.234406916439027,-0.0821616664213371,0.282277172453878,-0.354638017064909,0.331890886761644,0.147361401010825,-0.0235280875071793
healthy,0.0030882329516578,0.0577243530203403,-0.0424479516626452,0.155838796455091,-0.0338432671295846,-0.153296252200444,0.292932994023949,-0.0599412133519472,0.0668968227997626,0.0110391478397959,-0.145014849791581,0.077880248906413,-0.0611339466571216,0.0025574354074702,-0.188642565045651,0.0150386232722898,-0.260719107229101,0.156664054537366,0.21455653347668,0.0538473693288128,0.0479913033910837,0.122084395882678,-0.0044260349069178,-0.14274178736706,-0.0074162744658026,-0.102730220450224,-0.062543802577656,-0.108930704341965,-0.0755240842419424,0.0249085754355676,-0.196836061616879,-0.108657379633691,-0.087628189688493,0.049467929319439,0.186592389553712,-0.0812451690847242,-0.0858575835818184,-0.125689976305005,-0.129710107207545,-0.0277475016673762,-0.125037647739388,-0.0359208231283278,-0.174932136533251
healthy,-0.127962207390702,0.0392038447621975,0.0289384927976649,0.256820286746963,-0.271595470374849,-0.337432918292711,0.0895774455684436,-0.238738299523756,0.204446514654348,0.136257859904429,0.308652879039975,0.0440232702748741,0.311501386228423,0.0804407703931721,-0.228916617485024,-0.214145090477405,-0.317070418895955,0.411344183761399,0.367500087879637,-0.306467438993382,-0.10636255147008,-0.0102726652050678,0.099962247128384,-0.0108504112073462,0.0717502028905459,-0.188841278225719,-0.105410611327085,0.231888230889148,-0.353618338470463,0.130217123222379,-0.370371753663114,-0.243287135136632,0.440126660760981,0.308026378100795,0.10120915463963,-0.123164721599631,0.168189905827823,-0.173121467695372,0.0383542899866953,0.0724693382098375,0.0432858518542445,-0.427718529319643,-0.498097499609845
healthy,0.258720311100734,-0.0521029502927359,0.162890032220163,0.348527253990619,0.340938806856061,0.235238457698811,0.181891943379262,-0.224123850974603,0.386456037843496,-0.0825478222381218,-0.335151120819107,0.248279916073586,0.146726779203855,-0.0196631572466007,-0.281298947726763,-0.201782647073621,-0.421421693701815,0.162986301871137,0.317075440392869,-0.450886689704791,-0.224873425277224,0.0546109853917768,0.122851257481702,-0.0473006505822555,-0.043938830093764,-0.274731704415083,0.275996661697669,0.155399313367654,0.215738342992413,0.278517986546508,-0.0883667878081358,0.016772798735693,0.303296238834196,-0.220564629080578,0.366529354582611,0.0439581164379828,0.123202625500747,-0.399603976286772,0.392992974042831,-0.0729296089271243,0.198920812903742,-0.17554916718307,0.0950949667484645
healthy,0.591298864028785,0.642712144596202,0.523945540476934,0.576997476537447,0.507571061805271,0.187266243361868,0.532696183756395,-0.591062912500868,0.682143918049129,0.0304937933304343,-0.490823767333591,-0.3948624047886,0.204518882838222,-0.244150688688832,-0.585182703163395,-0.56145749834838,0.234269521750018,0.503903904396967,-0.557329894848195,-0.557884473833104,-0.609043224012137,-0.611468074950618,-0.452408257548151,-0.177390340433519,-0.260501014841889,-0.180995877954611,0.246498437356379,0.588500887642613,-0.200675535903166,0.478331031908614,-0.365841915093115,0.414504595368548,0.103691097441849,-0.0991590940788558,0.58189827028069,-0.598719880194233,-0.656973897185212,-0.0533702538698301,0.595729612602239,0.5657433318102,-0.651128678034951,-0.699554787487118,-0.627351452410631
