group,VDR,EPAS1,TP63,SIX5,ZNF76,RFX5,PGR,KMT2A,REST,NFYB,SMAD3,PPARG,ZBTB33,PRDM1,TCF7L2,STAT5B,POU2F1,PRDM14,NR3C1,CTCF,JUNB,KLF4,NFATC1,PBX1,GMEB2,ELK1,EGR2,GTF2I,RARG,RARA,ETV1,SETDB1,MYB,ELK4,ASCL2
healthy,-0.0298179595391364,0.0091201654259832,-0.0091825938313487,-0.0405352752091774,-0.0146126723986012,-0.0275045618287933,-0.0064220593372764,-0.004439070788966,-0.0065735007932285,-0.0644470179661819,0.0086269527754482,-0.0388084659693605,0.0386474201433521,-0.0550272652454706,0.0213835649672666,-0.0134402487414748,-0.0482915573135145,-0.0255098032191395,-0.0038845282721242,0.0080773066041253,-0.003584407401282,-0.0103161292057965,0.0135720106548607,-0.0614650807715322,-0.0362284685228812,-0.0115234236313296,0.0101918373580099,-0.0107927382231297,0.0206787423071919,0.0133327488478715,-0.0239933799024826,-0.0527112938150471,-0.0439038667656663,-0.022262458987903,-0.0261518522187159
healthy,-0.088481196934562,-0.0684471210144096,0.116520717947979,0.024903810542723,-0.0714895854168819,0.0962614349972526,0.0806188261897454,-0.123169798062699,-0.0756061291923906,-0.0342325883838188,-0.0899055859136391,0.0784989967805204,-0.0372529659811796,0.0338719492073267,0.0873638677340258,-0.0128544086012686,-0.0063714134228302,0.0322051372469236,-0.0432943370310499,0.0767660363784461,-0.0331460799341417,0.135538156984434,0.0954814264577993,-0.0210202839608121,0.0124948891614107,-0.0636477618393047,-0.0289367379850654,-0.111993426781593,0.0216500518373583,-0.0122676945983112,0.0036242235708228,-0.0127823815422672,-0.0978701606197514,0.0279391926109834,-0.0823166548549186
healthy,0.0679377410158716,-0.0518066001468227,-0.0372295766596717,-0.0851975969807144,0.0499266729872734,0.0387244127865384,-0.0430661719050232,-0.0109959614332265,-0.0020738954260113,0.0218709891061894,0.0760056827005973,-0.0492484954297166,-0.215968251579211,-0.0344675444252582,-0.0235327612472239,0.127854491101002,0.0877244011951641,0.071121381536067,0.110564757383624,0.102040112910138,0.0027089162299055,0.0224154281523959,-0.0452339688390039,0.0108992144250156,0.090599304939157,0.0875641046815598,0.0980971980755027,0.0191155963723394,0.0511967145950618,0.0831753948090903,0.0730188559471055,-0.141131120977789,-0.0614779812176322,0.0156146825752171,0.124621528576621
healthy,0.103103954338597,0.135926878636254,0.0600528893820768,-0.0896149631266396,0.200057176403192,-0.190842753256476,0.155548124747429,0.187772361797301,-0.115909485731648,0.163768018425043,-0.0849862792193987,-0.195756110564223,-0.134935496412306,0.0783228505571807,0.097267540483985,-0.0201195260860995,-0.208911595313747,-0.0561968033984652,0.148909264902231,-0.192878411727788,0.192776684642443,-0.18722971581809,0.202931524946397,-0.137189025467602,0.170175098893152,0.0526676248148649,0.0036236974622992,0.0830534645978412,0.0735802566801223,-0.168117612753827,-0.207198072612694,0.189999900699055,-0.11805306425458,-0.150928171907394,0.196612668866675
healthy,-0.0346047787939067,0.0155119840873845,-0.0504595288672371,0.0172185211237963,0.0239790332295817,-0.0749636504157148,0.0670581540590035,-0.051568048651573,0.0080003039698452,0.130024994966609,-0.0083430699557912,-0.0867052086576937,-0.0669852251258235,0.159160103772017,0.173716718834743,0.0219224373139059,0.0635575652663639,0.110071638848563,0.166598854956376,0.0348527371667186,0.0268451403035554,0.0283037189671553,-0.116066397155959,-0.0695158591071693,0.126509820387334,0.181119005552513,-0.12455532497811,-0.0135501957848427,0.052195237476921,-0.0527494973690889,0.134123601011325,-0.116627949941445,-0.180703310633387,0.0845246335556119,-0.0882804736143815
healthy,-0.0875533833925252,0.0431369228135984,0.0271971822820147,0.128087645447451,-0.067300780774401,-0.0778629343636235,-0.0429656951321068,-0.154811616682434,0.0102020565863281,-0.0200388274521407,0.0782406730064293,0.158823533146959,0.103593785045955,-0.0578324088596764,-0.0765574530101905,0.0836691093814758,0.107208245740715,0.0061382529455936,-0.0149684125929403,0.0895365112672554,-0.102868402322546,-0.0473522370088649,0.215570462280331,-0.010168848793554,0.122487981390913,-0.181289642702184,-0.0212727045024046,0.0016074647189728,0.0557237140185189,0.0832498609977024,0.0483609237143792,0.112597247861842,-0.0956716509822764,-0.094007110369473,0.101941697355442
healthy,0.0322179541282716,0.33649843830623,0.0104627142124259,0.0036057285025327,-0.176146084178928,0.18767046897542,0.0464955930174304,-0.163074809894323,0.223341903279445,-0.163963893634674,-0.138835946510335,-0.191066420203268,-0.0256364100477419,0.0195267195601304,0.0195383415698082,-0.134793811544402,-0.0466455169422738,0.0356882862180581,-0.0772532416296882,-0.0343389708944673,0.0327409445637719,-0.135416751263131,0.010325574498228,0.112773589807902,0.0258200378006509,0.112361008464341,-0.0026480749050833,0.0496567796497879,0.0977347092848487,-0.003840493098024,-0.104301144752797,0.0307326612914506,-0.0629593319269805,-0.0120037926957002,0.0101175405249957
healthy,-0.03128715250792,0.0666476086765065,0.0901958713026786,0.12512280513044,0.185581108244635,0.012259908578921,0.0690371425312909,0.0937788818397932,-0.198275829409443,-0.143179784772831,0.162437982567924,0.0953710442462749,-0.0824079521085755,-0.11439570768515,0.0345321188387962,-0.0544715660266141,0.153887528542192,0.0411562369869946,-0.142001791031245,-0.123299688857864,0.0038746059211218,-0.148895570397397,0.140443174996375,-0.229534596525999,-0.137982677663181,0.124211892116683,-0.0816196123757066,-0.0201781425242839,0.12222104398605,-0.117769698522224,-0.132785570553531,0.0718498767664043,0.169335632669262,0.0442734690567349,-0.144631310467557
healthy,-0.0757903362204459,-0.170051960699998,-0.114561050558018,-0.0694046947468016,-0.0633377101980474,0.0772041862456206,-0.0990418162711688,0.0433201079534723,0.0085767035107458,0.139884983334457,0.0465921705236844,0.0268780188820268,-0.0983835514888933,0.0396817419828565,-0.150369911293616,-0.130961913601004,0.0066444868654424,-0.101116972343013,-0.101005797233481,0.0288193593205136,0.024924851304228,-0.144374227499,0.033423157777249,0.147988263354459,0.0674069219578836,0.0278306104740363,-0.106781496236896,-0.189640406746683,-0.0713666481995179,0.0189771519033913,-0.0106542250104529,-0.102240212659381,0.207731199038212,-0.168058580848539,0.0016493790566152
healthy,0.0176618689003908,0.0132508063310903,0.0771407390931914,-0.0962072927696449,-0.0598584714378712,-0.0253932410942954,0.0765352991326992,0.0366034905215046,0.0270878323064668,0.0208075939861229,0.121408330701879,-0.150211576229741,0.0890749537641638,-0.011839714782959,0.0451132855217564,0.0143367541967351,0.0323846311142651,0.0996845683099322,-0.0304770147308095,-0.0120607484193292,0.0813387764912076,0.0203447047041592,0.0245731742695017,-0.068103987090289,-0.0421005009564498,-0.0403210200143682,-0.0430583133807206,-0.0938544057274145,-0.0751562414449114,-0.042476898815486,-0.0071755847169448,-0.0164589974444922,-0.0097094630701159,-0.0372121338680312,-2.88304743091534e-05
