group,VDR,ATF1,DUX4,ZNF76,ARID3A,MITF,RUNX3,E2F1,FOXH1,GMEB1,HNF1B,KLF1,PPARG,ZFX,BHLHE40,OTX2,MXI1,MAX,TCF7L2,MEIS1,STAT5B,POU2F1,GATA3,SP1,PRDM14,KLF4,GMEB2,RFX2,HIF1A,TBP,TP73,ZEB1,ZBTB7B,FOXP2,TCF4,CTCFL,USF1,THAP1,NR2C2,ETV1,HES1
healthy,-0.0705950811510514,-0.0229592271179359,0.083275723694901,-0.0115024206480753,-0.0455725240302792,0.0137031871846209,0.0695565232854809,-0.0335788909052491,0.0494684153991235,0.0316241884814604,-0.04468276293054,-0.0585506611059471,-0.0732307045032414,-0.0146460617007729,0.0241669757172426,0.0115265271101378,-0.0463257148449459,0.0165898246417776,0.055089973052202,-0.0711029008518705,0.0386543159178034,-0.080936456376321,-0.018433449240375,-0.0523673783368831,0.0170493324186277,-0.0168931601644036,0.0931572446438658,-0.0440839128729798,0.0481483019766509,0.0521313627083125,-0.0279434237740607,-0.0191715425788012,-0.0947068397051919,0.0605627834393713,-0.0475649453947078,0.0705485017243557,0.0475965758449294,-0.0528893550154227,0.0177936627472385,0.0127727371489158,0.0652240426037187
healthy,-0.134401248269249,0.0087199303992179,-0.0285815804710036,-0.175899565830567,0.0731345951638296,0.206794512564981,-0.0095086826884967,-0.227264486461661,0.0474567580001864,0.074106439551648,0.0568554784475319,-0.0583777235339115,0.227608739343097,-0.226225985720773,0.186971605270307,-0.177008107049885,-0.167668750711284,-0.117270762027969,0.0954513299358996,-0.0248874364778178,-0.0738543222122864,0.172278508028636,0.236730234424212,-0.0832263189858168,0.205383867199766,0.176047190112021,0.140899336621259,-0.0975141180911612,0.13477340381011,0.0433836902154189,0.131335678270453,0.164674291011194,0.164273326738635,0.0206067034777796,-0.224470214151448,-0.0816844896384796,0.0990765251039974,-0.0671823116498105,-0.193403386598317,0.0143426656023191,0.115359670021127
healthy,0.106960744895563,-0.0675951441126485,0.210232569628403,0.111962438019791,-0.0353678342482189,0.114246775536404,-0.0781254687041716,-0.245437538420787,-0.0338060143261732,-0.0678406734607539,-0.0446370947810631,-0.178866371288561,-0.137459851769675,0.14934269834324,0.104721784579387,-0.111402434119814,-0.130738397924979,-0.170970386651137,-0.0418687337931126,-0.0235627269095126,-0.0665739812221758,0.185416869168817,0.137522465271055,0.0111290222283072,0.0633201897179138,0.0893941401462293,0.0995083311864505,-0.0570693924172937,-0.138471868867812,-0.0727825671735515,-0.0077742752471021,-0.206374452307458,0.0836952562369807,0.204716601565881,0.158831106130912,0.110662328463061,0.235381739747021,-0.0449216696272196,0.197443234329813,-0.103320367784471,0.220441032681937
healthy,0.0274703670170142,0.0428188207891352,-0.106370289109455,-0.0895440225107872,0.0505867645253782,-0.0471197197973657,0.0601442418883126,-0.0846365057980184,0.12260028766303,0.0479695772954938,-0.0172973356797114,-0.150053374852158,0.0345373150969418,0.156126299693127,-0.190089960978833,0.162721540387023,-0.0833257920986522,0.111196558715911,0.216596441870958,-0.237793821026521,-0.222668546034086,-0.0464099702440739,-0.0979486298792116,0.166391338135109,-0.13623936067765,0.10145069019513,-0.0378376254434814,0.139561464580204,0.207860599807046,0.20222486828955,-0.0333699008673512,0.0025461074101643,0.243442865762335,0.043768025899303,-0.197750988629608,-0.0167827250798524,0.0378320174782309,0.0065962893378044,0.0593974250525112,-0.0920420746740081,0.130203867864898
healthy,-0.0593374210174096,-0.148780900068951,0.48938006074956,0.19917042712019,-0.0574461884750221,0.274772448002132,0.131960750645092,-0.551873476072079,0.454380438512001,-0.0766776593904256,-0.13528222779766,-0.162846942102959,0.163154267391097,-0.183071310103116,0.141062307255332,0.194087739662523,-0.196971869289664,-0.0789707788480705,0.200186964611723,-0.0779897019667069,0.156357650441891,0.0360516203392628,0.0675170017632358,-0.0693964141022335,-0.057611671322481,0.0920202833905446,-0.521519193766759,0.135625013695968,-0.300457749968433,0.367726527460481,0.458470228884914,-0.302183499663362,-0.120105086645,-0.236144023323866,0.143650931797725,-0.0541010709156741,-0.110589822916112,0.0276356355256382,0.083757961220989,-0.162291392543632,0.286238045290357
healthy,-0.140925723115168,-0.0051042706731017,-0.0842776668853659,0.0790805675191827,-0.0951608505643871,0.0583176652588876,0.0914009616329905,-0.0986680754825724,-0.272647350566665,0.265487120458765,0.0699166758317416,0.0283359585631315,0.0620840914221914,-0.142152434682544,-0.101318596159326,0.0105180792770069,0.0312463342081941,-0.0091965778469768,0.0559783168209145,-0.0908263389483521,0.266893932765184,-0.130905780909486,0.0648303825463845,-0.0031434279625524,0.060208232726435,0.285352133916614,-0.475224727213367,0.006320849531022,0.128185638712921,0.0732983858973096,0.0969866994360537,-0.287202170546337,0.190320393682393,0.0350905534311929,-0.193099044104526,-0.0331846234686637,0.0348878992420713,-0.0134013254096549,0.124196619803179,0.0483474060156998,-0.166983783220253
healthy,0.0063913613147359,-0.131981823769435,0.0938925799588244,-0.0489815371785861,0.338676001193976,-0.104030308085458,-0.118941122040543,-0.184198494453011,0.25551790321264,-0.10864369256665,0.0689905095269589,-0.124427666550539,-0.140273064129528,-0.0786859877688738,0.146259502205798,0.1625339199721,-0.341447622800558,-0.127320245390549,-0.267963268558256,0.0116492210552832,0.358827665278658,0.0382702071715583,0.0189453991747592,-0.062069487826785,-0.0131356720566995,0.0287693944771907,0.0210819953058479,0.141135829396085,-0.238324021476613,0.13005784777523,-0.128084732904946,-0.0126216038146331,-0.173627966225519,0.0385215714222746,0.123881469043344,-0.195020386931218,-0.17510118752953,-0.0659136599016495,-0.108611563301521,0.251594352953339,-0.205798810403663
healthy,-0.0346390512072346,-0.212154995028497,0.0959302388383607,0.0472558085854482,-0.0845151961239746,-0.0130281327299388,0.120188918670397,-0.0477831169908414,-0.345810846804006,-0.0482705344530369,-0.216004471047064,0.0306873546467231,-0.0125506880035426,-0.0369053554176478,-0.0813002354206437,0.236543320425925,0.0787185434405744,-0.0629541413256758,0.17888220862578,0.148181141467332,-0.0619556211537611,0.117693241536597,0.021309243219364,0.024308543511033,0.182264212653751,0.0072015618391404,-0.0090377918182045,0.0555892759378203,0.0896997721476867,0.295826248385447,0.207115023673876,-0.163161437230003,-0.0809935737948122,-0.012063270541347,-0.0895377151909465,-0.220180554163062,0.141035676267064,0.166498563946877,0.276343262409348,0.0447027882208023,-0.112291758509248
healthy,0.0434985734867424,0.103507481767676,-0.0585798253667831,0.274237221527402,0.191984095429078,-0.0968676513392268,-0.0124995419057176,-0.121070549276825,-0.0683107046818269,-0.109682244641392,-0.0803625557589456,0.330962801771248,-0.041977891649401,0.0292183974135217,0.0277593636598532,-0.0723639352029703,-0.124439451141106,-0.23039058959658,0.111119972258493,0.225777898350094,0.233945134273735,-0.0857425298825332,-0.178941858282529,0.414630253664543,-0.313184315250172,0.0272582328493736,0.025414204193561,0.223552192960947,-0.327940910508264,-0.0080035978091896,0.15075977738038,0.176087796505124,0.123212863844573,-0.0824182486567172,0.106476282329707,-0.102536917390871,-0.145183769336332,-0.118716046545726,-0.102668247019546,-0.248881871170095,0.117075735990776
healthy,0.0613871339609061,0.181593003670302,0.168718118851709,0.0097499779501142,0.251074015636202,0.0600492307624362,0.246238633429188,0.0495688771575626,0.0564275610405368,0.238375683020919,-0.244516074669893,-0.412800532976589,0.022708775412866,-0.0825653427443133,-0.235266887380119,-0.0717016761809217,-0.0902040785673889,-0.164161326623303,-0.0979784172234254,0.200153809257104,-0.139842771044892,0.13610160971771,-0.0383010872999016,-0.321237069573825,-0.0313356665335572,0.0268876250919807,-0.0354594695181036,0.122240583504962,-0.0714915589199478,0.0663876562516251,-0.16531395070347,-0.148060168462087,0.0347062696241331,-0.0747923466905834,0.155559273645283,0.0823961748536889,0.175459325032861,-0.214600210075505,-0.251171354303426,0.110285381266351,0.0649591273974634
