group,RUNX1,FOXK1,MAFF,ETS2,MITF,EBF1,KLF10,E2F6,GATA1,FOXD2,SRF,XBP1,TFDP1,IRF1,SMAD3,FOXH1,GMEB1,AR,RELA,ZFX,OTX2,IKZF1,BARX2,STAT5B,POU2F1,PRDM14,ONECUT1,KLF4,NFYA,ELK1,FOXA1,RFX2,IRF2,VEZF1,TP73,AHR,PAX6,YY1,CTCFL,RARG,JUND,RARA,BACH2,ESR1,SETDB1,ZNF143
healthy,0.0449883942141701,-0.0418107984701355,0.065996479797759,0.0431112706725496,-0.107339279181569,-0.0900438534221809,0.0951976352046371,-0.0657065716601558,-0.103396022120406,0.0141881865426346,0.0880368409071191,0.0287993667816737,-0.0985725963576338,-0.0188339327983652,0.0977723106406651,-0.0931656829938949,0.0286551089987922,-0.0143087706042359,0.0595032971000882,0.104099017704734,0.0854766608779712,-0.108117157151658,0.0376925204481706,-0.11108776608129,-0.0219033510299186,-0.0701126689619638,0.0269081909242131,0.0851676998256478,0.0770007723737188,0.0951435780977565,-0.0395984449073914,0.0393423382862686,-0.102598268352238,-0.102611054693678,-0.0976029232659433,-0.0286573244539922,-0.0382882247020971,-0.0651637218374299,-0.0310126698252178,-0.064897044330067,0.0318392878097069,-0.0427702804679059,-0.0492238381668562,-0.0573906390213452,0.0254946039091577,0.0883547270789625
healthy,0.0143165154613964,-0.0473860377142999,-0.0391865563003428,0.0009689199295149,-0.016517142708551,-0.0345065709904423,-0.0004408016492728,-0.0452869955351467,-0.0098317595921069,0.0601691614698483,-0.0641401605509521,-0.0457916949676511,0.0628361804979098,-0.0943909530681315,-0.0658624229374293,-0.0713968394788315,-0.0451393172118628,0.0057831836392256,-0.0070263987615152,0.0457005320623514,0.0336388949271737,0.017228548367975,-0.0089969629706952,-0.0533645748675021,0.0195247121065631,-0.0267418426491901,0.0561746504859827,-0.0265495599510096,0.121549092876909,0.0170248199018273,0.0445959379076644,0.0286586210544268,0.0222596613022347,-0.0307676821578439,-0.0322071813443513,0.0487239828511472,0.042687379362892,-0.0817209842219172,0.0516461277370139,0.0131634086207997,0.0101892769947894,-0.0192113958403394,0.0174120838938879,0.005011509342511,-0.0780413714396854,-0.0240715666952842
healthy,-0.0531724843861502,-0.0530892361500489,0.124023272444675,0.107829604233647,-0.0509869038069364,0.0354896536193649,0.0744372528524939,0.0756422144813792,0.0190354259744967,0.0231875260645129,0.127767179522026,0.0353784883010665,0.196986956066604,-0.0511149199766509,0.0268504484529674,-0.0997120209454182,-0.02521792790755,0.0096464836726979,-0.0869068829005285,-0.0903889730178144,0.140139980050728,0.03756004479636,0.066739180312957,-0.0716583714002806,-0.0538973225022945,-0.0475737261267856,-0.0394506097231667,-0.003176511244588,-0.0241477730899948,0.0037252956892192,0.0893009613278629,-0.129208304575984,-0.0810686916479059,0.0017665728410124,-0.0353820093744968,0.0505103013676256,0.0492630868575772,0.0414193927811743,-0.154051992678946,-0.12175494663985,-0.0055466966736457,0.034090529941325,-0.0137538158291008,-0.0908557667525694,-0.00927425591007,0.154556260695209
healthy,0.0551810872690075,-0.138918507541055,0.004814147485455,0.0597331100223003,-0.128424063967901,-0.171132722591497,0.15378287071199,-0.157196362538811,0.174784301781124,-0.0258690910529518,0.17186799420583,0.0737598110364241,-0.112026376161446,0.029845823552489,-0.121724682287835,-0.171049055244173,0.164776228732923,0.0328312153924129,0.143883243893148,0.130631794385321,0.125250945834646,0.0990850025390476,0.173531886865644,-0.0458775748516676,-0.16693044665198,-0.076582626221393,0.155132547373915,-0.176135461468409,0.171130003711673,0.0644614274151166,0.158500559756402,0.130138750246253,-0.175473352438442,-0.180490736190772,-0.150880651877603,-0.170124018176641,0.146783052811327,-0.15888762937504,0.150503778058306,-0.0057147146345671,-0.133299200871235,-0.139327389991012,-0.146216846087894,-0.0165773192530355,0.172776841579861,-0.0710413019683552
healthy,0.0565119099381387,-0.0905775703877497,0.171935878410624,0.0586653142861387,0.0639217144828192,-0.0940768524532497,0.0382079729801388,-0.114765983810597,-0.0582690280693193,0.092170192353458,0.0628674436041109,0.142371431216208,0.0371761333967221,0.109995595011902,-0.054807131495972,-0.0728344158120414,0.137324389775583,0.0066845259969166,0.005398465066861,0.020539589388736,-0.0979200810465553,-0.0397258239615415,-0.0476365941010693,-0.0520854676672498,0.121517803693389,0.308946230052124,0.151747712648125,-0.0896354559854997,-0.0464327812537499,0.0833546933038331,0.0418418428173888,0.0828761590042775,-0.128920131139638,-0.161699730659194,-0.0391201789886665,-0.0559660817527082,0.0443840562837776,-0.0823378079172775,-0.0082098540767499,0.0280989359020277,0.0665461760319442,0.112328449722236,-0.0171001241106805,0.102324092022152,-0.085493143454972,-0.0205171580934444
healthy,-0.18943932062233,0.133316748147619,-0.0763974549533225,-0.0028406887561401,-0.129595161333961,-0.172807775600988,0.18661997259975,-0.0695945033328165,0.188030832207349,0.064486954434047,-0.0651105780925318,0.159904930971158,-0.0203519462386904,-0.0984044936392466,-0.0469425002548473,0.075134794884337,-0.0168176836418399,-0.151681634972582,-0.142415014222168,-0.0374067491423117,0.24677712931367,0.171028195541319,0.122061882387169,-0.0153167187147642,0.220715351251285,0.0487007395809558,-0.10003824535292,-0.104595677564357,-0.158130093296725,-0.137188905692508,-0.178822305676071,-0.0121227222585698,-0.0504577933107554,0.0037962793811188,-0.196665530125115,-0.102306291091858,-0.140674558840693,0.0199239459711752,-0.0896630920536783,0.136076816354753,-0.150147473348857,0.0645889157166129,0.0122543234488585,0.0564794369636919,0.211154702616263,-0.239368337979313
healthy,-0.0052321933374519,0.118913323173376,0.165347630307384,0.0083747123604448,0.0127557326518426,-0.0475595163802553,-0.0526796039994465,-0.0047659759059546,-0.135981863642542,0.0392613206211631,-0.0624001781309692,-0.0358922175538548,-0.052766204183923,0.031647622210605,0.0673067310487112,-0.033080677318108,0.135332955410916,0.148764288132066,0.18362975966312,0.10755446336018,0.0555646950768035,0.00615157885758,-0.0036816941441519,-0.042660081285895,0.143084265073519,-0.0188580798976997,-0.0291694333698983,0.0279060197196577,0.0045109205681126,0.0286545774786265,0.132980514783285,-0.003208358889273,0.043031394405637,-0.0034539237959395,0.0041407937522675,0.0369598910611004,-0.0046461592123637,0.0082394737161937,-0.0716236909296742,-0.0098267483302988,0.0424062122519499,0.0432698414889219,0.117005746507097,-0.117995123957145,-0.06793903102578,-0.147299202819346
healthy,0.102859839853821,-0.0907320148292345,0.131036764842732,0.237394315760942,-0.050063264610361,0.179601010425497,0.048266427232912,0.14240680762158,-0.0357150383329781,-0.152479686032178,-0.0232827767729857,-0.161609473001574,0.162251437000147,0.164346092727449,0.182695012171196,-0.10133103899124,-0.168214422182768,-0.0547390127030598,0.141562988963662,0.234479005025155,-0.128945418208205,0.0626245807886233,0.0846300477500154,-0.191874435532234,0.152115685826802,-0.125265707041127,-0.0861356849631633,-0.161318272837273,0.240776208578167,0.0916122335076901,0.0634551630754367,-0.0121840796017813,0.06823018395142,-0.152810595309793,-0.0388421310064391,-0.121271632060315,-0.150576957685892,-0.159193835274985,0.0370618390928709,0.0450830799822565,-0.0223860126306492,-0.181679120688919,-0.201788477489577,0.0375846757515024,-0.105196059353783,0.10252562148343
healthy,-0.0463896680758185,-0.0036828608116938,-0.0582413729745766,0.019846367950222,-0.117830184149081,0.0731474080612816,0.085342956183619,0.0488220405092863,0.0690032139878441,0.035801186489493,0.029641997181102,-0.102560587230993,0.107756851191631,-0.0485628229775319,0.0015228516485163,-0.0274630910187792,-0.0963800360974815,0.0656079162066228,-0.075772447725166,-0.0941128070043708,0.0183929422333483,0.0323352303636413,-0.0301304435285759,-0.0847945324040751,0.0375109541078164,-0.0293248562389238,-0.062772133921835,0.0046585210936539,0.0328249091241029,-0.0750325891281933,-0.0817890879313085,-0.108633918434572,0.0568109523001407,0.0495869581703431,-0.0174460382544354,-0.0130372861929632,-0.0778313990233489,0.0233041079894888,-0.0413396504563927,-0.0440353484649075,-0.0618055113351182,0.0095364116991255,0.0319051182309203,0.0625946664516006,-0.075947450369425,-0.0739045204400827
healthy,0.0151120140391974,0.0060647837267789,-0.0125291296755574,-0.0078641110057184,0.0042408081289498,0.0553990426242498,0.0550422906403216,-0.0136383040255887,-0.0003788057429346,0.102341117309489,0.0146151558215811,0.0223119177148387,-0.0454774456312219,-0.0602002756879522,-0.0053097668007927,-0.040803346001792,-0.0441010316132299,-0.0036998423933205,-0.030809101332037,-0.0643256259021034,0.0432383404520945,-0.0390312616016252,-0.0051787415266955,-0.0064851024278434,-0.0214038217557488,-0.0301747314406156,0.0078667055656016,-0.0049932304950528,-0.0048012330637024,-0.0284467545584617,0.0392686638309301,0.0467332126146491,0.0851832928024567,-0.0373396085578349,-0.0838406080629452,-0.0414026893347914,0.0991666732924995,0.0405879975314936,-0.0649625903534079,0.0647809711615899,0.0454826347509881,0.0352354204926294,0.0201986486900424,-0.0227101826568967,-0.0954136424215752,0.0659342530296341
