group,VDR,RXRG,TFAP2C,ATF1,MAFF,TP63,SIX5,ETS2,HOXA6,RFX5,EBF1,SPI1,MEF2A,FOXD2,FOXM1,SRF,XBP1,ESRRA,FOS,SMAD3,FOXH1,GMEB1,HNF1B,KLF1,CEBPA,GATA2,E2F4,RXRA,ELF1,PRDM1,ZFX,OTX2,IKZF1,SPDEF,ZBTB7A,MAX,TCF7L2,MEIS1,JUN,TBX21,SP1,HINFP,FOXP1,ONECUT1,CTCF,ATF3,FOSL2,NFYA,NANOG,GMEB2,FOXA1,TCF12,IRF2,MAFK,HIF1A,TBP,TP73,ZBTB7B,NR5A2,HOXA1,AHR,PAX6,TCF3,MEF2C,FOXP2,E2F8,ZKSCAN1,EGR2,ATF2,MYC,RBPJ,NRF1,NR2C2,BACH2,ESR1,SETDB1,MECOM,ASCL2,ETV7
healthy,-0.344396869147216,0.327946477007805,-0.0338141359973368,-0.296433224518774,-0.325847800876183,0.346204044697819,0.121251848127272,0.0225950222485134,0.0486803912327753,-0.336768485531589,0.344247528835431,0.317363528748826,0.273637321143475,-0.326792113669903,-0.140143797729681,-0.3370003048672,0.0682944610382419,0.0428370713806606,0.228848101378539,-0.33145216708289,0.361806437225754,-0.261312092113382,-0.348528915036175,0.020508053702197,-0.196884129721601,-0.0637396158283659,-0.0248424898988597,-0.157654709593525,-0.302335745422368,0.133146731931857,-0.301825802336605,-0.201330702633773,0.336101519031184,-0.233899741507086,0.213567644580143,-0.295425160264442,0.283239644801184,-0.0808651606313445,-0.129065883862234,0.141551886392888,-0.277937114778149,-0.346781489330112,0.25926326468482,0.0828676836453654,0.322977064372931,-0.332104567700795,0.355795918420987,-0.336354809895316,-0.100928486156554,0.251680545225163,0.204821323766052,0.319014161078716,0.283422507222459,-0.281254728897877,0.313166816744152,0.309295859154069,0.194876873367427,-0.238995948205479,-0.0146091914190111,-0.306561566325664,0.188932209730007,0.232060553027911,0.343665327996607,-0.0309091913932692,-0.0017168076265223,-0.213577454256112,-0.305942070425054,-0.283943266104803,0.0979690738411599,-0.218577782233435,0.331889326488909,-0.333670342903594,-0.189284832138219,0.21338681726647,0.0309694671644934,-0.20677868568441,0.0299889797614879,-0.316899775745716,-0.319514523152285
healthy,-0.179385881448107,0.0883372238078937,0.262255451911313,-0.135788607162436,-0.0359751630742662,0.0862976591625645,0.0128440837111605,-0.0706401402905927,0.189727552163739,0.166957865733115,0.250413870347159,0.188544248567651,0.08392305227789,-0.144928665274478,-0.193196710150567,0.030704142591111,-0.106121653049057,0.0826758141315226,-0.0765272210823666,0.100802340458959,0.139754879898825,0.186957411926631,0.109971541807713,0.0601938646720076,-0.0126910397252868,-0.161229833945731,0.0739671515104617,-0.269919178320963,-0.219842363077596,0.0215813646547273,-0.206362587266516,-0.214188428179517,0.137610479388292,0.0044405852128447,-0.0743572887448588,-0.179308362118179,0.055173564210161,0.101490209030945,0.168365307695125,-0.0208279657932755,-0.232669439568485,-0.25151346062569,-0.119111033012412,-0.13228692549141,-0.0134272843904895,-0.0811970468272143,0.0724098360443819,-0.0519686060414491,0.187818607169408,-0.0376135672868743,-0.184650330005404,-0.0855098049326371,0.196087643644739,-0.222478797168176,0.219166525539209,0.052546725551265,0.178405551677158,0.182083415552254,-0.144010716307759,0.160039580485556,-0.170845443331755,-0.0048153739558611,0.334256631748114,-0.269599085638202,-0.0882272647800406,-0.121420256583599,0.0695794146598675,-0.226431506121484,-0.122177560806743,0.140993992373285,0.190415210770043,-0.225768035561788,-0.172543981715791,0.111069053425988,-0.0262393483350898,0.215314453137457,-0.0610545559971464,-0.0426221096705086,-0.188997627465576
healthy,0.156802121634698,-0.0452993809490578,0.117291074360086,-0.266526727185484,0.0726225373143038,0.0157155620353297,-0.194426290518594,-0.0738406613088743,-0.0516523814383493,0.0636573708470294,0.0483126000358182,0.109089438521131,-0.0281894443821327,-0.154712721400495,0.289118055453885,0.0014306222835496,-0.108657790979511,-0.196103663553979,-0.148529320484567,0.0451680244167468,0.0150717487529141,0.222512312415793,0.164891356187777,0.136573215658797,-0.101888772713204,-0.303942055810415,-0.127103573597812,-0.0755253504042863,0.195411963333201,-0.160450507751114,-0.0212521567351943,-0.179294017996362,-0.359747964055258,0.00123109337371,0.118617941610519,-0.275857696654131,0.0147548303344522,0.0024039908153836,-0.324054902470426,-0.0158186519720801,-0.293078039217834,0.148329459026544,-0.131434016037696,-0.0191534451518653,-0.105438059471067,0.0321796900307408,0.165139437132344,-0.239018674030454,-0.213950194346395,-0.167427036083654,-0.268010224630141,0.0687390396324599,0.270071358268784,-0.155321949671871,0.163996801575329,0.409733281451898,0.138858154224643,0.339504425959302,-0.0561667230234693,0.180236792095354,-0.218611189680247,0.310872359945509,0.11784909021127,-0.305135571239439,0.243507741953661,-0.232016872036,0.0812049408228693,-0.185037125117911,-0.0373418354764732,0.0699145974595979,0.185136557024647,0.306549233565652,0.210581148703754,0.164029058749087,-0.124960300557952,-0.0478892661987753,-0.0633045372247965,-0.0105055296512358,-0.38805014227145
healthy,-0.190237387839221,0.364686255521345,0.127090750738718,-0.394252435639745,-0.208026976408408,-0.040248484455633,0.0754101594319508,-0.117553376187085,0.0885225097821492,0.369897035185255,0.35379929847409,0.336512812637594,0.204031751431544,-0.0883991598915447,-0.271709104449229,-0.328072295087328,-0.184317346304335,-0.173444168645003,0.346750188957065,0.102445983137842,0.307096920891655,-0.365053159416495,-0.210255559794729,0.210995659138356,0.0482621068205634,0.0280416747175664,-0.101219440385829,-0.225166363955821,-0.305527710016821,-0.139476736826499,-0.358316235003349,-0.355728590010183,-0.165248002620126,0.285793012414792,-0.259814391201615,-0.17596708152963,-0.22145044850136,0.0557348771328324,-0.123918478659874,0.302548437982328,0.246601287384737,-0.319793585655054,0.0697072651003168,-0.364120458788939,0.273406982020298,-0.40655441619858,-0.333887817084881,-0.334722201115004,0.222085275093523,-0.348358256819709,-0.404470317005241,-0.167980929327119,0.349415769459417,-0.13362771895348,0.248297259767122,0.247521847972772,0.289109945913473,-0.0178107671782782,-0.0944530963148667,-0.254310611240806,0.297763135688919,-0.335455743065022,0.337428189340141,0.120349351347501,-0.239023997535135,-0.160974132721562,-0.0410703296858137,-0.0815663114435001,0.0364204730158167,0.0819944029101024,0.148566214810559,-0.364338979500312,-0.32951359248006,0.217683447406142,-0.162707987344057,-0.336485475395316,0.148280968188537,-0.322141487021043,-0.389413256382624
healthy,-0.449420221725443,0.0738970954338739,0.320543221061035,-0.342607448451623,-0.519645773774195,0.438475525729795,0.126033011502599,-0.550183690183777,0.163354541404691,0.144064369016196,0.539833434545721,0.179113038727498,-0.153540447657795,-0.157550006148213,-0.375604716144572,0.452264210887251,-0.403858116670078,0.301824177643559,0.0458534973875173,0.287429396435225,0.486986521186543,-0.146488753219705,-0.0734774904755743,-0.0615653719371801,0.265843052469368,-0.109983121847639,0.552829532559722,0.231412134502229,-0.220817109305164,0.526336141720417,-0.533854063889951,-0.0358995353211879,0.0190220914429152,-0.395908933848958,0.326755705582527,-0.137665393402127,0.509959892653446,-0.589148672839209,-0.26745153814285,-0.241529276274564,0.238137469528309,0.33346938491532,-0.530089274958541,-0.129156737303274,0.0850865609885298,-0.384439731655436,0.0574159451273285,0.0838976802733477,-0.119389266329522,0.13923891199575,-0.409301325434687,-0.537350771875781,0.399953459419235,-0.19539604224818,-0.0358062897748991,0.655784271355843,0.120694703977565,0.242380141884449,-0.224313817290994,0.136406578527228,-0.0590593978806686,-0.135147763652329,0.145031791558942,-0.0712978758310736,-0.17250426063428,-0.195162928382458,-0.0669269908487861,-0.600979201524601,-0.172259491075272,0.219278557791399,0.373530002739646,-0.186467781191027,0.675808752421363,-0.279631737626825,-0.5931815427162,0.0177516208747303,-0.0400839292108978,-0.0054198973780364,-0.362352192878276
healthy,0.0667548165547356,-0.0969653938451996,0.28361256488272,-0.191367297772905,0.346305789021426,0.247873831677661,-0.122577584940159,-0.261821008244025,-0.11542769364715,0.272772610593318,0.21480582098999,0.0400110061408823,0.0771879177445355,0.356830984091136,0.0451379859758698,0.248674291496878,0.174837077109067,0.239264315466078,0.115756330026828,-0.0136784642866269,0.0855205215363889,0.362201445005886,0.0141275796461879,0.218490837746388,-0.260888084624937,-0.228206111296889,0.0083654043518213,0.0101612350100656,-0.210762521193943,0.397809606751072,-0.223381905861606,0.294947681471638,0.102354778159931,-0.0496133700714944,0.1347081151083,-0.0953026577668252,-0.0701294895514363,0.126405157976417,0.172216186211629,0.164704227198973,-0.218688271886194,0.150851036852517,-0.141470707481688,-0.0180781547823255,0.0899826592520264,0.05283980976834,0.251057378334548,0.178028823905946,-0.142431385420749,-0.0689385769126006,-0.0922711290897891,0.106669313355712,-0.0390572667818148,-0.305992639260839,0.264365574761537,-0.126990521815845,0.0234347385370885,0.26699151189897,0.213400443151364,-0.120277761062408,0.165110449518576,0.0508105905103239,0.034718131166057,0.0775304312842006,-0.139639553143478,-0.116692407545913,-0.0839624949379122,-0.189437741754792,-0.170099288533699,-0.125233168737563,0.0997584876824689,0.168568385475195,0.098106474864084,0.187718866256472,-0.170744576473068,0.0105989963296377,0.310193003276733,0.128713181994161,-0.110638181111832
healthy,0.0949657503780369,0.127343514907259,-0.0255828187207787,-0.278883220504066,-0.0268298470380538,0.241328086717698,0.154284385878894,0.20858024240987,0.336917351254372,-0.0579128007975731,0.270274883780457,-0.0856313077596956,0.116714261519215,0.187169956079013,-0.0714755220003342,0.181837059623768,-0.199709570653326,0.339209035149229,0.246585093395557,0.0650089634384761,0.227265992041527,-0.0662606763099108,-0.0902737009318206,-0.174019475642293,0.0048883322655019,-0.209336329451223,0.0933795603396096,-0.365070584842502,-0.0629711823790671,0.0151119032633279,-0.121373519086314,0.260404528166262,-0.141269757512802,0.0619312113556445,-0.0311321415781947,0.14167075534886,-0.165856171563842,-0.0058421074923885,0.133147677510955,0.19146569224333,-0.0049586005778953,-0.0584533983475864,0.198962852720292,0.0070844512555041,-0.0836281924010673,0.0467869846686157,0.0643634318752886,-0.169222492182902,-0.421653440714176,-0.0475871065190687,-0.247611947667333,0.206711105300205,0.326588846243372,-0.204392250991223,0.0115769386945231,0.0882321722290839,0.1337332467809,-0.157679750733744,0.23283311620475,0.0832731031957726,0.0823671104213135,0.252166271221258,0.0989682334519659,-0.0900525899754893,-0.0763877454920498,0.0857156297345677,-0.0756794409031242,-0.0402276719343983,-0.0860060720924605,0.0638359510769221,0.031096538966582,-0.116021884414432,-0.164329943818657,-0.185408563715018,0.326054807069182,-0.113423830677539,-0.245299651734173,-0.0562516578925928,-0.207613350431337
healthy,-0.375016603518416,0.0882098654204328,0.067042202543536,-0.531169474477603,0.0287918855468755,0.174558956825275,0.0386415504691143,-0.129534504703721,-0.135939141549075,0.59311115175063,-0.136006762149252,-0.16288957325184,0.100705186324604,-0.0620153354267921,0.111793757242947,0.0472716295667288,0.459303266617854,-0.194009539461958,-0.122082956066338,-0.155303990924819,-0.349447564076415,0.264799855272459,-0.198323975255407,-0.161777455881068,-0.34696854457349,-0.053316428218283,0.199940832106072,-0.205002717033622,0.0131618668202039,0.0372299704404154,-0.217426794805464,0.315975366988703,-0.242248385113365,0.215976574433807,0.30224476262058,-0.244211797539938,0.285995290895857,0.0949743404595872,0.323722755751862,0.142658938691684,0.0142208537194075,-0.22766648568944,-0.0727005977655063,-0.0466727042508736,0.338909618045229,-0.107883837539844,0.100856125164286,0.0488486385637184,0.12606411890177,0.148428424899659,-0.266082231654391,-0.116763871355971,-0.0590810843833888,0.0205023244715819,0.200120751202972,-0.0599444545463655,0.235223087759241,-0.0913518083072375,-0.0759451790632942,0.0607824669842758,-0.0229149308850468,-0.0197705729768073,0.0194771478724669,0.0142280987837122,0.284711707003208,-0.214106140332477,0.0171466521877886,-0.0640499909856952,-0.273619513552713,-0.107662863078551,0.17584495573936,-0.2764764839102,0.109901587948703,0.118069190441534,0.136377467939509,-0.135913783824009,-0.0680891143355651,0.266116041954479,-0.112082352304417
healthy,0.199782027934072,0.336402772533752,0.335910543584121,-0.314508545473083,-0.225980464309478,0.344593873661177,-0.0177348195494761,-0.219661501488833,-0.190784393718563,0.199513561503005,0.405372568035692,0.219102297655795,-0.27257911003203,0.165993563689576,-0.326606298838289,0.111361738269637,-0.243235202711634,0.169777685094716,0.28819697256549,0.108456550854352,-0.0894053144611374,-0.0891609006786455,0.265248397249599,0.354298509971171,0.0257717245729041,-0.037367935673375,0.437862675169218,-0.288569586155035,-0.0943372412139436,-0.273662208086055,-0.374497470726703,-0.0765237848908428,-0.0563383486885495,-0.184270904090249,0.283147698042362,-0.130356932801525,0.0992745939851154,0.16357493624951,0.324001243125428,0.426935565020022,-0.129096476833764,0.153191237790347,-0.4150024548688,-0.0571069806334235,-0.319157833358793,-0.218064956323808,-0.0841457209873364,-0.279379854692319,-0.239053929156282,-0.0201244542346935,-0.334018887808295,-0.0602957787399893,0.159888564160297,0.158344578486604,-0.190361164286057,0.0690633335797331,-0.0971326934816881,0.269236196806816,-0.239725216711972,0.227495052301579,-0.0193499103593615,-0.0836206119861181,-0.0239741737723115,-0.272070198100559,-0.276194053043656,-0.271444343325511,0.13689479901981,-0.3845869494139,-0.2477107770243,-0.371955745556556,0.192503469716228,0.151638748655036,0.252450687515248,0.395252881813416,-0.0371572117959583,-0.060496298463465,-0.234415817248697,-0.0961867846084261,-0.387011974696516
healthy,0.239493131699826,0.122238707491183,0.475941870938871,0.0204103148259168,0.299348920773815,0.162372221833673,-0.0141264002539225,-0.292631282002518,-0.0178421866778038,0.394394631450973,-0.176618844147103,0.316934633724668,0.221036887733456,0.0564803235570242,-0.30556810039069,-0.0423939973229378,-0.375472912331122,0.21447862025643,0.313526184206761,0.0104164708021712,0.378176367361605,-0.0479944957258808,-0.0817910744855161,-0.22305476876305,-0.318242896341472,-0.327333533610449,-0.0135209742927061,-0.352621781435495,-0.460518922012404,0.102557739826283,-0.234503916230229,-0.0963724689954241,0.245897576593019,-0.349015427911935,-0.126979155776104,-0.484731336535696,-0.504545164989436,0.418783063399852,0.278445387242223,0.11101798193707,-0.201404317154051,0.0602374170475058,0.0577589930514874,0.353853595152919,-0.163238437185515,-0.391464604077571,-0.50212900985501,-0.0033902620781355,-0.33595992877271,-0.38803457624129,0.564734184951448,-0.516790244142899,-0.377515762557691,0.0606637429662239,-0.135172443262444,0.397930393047283,-0.354037319120783,-0.267129408825577,-0.327520648456915,0.0998866522733606,0.289914263457629,-0.122041111747222,0.266028606326848,-0.254433342818113,0.0832476109757135,-0.458372187595953,0.329697592519089,-0.318229024565374,-0.371546891433947,0.37686193951098,0.311966996573445,0.0538933914457573,-0.290545275139202,-0.123548203154751,-0.147895944560412,-0.0677294091867135,-0.139264308949403,0.0414507165483338,-0.368298737995384
