group,NR2F2,TP63,ARNT,PGR,SPI1,ELK3,ESR2,SRF,NFYB,FOXH1,STAT3,KLF1,GATA2,PRDM1,ZFX,SP4,BACH1,BATF,ETV6,SP2,USF2,BCL6,HNF4G,NFATC1,FOSL2,ARNTL,HIF1A,TCF4,EGR1,POU2F2,ETV7
healthy,-0.0261816716928434,-0.052506180565114,-0.0176102198067043,-0.0375686204303655,-0.0377277052965525,-0.0815079283112456,-0.070902361018816,0.029513838199186,-0.0680127150165833,-0.0415148070321703,0.0422647785441947,-0.102556111148309,0.0876501644667133,-0.0902770660396316,0.0387730522914675,0.0515503824074557,-0.0194130007167485,0.0783632038028879,0.0446694361846488,-0.126302766788068,0.0406490325919662,-0.0490204920748988,-0.0782024907760235,0.0252381525802938,-0.0449173914878102,-0.0548899434768748,-0.0170951104723939,0.045904735258593,-0.0131403081870046,0.0063489108014543,-0.0139611725285239
healthy,0.0635713394991762,0.0280072852046888,-0.0229121005694639,0.0496012132179276,0.0380775953812176,0.11897179124394,-0.055805209534259,-0.0846416752908784,0.0841600734875816,0.0914988809159576,0.0190301335597249,0.0537428507758622,0.0261164635688764,0.0684752938857299,0.0134260385689454,0.0393223586075332,0.138956963997728,-0.0071381177224279,0.0465475821657195,0.110773777932723,-0.0726313036250332,-0.0722436629487058,-0.0084559665174665,0.157432410185433,-0.0895669134563052,-0.0417287910478049,0.0910497959970502,0.0226397188755524,0.0891943769431596,-0.0843954478702118,-0.0394200781795815
healthy,-0.0543894909995649,-0.0796481668670392,-0.0069953897054286,-0.0004934985326091,-0.0848001379292586,0.0169397691830539,-0.0265951543838011,-0.0647332778498855,-0.0445848080909953,-0.117607229095124,0.146059723773347,-0.0075311332486114,0.0547068086358048,0.0229260792041009,0.0598021329793006,-0.0445924890020087,-0.0403415848130456,0.0705405266329332,0.100619934275175,0.0293866854802235,0.0757448239014311,0.0444422311803096,0.0562117871374874,0.0174222264060814,-0.0556971660995915,-0.0673793516939922,-0.0242203127098541,0.0452818507654589,-0.150594821669804,-0.129393106988206,0.0052388613680581
healthy,-0.112821788845149,-0.0489245951024207,-0.114061324942732,0.0716675996948792,-0.116457350583929,0.10023869536596,-0.106516627916379,0.110122883321619,0.0891898493531813,-0.125020818882345,0.0225374303359139,-0.142738038060361,0.0727130261162754,0.0166774533931712,0.108365363152736,0.0250203001733229,-0.122291102299103,-0.102614586337903,0.0318981168909753,0.0807180976976292,0.127682607826966,-0.0037280665715434,-0.118899162892931,0.105429570737558,0.0721707514653414,0.113050578876919,-0.0561811012400237,0.09627553324345,-0.076249347581331,-0.0475868218818953,0.132270159657224
healthy,0.104937112520752,0.226096646007723,0.182087305960754,0.231263192619076,0.128240111614965,-0.226859581647223,-0.0450533572378638,0.24285446040517,0.0971203684248187,0.0350281152381134,-0.191737772558645,0.0790374552850819,-0.119981667938268,0.144127911686666,-0.178513554807305,0.001191250384483,0.0728938156617369,0.112553084079975,0.0030918970653435,0.0394986503888699,-0.0347604185224992,-0.258876108834677,0.170629886532468,0.147433966124501,-0.0338100951820689,-0.140835242084612,0.0845653924625144,0.0682626624816118,0.0430054773634155,0.0242131679273011,-0.205751695621046
healthy,-0.0541122506341022,0.198153515876927,-0.156048217339293,-0.0423822125234198,0.113154336759093,-0.103982638932312,-0.0804574064789979,0.0201821428463735,-0.0099459071711226,0.080156537996172,0.0815554806233241,0.0731781139183988,-0.0661009973128196,0.141496339477266,-0.172666889205955,-0.0552141574979549,-0.188712569503414,0.0874837395508517,-0.112795019303489,0.0743950023680448,0.0528991949039826,0.0354861919154651,0.0436546754061992,-0.067161702441763,0.0058995135310792,-0.0479003704616178,0.170945998138582,0.0151756529649557,-0.113536650531856,-0.0994686535100426,-0.0053121492636516
healthy,0.0531362231289271,0.0301051438220403,-0.0007704211373432,-0.0537255925805009,-0.089572738965337,-0.113396531058566,-0.0779288864054624,-0.0460822754677479,0.0652607053891626,-0.067798691182471,0.142742127718384,0.020380547871073,-0.0806560793658813,0.121034411183758,0.0141182255987235,-0.10931226600301,-0.0802722280440998,0.149183870580235,-0.0565767488573024,0.0095304954950523,-0.0932992502394022,-0.066218702597348,-0.0980761875101838,0.111640384076478,0.0196345931777526,-0.0729790529302524,0.140465117327986,-0.129127910866532,-0.127921987025581,-0.0166833963298352,-0.105093163655951
healthy,-0.0232731764312041,0.0371966125056745,0.0658264427921558,-0.0319548602991533,0.0204657122523089,-0.0708180551261641,0.0798241073653801,0.057499632157975,0.001702171327588,-0.0005968784762808,0.0838080424080862,-0.0056088273852902,0.0067354736403484,0.0898327527521479,0.126133539129026,0.0754039527889014,-0.0947897929086544,0.0739803925388277,0.0797976698178787,0.0278844948126927,0.0648411357333549,0.0948263987436563,0.0092521247967287,-0.0360221752993638,-0.0036290618089377,-0.080769758102929,-0.0160181032995788,0.0254786779900683,-0.005953532331558,0.0297351231377885,0.0399756054795683
healthy,0.100295399081716,-0.0795611802677493,-0.0322471673505563,0.0052069265866832,-0.0273068584342982,-0.14258301778855,-0.0814798679453538,-0.0505261732622173,0.0395286398622852,0.0257056445483156,-0.0526056540130396,0.0390065078794321,-0.0362956435862046,0.0886997922133702,0.0441577805976358,0.0681525484649355,0.145385724672618,0.0546974718283032,0.186401940349532,0.112028906914817,0.0099387391138839,-0.0077972988838677,-0.107807574698497,0.148263139335802,-0.131393848654297,0.0231244565102152,-0.0008740124764168,0.120159580695586,0.0678343892808446,-0.107323824693905,-0.0050316031931234
healthy,0.0361673439631433,-0.0705271021052854,0.0903938767569686,-0.0006167670351773,0.0274503004102232,-0.0527971335163535,0.0343639254869744,-0.0630321324244313,-0.0212732535325773,0.0367528559120785,-0.112241182040192,0.0048851699796393,0.0669483947305657,-0.0509051589624987,-0.0066552496971499,0.0456772248704045,0.132704928839099,0.0768562570693095,0.0045747027896345,0.0972720794026454,-0.0622642991390838,0.106550672671715,-0.0334335657531681,-0.0594419648514227,-0.0220275429472199,0.0217358288089603,-0.0643948541845866,0.0559705666061341,0.0354588953416558,0.0837490454218993,-0.0035870420643843
